LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
NaN;NaN;NaN;-9.4124;299.6187;1165.8104;NaN;NaN;NaN
NaN;NaN;NaN;-9.4450;299.5827;1165.8093;NaN;NaN;NaN
NaN;NaN;NaN;-9.4776;299.5467;1165.8081;NaN;NaN;NaN
NaN;NaN;NaN;-9.5102;299.5107;1165.8070;NaN;NaN;NaN
NaN;NaN;NaN;-9.5428;299.4747;1165.8059;NaN;NaN;NaN
NaN;NaN;NaN;-9.5754;299.4387;1165.8047;NaN;NaN;NaN
NaN;NaN;NaN;-9.6080;299.4027;1165.8036;NaN;NaN;NaN
NaN;NaN;NaN;-9.6406;299.3683;1165.8041;NaN;NaN;NaN
NaN;NaN;NaN;-9.6707;299.3356;1165.8065;NaN;NaN;NaN
NaN;NaN;NaN;-9.6986;299.3044;1165.8114;NaN;NaN;NaN
NaN;NaN;NaN;-9.7251;299.2748;1165.8202;NaN;NaN;NaN
NaN;NaN;NaN;-9.7506;299.2461;1165.8320;NaN;NaN;NaN
NaN;NaN;NaN;-9.7749;299.2183;1165.8469;NaN;NaN;NaN
NaN;NaN;NaN;-9.7971;299.1932;1165.8681;NaN;NaN;NaN
NaN;NaN;NaN;-9.8160;299.1693;1165.8948;NaN;NaN;NaN
NaN;NaN;NaN;-9.8325;299.1467;1165.9266;NaN;NaN;NaN
NaN;NaN;NaN;-9.8458;299.1245;1165.9626;NaN;NaN;NaN
NaN;NaN;NaN;-9.8557;299.1029;1166.0031;NaN;NaN;NaN
NaN;NaN;NaN;-9.8623;299.0815;1166.0475;NaN;NaN;NaN
NaN;NaN;NaN;-9.8649;299.0601;1166.0942;NaN;NaN;NaN
NaN;NaN;NaN;-9.8639;299.0389;1166.1424;NaN;NaN;NaN
NaN;NaN;NaN;-9.8591;299.0184;1166.1918;NaN;NaN;NaN
NaN;NaN;NaN;-9.8498;298.9977;1166.2409;NaN;NaN;NaN
NaN;NaN;NaN;-9.8350;298.9762;1166.2891;NaN;NaN;NaN
NaN;NaN;NaN;-9.8147;298.9545;1166.3369;NaN;NaN;NaN
NaN;NaN;NaN;-9.7892;298.9325;1166.3841;NaN;NaN;NaN
NaN;NaN;NaN;-9.7590;298.9081;1166.4275;NaN;NaN;NaN
NaN;NaN;NaN;-9.7240;298.8814;1166.4676;NaN;NaN;NaN
NaN;NaN;NaN;-9.6841;298.8524;1166.5043;NaN;NaN;NaN
NaN;NaN;NaN;-9.6395;298.8217;1166.5391;NaN;NaN;NaN
NaN;NaN;NaN;-9.5899;298.7893;1166.5720;NaN;NaN;NaN
NaN;NaN;NaN;-9.5351;298.7540;1166.6033;NaN;NaN;NaN
NaN;NaN;NaN;-9.4749;298.7161;1166.6342;NaN;NaN;NaN
NaN;NaN;NaN;-9.4095;298.6754;1166.6652;NaN;NaN;NaN
NaN;NaN;NaN;-9.3386;298.6319;1166.6965;NaN;NaN;NaN
NaN;NaN;NaN;-9.2619;298.5862;1166.7301;NaN;NaN;NaN
NaN;NaN;NaN;-9.1805;298.5392;1166.7656;NaN;NaN;NaN
NaN;NaN;NaN;-9.0944;298.4907;1166.8019;NaN;NaN;NaN
NaN;NaN;NaN;-9.0041;298.4416;1166.8394;NaN;NaN;NaN
NaN;NaN;NaN;-8.9112;298.3927;1166.8778;NaN;NaN;NaN
NaN;NaN;NaN;-8.8159;298.3444;1166.9171;NaN;NaN;NaN
NaN;NaN;NaN;-8.7178;298.2958;1166.9579;NaN;NaN;NaN
NaN;NaN;NaN;-8.6181;298.2467;1166.9995;NaN;NaN;NaN
NaN;NaN;NaN;-8.5173;298.1971;1167.0410;NaN;NaN;NaN
NaN;NaN;NaN;-8.4159;298.1472;1167.0823;NaN;NaN;NaN
NaN;NaN;NaN;-8.3149;298.0971;1167.1227;NaN;NaN;NaN
NaN;NaN;NaN;-8.2147;298.0469;1167.1618;NaN;NaN;NaN
NaN;NaN;NaN;-8.1164;297.9966;1167.1979;NaN;NaN;NaN
NaN;NaN;NaN;-8.0207;297.9467;1167.2303;NaN;NaN;NaN
NaN;NaN;NaN;-7.9279;297.8976;1167.2591;NaN;NaN;NaN
NaN;NaN;NaN;-7.8374;297.8504;1167.2866;NaN;NaN;NaN
NaN;NaN;NaN;-7.7488;297.8054;1167.3124;NaN;NaN;NaN
NaN;NaN;NaN;-7.6619;297.7622;1167.3356;NaN;NaN;NaN
NaN;NaN;NaN;-7.5771;297.7214;1167.3572;NaN;NaN;NaN
NaN;NaN;NaN;-7.4952;297.6840;1167.3752;NaN;NaN;NaN
NaN;NaN;NaN;-7.4156;297.6496;1167.3908;NaN;NaN;NaN
NaN;NaN;NaN;-7.3388;297.6191;1167.4037;NaN;NaN;NaN
NaN;NaN;NaN;-7.2658;297.5937;1167.4151;NaN;NaN;NaN
NaN;NaN;NaN;-7.1962;297.5731;1167.4246;NaN;NaN;NaN
NaN;NaN;NaN;-7.1306;297.5574;1167.4335;NaN;NaN;NaN
NaN;NaN;NaN;-7.0692;297.5468;1167.4425;NaN;NaN;NaN
NaN;NaN;NaN;-7.0111;297.5395;1167.4505;NaN;NaN;NaN
-84.8117;-340.6202;1506.0578;-6.9564;297.5355;1167.4577;NaN;NaN;NaN
-86.4948;-333.2132;1506.9483;-6.9065;297.5344;1167.4627;NaN;NaN;NaN
-87.2618;-328.5527;1508.0098;-6.8623;297.5360;1167.4659;NaN;NaN;NaN
NaN;NaN;NaN;-6.8223;297.5396;1167.4676;NaN;NaN;NaN
NaN;NaN;NaN;-6.7866;297.5454;1167.4673;NaN;NaN;NaN
NaN;NaN;NaN;-6.7548;297.5539;1167.4664;NaN;NaN;NaN
NaN;NaN;NaN;-6.7263;297.5650;1167.4638;NaN;NaN;NaN
NaN;NaN;NaN;-6.7014;297.5787;1167.4595;NaN;NaN;NaN
NaN;NaN;NaN;-6.6793;297.5950;1167.4528;NaN;NaN;NaN
NaN;NaN;NaN;-6.6600;297.6149;1167.4437;NaN;NaN;NaN
NaN;NaN;NaN;-6.6435;297.6390;1167.4317;NaN;NaN;NaN
NaN;NaN;NaN;-6.6286;297.6676;1167.4175;NaN;NaN;NaN
NaN;NaN;NaN;-6.6167;297.7022;1167.4012;NaN;NaN;NaN
NaN;NaN;NaN;-6.6074;297.7423;1167.3827;NaN;NaN;NaN
NaN;NaN;NaN;-6.5997;297.7871;1167.3625;NaN;NaN;NaN
NaN;NaN;NaN;-6.5937;297.8359;1167.3393;NaN;NaN;NaN
NaN;NaN;NaN;-6.5909;297.8900;1167.3139;NaN;NaN;NaN
NaN;NaN;NaN;-6.5914;297.9499;1167.2860;NaN;NaN;NaN
NaN;NaN;NaN;-6.5945;298.0160;1167.2573;NaN;NaN;NaN
NaN;NaN;NaN;-6.5999;298.0891;1167.2282;NaN;NaN;NaN
NaN;NaN;NaN;-6.6076;298.1687;1167.1981;NaN;NaN;NaN
NaN;NaN;NaN;-6.6163;298.2546;1167.1676;NaN;NaN;NaN
NaN;NaN;NaN;-6.6266;298.3475;1167.1374;NaN;NaN;NaN
NaN;NaN;NaN;-6.6372;298.4463;1167.1066;NaN;NaN;NaN
NaN;NaN;NaN;-6.6492;298.5502;1167.0739;NaN;NaN;NaN
NaN;NaN;NaN;-6.6628;298.6588;1167.0388;NaN;NaN;NaN
NaN;NaN;NaN;-6.6776;298.7712;1167.0009;NaN;NaN;NaN
NaN;NaN;NaN;-6.6947;298.8886;1166.9601;NaN;NaN;NaN
NaN;NaN;NaN;-6.7151;299.0131;1166.9180;NaN;NaN;NaN
NaN;NaN;NaN;-6.7388;299.1457;1166.8768;NaN;NaN;NaN
NaN;NaN;NaN;-6.7660;299.2851;1166.8353;NaN;NaN;NaN
NaN;NaN;NaN;-6.7966;299.4291;1166.7926;NaN;NaN;NaN
NaN;NaN;NaN;-6.8320;299.5772;1166.7486;NaN;NaN;NaN
NaN;NaN;NaN;-6.8712;299.7298;1166.7053;NaN;NaN;NaN
10.4011;199.6380;948.8160;-6.9165;299.8899;1166.6643;NaN;NaN;NaN
