XWJC_x;XWJC_y;XWJC_z;XEJC_x;XEJC_y;XEJC_z;XGHJC_x;XGHJC_y;XGHJC_z
20.6113;208.9120;900.0150;9.9905;304.6756;1135.9072;-23.7858;335.2596;1458.8229
20.7534;208.1451;900.3057;9.9232;304.7017;1135.9225;-24.2046;334.4881;1458.8314
20.9644;207.3207;900.6312;9.8765;304.7377;1135.9290;-24.6758;333.7022;1458.9373
21.2990;206.4193;901.0098;9.8670;304.8520;1135.9290;-25.1897;332.9465;1458.9690
21.7340;205.3662;901.4841;9.8670;305.0441;1135.9271;-25.8577;332.0659;1459.0215
22.3256;204.1606;902.0645;9.8670;305.2922;1135.9225;-26.7099;331.0287;1459.0215
22.6363;202.8492;902.8207;9.9541;305.5247;1135.8806;-27.5893;329.9215;1459.0215
22.8484;201.4266;903.5493;10.0850;305.8333;1135.8352;-28.5206;328.6223;1458.9813
23.2632;199.8032;904.4210;10.3527;306.1508;1135.8198;-29.4694;327.2450;1458.9231
23.7311;197.9308;905.4063;10.6148;306.5538;1135.6818;-30.4292;325.7508;1458.8515
24.3499;195.8664;906.5247;10.9262;306.9874;1135.4463;-31.2487;324.3313;1458.7450
25.0983;193.6238;907.7443;11.2145;307.1519;1135.4231;-31.5808;323.8362;1458.6746
25.9711;191.1204;909.1650;11.4934;307.4345;1135.3737;-31.9316;323.2059;1458.6266
26.9677;188.3674;910.7699;11.8903;307.7248;1135.3737;-32.3336;322.5404;1458.5496
27.9808;185.3321;912.7017;12.3615;308.0317;1135.3737;-32.7604;321.8428;1458.4477
29.1523;181.9266;914.7697;12.9946;308.2132;1135.4490;-33.1183;321.5248;1458.2383
30.3666;178.1814;917.1782;13.6824;308.4079;1135.5463;-33.5319;321.0101;1458.0454
31.6618;174.1266;919.9139;14.4557;308.4272;1135.6650;-34.0668;320.0130;1457.8704
33.0643;169.7964;922.9080;15.4148;308.4272;1135.8921;-34.6785;319.2798;1457.5501
34.6013;165.2139;926.1937;16.5195;308.4272;1135.9665;-35.0944;318.6405;1457.3273
36.2209;160.3883;929.6886;17.7106;308.2488;1136.3015;-35.7477;317.8092;1457.0833
38.1077;155.4067;933.5722;19.0129;307.8758;1136.6629;-36.3348;317.1651;1456.8712
40.1085;150.1851;937.6313;20.3918;307.2636;1137.0134;-36.8550;316.7585;1456.6509
42.1264;144.6531;942.0659;21.8149;306.5171;1137.4369;-37.2782;316.4106;1456.5008
44.5782;139.0431;946.9137;23.3125;305.5705;1137.9430;-37.7765;316.1096;1456.3511
46.7949;132.4175;952.9111;24.7833;304.8006;1138.5746;-38.4876;315.2558;1456.2785
49.0527;126.0312;958.4404;26.2817;303.5499;1139.3430;-39.1124;314.9904;1456.0985
51.3880;119.4674;964.2766;27.7759;302.0739;1140.0756;-39.6974;314.9744;1455.8719
53.8073;112.7545;970.4112;29.5253;300.7625;1140.6168;-40.5183;313.9032;1455.6223
56.1857;105.8631;977.0078;31.4581;298.9139;1141.3755;-41.3458;313.2613;1455.2466
58.5582;98.8986;983.8928;33.3720;296.9126;1142.2352;-42.0911;312.5892;1454.9304
60.9054;91.7821;991.2120;35.3370;294.6275;1143.0861;-42.6128;312.0431;1454.6417
63.3380;84.6554;998.8913;37.3758;292.1884;1144.0817;-42.6128;311.4952;1454.3427
65.7366;77.4558;1006.9251;39.3605;289.6957;1145.1546;-42.6128;309.5705;1453.2200
68.2498;70.5188;1014.7383;41.4207;287.0235;1146.3552;-42.0862;307.6457;1452.0972
70.8843;63.4610;1023.4832;43.5146;284.1922;1147.6216;-41.5111;305.7210;1450.9745
73.4769;56.4986;1032.3023;45.5664;281.2555;1148.9547;-40.7411;304.4113;1450.5210
75.9845;49.6224;1041.2306;47.5539;278.1737;1150.3529;-40.7411;303.8652;1450.5210
78.6259;42.8744;1050.3332;49.6681;275.0010;1151.8684;-40.7411;303.6027;1450.5210
81.3221;36.2701;1059.4745;51.7853;271.7176;1153.4389;-40.7657;303.3410;1450.5445
84.0589;29.8119;1068.7702;53.7609;268.2725;1155.0045;-40.7926;303.1586;1450.7057
86.7722;23.5614;1078.1467;55.9322;264.5946;1156.7786;-40.9746;302.8470;1450.8272
89.5039;17.4447;1087.4697;58.1248;260.8988;1158.5980;-41.1975;302.3145;1451.0221
92.1973;11.5613;1096.9145;60.3499;257.0468;1160.5813;-41.4135;301.6938;1451.2428
94.7925;5.8072;1106.2180;62.7310;253.0772;1162.6578;-41.6447;300.8091;1451.4425
97.3003;0.1751;1115.4761;65.1649;249.0591;1164.8449;-41.8908;299.7958;1451.6931
99.6978;-5.3085;1124.6923;67.5789;244.8932;1167.1365;-42.1005;298.7097;1452.0265
102.0606;-10.6575;1134.0285;69.9740;240.6615;1169.5279;-42.3468;297.5530;1452.3201
104.3237;-15.9567;1143.2474;72.2938;236.2505;1172.0285;-42.4429;296.4707;1452.8031
106.6335;-21.0990;1152.5113;74.5884;231.7800;1174.5656;-42.5863;295.2065;1453.3570
109.0181;-26.1246;1161.7172;76.7818;227.2625;1177.1637;-43.5779;295.0645;1455.1083
111.4605;-31.1688;1170.8396;78.9109;222.7487;1179.8181;-43.6374;293.8658;1456.0204
113.4923;-35.9739;1179.4876;80.8556;217.9426;1182.2777;-43.7091;292.8883;1456.8635
115.5725;-40.3963;1188.3753;82.6741;213.1801;1184.9290;-43.7091;291.8746;1457.7361
117.8141;-44.8715;1197.4117;84.6529;208.4784;1187.9064;-43.6656;290.6206;1458.4915
120.0664;-49.1973;1206.0050;86.5555;203.7447;1190.8670;-43.6519;289.4808;1459.3059
122.0870;-53.4541;1214.5058;88.4728;198.9766;1193.9173;-43.6656;288.1831;1460.1967
124.1588;-57.7129;1222.9207;90.4975;194.2016;1197.1000;-43.6519;286.8305;1461.1516
126.1304;-61.9414;1231.1941;92.5483;189.5520;1200.6110;-43.6454;285.3484;1462.0941
128.0848;-65.9608;1239.2879;94.5836;184.7408;1203.9961;-43.6087;284.0419;1463.1570
129.9150;-70.0480;1247.1097;96.2639;179.9584;1207.3008;-43.5267;282.7519;1464.4017
131.7101;-74.0238;1254.7931;98.0130;175.2794;1210.8359;-43.4971;281.4747;1465.5286
133.4305;-77.9613;1262.4126;99.5785;170.5144;1214.2510;-43.4569;280.4100;1466.7229
135.1541;-81.8468;1269.9157;101.1362;165.9152;1217.9063;-43.3966;279.4582;1467.7090
136.8571;-85.6257;1277.3456;102.6385;161.2468;1221.3916;-43.3406;278.4389;1468.8732
138.6238;-89.3022;1284.6545;104.2135;156.6294;1224.7833;-43.2436;277.2455;1470.1042
140.4994;-93.0299;1291.8945;105.8779;152.2602;1228.5458;-43.1976;275.9935;1471.0984
142.3384;-96.7632;1298.9052;107.5149;147.7671;1232.3636;-43.1835;274.9636;1472.0678
144.1982;-100.5322;1305.7544;109.0706;143.2131;1236.3316;-42.8401;273.9829;1473.2484
145.9695;-104.3249;1312.4835;110.5279;138.6391;1240.3684;-42.7962;273.0638;1474.0528
147.7614;-108.2010;1319.1199;111.9737;134.0042;1244.5078;-42.7628;272.1662;1474.9561
149.5553;-112.1857;1325.6086;113.3349;129.3183;1248.7556;-42.7516;271.2678;1475.8229
151.3313;-116.2913;1332.1752;114.6319;124.5536;1253.1423;-42.6773;270.3780;1476.7782
153.2302;-120.4630;1338.8023;115.8528;119.7455;1257.6703;-42.6773;269.3496;1477.7535
155.0508;-124.6623;1345.3756;117.0323;114.9688;1262.3713;-42.6694;268.1143;1478.8495
156.6140;-129.7160;1351.3667;118.0741;110.0786;1267.1400;-42.6694;266.9203;1480.0004
