LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
22.0456;182.0848;905.0785;5.9429;274.8929;1142.2006;-29.4695;309.5504;1464.6732
22.0216;182.0734;905.0753;5.9616;274.8894;1142.1839;-29.4108;309.5688;1464.6690
21.9975;182.0621;905.0720;5.9803;274.8858;1142.1672;-29.3521;309.5872;1464.6647
21.9735;182.0507;905.0688;5.9989;274.8823;1142.1505;-29.2934;309.6056;1464.6604
21.9494;182.0393;905.0656;6.0176;274.8787;1142.1338;-29.2347;309.6240;1464.6561
21.9254;182.0279;905.0624;6.0363;274.8751;1142.1171;-29.1760;309.6424;1464.6519
21.9014;182.0165;905.0591;6.0549;274.8716;1142.1004;-29.1173;309.6608;1464.6476
21.8781;182.0054;905.0548;6.0742;274.8692;1142.0861;-29.0625;309.6731;1464.6453
21.8550;181.9963;905.0511;6.0941;274.8667;1142.0728;-29.0093;309.6852;1464.6428
21.8325;181.9889;905.0473;6.1133;274.8663;1142.0611;-28.9564;309.6962;1464.6415
21.8119;181.9836;905.0434;6.1328;274.8662;1142.0505;-28.9039;309.7060;1464.6405
21.7934;181.9808;905.0398;6.1519;274.8681;1142.0420;-28.8523;309.7131;1464.6409
21.7775;181.9799;905.0361;6.1713;274.8719;1142.0360;-28.8028;309.7165;1464.6426
21.7651;181.9797;905.0299;6.1904;274.8757;1142.0305;-28.7544;309.7196;1464.6435
21.7556;181.9804;905.0223;6.2105;274.8796;1142.0256;-28.7074;309.7210;1464.6440
21.7499;181.9820;905.0136;6.2305;274.8846;1142.0204;-28.6616;309.7229;1464.6433
21.7485;181.9846;905.0039;6.2519;274.8896;1142.0148;-28.6164;309.7234;1464.6421
21.7518;181.9880;904.9929;6.2742;274.8952;1142.0085;-28.5696;309.7257;1464.6405
21.7603;181.9925;904.9818;6.2982;274.9003;1142.0019;-28.5247;309.7283;1464.6365
21.7737;181.9983;904.9713;6.3242;274.9042;1141.9943;-28.4782;309.7335;1464.6312
21.7916;182.0047;904.9608;6.3518;274.9090;1141.9873;-28.4311;309.7413;1464.6248
21.8137;182.0111;904.9496;6.3810;274.9147;1141.9804;-28.3845;309.7540;1464.6168
21.8407;182.0181;904.9386;6.4116;274.9221;1141.9739;-28.3366;309.7706;1464.6078
21.8717;182.0256;904.9286;6.4444;274.9306;1141.9678;-28.2887;309.7908;1464.5982
21.9069;182.0333;904.9192;6.4790;274.9406;1141.9618;-28.2416;309.8155;1464.5869
21.9461;182.0410;904.9101;6.5163;274.9513;1141.9564;-28.1961;309.8454;1464.5727
21.9883;182.0490;904.9026;6.5568;274.9629;1141.9528;-28.1501;309.8783;1464.5604
22.0338;182.0565;904.8959;6.6004;274.9746;1141.9507;-28.1059;309.9150;1464.5470
22.0840;182.0647;904.8911;6.6482;274.9849;1141.9506;-28.0671;309.9535;1464.5304
22.1369;182.0721;904.8868;6.6987;274.9969;1141.9530;-28.0299;309.9922;1464.5141
22.1933;182.0797;904.8839;6.7508;275.0124;1141.9590;-27.9954;310.0307;1464.4977
22.2526;182.0871;904.8815;6.8045;275.0299;1141.9669;-27.9613;310.0704;1464.4816
22.3149;182.0939;904.8786;6.8605;275.0460;1141.9755;-27.9290;310.1127;1464.4643
22.3803;182.1010;904.8769;6.9176;275.0636;1141.9852;-27.8972;310.1547;1464.4480
22.4482;182.1087;904.8761;6.9757;275.0820;1141.9959;-27.8660;310.1931;1464.4328
22.5179;182.1167;904.8760;7.0354;275.1017;1142.0083;-27.8383;310.2274;1464.4184
22.5900;182.1255;904.8774;7.0971;275.1194;1142.0204;-27.8122;310.2586;1464.4052
22.6646;182.1352;904.8801;7.1604;275.1368;1142.0330;-27.7860;310.2856;1464.3931
22.7409;182.1446;904.8834;7.2248;275.1516;1142.0441;-27.7564;310.3101;1464.3832
22.8191;182.1540;904.8870;7.2903;275.1641;1142.0537;-27.7268;310.3337;1464.3717
22.8992;182.1644;904.8915;7.3567;275.1748;1142.0618;-27.6957;310.3555;1464.3616
22.9793;182.1747;904.8961;7.4232;275.1848;1142.0684;-27.6601;310.3759;1464.3542
23.0607;182.1865;904.9021;7.4904;275.1926;1142.0738;-27.6222;310.3945;1464.3478
23.1429;182.1985;904.9082;7.5585;275.1974;1142.0774;-27.5818;310.4105;1464.3439
23.2258;182.2108;904.9159;7.6270;275.2001;1142.0798;-27.5412;310.4264;1464.3396
23.3084;182.2232;904.9245;7.6933;275.2083;1142.0844;-27.4987;310.4394;1464.3372
23.3909;182.2345;904.9329;7.7584;275.2177;1142.0885;-27.4527;310.4518;1464.3354
