RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-396.5250;173.7725;786.2072;-398.2336;268.1728;981.5285;-387.3196;259.4995;1238.0288
-396.4522;173.6712;786.1926;-398.2276;268.0913;981.5213;-387.2331;259.3891;1237.9767
-396.3794;173.5700;786.1779;-398.2217;268.0097;981.5141;-387.1465;259.2788;1237.9246
-396.3065;173.4687;786.1633;-398.2158;267.9282;981.5068;-387.0599;259.1684;1237.8725
-396.2337;173.3674;786.1487;-398.2098;267.8466;981.4996;-386.9733;259.0581;1237.8204
-396.1608;173.2661;786.1340;-398.2039;267.7650;981.4924;-386.8867;258.9478;1237.7683
-396.0880;173.1648;786.1194;-398.1979;267.6835;981.4851;-386.8001;258.8374;1237.7162
-396.0162;173.0633;786.1071;-398.1751;267.6123;981.4767;-386.7406;258.7463;1237.6751
-395.9423;172.9555;786.0916;-398.1729;267.5197;981.4640;-386.6567;258.6481;1237.6214
-395.8720;172.8493;786.0856;-398.1558;267.4395;981.4438;-386.5948;258.5753;1237.5753
-395.8030;172.7405;786.0758;-398.1376;267.3597;981.4214;-386.5394;258.5036;1237.5319
-395.7327;172.6294;786.0647;-398.0811;267.3011;981.3758;-386.5349;258.5000;1237.5063
-395.6651;172.5189;786.0552;-398.0234;267.2428;981.3302;-386.5407;258.5002;1237.4863
-395.5970;172.4051;786.0458;-397.9557;267.1888;981.2896;-386.5557;258.5186;1237.4705
-395.5294;172.2915;786.0354;-397.9051;267.1234;981.2557;-386.5559;258.5075;1237.4500
-395.4639;172.1764;786.0268;-397.8561;267.0575;981.2249;-386.5530;258.4942;1237.4278
-395.3999;172.0626;786.0169;-397.8091;266.9901;981.1928;-386.5458;258.4781;1237.4037
-395.3389;171.9511;786.0057;-397.7653;266.9226;981.1606;-386.5339;258.4594;1237.3786
-395.2796;171.8408;785.9951;-397.7270;266.8499;981.1292;-386.5108;258.4333;1237.3491
-395.2196;171.7334;785.9861;-397.6953;266.7712;981.0978;-386.4737;258.3979;1237.3139
-395.1628;171.6278;785.9732;-397.6698;266.6880;981.0690;-386.4297;258.3568;1237.2766
-395.1069;171.5259;785.9634;-397.6182;266.6312;981.0421;-386.4090;258.3251;1237.2519
-395.0517;171.4242;785.9488;-397.5632;266.5793;981.0165;-386.4006;258.2963;1237.2331
-394.9983;171.3255;785.9353;-397.5031;266.5344;980.9926;-386.3904;258.2687;1237.2134
-394.9489;171.2297;785.9223;-397.4355;266.4986;980.9679;-386.3853;258.2436;1237.1955
-394.9016;171.1358;785.9036;-397.3637;266.4677;980.9435;-386.3844;258.2191;1237.1781
-394.8588;171.0500;785.8887;-397.3033;266.4315;980.9259;-386.3792;258.1731;1237.1603
-394.8160;170.9662;785.8725;-397.2204;266.4129;980.8999;-386.3871;258.1577;1237.1478
-394.7754;170.8867;785.8549;-397.1314;266.4014;980.8707;-386.4091;258.1540;1237.1423
-394.7369;170.8112;785.8390;-397.0374;266.3964;980.8424;-386.4378;258.1604;1237.1410
-394.7005;170.7409;785.8241;-396.9426;266.3946;980.8174;-386.4691;258.1672;1237.1425
-394.6665;170.6743;785.8094;-396.8472;266.3949;980.7937;-386.5077;258.1732;1237.1493
