LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
36.2988;231.5345;897.3433;8.7444;321.3488;1135.1907;-24.7588;340.6643;1454.5879
36.4450;231.5975;897.3934;8.8857;321.2913;1135.2186;-24.8643;340.6505;1454.6025
36.5912;231.6605;897.4435;9.0271;321.2339;1135.2465;-24.9698;340.6368;1454.6171
36.7375;231.7234;897.4935;9.1685;321.1764;1135.2744;-25.0753;340.6231;1454.6316
36.8837;231.7864;897.5436;9.3099;321.1190;1135.3023;-25.1808;340.6093;1454.6462
37.0300;231.8494;897.5937;9.4512;321.0615;1135.3302;-25.2863;340.5956;1454.6608
37.1762;231.9124;897.6438;9.5926;321.0040;1135.3581;-25.3919;340.5819;1454.6754
37.3132;231.9765;897.6922;9.7220;320.9414;1135.3612;-25.4744;340.6064;1454.6817
37.4353;232.0445;897.7389;9.8530;320.8757;1135.3588;-25.5619;340.6380;1454.6832
37.5417;232.1166;897.7836;9.9791;320.8156;1135.3552;-25.6515;340.6796;1454.6833
37.6309;232.1932;897.8253;10.1025;320.7561;1135.3477;-25.7457;340.7214;1454.6824
37.7032;232.2743;897.8651;10.2178;320.6970;1135.3259;-25.8198;340.7647;1454.6910
37.7595;232.3596;897.9023;10.3113;320.6599;1135.2998;-25.8680;340.8116;1454.7099
37.7990;232.4481;897.9379;10.4007;320.6192;1135.2682;-25.9130;340.8557;1454.7288
37.8211;232.5390;897.9703;10.4635;320.6042;1135.2408;-25.9330;340.9166;1454.7520
37.8272;232.6329;898.0006;10.5250;320.5783;1135.2086;-25.9522;340.9793;1454.7682
37.8182;232.7288;898.0270;10.5580;320.5817;1135.1849;-25.9517;341.0426;1454.7960
37.7954;232.8273;898.0496;10.5642;320.6116;1135.1741;-25.9363;341.1084;1454.8331
37.7596;232.9289;898.0697;10.5419;320.6696;1135.1736;-25.8944;341.1744;1454.8842
37.7118;233.0325;898.0866;10.4981;320.7456;1135.1824;-25.8389;341.2339;1454.9457
37.6509;233.1372;898.0997;10.4355;320.8327;1135.1978;-25.7798;341.2855;1455.0144
37.5779;233.2430;898.1095;10.3546;320.9291;1135.2188;-25.7211;341.3243;1455.0876
37.4942;233.3490;898.1167;10.2584;321.0345;1135.2482;-25.6639;341.3382;1455.1674
37.4007;233.4544;898.1216;10.1537;321.1376;1135.2822;-25.6095;341.3435;1455.2473
37.2991;233.5585;898.1230;10.0410;321.2362;1135.3154;-25.5762;341.3517;1455.3142
37.1893;233.6605;898.1210;9.9223;321.3284;1135.3451;-25.5529;341.3639;1455.3743
37.0740;233.7597;898.1139;9.7961;321.4181;1135.3715;-25.5380;341.3813;1455.4292
36.9539;233.8555;898.1008;9.6656;321.5024;1135.3913;-25.5306;341.4046;1455.4763
36.8291;233.9485;898.0851;9.5259;321.5920;1135.4078;-25.5269;341.4321;1455.5212
36.6989;234.0381;898.0684;9.3861;321.6765;1135.4162;-25.5346;341.4657;1455.5560
36.5645;234.1244;898.0525;9.2592;321.7427;1135.4105;-25.5595;341.4943;1455.5793
36.4251;234.2071;898.0380;9.1480;321.7936;1135.4021;-25.6103;341.5106;1455.5903
36.2814;234.2853;898.0262;9.0508;321.8349;1135.3959;-25.6874;341.5188;1455.5877
36.1346;234.3578;898.0154;8.9670;321.8707;1135.3946;-25.7850;341.5263;1455.5748
35.9852;234.4243;898.0074;8.8967;321.9005;1135.3975;-25.8957;341.5378;1455.5543
35.8334;234.4837;898.0013;8.8388;321.9217;1135.3978;-26.0130;341.5627;1455.5265
35.6819;234.5358;897.9969;8.7870;321.9469;1135.4012;-26.1345;341.5900;1455.4962
35.5320;234.5821;897.9965;8.7410;321.9772;1135.4093;-26.2584;341.6153;1455.4657
35.3847;234.6223;897.9996;8.6865;322.0288;1135.4294;-26.3731;341.6476;1455.4414
35.2396;234.6565;898.0073;8.6303;322.0921;1135.4553;-26.4763;341.6855;1455.4222
35.0972;234.6856;898.0220;8.5624;322.1806;1135.4923;-26.5581;341.7280;1455.4185
34.9597;234.7089;898.0420;8.4945;322.2756;1135.5340;-26.6295;341.7798;1455.4206
34.8284;234.7267;898.0666;8.4295;322.3725;1135.5831;-26.6907;341.8352;1455.4300
34.7028;234.7388;898.0949;8.3627;322.4802;1135.6419;-26.7411;341.8921;1455.4482
