RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-388.0252;51.9580;881.8829;-380.5866;212.9685;1034.4051;-385.5310;217.2166;1294.7779
-387.9778;51.8964;881.9462;-380.3954;212.9556;1034.4115;-385.4165;217.2737;1294.8065
-387.9305;51.8348;882.0095;-380.2041;212.9428;1034.4179;-385.3019;217.3309;1294.8351
-387.8832;51.7732;882.0728;-380.0128;212.9299;1034.4243;-385.1874;217.3880;1294.8637
-387.8359;51.7116;882.1362;-379.8216;212.9170;1034.4307;-385.0729;217.4451;1294.8923
-387.7886;51.6500;882.1995;-379.6303;212.9042;1034.4371;-384.9583;217.5022;1294.9209
-387.7413;51.5884;882.2628;-379.4391;212.8913;1034.4434;-384.8438;217.5594;1294.9495
-387.6794;51.5260;882.3272;-379.2557;212.8700;1034.4483;-384.7103;217.6073;1294.9749
-387.6105;51.4527;882.3938;-379.0724;212.8458;1034.4577;-384.5688;217.6516;1294.9999
-387.5343;51.3715;882.4608;-378.8838;212.8210;1034.4676;-384.4298;217.6947;1295.0263
-387.4454;51.2775;882.5316;-378.6906;212.7944;1034.4752;-384.2955;217.7377;1295.0538
-387.3479;51.1779;882.6061;-378.5015;212.7604;1034.4871;-384.1484;217.7763;1295.0794
-387.2433;51.0747;882.6822;-378.3054;212.7221;1034.4949;-384.0055;217.8146;1295.1052
-387.1303;50.9696;882.7649;-378.1064;212.6753;1034.5007;-383.8569;217.8498;1295.1315
-386.9942;50.8551;882.8436;-377.9049;212.6231;1034.5063;-383.7060;217.8830;1295.1590
-386.8514;50.7380;882.9268;-377.7018;212.5635;1034.5123;-383.5528;217.9130;1295.1877
-386.7041;50.6187;883.0125;-377.5272;212.4970;1034.5410;-383.3565;217.9256;1295.2111
-386.5457;50.4944;883.0973;-377.3547;212.4276;1034.5776;-383.1543;217.9363;1295.2361
-386.3793;50.3626;883.1852;-377.1840;212.3554;1034.6218;-382.9473;217.9416;1295.2620
-386.2088;50.2309;883.2748;-377.0136;212.2776;1034.6682;-382.7377;217.9418;1295.2898
-386.0351;50.0934;883.3655;-376.8453;212.1997;1034.7218;-382.5274;217.9369;1295.3212
-385.8596;49.9552;883.4603;-376.6773;212.1135;1034.7720;-382.3170;217.9283;1295.3531
-385.6846;49.8160;883.5582;-376.5137;212.0206;1034.8261;-382.1008;217.9134;1295.3860
-385.5153;49.6767;883.6533;-376.3522;211.9216;1034.8809;-381.8832;217.8937;1295.4200
-385.3454;49.5345;883.7460;-376.1918;211.8196;1034.9359;-381.6668;217.8672;1295.4557
-385.1761;49.3918;883.8450;-376.0324;211.7148;1034.9922;-381.4524;217.8368;1295.4929
-384.9956;49.2401;883.9374;-375.8726;211.6080;1035.0495;-381.2453;217.8012;1295.5311
-384.8203;49.0866;884.0336;-375.7157;211.4982;1035.1088;-381.0378;217.7590;1295.5684
-384.6381;48.9284;884.1265;-375.5604;211.3881;1035.1674;-380.8313;217.7101;1295.6055
-384.4534;48.7698;884.2194;-375.4038;211.2752;1035.2247;-380.6281;217.6547;1295.6430
-384.2677;48.6101;884.3101;-375.2442;211.1571;1035.2718;-380.4347;217.5934;1295.6798
-384.0754;48.4495;884.3931;-375.0872;211.0330;1035.3156;-380.2429;217.5244;1295.7155
-383.8854;48.2878;884.4729;-374.9312;210.9063;1035.3581;-380.0601;217.4516;1295.7508
-383.6922;48.1268;884.5486;-374.7724;210.7760;1035.3963;-379.8904;217.3758;1295.7859
-383.4989;47.9668;884.6213;-374.6146;210.6487;1035.4391;-379.7292;217.2923;1295.8216
-383.3019;47.8060;884.6902;-374.4555;210.5204;1035.4806;-379.5760;217.1981;1295.8580
-383.1005;47.6483;884.7522;-374.2990;210.3885;1035.5212;-379.4256;217.0893;1295.8947
-382.8968;47.4920;884.8093;-374.1458;210.2528;1035.5602;-379.2786;216.9659;1295.9323
-382.6903;47.3365;884.8596;-373.9968;210.1136;1035.5975;-379.1352;216.8261;1295.9704
-382.4861;47.1848;884.9015;-373.8530;209.9723;1035.6339;-378.9898;216.6694;1296.0091
-382.2808;47.0385;884.9345;-373.7108;209.8303;1035.6674;-378.8532;216.4992;1296.0513
-382.0757;46.8962;884.9610;-373.5482;209.6855;1035.6825;-378.7571;216.3326;1296.0988
-381.8688;46.7579;884.9830;-373.3923;209.5363;1035.6972;-378.6647;216.1537;1296.1498
-381.6592;46.6229;885.0024;-373.2436;209.3869;1035.7169;-378.5723;215.9607;1296.2047
-381.4479;46.4925;885.0249;-373.0962;209.2386;1035.7381;-378.4825;215.7497;1296.2649
-381.2298;46.3631;885.0394;-372.9482;209.0868;1035.7580;-378.3896;215.5215;1296.3269
-380.9990;46.2336;885.0457;-372.8042;208.9324;1035.7778;-378.2869;215.2698;1296.3904
-380.7658;46.1043;885.0497;-372.6636;208.7749;1035.7951;-378.1716;214.9936;1296.4578
-380.5284;45.9772;885.0481;-372.5253;208.6162;1035.8085;-378.0482;214.7035;1296.5245
-380.3040;45.8549;885.0524;-372.3913;208.4587;1035.8238;-377.9143;214.4060;1296.5899
-380.0821;45.7347;885.0530;-372.2583;208.3039;1035.8339;-377.7795;214.1110;1296.6525
-379.8594;45.6159;885.0425;-372.1284;208.1500;1035.8398;-377.6436;213.8217;1296.7106
-379.6371;45.4989;885.0287;-372.0015;207.9986;1035.8434;-377.5101;213.5461;1296.7628
-379.4218;45.3841;885.0113;-371.8790;207.8504;1035.8468;-377.3738;213.2839;1296.8036
-379.2115;45.2726;884.9869;-371.7837;207.7037;1035.8635;-377.2004;213.0206;1296.8298
-379.0049;45.1632;884.9548;-371.6891;207.5630;1035.8758;-377.0337;212.7702;1296.8471
-378.8047;45.0548;884.9164;-371.5966;207.4239;1035.8849;-376.8661;212.5329;1296.8534
-378.6082;44.9506;884.8745;-371.5044;207.2868;1035.8878;-376.7105;212.3172;1296.8523
-378.4111;44.8473;884.8311;-371.4161;207.1498;1035.8890;-376.5632;212.1189;1296.8453
-378.2261;44.7481;884.7861;-371.3335;207.0136;1035.8900;-376.4253;211.9413;1296.8334
-378.0356;44.6505;884.7364;-371.2534;206.8809;1035.8934;-376.3090;211.7874;1296.8164
-377.8439;44.5532;884.6845;-371.1772;206.7496;1035.8982;-376.2046;211.6449;1296.7985
-377.6399;44.4554;884.6225;-371.1017;206.6133;1035.8985;-376.1118;211.5087;1296.7789
-377.4329;44.3620;884.5646;-371.0305;206.4751;1035.9034;-376.0198;211.3644;1296.7607
-377.2214;44.2696;884.5065;-370.9609;206.3345;1035.9104;-375.9244;211.2048;1296.7456
-377.0089;44.1801;884.4524;-370.8910;206.1917;1035.9151;-375.8230;211.0198;1296.7349
-376.7807;44.0874;884.3892;-370.8224;206.0379;1035.9183;-375.7082;210.8056;1296.7287
-376.5404;43.9936;884.3252;-370.7525;205.8837;1035.9221;-375.5895;210.5624;1296.7280
-376.2828;43.8954;884.2543;-370.6852;205.7203;1035.9260;-375.4429;210.2856;1296.7258
-376.0113;43.7986;884.1777;-370.6145;205.5535;1035.9233;-375.2872;209.9804;1296.7240
-375.7265;43.6932;884.0871;-370.5420;205.3798;1035.9164;-375.1166;209.6515;1296.7178
-375.4331;43.5871;883.9901;-370.4665;205.2061;1035.9040;-374.9346;209.3039;1296.7063
-375.1342;43.4818;883.8926;-370.3828;205.0293;1035.8808;-374.7505;208.9435;1296.6889
-374.8247;43.3741;883.7873;-370.2923;204.8471;1035.8481;-374.5621;208.5786;1296.6651
-374.5037;43.2614;883.6735;-370.1939;204.6597;1035.8080;-374.3744;208.2122;1296.6336
-374.1723;43.1454;883.5577;-370.0878;204.4695;1035.7625;-374.1874;207.8503;1296.5955
-373.8294;43.0197;883.4357;-369.9731;204.2739;1035.7130;-374.0044;207.5000;1296.5500
-373.4790;42.8876;883.3113;-369.8499;204.0793;1035.6639;-373.8276;207.1671;1296.4985
-373.1165;42.7516;883.1859;-369.7193;203.8807;1035.6157;-373.6614;206.8556;1296.4411
-372.7528;42.6105;883.0725;-369.5788;203.6854;1035.5664;-373.5121;206.5686;1296.3815
-372.3880;42.4624;882.9645;-369.4286;203.4888;1035.5152;-373.3759;206.3065;1296.3217
-372.0263;42.3087;882.8663;-369.2677;203.2930;1035.4603;-373.2628;206.0740;1296.2613
-371.6641;42.1487;882.7762;-369.1009;203.0982;1035.4070;-373.1655;205.8668;1296.2017
-371.3006;41.9838;882.6950;-368.9312;202.9033;1035.3522;-373.0768;205.6832;1296.1399
