RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-494.1992;268.5333;919.0754;-453.3515;373.9563;1132.4542;-398.7323;374.1087;1460.6860
-494.7671;270.2900;918.5635;-453.4089;374.5098;1132.4164;-398.8243;374.0844;1460.5788
-495.3350;272.0468;918.0517;-453.4662;375.0634;1132.3786;-398.9162;374.0601;1460.4717
-495.9029;273.8035;917.5399;-453.5236;375.6169;1132.3409;-399.0082;374.0358;1460.3645
-496.4707;275.5602;917.0281;-453.5809;376.1704;1132.3031;-399.1002;374.0114;1460.2573
-497.0386;277.3170;916.5162;-453.6383;376.7239;1132.2653;-399.1922;373.9871;1460.1502
-497.6065;279.0737;916.0044;-453.6957;377.2774;1132.2275;-399.2841;373.9628;1460.0430
-498.1612;280.8329;915.4817;-453.7510;377.8315;1132.1877;-399.3673;373.9159;1459.9287
-498.7022;282.5938;914.9677;-453.7926;378.3855;1132.1543;-399.4489;373.8646;1459.8138
-499.2296;284.3672;914.4449;-453.8228;378.9441;1132.1259;-399.5283;373.8063;1459.6969
-499.7432;286.1495;913.9148;-453.8427;379.5047;1132.0996;-399.6037;373.7410;1459.5759
-500.2398;287.9320;913.3795;-453.8539;380.0695;1132.0719;-399.6740;373.6627;1459.4500
-500.7209;289.7091;912.8484;-453.8543;380.6380;1132.0438;-399.7399;373.5753;1459.3192
-501.1874;291.4836;912.3238;-453.8487;381.2101;1132.0102;-399.7990;373.4707;1459.1805
-501.6386;293.2526;911.7977;-453.8356;381.7847;1131.9713;-399.8521;373.3541;1459.0348
-502.0720;295.0025;911.2915;-453.8147;382.3638;1131.9320;-399.8979;373.2285;1458.8828
-502.4837;296.7317;910.8022;-453.7839;382.9468;1131.8825;-399.9384;373.0955;1458.7259
-502.8809;298.4481;910.3188;-453.7450;383.5336;1131.8250;-399.9719;372.9542;1458.5635
-503.2580;300.1415;909.8467;-453.6990;384.1218;1131.7534;-400.0000;372.8074;1458.3968
-503.6221;301.7997;909.4092;-453.6392;384.7143;1131.6795;-400.0246;372.6700;1458.2289
-503.9668;303.4321;908.9894;-453.5718;385.3116;1131.5950;-400.0447;372.5400;1458.0571
-504.2865;305.0414;908.5690;-453.4962;385.9105;1131.4996;-400.0616;372.4258;1457.8826
-504.5845;306.6114;908.1672;-453.4104;386.5071;1131.3925;-400.0760;372.3311;1457.7069
-504.8589;308.1406;907.7855;-453.3116;387.1066;1131.2770;-400.0893;372.2571;1457.5326
-505.1119;309.6285;907.4241;-453.2035;387.7030;1131.1506;-400.0992;372.2068;1457.3566
-505.3372;311.0787;907.0717;-453.0843;388.2978;1131.0137;-400.1041;372.1754;1457.1781
-505.5344;312.4826;906.7303;-452.9526;388.8896;1130.8684;-400.1058;372.1683;1456.9994
-505.7040;313.8384;906.4012;-452.8075;389.4794;1130.7185;-400.1040;372.1867;1456.8191
-505.8421;315.1475;906.0750;-452.6498;390.0658;1130.5568;-400.1021;372.2280;1456.6384
-505.9507;316.4071;905.7532;-452.4836;390.6448;1130.3896;-400.0968;372.2934;1456.4538
-506.0262;317.6127;905.4371;-452.3085;391.2158;1130.2148;-400.0905;372.3857;1456.2676
-506.0663;318.7635;905.1250;-452.1228;391.7785;1130.0361;-400.0859;372.5044;1456.0820
-506.0737;319.8575;904.8169;-451.9283;392.3302;1129.8549;-400.0818;372.6521;1455.8968
-506.0448;320.8809;904.5282;-451.7248;392.8684;1129.6734;-400.0785;372.8203;1455.7151
-505.9850;321.8514;904.2381;-451.5112;393.3915;1129.4883;-400.0761;373.0045;1455.5369
-505.8919;322.7568;903.9579;-451.2895;393.8969;1129.3024;-400.0734;373.2002;1455.3611
-505.7641;323.5997;903.6835;-451.0610;394.3791;1129.1147;-400.0701;373.4014;1455.1873
-505.6003;324.3808;903.4118;-450.8245;394.8408;1128.9289;-400.0658;373.5992;1455.0168
-505.4040;325.0917;903.1569;-450.5831;395.2775;1128.7481;-400.0610;373.7930;1454.8503
-505.1757;325.7369;902.9100;-450.3359;395.6883;1128.5728;-400.0548;373.9777;1454.6892
-504.9156;326.3192;902.6714;-450.0814;396.0690;1128.4030;-400.0524;374.1485;1454.5401
-504.6270;326.8331;902.4516;-449.8219;396.4171;1128.2403;-400.0516;374.3025;1454.4024
-504.3077;327.2749;902.2529;-449.5578;396.7314;1128.0853;-400.0531;374.4379;1454.2781
-503.9637;327.6481;902.0710;-449.2867;397.0103;1127.9382;-400.0566;374.5545;1454.1663
-503.5964;327.9527;901.9037;-449.0117;397.2535;1127.7968;-400.0591;374.6482;1454.0631
-503.2069;328.1904;901.7483;-448.7341;397.4592;1127.6570;-400.0620;374.7143;1453.9679
-502.8038;328.3788;901.5839;-448.4529;397.6263;1127.5208;-400.0610;374.7586;1453.8734
-502.3805;328.4986;901.4303;-448.1700;397.7532;1127.3880;-400.0592;374.7818;1453.7830
-501.9382;328.5524;901.2871;-447.8854;397.8421;1127.2562;-400.0566;374.7852;1453.6957
-501.4835;328.5388;901.1587;-447.6001;397.8932;1127.1261;-400.0533;374.7728;1453.6109
-501.0218;328.4702;901.0296;-447.3138;397.9049;1126.9943;-400.0512;374.7551;1453.5294
-500.5514;328.3431;900.9044;-447.0280;397.8813;1126.8638;-400.0499;374.7345;1453.4514
-500.0750;328.1586;900.7854;-446.7437;397.8218;1126.7301;-400.0500;374.7137;1453.3753
-499.5951;327.9231;900.6628;-446.4634;397.7296;1126.5958;-400.0473;374.7011;1453.2966
-499.1108;327.6282;900.5466;-446.1878;397.6055;1126.4606;-400.0421;374.6992;1453.2150
-498.6303;327.2859;900.4298;-445.9163;397.4504;1126.3206;-400.0364;374.7073;1453.1303
-498.1482;326.8945;900.3146;-445.6495;397.2667;1126.1786;-400.0313;374.7285;1453.0438
-497.6698;326.4572;900.2004;-445.3898;397.0549;1126.0332;-400.0262;374.7596;1452.9561
-497.1899;325.9693;900.0962;-445.1366;396.8202;1125.8901;-400.0215;374.8005;1452.8688
-496.7095;325.4355;899.9951;-444.8943;396.5652;1125.7481;-400.0195;374.8477;1452.7855
-496.2290;324.8464;899.9162;-444.6631;396.2914;1125.6070;-400.0184;374.8998;1452.7048
-495.7540;324.2190;899.8380;-444.4432;395.9984;1125.4680;-400.0195;374.9584;1452.6272
-495.2822;323.5503;899.7661;-444.2375;395.6885;1125.3329;-400.0224;375.0198;1452.5529
-494.8114;322.8314;899.7146;-444.0482;395.3662;1125.2034;-400.0260;375.0762;1452.4812
-494.3475;322.0784;899.6642;-443.8745;395.0323;1125.0791;-400.0311;375.1288;1452.4127
-493.8851;321.2795;899.6335;-443.7191;394.6883;1124.9611;-400.0383;375.1768;1452.3486
-493.4281;320.4350;899.6262;-443.5827;394.3337;1124.8485;-400.0480;375.2195;1452.2891
-492.9782;319.5628;899.6212;-443.4647;393.9715;1124.7433;-400.0609;375.2577;1452.2356
-492.5351;318.6561;899.6299;-443.3656;393.6022;1124.6452;-400.0775;375.2918;1452.1888
-492.1062;317.7164;899.6565;-443.2869;393.2267;1124.5520;-400.0977;375.3200;1452.1492
-491.6871;316.7445;899.7021;-443.2267;392.8473;1124.4683;-400.1213;375.3440;1452.1164
-491.2857;315.7500;899.7589;-443.1853;392.4630;1124.3908;-400.1479;375.3635;1452.0897
-490.8995;314.7235;899.8438;-443.1600;392.0734;1124.3197;-400.1787;375.3794;1452.0701
-490.5339;313.6768;899.9429;-443.1520;391.6812;1124.2564;-400.2129;375.3885;1452.0572
-490.1885;312.6139;900.0604;-443.1621;391.2887;1124.1988;-400.2502;375.3846;1452.0516
-489.8628;311.5328;900.1924;-443.1883;390.8980;1124.1500;-400.2907;375.3714;1452.0534
-489.5601;310.4358;900.3413;-443.2296;390.5063;1124.1073;-400.3354;375.3536;1452.0626
-489.2771;309.3182;900.5156;-443.2865;390.1159;1124.0695;-400.3838;375.3263;1452.0775
-489.0213;308.1936;900.6976;-443.3577;389.7291;1124.0367;-400.4355;375.2873;1452.0964
-488.7874;307.0566;900.8966;-443.4430;389.3471;1124.0071;-400.4899;375.2360;1452.1170
-488.5760;305.9007;901.1203;-443.5419;388.9700;1123.9796;-400.5460;375.1701;1452.1378
-488.3878;304.7322;901.3625;-443.6563;388.6002;1123.9565;-400.6027;375.0911;1452.1585
-488.2199;303.5579;901.6138;-443.7859;388.2370;1123.9384;-400.6599;375.0010;1452.1789
-488.0752;302.3745;901.8824;-443.9298;387.8806;1123.9238;-400.7193;374.9069;1452.2015
-487.9505;301.1800;902.1720;-444.0881;387.5326;1123.9148;-400.7823;374.8105;1452.2271
-487.8477;299.9805;902.4720;-444.2617;387.1949;1123.9111;-400.8491;374.7135;1452.2565
-487.7665;298.7825;902.7809;-444.4501;386.8621;1123.9111;-400.9195;374.6225;1452.2887
-487.7040;297.5730;903.1089;-444.6510;386.5365;1123.9182;-400.9932;374.5377;1452.3236
-487.6655;296.3601;903.4552;-444.8656;386.2160;1123.9299;-401.0691;374.4559;1452.3605
-487.6499;295.1516;903.8089;-445.0906;385.9011;1123.9493;-401.1469;374.3756;1452.3998
-487.6586;293.9456;904.1749;-445.3249;385.5874;1123.9749;-401.2268;374.3003;1452.4417
-487.6921;292.7406;904.5562;-445.5682;385.2729;1124.0056;-401.3087;374.2250;1452.4874
-487.7528;291.5430;904.9483;-445.8186;384.9530;1124.0420;-401.3929;374.1505;1452.5376
-487.8392;290.3573;905.3432;-446.0759;384.6263;1124.0836;-401.4808;374.0737;1452.5915
-487.9486;289.1808;905.7407;-446.3383;384.2908;1124.1289;-401.5710;373.9942;1452.6481
-488.0789;288.0119;906.1379;-446.6042;383.9445;1124.1769;-401.6633;373.9099;1452.7063
-488.2275;286.8523;906.5311;-446.8722;383.5827;1124.2249;-401.7561;373.8166;1452.7636
-488.3921;285.7031;906.9146;-447.1424;383.2047;1124.2696;-401.8463;373.7107;1452.8157
-488.5717;284.5628;907.2922;-447.4125;382.8060;1124.3106;-401.9335;373.5987;1452.8606
-488.7630;283.4288;907.6599;-447.6816;382.3932;1124.3485;-402.0169;373.4766;1452.8979
-488.9665;282.3086;908.0127;-447.9506;381.9616;1124.3817;-402.0975;373.3503;1452.9277
-489.1786;281.2040;908.3481;-448.2163;381.5132;1124.4081;-402.1761;373.2216;1452.9514
-489.3930;280.1071;908.6762;-448.4831;381.0471;1124.4263;-402.2521;373.0950;1452.9686
-489.6089;279.0235;908.9885;-448.7494;380.5703;1124.4421;-402.3257;372.9710;1452.9812
-489.8256;277.9541;909.2839;-449.0156;380.0811;1124.4521;-402.3969;372.8534;1452.9887
-490.0401;276.8990;909.5603;-449.2811;379.5878;1124.4567;-402.4660;372.7313;1452.9922
-490.2500;275.8551;909.8277;-449.5466;379.0912;1124.4573;-402.5316;372.6082;1452.9904
-490.4525;274.8276;910.0828;-449.8118;378.5977;1124.4566;-402.5944;372.4765;1452.9842
-490.6519;273.8148;910.3313;-450.0804;378.1090;1124.4515;-402.6539;372.3314;1452.9729
-490.8495;272.8183;910.5712;-450.3503;377.6316;1124.4444;-402.7120;372.1729;1452.9589
-491.0451;271.8421;910.8136;-450.6208;377.1694;1124.4414;-402.7718;372.0043;1452.9468
-491.2344;270.8857;911.0668;-450.8922;376.7307;1124.4431;-402.8341;371.8211;1452.9385
-491.4219;269.9496;911.3334;-451.1683;376.3145;1124.4458;-402.8986;371.6256;1452.9337
-491.6144;269.0308;911.6088;-451.4508;375.9248;1124.4500;-402.9655;371.4158;1452.9339
-491.8035;268.1312;911.8975;-451.7416;375.5650;1124.4573;-403.0349;371.1953;1452.9385
-491.9934;267.2501;912.1953;-452.0385;375.2379;1124.4695;-403.1087;370.9670;1452.9502
-492.1813;266.3882;912.5135;-452.3429;374.9431;1124.4822;-403.1874;370.7336;1452.9678
-492.3703;265.5454;912.8475;-452.6586;374.6865;1124.4985;-403.2692;370.4950;1452.9907
-492.5585;264.7179;913.2068;-452.9880;374.4664;1124.5176;-403.3539;370.2596;1453.0175
-492.7472;263.9002;913.5881;-453.3336;374.2834;1124.5359;-403.4413;370.0222;1453.0492
-492.9339;263.0871;913.9922;-453.6904;374.1443;1124.5659;-403.5323;369.7852;1453.0889
-493.1088;262.2699;914.4205;-454.0542;374.0550;1124.6062;-403.6273;369.5440;1453.1359
-493.2774;261.4441;914.8858;-454.4402;374.0111;1124.6499;-403.7205;369.2982;1453.1833
-493.4466;260.6041;915.3904;-454.8429;374.0146;1124.6937;-403.8109;369.0456;1453.2301
-493.6218;259.7444;915.9363;-455.2697;374.0679;1124.7378;-403.8966;368.7748;1453.2750
-493.8016;258.8574;916.5339;-455.7182;374.1740;1124.7886;-403.9773;368.4836;1453.3204
-493.9796;257.9346;917.2003;-456.1889;374.3417;1124.8531;-404.0522;368.1656;1453.3675
-494.1650;256.9632;917.9492;-456.6863;374.5510;1124.9184;-404.1261;367.8271;1453.4203
-494.3552;255.9345;918.8009;-457.2172;374.7908;1124.9742;-404.2019;367.4708;1453.4813
-494.5468;254.8334;919.7661;-457.7861;375.0637;1125.0329;-404.2811;367.1023;1453.5552
-494.7335;253.6450;920.8685;-458.3906;375.3793;1125.1146;-404.3683;366.7356;1453.6514
-494.9097;252.3576;922.1196;-459.0316;375.7499;1125.2316;-404.4680;366.3705;1453.7787
-495.0730;250.9630;923.5450;-459.7047;376.1787;1125.3960;-404.5824;366.0180;1453.9441
-495.2225;249.4426;925.1672;-460.4180;376.6585;1125.5980;-404.7130;365.6798;1454.1499
-495.3565;247.7851;927.0083;-461.1737;377.1782;1125.8455;-404.8597;365.3623;1454.4004
-495.4566;245.9679;929.0842;-461.9557;377.7386;1126.1502;-405.0288;365.0681;1454.7067
-495.5022;243.9691;931.4119;-462.7729;378.3237;1126.5204;-405.2160;364.7968;1455.0716
-495.4739;241.7643;934.0144;-463.6230;378.9140;1126.9579;-405.4199;364.5615;1455.4970
-495.3527;239.3340;936.9090;-464.5139;379.4881;1127.4662;-405.6343;364.3645;1455.9816
-495.1247;236.6607;940.1099;-465.4436;380.0263;1128.0474;-405.8576;364.2193;1456.5269
-494.7808;233.7307;943.6270;-466.4114;380.5185;1128.7123;-406.0821;364.1309;1457.1286
-494.3146;230.5329;947.4627;-467.4164;380.9519;1129.4711;-406.2937;364.0775;1457.7853
-493.7220;227.0569;951.6192;-468.4574;381.2940;1130.2997;-406.4864;364.0514;1458.4838
-492.9987;223.2961;956.1031;-469.5318;381.5053;1131.1941;-406.6524;364.0422;1459.2154
-492.1402;219.2431;960.9204;-470.6317;381.5485;1132.1427;-406.7855;364.0499;1459.9694
