##mid_point_vec:28.5941;-506.369;793.7889
0.0000;0.0000;0.0000
0.4508;-0.4383;-0.0502
0.9427;-0.9111;-0.0748
1.5044;-1.4191;-0.0738
2.1371;-1.9847;-0.0414
2.8558;-2.6171;0.0376
3.6757;-3.3402;0.1665
4.6165;-4.1745;0.3475
5.6919;-5.1424;0.5921
6.9283;-6.2521;0.9135
8.3568;-7.5247;1.3118
9.9950;-8.9877;1.7891
11.8714;-10.6508;2.3610
14.0145;-12.5271;3.0269
16.4465;-14.6372;3.8025
19.2056;-16.9953;4.6690
22.3149;-19.6146;5.6389
25.8044;-22.4975;6.7016
29.6993;-25.6522;7.8521
34.0373;-29.0565;9.0866
38.8318;-32.7222;10.3964
44.1109;-36.6376;11.7824
49.9030;-40.7956;13.2280
56.2148;-45.1891;14.7293
63.0728;-49.7796;16.2868
70.4694;-54.5680;17.8918
78.4402;-59.5223;19.5399
86.9782;-64.6231;21.2179
96.0914;-69.8356;22.9258
105.7813;-75.1439;24.6443
116.0495;-80.5201;26.3658
126.8986;-85.9182;28.0940
138.3132;-91.3223;29.8268
150.2855;-96.6792;31.5461
162.8183;-101.9742;33.2354
175.8907;-107.1492;34.8943
189.5104;-112.1675;36.5106
203.6324;-117.0128;38.0721
218.2616;-121.6252;39.5679
233.3568;-125.9924;40.9890
248.9042;-130.0687;42.3175
264.8895;-133.8113;43.5528
281.3282;-137.1845;44.6945
298.1199;-140.1686;45.7500
315.2504;-142.7853;46.6887
332.6645;-144.9778;47.5030
350.3324;-146.7507;48.2029
368.1800;-148.0749;48.7887
386.2029;-148.9636;49.2401
404.3422;-149.4173;49.5537
422.5489;-149.4414;49.7355
440.8286;-149.0426;49.7836
459.0917;-148.2253;49.7310
477.3467;-147.0308;49.5550
495.5293;-145.4382;49.3023
513.5736;-143.5259;48.9479
531.5042;-141.2995;48.5125
549.2886;-138.7141;48.0232
566.9456;-135.8285;47.4820
584.4150;-132.6739;46.8891
601.6738;-129.2663;46.2671
618.6762;-125.6347;45.6295
635.3630;-121.7581;45.0086
651.7794;-117.7043;44.3673
667.8384;-113.4994;43.7208
683.5767;-109.1619;43.0405
698.9269;-104.7005;42.3676
713.8861;-100.2011;41.6554
728.4302;-95.6085;40.9369
742.5438;-90.9564;40.2009
756.1857;-86.2902;39.4422
769.3226;-81.6491;38.6675
781.9596;-77.0246;37.8872
794.1028;-72.4454;37.0848
805.6965;-67.9286;36.2694
816.7770;-63.5322;35.4235
827.2997;-59.2238;34.5554
837.2755;-55.0249;33.6610
846.6722;-50.9418;32.7432
855.5023;-46.9969;31.8007
863.7668;-43.1993;30.8354
871.4863;-39.5402;29.7972
878.6572;-36.0640;28.7212
885.2964;-32.7926;27.6096
891.4032;-29.7147;26.4589
897.0059;-26.8396;25.2633
902.1122;-24.1884;24.0145
906.7780;-21.7415;22.7243
911.0168;-19.5035;21.3941
914.8478;-17.4510;20.0519
918.3115;-15.5695;18.6879
921.4447;-13.8521;17.3147
924.2705;-12.2769;15.9398
926.8035;-10.8343;14.5652
929.0371;-9.5536;13.2440
931.0066;-8.3698;11.9377
932.7215;-7.2908;10.6430
934.1796;-6.3213;9.3822
935.3958;-5.4654;8.1630
936.4016;-4.7025;7.0044
937.3315;-3.9188;5.8371
938.2614;-3.1350;4.6697
939.1912;-2.3513;3.5022
940.1211;-1.5674;2.3349
941.0511;-0.7838;1.1674
941.9809;-0.0000;-0.0000
