LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;62.4737;113.3794;167.5461;197.5391;171.9912;389.3741
-0.1042;0.0356;0.0632;62.3884;113.4256;167.5833;197.4823;172.0413;389.4033
-0.2171;0.0732;0.1287;62.3045;113.4716;167.6065;197.4303;172.0883;389.4303
-0.3390;0.1130;0.1970;62.2216;113.5255;167.6361;197.3733;172.1437;389.4563
-0.4701;0.1536;0.2661;62.1374;113.5884;167.6798;197.3147;172.2031;389.4790
-0.6059;0.1991;0.3362;62.0557;113.6507;167.7054;197.2552;172.2609;389.5021
-0.7361;0.2495;0.3938;61.9756;113.7139;167.7226;197.1947;172.3203;389.5233
-0.8703;0.3061;0.4509;61.8939;113.7880;167.7537;197.1335;172.3841;389.5414
-1.0120;0.3683;0.5048;61.8179;113.8540;167.7608;197.0775;172.4348;389.5471
-1.1586;0.4360;0.5562;61.7456;113.9203;167.7657;197.0121;172.4925;389.5605
-1.3148;0.5064;0.6039;61.6699;113.9975;167.7848;196.9578;172.5458;389.5667
-1.4728;0.5832;0.6415;61.5979;114.0695;167.7894;196.9119;172.5886;389.5675
-1.6162;0.6704;0.6582;61.5272;114.1474;167.7982;196.8690;172.6294;389.5679
-1.7677;0.7588;0.6771;61.4610;114.2231;167.7994;196.8376;172.6589;389.5621
-1.9253;0.8502;0.6959;61.3987;114.2968;167.7961;196.8117;172.6790;389.5511
-2.0794;0.9472;0.7078;61.3411;114.3710;167.7988;196.7924;172.6929;389.5275
-2.2395;1.0475;0.7219;61.2889;114.4420;167.7952;196.7817;172.6947;389.5048
-2.3971;1.1551;0.7307;61.2431;114.5084;167.7849;196.7795;172.6880;389.4820
-2.5476;1.2693;0.7315;61.2035;114.5760;167.7793;196.7787;172.6747;389.4597
-2.6951;1.3870;0.7292;61.1694;114.6421;167.7741;196.7864;172.6478;389.4354
-2.8348;1.5078;0.7185;61.1433;114.7039;167.7566;196.8015;172.6063;389.4092
-2.9639;1.6296;0.7000;61.1185;114.7712;167.7541;196.8236;172.5624;389.3929
-3.0897;1.7493;0.6818;61.0961;114.8382;167.7522;196.8668;172.4969;389.3601
-3.2033;1.8688;0.6565;61.0810;114.8992;167.7387;196.9158;172.4201;389.3339
-3.3219;1.9777;0.6470;61.0668;114.9593;167.7238;196.9876;172.3271;389.2958
-3.4466;2.0666;0.6502;61.0528;115.0142;167.7072;197.0925;172.2133;389.2457
-3.5797;2.1319;0.6811;61.0376;115.0733;167.6923;197.2291;172.0797;389.1913
-3.7043;2.1627;0.7155;61.0187;115.1285;167.6740;197.4239;171.9101;389.1077
-3.8473;2.1429;0.7955;60.9941;115.1757;167.6589;197.6933;171.6894;388.9753
-3.9837;2.0642;0.9176;60.9614;115.2081;167.6449;198.0460;171.4029;388.7650
-4.1328;1.8952;1.0990;60.9169;115.2209;167.6272;198.4714;171.0527;388.4976
-4.3083;1.6024;1.3459;60.8546;115.2106;167.6173;198.9635;170.6493;388.1785
-4.5071;1.1586;1.6732;60.7662;115.1670;167.6281;199.5083;170.2092;387.8186
-4.7344;0.5242;2.1020;60.6469;115.0673;167.6572;200.1148;169.7186;387.4176
-4.9501;-0.3412;2.6248;60.4911;114.8890;167.7042;200.7646;169.1851;386.9579
-5.2020;-1.4811;3.3092;60.2920;114.6126;167.7770;201.4232;168.6737;386.5356
-5.4633;-2.9331;4.1721;60.0640;114.2122;167.8800;202.0770;168.1434;386.0848
-5.7074;-4.7538;5.2134;59.7908;113.6684;168.0371;202.7203;167.6069;385.6050
-5.9335;-6.9834;6.4881;59.4760;112.9475;168.2596;203.3439;167.0727;385.1001
-6.0957;-9.6798;7.9795;59.1218;112.0104;168.5641;203.9252;166.5756;384.5762
-6.2080;-12.8800;9.7884;58.7364;110.8392;168.9716;204.4134;166.1774;384.0577
-6.2379;-16.6171;11.9131;58.3284;109.3974;169.4780;204.7613;165.9224;383.6025
-6.1667;-20.9230;14.4136;57.9068;107.6660;170.1035;204.9523;165.8324;383.2185
-5.9680;-25.8352;17.2915;57.4845;105.6188;170.8669;204.9915;165.9144;382.8941
-5.6233;-31.3506;20.6151;57.0742;103.2218;171.7781;204.9125;166.1485;382.6473
-5.1042;-37.4962;24.4016;56.6959;100.4634;172.8581;204.7353;166.4989;382.4396
-4.3789;-44.2658;28.7015;56.3631;97.3231;174.1163;204.4861;166.9424;382.2463
-3.4774;-51.6477;33.5569;56.0937;93.7897;175.5834;204.1844;167.4619;382.0757
-2.3235;-59.6325;38.9427;55.9135;89.8409;177.2631;203.8738;167.9670;381.8491
-0.9123;-68.1949;44.8866;55.8319;85.4766;179.1740;203.5613;168.4911;381.6263
0.7486;-77.3184;51.4347;55.8885;80.6822;181.3198;203.2363;169.0181;381.4167
2.6564;-86.9382;58.5858;56.1067;75.4579;183.7030;202.8787;169.5567;381.2126
4.7719;-96.9076;66.4615;56.5172;69.8433;186.2855;202.4573;170.0960;381.0304
7.2128;-107.3607;74.8657;57.1364;63.8173;189.1349;202.0325;170.5636;380.8449
9.9381;-118.1781;83.8667;57.9818;57.3921;192.2781;201.7088;170.7399;380.6119
12.9253;-129.2322;93.4560;59.0805;50.5671;195.6859;201.3195;170.8887;380.3465
16.1996;-140.4931;103.6441;60.4416;43.3981;199.4135;201.0515;170.8144;380.0621
19.7882;-151.8402;114.4166;62.0853;35.8948;203.4513;200.7910;170.5936;379.7310
23.6733;-163.2102;125.7065;64.0186;28.1166;207.8417;200.6467;170.1534;379.3851
27.8835;-174.5693;137.4650;66.2491;20.1368;212.5599;200.5575;169.5541;379.0677
32.4080;-185.7899;149.6360;68.7877;11.9714;217.5800;200.5745;168.7417;378.8596
37.2564;-196.8118;162.1829;71.6423;3.7107;222.9354;200.7742;167.6729;378.7529
42.4157;-207.5829;175.0514;74.8491;-4.6782;228.4796;200.8335;166.5642;378.7615
47.9055;-218.0307;188.1715;78.3620;-13.0433;234.2410;200.9658;165.2874;378.8705
53.7210;-228.1311;201.5002;82.1730;-21.3367;240.2809;201.4497;163.6870;379.1512
59.8599;-237.8934;214.8738;86.2655;-29.5147;246.5801;202.2710;161.7894;379.5662
66.1993;-247.0913;228.3813;90.6317;-37.5398;253.0276;203.3260;159.6848;380.1517
72.7348;-255.7212;241.8315;95.2503;-45.3443;259.5953;204.6168;157.5314;380.9248
79.5042;-263.8884;255.1938;100.0935;-52.8744;266.3027;206.3804;155.0467;381.8906
86.4834;-271.5337;268.4344;105.1415;-60.1350;273.0163;208.3332;152.4918;383.0304
93.5979;-278.7024;281.4410;110.3619;-67.0564;279.7386;210.6184;149.7820;384.3640
100.8415;-285.3561;294.2192;115.7405;-73.6511;286.3830;213.0425;147.0639;385.8451
108.1486;-291.4656;306.6943;121.2321;-79.8684;292.9322;215.6097;144.3354;387.4545
115.5345;-297.1036;318.8534;126.8586;-85.7575;299.3968;218.2887;141.6526;389.1037
122.9316;-302.2643;330.6441;132.5535;-91.3131;305.6911;220.9391;139.1233;390.8151
130.3035;-306.9620;342.0345;138.2286;-96.4386;311.9417;223.8656;136.5599;392.5239
137.6190;-311.1909;352.9965;143.8757;-101.2172;318.0341;226.8293;134.1158;394.2296
144.8650;-315.0007;363.4994;149.4754;-105.6566;323.9079;229.5531;131.9399;395.8577
152.0201;-318.4099;373.5202;154.9816;-109.7757;329.5602;232.0683;129.9988;397.4133
159.0944;-321.4666;383.0539;160.3637;-113.5547;335.0029;234.4331;128.2381;398.8663
166.0991;-324.2246;392.1412;165.5784;-117.0008;340.1847;236.5538;126.6983;400.2208
172.9563;-326.6370;400.7050;170.6045;-120.1195;345.0946;238.3769;125.3849;401.4420
179.6376;-328.7143;408.7152;175.4169;-122.9169;349.7722;239.9872;124.2365;402.5275
