LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;426.1305;-107.5090;327.2499;404.9925;-80.3273;647.8574
-0.2104;-0.1926;-0.0314;426.3895;-108.1355;327.2933;404.9978;-80.6844;647.8766
-0.5501;-0.4681;-0.0039;426.6315;-108.7653;327.3059;405.2215;-81.1671;647.9556
-0.8632;-0.8281;0.0567;426.7544;-109.0766;327.3916;405.3642;-82.0237;648.3527
-1.1778;-1.2440;0.0745;426.8992;-109.4689;327.5033;405.3949;-82.4866;648.3712
-1.5152;-1.7171;0.0720;427.0927;-109.9097;327.6161;405.7150;-83.3028;648.4502
-1.8429;-2.1752;0.0378;427.3564;-110.5359;327.6933;405.7610;-83.6842;648.4846
-2.2084;-2.6596;0.0424;427.5476;-110.9761;327.8094;405.7646;-83.9913;648.5088
-2.5655;-3.1375;0.0703;427.7085;-111.4491;327.9175;405.7646;-84.3494;648.5088
-2.9591;-3.6185;0.0920;427.9260;-112.0067;328.0259;405.9091;-84.9624;648.5584
-3.3750;-4.1013;0.1432;428.1332;-112.5461;328.1159;405.9855;-85.0995;648.6654
-3.8042;-4.5602;0.1752;428.3698;-113.1044;328.2136;406.2878;-85.7869;648.8542
-4.2491;-5.0493;0.2342;428.6102;-113.6934;328.3048;406.4252;-86.2333;648.8671
-4.7244;-5.5209;0.2843;428.8977;-114.4068;328.3501;406.6980;-86.5331;648.8671
-5.2245;-6.0103;0.3209;429.1669;-114.9542;328.4329;406.8395;-86.8235;648.8671
-5.7710;-6.5026;0.3772;429.4530;-115.4879;328.5259;407.0619;-87.1971;648.8518
-6.3223;-6.9674;0.3888;429.7003;-116.0121;328.6157;407.3021;-87.4540;648.8478
-6.8982;-7.4640;0.4351;430.0188;-116.6497;328.6628;407.4994;-87.7800;648.8224
-7.4915;-7.9591;0.4526;430.3903;-117.2823;328.7173;407.6942;-88.1016;648.8224
-8.1230;-8.4834;0.4768;430.7206;-117.8202;328.7661;407.9114;-88.3944;648.7961
-8.7564;-8.9968;0.5178;431.0286;-118.2931;328.7769;408.2155;-88.6702;648.7961
-9.4250;-9.4927;0.5427;431.5455;-119.1469;328.7920;408.2155;-88.7298;648.8334
-10.1695;-10.0334;0.6382;431.8986;-119.4162;328.8128;408.2155;-89.0368;648.9900
-10.9613;-10.5766;0.7701;432.3950;-119.6078;328.8641;408.1743;-89.6416;649.3462
-11.8425;-11.1166;1.0213;433.1392;-119.7242;329.0609;407.6825;-90.2341;649.7473
-12.8520;-11.6739;1.4392;434.1758;-119.8355;329.4628;406.9055;-90.7070;649.9803
-13.9345;-12.1974;2.1095;435.5006;-119.8355;330.0929;406.0491;-91.3169;650.1128
-15.1452;-12.7160;3.0460;437.1050;-119.8355;330.7976;405.1238;-92.0133;650.1977
-16.5108;-13.2641;4.2051;439.0001;-119.6661;331.5928;404.0322;-93.0577;650.3869
-17.9934;-13.8012;5.5899;441.3411;-119.3097;332.5786;402.8162;-94.3172;650.7218
-19.5967;-14.2749;7.2613;444.1478;-118.8869;333.7757;401.6856;-95.4219;651.1660
-21.3782;-14.8016;9.2184;447.3486;-118.3153;335.1405;401.1563;-95.4219;651.7074
-23.3661;-15.2480;11.5052;450.9139;-117.6234;336.6575;401.1563;-95.4219;652.4350
-25.5531;-15.6666;14.0968;454.8025;-116.8815;338.3229;401.1563;-95.4170;653.1860
-27.9254;-15.9999;16.9207;458.8219;-115.8399;339.9781;401.9715;-94.4910;654.1340
-30.5346;-16.3148;20.0717;463.0939;-114.8063;341.6830;403.2564;-93.0713;655.1904
-33.4131;-16.4835;23.4224;467.5934;-113.8664;343.5720;404.6468;-91.1261;656.1483
-36.5998;-16.5378;26.9979;472.2333;-112.8335;345.6113;406.2397;-88.9928;657.2673
-40.0132;-16.4634;30.8097;476.8522;-111.6672;347.6694;408.1621;-86.8400;658.6472
-43.5528;-16.3280;34.8452;481.4967;-110.4482;349.8161;410.1312;-84.6649;660.1461
-47.3121;-16.1325;39.1330;486.1670;-109.1744;352.0030;412.0700;-82.5451;661.6048
-51.2156;-15.8978;43.6180;490.8384;-107.8353;354.3111;413.7941;-80.7461;663.0743
-55.4161;-15.5282;48.2909;495.6185;-106.4867;356.7797;414.2722;-77.7794;665.6043
-59.8052;-15.0429;53.0206;500.3279;-105.1276;359.3331;415.5023;-76.0645;667.1203
-64.4739;-14.5675;57.9432;505.0031;-103.8538;361.9236;416.7542;-74.6442;668.5086
-69.2640;-14.1092;62.9127;509.5395;-102.6803;364.4852;417.7216;-73.4304;669.7067
-74.2781;-13.5721;68.0086;514.0720;-101.6282;367.1923;418.2120;-73.0880;670.7435
-79.4380;-13.2162;73.1725;518.4577;-100.6276;369.9474;418.2120;-73.0880;671.6119
-84.7703;-13.0954;78.4628;522.7386;-99.7223;372.6263;418.2120;-73.0880;672.4025
-90.2290;-13.0251;83.9600;526.9612;-98.8301;375.3545;417.7689;-74.1490;673.0468
-95.8675;-13.0626;89.7734;531.2293;-97.8950;378.2926;416.7280;-75.5120;673.3710
-101.5450;-13.4570;95.7930;535.3410;-96.8319;381.1688;415.5461;-76.9480;673.6494
-107.4535;-13.9740;102.2521;539.2838;-95.9174;384.0727;414.6172;-78.2339;674.1084
-113.4133;-14.6996;108.9771;542.9482;-95.1147;386.8609;414.1463;-79.6724;675.0151
-119.4224;-15.7822;116.0954;546.4013;-94.4775;389.6568;413.3740;-80.5418;675.5595
-124.3022;-15.3631;124.3663;549.6009;-93.8941;392.4907;412.6044;-81.3588;676.1460
-130.2620;-16.4231;133.1736;552.5750;-93.4874;395.2562;411.9170;-81.9428;676.7696
-135.9401;-17.1676;142.1501;555.3810;-93.1960;398.0004;411.3015;-82.0164;677.4624
-141.5294;-18.2002;151.5469;558.0012;-93.1960;400.7499;411.0887;-82.0164;677.6646
-147.1516;-19.8250;161.4238;560.3189;-93.1960;403.2978;410.7733;-82.0164;678.4671
-152.3906;-21.3443;171.5176;562.5585;-93.3970;406.0599;410.4835;-81.9161;679.3284
-157.6577;-23.3010;181.8732;564.4708;-93.8193;408.6399;410.4045;-81.4344;680.3569
-162.5391;-25.3640;192.5782;566.2916;-94.4927;411.2409;409.7426;-80.2194;680.9034
-166.9429;-27.3098;203.2494;567.9519;-95.5276;413.7281;409.2009;-79.5669;681.4656
-171.4962;-29.5046;214.7182;569.5262;-96.8560;416.2087;408.9157;-79.1586;682.0455
-175.5255;-31.7357;226.1860;569.9860;-98.5802;417.4503;408.8796;-78.5242;683.5980
-179.2293;-34.1216;237.6774;570.1459;-100.5096;419.1846;408.8796;-77.8986;684.8249
-182.6453;-36.5237;249.0577;570.1459;-102.6161;420.8148;408.9157;-77.2423;686.0734
-186.3061;-39.3739;260.4388;570.1459;-105.0561;422.2912;408.9270;-76.2984;687.3010
-190.0395;-43.0801;271.4640;569.7685;-107.7895;423.6737;408.9270;-75.4109;688.4939
-192.6358;-46.6595;282.2898;569.0267;-110.8800;424.8883;408.9270;-74.4084;689.5854
-194.6516;-49.1572;292.9837;568.4893;-114.2103;426.4930;408.2583;-74.4084;689.5854
-196.8395;-52.3707;304.2790;568.1739;-117.7230;428.1526;407.5039;-74.4084;689.5854
NaN;NaN;NaN;567.2880;-121.6512;429.1981;338.5429;-399.3827;427.6756
NaN;NaN;NaN;565.9891;-125.9372;430.1187;332.0951;-406.0607;427.6756
NaN;NaN;NaN;564.1994;-130.4555;430.9683;332.0951;-406.0607;427.6756
NaN;NaN;NaN;562.0787;-135.2938;431.7922;332.0951;-406.0607;439.0532
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
-203.7081;-73.5044;376.0432;NaN;NaN;NaN;NaN;NaN;NaN
-203.8303;-76.6024;386.0707;NaN;NaN;NaN;NaN;NaN;NaN
-203.5735;-79.6944;395.7085;NaN;NaN;NaN;NaN;NaN;NaN
-202.4474;-82.8156;404.6167;539.8474;-167.9212;436.3340;401.6888;-68.4410;698.9138
-201.3606;-85.9992;412.8138;536.1466;-172.8263;436.7259;401.6888;-69.1167;699.9659
-200.6200;-88.4975;420.7363;532.0221;-177.8632;437.3086;401.6888;-69.1167;700.4107
-199.5797;-91.2360;428.2943;527.6214;-182.8690;438.0363;400.9001;-69.1167;700.8843
-198.3848;-94.1348;435.3695;522.8937;-187.6766;438.8754;400.4338;-68.5679;700.9456
-196.9685;-97.2659;442.1408;518.1435;-192.3790;439.9790;399.7800;-68.0025;701.5780
-195.6006;-100.6139;448.5944;513.4347;-196.7792;441.2654;399.2305;-67.0626;702.3080
-194.0481;-104.0482;454.7589;508.7373;-200.9290;442.7568;398.6857;-65.9724;703.0018
-192.1346;-107.3431;460.5895;504.1173;-204.8148;444.3266;397.9359;-65.0242;703.7815
-190.2095;-110.6097;466.2315;499.6001;-208.3576;446.0882;396.9435;-64.3481;704.8807
-188.1284;-113.6695;471.6259;495.1686;-211.4609;447.8202;395.8187;-63.9539;706.2741
-186.0461;-116.4074;476.8550;490.9274;-214.2315;449.6545;394.6540;-63.6504;707.8500
-183.7626;-118.7236;481.8900;486.9500;-216.6055;451.5085;393.6618;-63.1958;709.4570
-181.1074;-120.3921;486.7350;483.3115;-218.6963;453.3297;392.8533;-62.6488;711.1015
-178.8430;-122.0402;491.6309;480.0533;-220.5021;455.2396;392.2208;-61.8641;712.6884
-176.4455;-123.3300;496.3325;477.1072;-221.9701;457.0531;391.6850;-61.0235;714.2639
-173.9952;-124.2677;500.7104;474.6351;-223.1883;458.8311;391.1971;-60.2419;715.7611
-171.7798;-124.8516;504.9314;472.5253;-224.2645;460.5161;390.7093;-59.4844;717.2408
-169.8549;-125.1187;508.8763;471.3862;-225.3669;462.5332;389.9559;-58.7657;718.2912
-167.5949;-125.0136;512.4061;470.5051;-226.3503;464.3259;389.1950;-58.1068;719.2775
-165.4375;-124.6871;515.6767;469.6420;-227.0279;465.7998;388.5624;-57.5225;720.4619
-163.4620;-124.2108;518.6337;468.9705;-227.4476;467.1964;387.9246;-57.0332;721.6093
-161.2927;-123.7790;521.1049;468.5728;-227.6710;468.5296;387.3954;-56.3801;722.5827
-159.1528;-123.2999;523.3055;468.2076;-227.6710;469.5976;386.8936;-55.8496;723.6809
-157.1083;-122.7027;525.1174;467.9890;-227.6710;470.4834;386.3342;-55.2756;724.5847
-155.5591;-122.0233;526.8726;467.9890;-227.4602;471.5098;385.9638;-54.5953;725.4048
-153.8978;-121.1907;528.1657;467.9890;-227.0880;472.1746;385.5230;-53.9772;726.1644
-152.5014;-120.3230;529.2823;468.1977;-226.6487;472.9033;385.2318;-53.2769;726.7802
-151.4543;-119.4695;530.3208;468.2663;-226.0962;473.4016;385.0476;-52.6833;727.5014
-150.3406;-119.1137;531.2230;468.4283;-225.4577;473.8648;384.9244;-52.0141;728.1758
-149.3366;-118.2213;531.9859;468.4775;-224.8231;474.3338;384.7566;-51.4140;728.7894
-148.4668;-117.4477;532.5867;468.4775;-224.0526;474.6134;384.6255;-50.9025;729.4798
-147.5954;-116.7726;533.0921;468.4775;-223.1774;474.7075;384.4168;-50.4905;730.2116
-146.8105;-116.1702;533.5305;468.4518;-222.2770;474.8764;384.1613;-50.1258;730.8417
-146.0018;-115.5961;533.7349;468.3179;-221.3389;474.8847;383.8595;-49.8460;731.5241
-145.2195;-115.0934;534.0172;468.2583;-220.4033;474.8946;383.4922;-49.6191;732.1591
-144.5856;-114.6493;534.1786;468.1326;-219.4825;474.9347;383.0813;-49.3765;732.7778
-143.9537;-114.1663;534.4552;467.9656;-218.5883;474.9446;382.6556;-49.0736;733.3569
-143.4243;-113.6627;534.8409;467.5281;-217.6567;474.9449;382.5046;-48.6151;733.9611
-142.9116;-113.1994;535.3004;467.3213;-216.9461;475.1215;382.0464;-48.1967;734.3376
-142.3787;-112.7310;535.7796;467.0491;-216.2115;475.1974;381.6245;-47.7452;734.7253
-141.8432;-112.2690;536.2741;466.5337;-215.4171;475.2456;381.5611;-47.1654;735.2159
-141.3239;-111.8396;536.8012;466.3614;-214.8557;475.4799;381.1063;-46.6875;735.4672
-140.8478;-111.4247;537.3726;465.8906;-214.1337;475.5862;380.9351;-46.0064;735.8198
-140.4105;-111.0350;537.9538;465.4722;-213.5214;475.7544;380.9110;-45.3459;736.1563
-140.0597;-110.6247;538.5442;465.1340;-213.0294;475.9924;380.9071;-44.5208;736.3572
-139.7995;-110.2827;539.1624;464.9098;-212.5453;476.2724;380.7423;-43.8832;736.5825
-139.6871;-109.9197;539.7964;464.7564;-212.1976;476.5326;380.7255;-43.1758;736.7195
-139.6503;-109.5841;540.4679;464.6522;-211.9340;476.8791;380.6727;-42.3393;736.7738
-139.6458;-109.2727;541.1466;464.4036;-211.5761;477.1398;380.6398;-41.5156;736.9323
-139.6842;-108.9191;541.7599;464.4036;-211.2813;477.5364;380.5942;-40.8383;737.0391
-139.7946;-108.6244;542.3485;464.4036;-211.1017;477.9744;380.5033;-40.1199;737.0391
-139.9619;-108.3775;542.8597;464.5267;-211.0148;478.4811;380.3361;-39.4234;737.0391
-140.1723;-108.2056;543.2593;464.7750;-210.9483;479.0031;380.0485;-38.8436;737.0458
-140.4035;-108.0380;543.6226;465.0224;-210.8801;479.4939;379.7712;-38.2963;737.0342
-140.6631;-107.8429;543.9982;465.1552;-210.6991;479.9118;379.5410;-37.8288;737.0342
-140.9901;-107.6692;544.3354;465.4867;-210.6458;480.4201;379.3036;-37.2920;737.0985
-141.4910;-107.5206;544.7961;465.5000;-210.3691;480.7662;379.2609;-36.6970;737.1144
-141.7092;-107.3664;544.8940;465.7782;-210.2363;481.2528;379.1102;-36.1533;737.1144
-141.9432;-107.1617;545.0280;466.0564;-210.0871;481.7074;379.0012;-35.6091;737.1144
-142.1944;-106.9614;545.1809;466.6389;-210.0630;482.2503;378.5993;-35.2356;737.0789
-142.4358;-106.7906;545.2835;466.8218;-209.7358;482.5411;378.4765;-34.8005;737.0789
-142.5930;-106.5722;545.3433;467.3748;-209.6266;483.0079;378.0616;-34.4750;736.9918
