LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;326.6929;121.2818;200.6481;316.5949;135.5541;466.4200
0.0115;0.0350;0.0696;326.7463;121.3909;200.6905;316.6062;135.6705;466.4522
0.0340;0.0709;0.1364;326.8028;121.5056;200.7346;316.6227;135.7932;466.4882
0.0514;0.1135;0.2015;326.8595;121.6228;200.7764;316.6427;135.9267;466.5274
0.0855;0.1579;0.2658;326.9064;121.7466;200.8107;316.6781;136.0710;466.5694
0.1192;0.2084;0.3307;326.9527;121.8736;200.8424;316.7167;136.2240;466.6097
0.1559;0.2639;0.3955;326.9974;122.0038;200.8714;316.7631;136.3912;466.6578
0.1927;0.3254;0.4600;327.0426;122.1392;200.8995;316.8156;136.5657;466.7043
0.2281;0.3940;0.5244;327.0886;122.2781;200.9266;316.8693;136.7506;466.7485
0.2619;0.4698;0.5868;327.1311;122.4229;200.9518;316.9221;136.9413;466.7870
0.2951;0.5526;0.6492;327.1723;122.5722;200.9747;316.9773;137.1354;466.8230
0.3264;0.6427;0.7077;327.2131;122.7280;200.9965;317.0347;137.3369;466.8600
0.3573;0.7398;0.7616;327.2537;122.8886;201.0161;317.0991;137.5453;466.9009
0.3886;0.8448;0.8127;327.2937;123.0516;201.0284;317.1650;137.7566;466.9348
0.4177;0.9599;0.8595;327.3331;123.2179;201.0364;317.2378;137.9739;466.9703
0.4458;1.0847;0.9046;327.3724;123.3862;201.0409;317.3082;138.1928;466.9994
0.4728;1.2175;0.9437;327.4111;123.5594;201.0425;317.3786;138.4082;467.0247
0.4956;1.3604;0.9774;327.4507;123.7407;201.0447;317.4419;138.6177;467.0423
0.5148;1.5127;1.0046;327.4913;123.9271;201.0458;317.4972;138.8171;467.0545
0.5304;1.6735;1.0249;327.5325;124.1196;201.0470;317.5607;139.0086;467.0701
0.5446;1.8434;1.0421;327.5736;124.3129;201.0458;317.6063;139.1905;467.0765
0.5611;2.0228;1.0555;327.6134;124.5124;201.0439;317.6537;139.3619;467.0828
0.5768;2.2111;1.0626;327.6503;124.7083;201.0313;317.7124;139.5300;467.0938
0.5901;2.4087;1.0630;327.6927;124.9149;201.0274;317.7606;139.7005;467.0997
0.6049;2.6137;1.0571;327.7334;125.1239;201.0197;317.8214;139.8718;467.1079
0.6187;2.8273;1.0479;327.7724;125.3348;201.0103;317.8679;140.0411;467.1028
0.6311;3.0514;1.0342;327.8097;125.5490;201.0050;317.9118;140.2063;467.0965
0.6396;3.2827;1.0207;327.8441;125.7672;201.0000;317.9651;140.3659;467.0911
