RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;13.2235;101.3270;222.4658;700.0440;75.2681;947.8115
-0.4268;-0.7331;0.2381;12.6588;100.7539;222.6324;700.1912;76.3267;947.3659
-0.8437;-1.4853;0.4784;12.0976;100.1673;222.7955;700.3327;77.4074;946.9206
-1.2479;-2.2566;0.7207;11.5402;99.5657;222.9582;700.4840;78.5011;946.4659
-1.6403;-3.0497;0.9669;10.9889;98.9525;223.1190;700.6070;79.6185;946.0353
-2.0148;-3.8640;1.2126;10.4449;98.3239;223.2770;700.7106;80.7575;945.6219
-2.3690;-4.6962;1.4549;9.9085;97.6845;223.4331;700.7831;81.9256;945.2366
-2.7030;-5.5484;1.6936;9.3819;97.0310;223.5851;700.8416;83.1022;944.8644
-3.0142;-6.4215;1.9293;8.8662;96.3643;223.7309;700.8632;84.3092;944.5253
-3.3029;-7.3105;2.1599;8.3617;95.6856;223.8708;700.8534;85.5373;944.2151
-3.5648;-8.2191;2.3850;7.8703;94.9944;224.0018;700.8132;86.7718;943.9307
-3.8040;-9.1433;2.6044;7.3904;94.2915;224.1289;700.7612;87.9973;943.6597
-4.0147;-10.0827;2.8207;6.9241;93.5766;224.2467;700.6903;89.2085;943.4042
-4.1933;-11.0378;3.0268;6.4717;92.8503;224.3570;700.5975;90.4123;943.1697
-4.3438;-12.0076;3.2279;6.0340;92.1120;224.4590;694.9238;174.4807;873.7617
-4.4575;-12.9932;3.4193;5.6089;91.3626;224.5551;690.9349;257.9642;803.9472
-4.5401;-13.9950;3.6016;5.1986;90.6013;224.6409;686.8348;341.3478;734.0766
-4.5858;-15.0123;3.7731;4.8022;89.8259;224.7163;682.6026;424.6516;664.1242
-4.5954;-16.0442;3.9351;4.4198;89.0406;224.7800;678.0944;507.9521;594.1548
-4.5705;-17.0960;4.0947;4.0528;88.2439;224.8336;673.2475;591.2792;524.2152
-4.5045;-18.1605;4.2421;3.7000;87.4362;224.8783;668.1232;674.5952;454.2776
-4.4014;-19.2428;4.3805;3.3610;86.6140;224.9141;662.6008;757.9644;384.3707
-4.2562;-20.3440;4.5094;3.0376;85.7785;224.9379;656.8869;841.2821;314.4438
-4.0730;-21.4602;4.6271;2.7306;84.9298;224.9527;650.6508;924.7013;244.5928
-3.8498;-22.5943;4.7373;2.4417;84.0681;224.9566;644.2373;1008.0606;174.7189
-3.5850;-23.7437;4.8379;2.1695;83.1937;224.9519;637.3920;1091.4673;104.9550
-3.2827;-24.9071;4.9377;1.9138;82.3061;224.9395;630.1243;1174.9192;35.2901
