RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;31.2051;111.7482;215.5377;765.0340;267.3770;657.3786
0.0629;0.1132;-0.0509;31.3527;111.8574;215.4809;764.8863;266.4785;657.4555
0.1304;0.2244;-0.1003;31.4982;111.9650;215.4251;764.7616;265.6237;657.5162
0.2019;0.3308;-0.1459;31.6438;112.0741;215.3690;764.6430;264.7906;657.5744
0.2781;0.4297;-0.1851;31.7906;112.1877;215.3116;764.5097;263.9514;657.6449
0.3596;0.5173;-0.2160;31.9402;112.3052;215.2487;764.3517;263.1903;657.7513
0.4459;0.5889;-0.2334;32.0910;112.4310;215.1839;764.1842;262.4640;657.8718
0.5399;0.6385;-0.2310;32.2432;112.5710;215.1189;764.0091;261.7442;657.9994
0.6434;0.6574;-0.2012;32.3937;112.7292;215.0568;765.1375;261.0329;657.6642
0.7606;0.6328;-0.1320;32.5410;112.9085;214.9997;766.7491;260.1069;657.2572
0.8958;0.5518;-0.0134;32.6799;113.1110;214.9522;768.5500;259.1110;656.9025
1.0537;0.3980;0.1727;32.8076;113.3424;214.9176;748.7588;345.8116;608.6729
1.2432;0.1501;0.4496;32.9217;113.6089;214.8996;747.9185;433.4289;537.6470
1.4722;-0.2205;0.8449;33.0222;113.9179;214.9000;748.1756;520.7469;465.6912
1.7498;-0.7469;1.3893;33.1076;114.2781;214.9245;749.0562;607.7475;393.2305
2.0818;-1.4635;2.1175;33.1791;114.6987;214.9809;750.5829;694.3726;320.2050
2.4702;-2.4032;3.0585;33.2314;115.1818;215.0725;752.7863;780.5998;246.5878
2.9142;-3.5973;4.2404;33.2567;115.7217;215.2057;755.8246;866.3263;172.2028
3.4113;-5.0695;5.6906;33.2478;116.3118;215.3845;759.7485;951.4184;96.8968
3.9581;-6.8466;7.4296;33.2018;116.9429;215.6112;764.5800;1035.7625;20.4572
4.5526;-8.9586;9.4818;33.1149;117.6012;215.8868;770.4409;1119.1814;-57.3933
5.1941;-11.4361;11.8784;32.9824;118.2708;216.2131;781.0987;1112.1700;-65.7185
5.8772;-14.3113;14.6410;32.7976;118.9261;216.5885;790.7087;1104.6095;-75.2709
6.5961;-17.6076;17.8034;32.5499;119.5275;217.0086;801.2134;1095.7847;-86.2981
7.3467;-21.3486;21.3882;32.2207;120.0252;217.4774;812.5997;1085.6097;-98.6321
8.1210;-25.5494;25.4120;31.7950;120.3699;217.9891;824.8663;1073.8888;-112.3295
8.9067;-30.2219;29.8891;31.2683;120.5317;218.5506;837.9333;1060.3011;-127.8203
9.6928;-35.3671;34.8363;30.6361;120.4680;219.1519;851.6035;1044.6996;-145.0464
10.4655;-40.9841;40.2638;29.8888;120.1293;219.7875;865.9660;1026.7989;-163.8876
11.2200;-47.0736;46.1873;29.0232;119.4721;220.4535;868.3495;937.9476;-96.1932
11.9522;-53.6332;52.6142;28.0355;118.4533;221.1478;867.5251;850.7531;-24.6994
12.6566;-60.6588;59.5649;26.9255;117.0358;221.8708;866.1456;764.6147;47.3680
13.3376;-68.1433;67.0575;25.6903;115.1833;222.6275;864.2474;679.5805;120.1175
13.9926;-76.0679;75.1095;24.3280;112.8482;223.4128;861.7188;596.0824;193.8446
14.6284;-84.4087;83.7152;22.8445;110.0004;224.2385;858.3725;514.3433;268.7229
15.2487;-93.1252;92.8882;21.2401;106.6212;225.1311;854.1625;434.6246;344.7753
15.8638;-102.1841;102.6129;19.5233;102.7045;226.1211;849.1926;357.0845;421.7831
16.4736;-111.5392;112.8845;17.7060;98.2539;227.2012;843.3818;281.8518;499.5712
17.0873;-121.1548;123.6822;15.8201;93.2678;228.3945;836.6814;209.2828;578.3510
17.7059;-130.9775;135.0025;13.8707;87.7259;229.7205;829.1149;139.9025;658.6266
18.3359;-140.9747;146.8191;11.8859;81.6142;231.2414;820.7495;73.9562;740.5551
19.0004;-151.0963;159.1043;9.8422;74.9362;232.9126;811.3746;11.6556;823.9860
19.7125;-161.2793;171.8247;7.7780;67.7579;234.8316;813.7224;21.6964;820.7617
20.5145;-171.4420;184.9645;5.6884;60.0612;236.9786;818.7454;31.6508;813.7658
21.4083;-181.5969;198.4462;3.6798;51.8579;239.5126;823.8437;42.0266;806.5261
22.3965;-191.6740;212.2631;1.7257;43.1794;242.3690;828.8116;53.0168;799.0760
23.4921;-201.6325;226.3758;-0.1370;34.0896;245.6215;833.6727;64.5365;791.3349
24.6993;-211.4361;240.7448;-1.9377;24.6234;249.2537;838.4321;76.6000;783.0974
26.0252;-221.0539;255.3197;-3.6235;14.8498;253.2636;842.9601;88.9604;774.5626
27.4658;-230.4626;270.0561;-5.1625;4.8308;257.6594;847.2056;101.4563;765.7705
29.0258;-239.6444;284.8998;-6.5101;-5.3764;262.4595;851.0882;114.1042;756.8705
30.6965;-248.5811;299.8111;-7.6567;-15.7292;267.6580;854.6591;126.7779;747.7578
32.4843;-257.2956;314.7136;-8.6165;-26.1026;273.3336;858.2068;139.0359;738.1160
34.3943;-265.7558;329.5789;-9.3379;-36.5001;279.3379;861.2521;151.4317;728.2918
36.4090;-273.9713;344.3653;-9.8203;-46.7828;285.8486;864.3306;163.5104;717.9514
38.5300;-281.9256;359.0197;-9.9668;-57.1031;292.5601;866.4775;176.0244;708.0429
40.7300;-289.6472;373.4958;-9.8923;-67.1460;299.7987;869.1044;187.5510;697.3585
43.0231;-297.0761;387.7956;-9.5729;-77.0107;307.1661;871.1505;199.1412;686.7276
45.4021;-304.2405;401.8479;-9.1881;-86.3068;315.1726;874.7972;208.5337;674.1184
47.8567;-311.1495;415.6111;-8.5232;-95.3657;323.2735;877.9126;217.5687;661.9193
50.3833;-317.8014;429.0526;-7.3879;-104.3777;331.1805;879.1937;227.5524;651.6867
52.9715;-324.2116;442.1336;-5.9557;-113.1241;339.1395;879.9750;237.4008;641.9010
55.6187;-330.3912;454.8164;-4.2759;-121.5344;347.1660;880.4985;246.8955;632.3502
58.3253;-336.3309;467.0892;-2.3765;-129.5863;355.2415;880.8611;256.0386;622.9050
61.0799;-342.0566;478.9184;-0.2733;-137.2484;363.3365;881.0140;264.8332;613.6453
63.8730;-347.5593;490.2824;2.0575;-144.5719;371.3305;880.6606;273.5662;604.9199
66.6950;-352.8516;501.1750;4.5457;-151.4777;379.2965;880.2719;281.6571;596.3854
69.5466;-357.9310;511.5720;7.2235;-158.0389;387.0820;879.3492;289.7122;588.4837
72.4104;-362.8286;521.4736;9.9663;-164.1014;394.8795;878.7629;296.9607;580.2998
75.2737;-367.5394;530.8610;12.9046;-169.8888;402.3520;877.1969;304.7980;573.0678
78.1230;-372.0859;539.7253;15.9144;-175.2484;409.7088;875.5982;312.3371;565.8662
80.9570;-376.4659;548.0590;19.2007;-180.5375;416.4691;871.9420;321.6483;560.8738
83.7745;-380.6868;555.8768;22.5054;-185.4076;423.0909;868.3600;330.6790;555.7699
86.5699;-384.7472;563.1760;25.6590;-189.6414;429.8436;866.1134;338.1563;549.2125
89.3365;-388.6435;569.9749;28.7788;-193.4679;436.4332;863.9748;345.2990;542.4961
92.0699;-392.3647;576.2922;31.8791;-196.9612;442.7810;861.6824;352.3694;535.8189
94.7583;-395.9192;582.1289;34.9430;-200.1441;448.8637;859.2661;359.3029;529.1812
97.4044;-399.2821;587.5134;37.9562;-203.0323;454.6668;856.7705;366.0472;522.5758
100.0015;-402.4405;592.4858;40.9059;-205.6446;460.1733;854.2213;372.5634;516.0506
102.5383;-405.4026;597.0480;43.7853;-207.9984;465.3699;851.6246;378.8515;509.6779
105.0187;-408.1655;601.2186;46.5889;-210.1173;470.2495;849.0117;384.8762;503.5411
107.4407;-410.7318;605.0204;49.3066;-212.0206;474.8113;846.4349;390.5883;497.7097
109.8047;-413.1095;608.4761;51.9260;-213.7283;479.0610;843.9364;395.9533;492.1863
112.1081;-415.2960;611.6055;54.4402;-215.2548;483.0032;841.5157;401.0009;486.9330
114.3458;-417.3079;614.4376;56.8479;-216.6169;486.6486;839.1685;405.7746;481.8730
116.5140;-419.1416;616.9772;59.1519;-217.8311;489.9958;836.8665;410.3222;476.9911
118.6141;-420.7874;619.2412;61.3553;-218.9142;493.0466;834.6369;414.6206;472.3100
120.6351;-422.2692;621.2541;63.4642;-219.8817;495.8063;832.4836;418.6777;467.8727
122.5730;-423.6046;623.0383;65.4872;-220.7431;498.2863;830.4465;422.4743;463.7696
124.4276;-424.8122;624.6137;67.4290;-221.5126;500.4967;828.5351;426.0166;460.0950
126.2068;-425.9019;625.9935;69.2896;-222.2003;502.4587;826.7532;429.3170;456.8491
127.9172;-426.8875;627.1937;71.0694;-222.8109;504.1897;825.0934;432.4044;454.0210
129.5677;-427.7681;628.2167;72.7647;-223.3528;505.7145;823.5622;435.2821;451.5421
131.1512;-428.5551;629.0862;74.3778;-223.8289;507.0512;822.1455;437.9801;449.3529
132.6737;-429.2520;629.8122;75.9108;-224.2455;508.2081;820.7855;440.5676;447.3855
134.1336;-429.8745;630.4074;77.3704;-224.6096;509.2030;819.4854;443.0506;445.6044
135.5306;-430.4211;630.8813;78.7618;-224.9246;510.0473;818.2534;445.4327;444.0175
136.8795;-430.8891;631.2369;80.0902;-225.1909;510.7485;817.0791;447.7321;442.6263
138.1764;-431.2871;631.4879;81.3600;-225.4153;511.3182;815.9872;449.9283;441.4715
139.4202;-431.6436;631.6521;82.5724;-225.5990;511.7670;815.0125;451.9930;440.5743
140.6193;-431.9434;631.7328;83.7280;-225.7454;512.1069;814.1662;453.9137;439.9449
141.7784;-432.1836;631.7397;84.8264;-225.8593;512.3467;813.4393;455.6954;439.5675
142.8950;-432.3629;631.6914;85.8687;-225.9392;512.4930;812.8183;457.3603;439.4192
143.9642;-432.4825;631.6097;86.8581;-225.9881;512.5531;812.3080;458.9084;439.5033
144.9805;-432.5293;631.5057;87.7884;-226.0074;512.5418;811.9589;460.2888;439.8126
145.9431;-432.5081;631.3984;88.6592;-225.9948;512.4670;811.7875;461.4895;440.3498
146.8474;-432.4164;631.2974;89.4592;-225.9482;512.3434;811.8248;462.4671;441.0631
147.6874;-432.2594;631.2057;90.1820;-225.8683;512.1853;812.0565;463.2197;441.8841
148.4614;-432.0456;631.1207;90.8224;-225.7532;511.9983;812.4366;463.7824;442.7874
149.1698;-431.7836;631.0369;91.3735;-225.6028;511.7900;812.9063;464.1994;443.7086
149.7991;-431.4840;630.9569;91.8334;-225.4193;511.5662;813.4228;464.5059;444.6404
150.3974;-431.1192;630.9362;92.2763;-225.2228;511.3104;814.2340;464.5613;445.9262
150.9956;-430.7544;630.9155;92.7191;-225.0264;511.0547;815.0453;464.6167;447.2121
151.5939;-430.3895;630.8948;93.1620;-224.8299;510.7989;815.8565;464.6721;448.4979
152.1922;-430.0247;630.8741;93.6049;-224.6335;510.5432;816.6678;464.7275;449.7838
152.7904;-429.6598;630.8534;94.0478;-224.4370;510.2875;817.4790;464.7828;451.0696
153.3887;-429.2950;630.8327;94.4906;-224.2406;510.0317;818.2903;464.8382;452.3554
