LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;-42.1189;85.6935;188.6698;-60.8612;85.8304;455.2579
-0.7438;-0.7865;1.0249;-40.3958;84.7239;189.9665;-60.1960;89.6552;457.3558
-1.5324;-1.6218;2.4260;-38.4696;83.6314;191.4844;-59.5616;94.6042;460.0848
-2.7080;-2.6227;4.2288;-36.3439;82.4162;193.2744;-59.0635;100.2956;463.3659
-4.2091;-3.8464;6.4916;-34.2195;81.1064;195.0368;-58.8602;107.1092;467.6436
-5.9787;-5.0865;9.1715;-32.4173;79.8682;196.6831;-59.2476;114.6756;472.9811
-8.2150;-6.5686;12.3009;-30.8319;78.6737;198.2764;-59.6433;122.0755;478.6698
-10.7654;-8.4261;15.9689;-30.4491;77.5219;199.0030;-60.8672;128.4309;484.1883
-13.7589;-10.5668;20.2185;-30.0178;76.6644;199.8872;-62.3515;134.0305;489.5462
-17.2318;-13.0234;24.7950;-30.1511;75.8071;199.9679;-63.5965;137.0847;493.5474
-21.0772;-15.4163;30.1932;-30.6063;75.3490;200.2684;-66.5641;139.6954;495.5369
-25.2498;-18.4462;36.3555;-32.0051;74.9865;199.5521;-69.3950;142.0340;498.2403
-29.7175;-21.3622;43.1786;-35.4487;74.5214;197.7450;-70.6510;143.1407;499.9998
-34.4533;-24.7260;50.6631;-39.3934;74.4055;195.5643;-73.0020;145.4212;502.4530
-39.1201;-28.1991;58.9359;-44.4710;74.1399;192.4639;-74.8039;147.3038;504.6662
-43.8506;-31.7107;68.5354;-47.6106;73.4321;192.4949;-76.3580;149.8591;507.1986
-48.5386;-35.3972;78.1668;-48.2700;71.7572;196.0043;-77.6367;150.9082;508.5584
-53.0869;-39.5269;88.1612;-48.9863;70.1937;199.5759;-78.9645;151.2510;508.8351
-56.5654;-43.4965;100.1960;-49.6572;68.1735;204.1185;-80.0506;151.3341;508.9510
-59.8675;-47.1039;113.3318;-50.2400;66.1917;208.8492;-81.1270;151.1681;508.4538
