LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;NaN;NaN;NaN;NaN;NaN;NaN
-0.0898;0.1180;0.5401;NaN;NaN;NaN;NaN;NaN;NaN
-0.0675;0.1314;1.3314;NaN;NaN;NaN;NaN;NaN;NaN
-0.0529;0.2128;2.5423;NaN;NaN;NaN;NaN;NaN;NaN
-0.8473;0.6810;4.1345;NaN;NaN;NaN;NaN;NaN;NaN
-0.6008;0.5336;6.2707;NaN;NaN;NaN;NaN;NaN;NaN
-0.5371;0.3851;9.0712;NaN;NaN;NaN;NaN;NaN;NaN
-1.3335;0.4880;11.6636;NaN;NaN;NaN;NaN;NaN;NaN
-2.7689;0.6564;14.5539;NaN;NaN;NaN;NaN;NaN;NaN
-2.5969;-0.7177;19.3838;NaN;NaN;NaN;NaN;NaN;NaN
-3.0199;-0.5032;23.9806;NaN;NaN;NaN;NaN;NaN;NaN
-3.3889;-0.6273;29.6628;NaN;NaN;NaN;NaN;NaN;NaN
-4.1123;-0.7983;35.9218;NaN;NaN;NaN;NaN;NaN;NaN
-4.9043;-0.7475;42.9067;NaN;NaN;NaN;NaN;NaN;NaN
-5.9498;-0.8003;50.7388;NaN;NaN;NaN;NaN;NaN;NaN
-7.1482;-1.7179;59.6998;NaN;NaN;NaN;NaN;NaN;NaN
-8.4010;-1.6237;68.9228;NaN;NaN;NaN;NaN;NaN;NaN
-9.7830;-2.1415;79.2668;NaN;NaN;NaN;NaN;NaN;NaN
-11.3228;-3.3124;90.4720;NaN;NaN;NaN;NaN;NaN;NaN
-12.6481;-4.0475;102.2261;NaN;NaN;NaN;NaN;NaN;NaN
-13.7406;-4.4407;114.6751;NaN;NaN;NaN;NaN;NaN;NaN
-15.3540;-6.9369;128.3820;NaN;NaN;NaN;NaN;NaN;NaN
-17.7807;-12.7671;143.4084;NaN;NaN;NaN;NaN;NaN;NaN
-18.5848;-14.1889;157.8485;NaN;NaN;NaN;NaN;NaN;NaN
-19.5449;-19.3121;173.7621;NaN;NaN;NaN;NaN;NaN;NaN
-20.0475;-23.5852;190.7637;NaN;NaN;NaN;NaN;NaN;NaN
-21.4582;-30.2984;207.3812;NaN;NaN;NaN;NaN;NaN;NaN
-22.7225;-34.4877;223.7426;NaN;NaN;NaN;NaN;NaN;NaN
-23.5568;-42.6241;241.0582;NaN;NaN;NaN;NaN;NaN;NaN
-24.1850;-50.3434;258.5964;NaN;NaN;NaN;NaN;NaN;NaN
-24.7599;-58.7495;275.7025;NaN;NaN;NaN;NaN;NaN;NaN
-25.0587;-68.0406;292.7429;NaN;NaN;NaN;NaN;NaN;NaN
-25.1379;-77.8075;309.8546;NaN;NaN;NaN;NaN;NaN;NaN
-25.3012;-87.8606;327.0547;NaN;NaN;NaN;NaN;NaN;NaN
-25.1795;-98.7564;343.2146;NaN;NaN;NaN;NaN;NaN;NaN
-24.8881;-109.7419;358.8528;NaN;NaN;NaN;NaN;NaN;NaN
-23.8212;-122.1461;375.6115;NaN;NaN;NaN;NaN;NaN;NaN
-23.0840;-134.4014;391.4904;NaN;NaN;NaN;NaN;NaN;NaN
-22.0161;-146.7635;406.4540;NaN;NaN;NaN;NaN;NaN;NaN
-20.0711;-160.5787;421.0502;NaN;NaN;NaN;NaN;NaN;NaN
-19.2861;-172.2885;435.1446;NaN;NaN;NaN;NaN;NaN;NaN
-18.1164;-185.2901;448.5336;NaN;NaN;NaN;NaN;NaN;NaN
-16.6181;-198.0795;461.5983;NaN;NaN;NaN;NaN;NaN;NaN
-14.6333;-211.4514;474.1513;NaN;NaN;NaN;NaN;NaN;NaN
-12.9106;-225.1043;486.0947;NaN;NaN;NaN;NaN;NaN;NaN
-10.9037;-238.2380;497.6603;NaN;NaN;NaN;NaN;NaN;NaN
-8.8010;-251.6751;508.6283;NaN;NaN;NaN;NaN;NaN;NaN
-6.8989;-264.8079;519.1938;NaN;NaN;NaN;NaN;NaN;NaN
-4.8967;-276.8725;529.2540;NaN;NaN;NaN;NaN;NaN;NaN
-2.4681;-290.0996;539.0754;NaN;NaN;NaN;NaN;NaN;NaN
-0.1900;-302.8088;548.3612;NaN;NaN;NaN;NaN;NaN;NaN
2.1470;-314.9943;557.2924;NaN;NaN;NaN;NaN;NaN;NaN
4.1699;-326.6703;565.6868;NaN;NaN;NaN;NaN;NaN;NaN
6.6663;-338.2871;573.7756;NaN;NaN;NaN;NaN;NaN;NaN
9.1813;-350.4094;581.7642;NaN;NaN;NaN;NaN;NaN;NaN
11.3225;-360.4303;588.3070;NaN;NaN;NaN;NaN;NaN;NaN
13.8260;-371.7289;595.7958;NaN;NaN;NaN;NaN;NaN;NaN
15.5751;-382.1871;602.7437;NaN;NaN;NaN;NaN;NaN;NaN
17.6322;-392.0110;609.0997;NaN;NaN;NaN;NaN;NaN;NaN
18.8391;-402.4538;614.3025;NaN;NaN;NaN;NaN;NaN;NaN
21.0862;-413.9994;619.7899;NaN;NaN;NaN;NaN;NaN;NaN
23.2142;-423.4949;625.9084;NaN;NaN;NaN;NaN;NaN;NaN
25.4411;-432.3651;631.8426;NaN;NaN;NaN;NaN;NaN;NaN
27.9082;-441.0319;637.2433;NaN;NaN;NaN;NaN;NaN;NaN
30.2338;-449.0778;642.6590;NaN;NaN;NaN;NaN;NaN;NaN
33.1320;-458.5518;647.9980;NaN;NaN;NaN;NaN;NaN;NaN
35.3335;-466.1634;652.9285;NaN;NaN;NaN;NaN;NaN;NaN
37.5413;-473.6086;657.6718;NaN;NaN;NaN;NaN;NaN;NaN
39.8710;-480.1132;662.1238;NaN;NaN;NaN;NaN;NaN;NaN
42.3819;-484.9913;666.8892;NaN;NaN;NaN;NaN;NaN;NaN
44.6261;-493.4722;671.3680;NaN;NaN;NaN;NaN;NaN;NaN
46.3295;-499.2877;675.9383;NaN;NaN;NaN;NaN;NaN;NaN
48.0307;-505.7151;681.0725;NaN;NaN;NaN;NaN;NaN;NaN
49.9547;-511.0305;685.5248;NaN;NaN;NaN;NaN;NaN;NaN
51.8950;-516.0967;689.7930;NaN;NaN;NaN;NaN;NaN;NaN
53.8225;-521.0620;693.8741;NaN;NaN;NaN;NaN;NaN;NaN
55.5922;-525.8506;697.7833;NaN;NaN;NaN;NaN;NaN;NaN
57.4173;-529.9407;701.2443;NaN;NaN;NaN;NaN;NaN;NaN
59.1971;-534.9982;705.2457;NaN;NaN;NaN;NaN;NaN;NaN
60.8432;-538.3729;708.4110;NaN;NaN;NaN;NaN;NaN;NaN
62.7396;-542.4602;711.6115;NaN;NaN;NaN;NaN;NaN;NaN
64.4995;-546.3675;714.7337;NaN;NaN;NaN;NaN;NaN;NaN
66.1959;-550.0889;717.8783;NaN;NaN;NaN;NaN;NaN;NaN
68.0102;-553.6502;720.7885;NaN;NaN;NaN;NaN;NaN;NaN
69.5162;-556.9465;723.8808;NaN;NaN;NaN;NaN;NaN;NaN
71.5311;-560.2605;726.4715;NaN;NaN;NaN;NaN;NaN;NaN
73.1666;-563.3855;729.3179;NaN;NaN;NaN;NaN;NaN;NaN
75.0417;-566.1689;731.6685;NaN;NaN;NaN;NaN;NaN;NaN
76.8154;-568.8682;734.0928;NaN;NaN;NaN;NaN;NaN;NaN
78.4395;-571.4299;736.5441;NaN;NaN;NaN;NaN;NaN;NaN
80.0395;-573.9515;738.9866;NaN;NaN;NaN;NaN;NaN;NaN
81.6557;-576.3385;741.3096;NaN;NaN;NaN;NaN;NaN;NaN
83.1197;-578.7016;743.6850;NaN;NaN;NaN;NaN;NaN;NaN
84.6610;-580.8875;745.8339;NaN;NaN;NaN;NaN;NaN;NaN
86.2149;-582.9173;747.8261;NaN;NaN;NaN;NaN;NaN;NaN
87.6874;-584.8545;749.8253;NaN;NaN;NaN;NaN;NaN;NaN
89.0554;-586.7105;751.7493;NaN;NaN;NaN;NaN;NaN;NaN
90.3280;-588.4741;753.5914;NaN;NaN;NaN;NaN;NaN;NaN
91.5815;-590.1262;755.3459;NaN;NaN;NaN;NaN;NaN;NaN
92.7682;-591.6933;757.0087;NaN;NaN;NaN;NaN;NaN;NaN
93.8048;-593.2051;758.6795;NaN;NaN;NaN;NaN;NaN;NaN
94.8534;-594.6594;760.2239;NaN;NaN;NaN;NaN;NaN;NaN
95.8408;-596.0005;761.7111;NaN;NaN;NaN;NaN;NaN;NaN
96.7237;-597.2223;763.1246;NaN;NaN;NaN;NaN;NaN;NaN
97.6089;-598.3045;764.4192;NaN;NaN;NaN;NaN;NaN;NaN
98.4502;-599.3011;765.6158;NaN;NaN;NaN;NaN;NaN;NaN
