RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;5.2688;93.4834;196.4455;22.9790;84.5941;450.9873
-0.5152;-0.2764;0.2231;4.7860;93.5273;196.7069;23.3354;84.5032;451.3723
-1.2891;-0.7063;0.7085;4.1770;93.7525;197.0185;23.7570;84.3050;451.7269
-2.2727;-1.3516;1.4328;3.4340;93.9282;197.2162;24.2965;84.2351;451.8926
-3.4312;-2.2262;2.4297;2.5613;94.2725;197.4975;24.5476;84.2351;452.2224
-4.8987;-3.3147;3.7717;1.5119;94.6918;197.5940;24.7392;84.2351;452.4136
-6.6152;-4.7671;5.5761;0.1656;94.9252;197.8717;25.1028;84.4023;452.4442
-8.8098;-6.5496;8.2277;-1.5067;95.1175;198.3208;25.1630;84.6123;452.5138
-11.1586;-8.7287;10.9306;-3.3199;95.4371;198.5812;25.4752;84.8016;453.2118
-13.4513;-11.1838;12.5255;-5.5127;95.5822;199.1304;25.4752;85.6047;453.2687
-16.2180;-14.1836;15.5357;-7.7285;95.7952;199.6033;25.3891;86.9124;453.4357
-19.4048;-17.3871;18.6526;-10.0825;95.9849;200.1043;25.4814;88.4166;453.4357
-22.7073;-21.0543;21.9429;-12.5799;95.9849;200.6234;25.5154;89.8327;453.4357
-26.2522;-25.1068;25.5953;-15.2533;95.9849;201.3319;27.0299;91.5057;452.7475
-30.0453;-29.4778;29.5034;-18.0784;96.1030;202.1054;27.2278;92.6100;452.7475
-34.0285;-34.2359;33.8928;-21.0255;95.9754;202.9697;27.2588;93.7414;452.7475
-38.1188;-39.1696;38.6864;-24.0804;95.8189;204.1530;27.3207;95.1760;453.2011
-42.3848;-44.4421;43.9019;-27.6047;95.7910;206.9133;28.1935;95.5505;453.2024
-46.7313;-49.8264;49.3051;-30.9619;95.3273;208.2897;28.5412;96.3126;453.4524
-51.1824;-55.5156;55.3331;-34.4246;94.7333;209.6437;28.8275;97.4458;453.7187
-55.5377;-61.5991;61.7999;-38.0300;93.9124;211.1469;29.2603;98.5133;453.8690
-59.9858;-67.5572;68.7383;-41.7430;92.9809;212.9898;29.6513;100.0860;454.0296
-64.4861;-73.4713;76.1039;-45.5181;91.8701;214.8328;29.9452;102.4135;454.0796
-68.9333;-79.8146;83.9461;-49.0800;90.6135;215.6881;30.0451;104.0154;454.3357
-73.2678;-86.2312;92.2854;-52.7783;89.2825;217.0490;30.1477;105.9890;454.5637
-77.6073;-92.2241;101.1880;-56.3415;87.8513;218.1025;30.3986;106.8779;454.8029
-81.8111;-98.7710;110.7694;-60.0540;86.2191;219.5898;30.4673;108.2647;455.1851
-85.9126;-105.0551;120.7344;-63.6571;84.3872;220.3812;30.4736;109.2679;455.6045
-90.0073;-111.3260;131.1425;-67.5122;82.5386;222.4904;30.6636;110.8403;455.7038
-93.7181;-117.3327;142.4957;-71.5156;80.6011;225.0066;30.7546;112.9174;456.2444
-97.4441;-123.4858;153.8527;-75.4434;78.3360;227.5681;31.0365;113.6939;456.2444
-101.1048;-129.7082;165.5120;-79.3946;75.7448;230.2324;31.1016;115.7797;456.2444
-104.5190;-135.2351;177.4342;-83.4073;73.3091;233.3475;31.7645;117.2226;456.1068
-107.7673;-140.8124;190.1202;-87.4307;70.5983;236.5851;31.9611;118.6717;456.1068
-110.8570;-145.5167;202.9057;-91.5945;68.0846;240.6023;32.3526;120.0603;456.1068
-113.7887;-150.2554;216.1693;-95.4426;65.0191;243.9062;32.4620;120.2361;456.1888
-116.4414;-154.6867;229.9073;-99.4429;61.8695;248.0991;32.5568;120.4767;456.2213
-118.8217;-159.0935;243.7070;-103.1002;58.4000;251.4882;32.5568;120.6130;456.5294
-121.1627;-162.7717;257.5821;-106.8794;54.8375;255.4733;32.5568;120.6758;456.8579
-123.3516;-166.1484;271.5351;-110.5900;51.1200;259.6186;32.5054;120.7307;456.8579
-125.4327;-169.1782;285.3574;-113.7859;46.1700;261.9935;32.3465;121.5662;456.8875
-127.3575;-172.0969;299.2224;-117.3056;42.1923;266.3285;32.2712;121.5662;456.9049
-129.3428;-174.5903;312.7903;-120.6488;38.0741;270.6180;32.2712;121.5662;456.8875
-130.9156;-176.9606;326.4453;-123.8976;34.0383;275.0351;32.2712;121.4985;456.7492
-132.5098;-179.0213;339.8291;-127.0638;29.6915;280.0246;32.2157;121.4017;456.8875
-133.9344;-180.8121;353.0533;-130.0409;25.5362;284.7627;32.1750;121.2125;457.0916
-135.3439;-182.3206;365.9279;-132.8495;21.1358;289.8185;32.1750;120.8039;457.0916
-136.3771;-183.6000;378.8460;-135.8286;17.5150;295.8977;32.0639;120.3571;457.2907
-137.5821;-184.6350;391.2284;-138.4017;13.4554;301.0257;32.0639;120.1748;457.2907
-138.7129;-185.4841;403.3685;-140.8480;9.4108;306.1651;32.0022;119.7434;457.0916
-139.7736;-186.0111;415.0261;-143.2311;5.5637;311.5173;31.8489;118.9362;457.1319
-140.4774;-186.4738;426.8369;-145.4955;1.8242;316.8933;31.7273;118.4402;457.1319
-141.4145;-186.4738;437.9387;-147.6672;-1.8088;322.3220;31.6721;118.0988;457.1319
-141.7973;-186.4738;448.6738;-149.8028;-5.2160;327.8739;31.5100;117.3700;457.1991
-141.9626;-186.4692;459.4746;-151.8183;-8.5578;333.3908;31.2331;116.9608;457.2593
-142.5887;-186.1381;469.5539;-153.6536;-12.4138;338.5808;31.1880;116.4127;457.2593
-142.9456;-185.6441;479.4115;-155.5337;-15.2752;344.1951;30.9233;115.8990;457.1991
-143.3473;-185.1599;488.9729;-157.2050;-16.7509;350.0774;30.8609;114.5915;455.5449
-143.8849;-184.5462;498.2463;-158.8042;-19.5211;355.3670;30.6686;113.9029;455.5449
-144.4038;-184.0075;507.3252;-160.3745;-22.1520;360.7018;30.5377;113.2510;455.5449
-144.7492;-183.2058;516.0294;-161.8357;-24.7594;365.8505;30.0628;112.5463;456.2933
-145.1244;-182.3976;524.3902;-163.3193;-27.0212;371.2302;29.5938;111.8103;456.5792
-145.6723;-181.7518;532.6665;-164.7110;-29.5996;376.1671;29.0900;110.8489;457.6627
-146.1849;-180.9997;540.5711;-166.0890;-31.6745;381.4212;28.5986;109.9343;458.2554
-146.5666;-180.3101;548.2478;-167.5018;-33.7109;386.6290;27.9866;109.1162;459.1391
-147.1287;-179.6993;555.7670;-168.8791;-35.5023;391.8932;27.2986;108.4443;460.0059
-147.6309;-178.9614;563.0224;-170.1682;-37.3727;396.9640;26.5784;107.8813;460.9551
-148.1253;-178.3576;570.0604;-171.4019;-39.4447;401.8320;25.9520;107.2331;461.9740
-148.7579;-177.7805;576.9243;-172.5872;-40.5932;407.1659;25.3567;106.3655;462.7739
-149.4346;-177.1122;583.5145;-173.7937;-42.3168;412.1156;24.6870;105.6861;464.0341
-150.0070;-176.4833;590.0492;-174.9856;-43.4331;417.3325;23.9229;105.1962;464.4139
-150.6682;-175.9775;596.4805;-176.0461;-44.5542;422.4696;23.0764;104.8622;464.8326
-151.3798;-175.4952;602.7392;-177.0627;-45.9972;427.3234;22.3983;104.3264;465.7226
