15 NaN-values in right hand
0.0000;0.0000;0.0000;41.1547;82.7263;224.4765;94.0080;74.6690;551.9486
-0.1518;-0.2041;0.0417;40.9572;82.5055;224.5033;93.8090;74.4920;552.0025
-0.3427;-0.3862;0.0814;40.7453;82.2903;224.5505;93.6232;74.2939;552.0542
-0.4896;-0.6694;0.1489;40.5287;82.0597;224.5792;93.4386;74.0774;552.1066
-0.6333;-0.9092;0.1950;40.3187;81.8175;224.5918;93.2591;73.8773;552.1521
-0.7892;-1.1735;0.2499;40.1268;81.5820;224.6155;93.0689;73.7126;552.2124
-0.9449;-1.4464;0.3102;39.9246;81.3599;224.6489;92.8950;73.5383;552.2517
-1.0880;-1.7490;0.3705;39.7135;81.1445;224.6735;92.7306;73.3802;552.2787
-1.2043;-2.0979;0.4604;39.4936;80.9510;224.6774;92.5805;73.1826;552.3090
-1.3104;-2.5145;0.5896;39.2793;80.7797;224.6878;92.3960;72.9878;552.3621
-1.3931;-3.0973;0.8486;39.0394;80.7160;224.6991;92.2379;72.7727;552.4206
-1.6436;-3.8355;1.2387;38.7647;80.7160;224.7337;92.0798;72.5095;552.5054
-1.6713;-4.6580;1.7404;38.4163;80.7160;224.7829;91.9698;72.0871;552.6263
-1.7060;-5.7438;2.4551;37.9764;80.8222;224.8453;91.8929;71.5373;552.7850
-1.7723;-7.0185;3.3597;37.4006;81.0530;225.0083;91.8176;70.8937;553.0002
-1.8353;-8.3086;4.3255;36.6899;81.4175;225.2907;91.7277;70.2371;553.2983
-1.8353;-9.8821;5.5171;35.8259;81.8243;225.6414;91.5539;69.7247;553.7029
-1.8353;-11.6018;6.7864;34.8254;82.2943;226.0911;91.2759;69.6150;554.1850
-1.6794;-13.6140;8.3213;33.7588;82.7611;226.5804;90.8814;69.6150;554.7604
-1.4270;-15.8998;10.0262;32.6626;83.2457;227.1397;90.4264;69.6150;555.4166
-1.1344;-18.4358;11.9303;31.5066;83.7079;227.6645;89.9548;69.7385;556.0934
-0.7869;-21.2527;14.0454;30.3376;84.1313;228.1683;89.4924;69.8582;556.7816
-0.4356;-24.4185;16.4183;29.1847;84.4979;228.7224;89.0506;69.9529;557.4729
-0.0213;-27.9427;19.0403;27.9742;84.8159;229.3062;88.6623;69.9631;558.1533
0.4418;-31.8430;21.9386;26.6860;85.0406;229.9852;88.3486;69.9841;558.8038
1.0049;-36.1274;25.1556;25.3514;85.0406;230.6319;88.0140;70.1322;559.4736
1.7289;-40.7964;28.6748;23.9569;85.0406;231.3597;87.6870;70.4100;560.1918
2.6652;-45.8580;32.4954;22.5454;84.8054;232.1989;87.3700;70.8155;560.9486
3.8621;-51.2921;36.6409;21.1305;84.3674;233.0990;87.0466;71.3083;561.7499
5.2844;-57.1403;41.1514;19.6541;83.7195;234.0107;86.8021;71.8000;562.5425
6.9465;-63.3668;46.0095;18.2232;82.8302;235.0375;86.5654;72.2822;563.3553
8.8292;-69.9318;51.2212;16.7951;81.7435;236.1877;86.4065;72.6702;564.1555
10.8833;-76.7687;56.7790;15.4112;80.3502;237.3773;86.4065;73.0427;564.9413
13.0954;-83.8706;62.7110;13.5914;78.0188;237.8753;86.4065;73.0730;565.4211
15.5044;-91.1908;68.9619;11.9016;75.4848;238.5853;86.4572;73.0730;565.8773
18.0246;-98.8463;75.5616;10.4465;72.8307;239.6094;86.5461;73.0730;566.3429
20.6982;-106.7802;82.4808;8.9515;70.0881;240.5482;86.6698;72.7212;566.7419
23.6468;-114.8534;89.7672;7.5659;67.1564;241.7522;86.8179;72.3579;567.0898
26.9578;-123.0258;97.5061;6.0813;64.0760;242.8262;86.8179;71.9682;567.3430
30.7689;-131.3436;105.8326;4.8059;60.7701;244.0238;86.8179;71.9682;567.6292
35.0556;-139.7517;114.8330;4.1015;57.3209;244.4482;86.5472;71.9682;568.1889
39.8090;-148.2180;124.5128;3.3060;53.1810;245.5162;86.2253;72.0907;568.5463
44.9344;-156.6806;134.7844;2.5983;48.7926;246.7204;86.1537;72.2689;568.8684
50.3759;-165.0796;145.6227;1.8661;45.0078;248.6507;85.9834;72.3691;569.1902
56.0857;-173.3314;156.8955;1.3810;40.5235;249.7615;85.8295;72.4092;569.5962
62.0632;-181.4844;168.5632;1.0159;35.3878;251.1779;85.5668;72.4092;569.9742
68.3051;-189.4617;180.5269;0.9486;29.6634;252.6228;85.3675;72.5402;570.2928
74.9231;-197.3023;192.7544;0.9486;23.3560;254.1919;85.2511;72.6854;570.4949
81.6285;-205.0247;205.0406;0.9486;16.5526;255.7931;85.1016;72.8365;570.6644
88.7786;-212.1813;217.7770;1.3432;9.1933;257.6501;85.0320;72.9965;570.6644
95.7150;-219.4178;230.4962;2.0022;1.3394;259.5291;84.9363;73.1489;570.6644
102.9244;-226.3666;243.2501;3.0789;-7.5363;261.6907;84.9363;73.4442;570.6030
110.5084;-232.9973;256.0443;4.1735;-16.8231;264.7032;84.6112;73.7523;570.5883
118.4417;-239.5142;269.0541;5.3347;-25.7001;267.8376;84.5366;73.7523;570.5883
125.9058;-246.1096;281.7995;8.2604;-35.9217;269.0038;84.6112;73.4442;570.5883
132.3633;-252.3435;294.7341;10.3890;-44.7411;273.9320;84.9120;72.8926;570.8162
139.7474;-257.8302;306.8823;12.5965;-54.2842;277.2802;84.9120;71.8504;571.0319
147.3448;-263.1327;318.8404;15.4930;-64.0429;281.0108;85.2688;70.7261;571.4936
156.0499;-267.8657;330.2241;19.4516;-74.2388;284.6146;85.5160;69.3766;572.3767
162.9994;-272.9555;342.4139;23.0450;-83.4118;289.3088;86.2097;68.2151;572.9414
170.8966;-277.6283;353.7896;26.5499;-92.5756;294.2041;86.9494;66.8511;573.8237
178.9285;-282.0810;364.9402;30.8224;-102.1793;298.8050;87.0914;65.9720;574.7792
186.9636;-286.4026;375.8070;35.5755;-111.4925;304.0383;87.2319;65.1899;575.8098
195.0697;-290.6362;386.4532;40.6094;-120.7979;309.6789;87.5798;64.3676;576.8523
203.1459;-294.6851;396.9813;45.5674;-128.7735;314.7957;87.7346;63.5774;578.2170
211.1399;-298.3106;407.2547;51.2048;-137.6273;321.0284;88.0586;62.9975;579.2535
219.0292;-301.9315;417.3347;56.9267;-145.6581;326.9119;88.5255;62.2334;580.6112
226.7409;-305.5935;427.1599;62.7209;-153.3307;332.9177;89.0239;61.4876;581.9729
234.1163;-308.9853;436.5376;68.7164;-160.4912;338.4136;89.9206;60.2818;583.8088
241.4725;-312.2211;445.6415;74.8421;-167.2318;344.3546;90.9165;59.1356;585.5750
248.6883;-315.3470;454.4266;80.8837;-173.5027;350.2729;92.0484;57.9732;587.3300
255.7813;-318.3650;462.8764;87.0091;-179.3606;356.2949;93.1402;56.9155;589.0508
262.7944;-321.2099;470.8976;93.0408;-184.9103;362.1414;94.3857;55.8658;590.7886
269.6515;-323.9419;478.5161;99.0787;-189.9658;368.0004;95.5898;54.9167;592.5393
276.3442;-326.4183;485.7509;104.9900;-194.6285;373.5937;96.9524;53.9161;594.3279
282.7777;-328.7450;492.6531;110.7019;-198.7725;378.9404;98.0140;53.2652;595.8149
289.0564;-330.8145;499.1654;116.3816;-202.5493;384.0974;98.8664;52.7398;597.2898
295.0532;-332.6880;505.3722;121.9850;-205.8874;389.0694;99.6639;52.2955;598.6794
300.7990;-334.3241;511.1464;127.4083;-208.8350;393.8124;100.4288;51.8884;599.9851
306.3334;-335.7337;516.5191;132.7569;-211.3378;398.2583;101.1250;51.5542;601.1477
311.6466;-336.8327;521.4510;137.8703;-213.5161;402.3987;101.7057;51.2743;602.4108
316.6759;-337.7898;526.0742;142.8103;-215.3755;406.2730;102.3433;51.0503;603.6066
321.4902;-338.6221;530.3503;147.5319;-216.9032;409.8262;102.9902;50.9253;604.7688
326.0945;-339.3270;534.2378;152.0330;-218.1347;413.0706;103.6016;50.8592;605.9035
330.4395;-339.8985;537.7229;156.3177;-219.0745;416.0611;104.2516;50.7694;606.9686
334.5127;-340.4202;540.8480;160.3731;-219.7478;418.8268;104.9290;50.7278;607.9204
338.4430;-340.7996;543.4062;164.3102;-220.1130;421.1822;105.4932;50.7278;608.9981
342.1597;-341.1767;545.6828;167.9308;-220.3448;423.2351;106.2408;50.7278;610.0462
345.5986;-341.4438;547.6541;171.3033;-220.3448;425.0824;107.0192;50.7711;611.1958
348.7817;-341.5427;549.2390;174.3854;-220.3448;426.7304;107.7597;50.9038;612.3653
351.7059;-341.5427;550.6221;177.1362;-220.2239;428.2286;108.3868;51.1048;613.2996
354.4289;-341.5427;551.6743;179.6218;-220.0662;429.6270;108.7341;51.3516;614.0498
356.9840;-341.3114;552.4925;181.8083;-219.8385;430.8564;108.7341;51.6361;614.5777
359.3143;-340.9700;553.1442;183.6993;-219.5964;431.9662;108.7341;51.9492;614.9164
361.4343;-340.4905;553.5591;185.2685;-219.3179;432.8584;108.7137;52.2916;615.1462
363.3691;-339.9434;553.7337;186.4688;-219.0414;433.6302;108.5374;52.6747;615.1462
365.1105;-339.2770;553.7337;187.3657;-218.8209;434.3204;108.2289;53.1264;615.1462
366.6058;-338.5563;553.7337;187.9698;-218.5603;434.9044;107.8387;53.6228;614.9870
367.8437;-337.7661;553.6570;188.4024;-218.2715;435.3094;107.3970;54.1527;614.7687
368.7750;-336.9446;553.6188;188.7148;-217.9173;435.5324;106.9731;54.6673;614.5872
369.4625;-336.2273;553.6029;188.9095;-217.5389;435.9950;106.4443;55.2568;614.1329
369.9022;-335.5637;553.5346;189.0358;-217.0824;436.2485;105.9283;55.8202;613.8369
370.1814;-334.9619;553.3731;189.0358;-216.6093;436.3714;105.5754;56.3312;613.6823
370.2609;-334.4468;553.2338;189.0358;-216.1717;436.4524;105.3571;56.8201;613.5676
370.2609;-333.9739;553.0922;188.7743;-215.7681;436.5802;105.1774;57.3309;613.4602
370.2609;-333.4922;552.9340;188.4097;-215.3980;436.6883;105.0529;57.8532;613.4602
370.1872;-333.0209;552.7159;187.9982;-215.0328;436.7818;105.0529;58.3582;613.4602
370.0797;-332.6039;552.3959;187.4704;-214.6941;436.8666;105.0529;58.8738;613.5517
369.9487;-332.2943;552.0235;186.8435;-214.4250;437.0083;105.0920;59.4148;613.6096
369.8107;-332.1063;551.4731;186.1144;-214.1985;437.1840;105.2109;59.9546;613.6096
369.6409;-331.9686;550.8667;185.3575;-214.0343;437.3669;105.2698;60.4978;613.6096
369.4097;-331.9179;550.2709;184.5405;-213.9189;437.5621;105.2698;61.0453;613.5348
369.1337;-331.8698;549.6473;183.7389;-213.7866;437.7230;105.2698;61.5712;613.3894
368.8172;-331.8698;548.9783;182.9602;-213.6487;437.8650;105.1753;62.1120;613.1588
368.4457;-331.8698;548.2998;182.2424;-213.4870;437.9621;105.0053;62.6270;612.8938
368.0236;-331.9023;547.6122;181.5138;-213.3170;437.9621;104.8200;63.1041;612.6217
367.5199;-331.9155;546.9283;180.8488;-213.1325;437.9621;104.6459;63.5419;612.3558
366.9674;-331.9252;546.2863;180.2159;-212.9035;437.8782;104.4821;63.9459;612.1252
366.3605;-331.9392;545.7286;179.5748;-212.6830;437.7225;104.3237;64.3083;611.8977
365.7442;-331.9727;545.2604;179.0026;-212.4466;437.5518;104.1782;64.6453;611.6880
365.1270;-332.0014;544.8488;178.4503;-212.1976;437.3689;104.0053;64.9659;611.4637
364.5322;-332.0420;544.4242;177.9384;-211.9931;437.1814;103.8622;65.2584;611.2254
