48 NaN-values in right hand
0.0000;0.0000;0.0000;37.7441;86.5943;223.4502;87.4881;90.3833;551.4344
0.0390;-0.0234;0.0443;37.8872;86.5426;223.4502;87.7283;90.3833;551.4344
0.0841;-0.0491;0.0857;38.0601;86.4030;223.4502;87.9193;90.3833;551.4280
0.1022;-0.0721;0.1012;38.2475;86.1970;223.4502;88.0962;90.5567;551.4280
0.1966;-0.1006;0.1551;38.4738;86.1566;223.4475;88.2924;90.6725;551.4237
0.2081;-0.1162;0.1658;38.6566;86.1412;223.4372;88.5025;90.7247;551.4204
0.2839;-0.1429;0.2256;38.8348;86.0518;223.4372;88.7192;90.8221;551.4204
0.3144;-0.1680;0.2507;38.9982;85.9833;223.4308;88.9581;90.8415;551.4072
0.3641;-0.1957;0.2675;39.1803;85.9460;223.4308;89.1997;90.8415;551.3991
0.4988;-0.2366;0.3020;39.3656;85.9460;223.4308;89.4393;90.8415;551.3944
0.6340;-0.2810;0.3309;39.5570;85.9460;223.4454;89.6816;90.8006;551.3900
0.8689;-0.3243;0.4076;39.7599;85.9477;223.4800;89.9362;90.7357;551.3884
1.0773;-0.3719;0.4774;39.9352;85.9583;223.4865;90.2076;90.6747;551.3861
1.2330;-0.4204;0.5404;40.1092;86.1089;223.5525;90.5148;90.4780;551.3841
1.4182;-0.4738;0.5903;40.2941;86.2079;223.6199;90.8199;90.3399;551.3731
1.5732;-0.5035;0.6145;40.4886;86.2079;223.6199;91.1126;90.3399;551.3661
1.7488;-0.5465;0.6413;40.7052;86.2079;223.6199;91.3925;90.3399;551.3626
1.8934;-0.5652;0.6413;40.9702;85.9443;223.5606;91.5963;90.5523;551.3626
1.9201;-0.5790;0.6457;41.2379;85.8267;223.5224;91.8359;90.7191;551.3626
1.9654;-0.5915;0.6607;41.4973;85.8154;223.5152;92.1061;90.8138;551.3715
2.1754;-0.6236;0.6613;41.7826;85.8154;223.4960;92.3677;90.9430;551.3919
2.4308;-0.6612;0.7088;42.0408;85.8154;223.4951;92.6558;91.0110;551.3966
2.5202;-0.6738;0.7355;42.3227;85.8450;223.4951;92.9033;91.0711;551.4393
2.6589;-0.6984;0.7578;42.5618;85.8771;223.4951;93.1768;91.0837;551.4705
2.8488;-0.7281;0.7677;42.8605;85.9623;223.4951;93.4521;91.0837;551.5220
3.1448;-0.7692;0.8259;43.1870;86.0024;223.5250;93.7561;91.0837;551.5904
3.3849;-0.8133;0.8869;43.4993;86.3791;223.6626;94.0738;90.9715;551.7860
3.4614;-0.8428;0.8959;43.8569;86.3833;223.6958;94.4207;90.9542;551.9235
3.5826;-0.8691;0.9546;44.1820;86.8354;223.8699;94.9347;90.5971;552.0476
3.8581;-0.9018;1.1283;44.4808;87.1129;223.8795;95.4634;90.2205;552.1453
4.0631;-0.9590;1.3345;44.8391;87.1704;223.9551;95.8485;90.1660;552.2793
4.2216;-1.0143;1.5221;45.1330;87.7257;224.0254;96.3283;89.6205;552.4230
4.3322;-1.0826;1.7480;45.3827;88.1904;224.1030;96.8994;88.9906;552.4627
4.3809;-1.1664;2.0206;45.6848;88.2016;224.1030;97.3982;88.5630;552.5034
4.3809;-1.2338;2.2908;45.8695;88.8954;224.1441;98.0160;87.7143;552.5842
4.3809;-1.3120;2.5804;46.1019;89.1074;224.1441;98.5627;87.2314;552.6389
4.2830;-1.4121;2.9142;46.2644;89.7290;224.2138;99.1439;86.6718;552.6892
4.1401;-1.5658;3.2982;46.4045;90.4582;224.2903;99.6950;86.2472;552.7114
3.9645;-1.7659;3.7563;46.4989;91.1171;224.3556;100.1754;85.9725;552.7208
3.7461;-2.0282;4.2972;46.5540;91.7430;224.4132;100.6214;85.8601;552.7471
3.4884;-2.3297;4.8810;46.5540;92.4322;224.4132;101.0884;85.8374;552.7479
3.1421;-2.6587;5.4534;46.5540;93.1143;224.4225;101.5233;85.7474;552.7818
2.7612;-2.9873;6.0516;46.5266;93.4460;224.4690;101.9162;85.7474;552.8134
2.3024;-3.3431;6.7027;46.4104;94.3365;224.4903;102.3777;85.7651;552.8292
1.8085;-3.7554;7.3827;46.3051;95.0899;224.4942;102.7983;85.8374;552.8292
