RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-378.5088;106.6799;842.5751;-407.3202;199.0442;1041.3641;-417.1512;215.8264;1301.4338
-378.4662;106.4215;842.7219;-407.3202;199.0873;1041.3195;-416.7926;215.6350;1301.4311
-378.4555;106.1955;842.8982;-407.3202;199.1349;1041.2719;-416.4029;215.4099;1301.4080
-378.4488;105.9040;843.1893;-407.3489;199.2778;1041.2395;-415.9494;215.1703;1301.3740
-378.3756;105.4953;843.5004;-407.4213;199.5488;1041.2032;-415.4998;214.9540;1301.3740
-378.3286;105.0560;843.8670;-407.5480;199.8455;1041.1428;-415.0533;214.7711;1301.3740
-378.2500;104.5609;844.2463;-407.7119;200.2229;1041.0228;-414.6292;214.6237;1301.3994
-378.1650;103.9002;844.7105;-407.9292;200.6198;1040.8802;-414.2365;214.5075;1301.3994
-378.0649;103.2428;845.2746;-408.2473;201.1016;1040.7553;-413.8173;214.4317;1301.3994
-378.0572;102.5262;845.8913;-408.7000;201.5879;1040.6440;-413.2505;214.3036;1301.3673
-377.9902;101.7242;846.5735;-409.2229;202.1359;1040.5218;-412.8433;214.3036;1301.2950
-377.9015;100.8057;847.2885;-409.8841;202.6550;1040.4310;-412.3860;214.3036;1301.2406
-377.7054;99.7793;848.1243;-410.5304;203.2470;1040.2711;-412.1072;214.3051;1301.1595
-377.6278;98.7359;849.0330;-411.2728;203.9312;1040.1670;-412.0412;214.4803;1301.1595
-377.4061;97.5586;850.2126;-411.9815;204.6882;1040.0039;-412.0412;214.7767;1301.1595
-377.2940;96.2937;851.3738;-412.7736;205.4416;1039.8618;-412.0412;215.0464;1301.1757
-377.1961;94.9599;852.7341;-413.5392;206.2948;1039.7491;-412.0412;215.2964;1301.2181
-376.9928;93.4611;854.1535;-414.3106;207.1285;1039.5741;-412.0412;215.2986;1301.2475
-376.7222;91.8204;855.7609;-415.1467;208.0859;1039.5387;-411.9517;215.2986;1301.2559
-376.5607;90.1358;857.6985;-415.9528;209.0078;1039.4330;-411.6990;215.2986;1301.2813
-376.1868;88.1968;859.7056;-416.7970;209.9796;1039.3719;-411.1430;214.8618;1301.2853
-375.8512;86.1672;861.9349;-417.6178;210.9888;1039.3199;-410.5534;214.4468;1301.2904
-375.5707;84.0637;864.4554;-418.4783;211.9538;1039.2702;-409.7440;213.8387;1301.2918
-375.2306;81.7960;867.2426;-419.3199;213.0047;1039.2702;-409.1483;213.3679;1301.2918
-374.5280;79.0226;870.5029;-420.1250;214.1406;1039.2702;-408.6091;212.9444;1301.2965
-374.1868;76.4917;873.7556;-420.9308;215.3774;1039.3274;-408.0893;212.6062;1301.3461
-373.8388;73.8283;877.4166;-421.7401;216.6442;1039.4421;-407.7907;212.4785;1301.4311
-373.4889;71.1114;881.2742;-422.5644;217.9036;1039.5505;-407.4543;212.4568;1301.4758
-373.0947;68.2310;885.5793;-423.3280;219.1366;1039.5975;-407.2994;212.4568;1301.4758
