LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
7.9909;190.8449;782.9372;NaN;NaN;NaN;NaN;NaN;NaN
8.2242;191.6056;783.0176;NaN;NaN;NaN;NaN;NaN;NaN
8.4526;191.9036;783.1562;NaN;NaN;NaN;NaN;NaN;NaN
8.8334;192.1443;783.2585;NaN;NaN;NaN;NaN;NaN;NaN
9.0520;192.3437;783.3961;NaN;NaN;NaN;NaN;NaN;NaN
9.3440;192.9309;783.5463;NaN;NaN;NaN;NaN;NaN;NaN
9.7060;193.3488;783.6571;NaN;NaN;NaN;NaN;NaN;NaN
10.0813;193.9210;783.7110;NaN;NaN;NaN;NaN;NaN;NaN
10.5304;194.5299;783.9494;NaN;NaN;NaN;NaN;NaN;NaN
10.6495;194.7027;783.9976;NaN;NaN;NaN;NaN;NaN;NaN
11.0894;195.2005;784.3709;NaN;NaN;NaN;NaN;NaN;NaN
11.3655;195.6831;784.6883;NaN;NaN;NaN;NaN;NaN;NaN
11.7595;196.7927;785.3224;NaN;NaN;NaN;NaN;NaN;NaN
12.2842;197.3225;785.6817;NaN;NaN;NaN;NaN;NaN;NaN
12.4615;198.1644;785.7185;NaN;NaN;NaN;NaN;NaN;NaN
12.9801;198.2270;785.8770;NaN;NaN;NaN;NaN;NaN;NaN
13.5521;199.0416;786.2817;NaN;NaN;NaN;NaN;NaN;NaN
13.7851;200.4370;786.3379;NaN;NaN;NaN;NaN;NaN;NaN
14.5233;201.1748;786.5926;NaN;NaN;NaN;NaN;NaN;NaN
14.6481;202.3531;786.5926;NaN;NaN;NaN;NaN;NaN;NaN
15.3992;202.8201;786.8895;NaN;NaN;NaN;NaN;NaN;NaN
15.4755;204.2538;787.2889;NaN;NaN;NaN;NaN;NaN;NaN
16.5324;204.8226;787.2889;NaN;NaN;NaN;NaN;NaN;NaN
16.8035;206.1735;787.2204;NaN;NaN;NaN;NaN;NaN;NaN
16.9089;207.3536;787.2889;NaN;NaN;NaN;NaN;NaN;NaN
18.0335;208.5197;787.2889;NaN;NaN;NaN;NaN;NaN;NaN
18.4726;209.7358;787.2204;NaN;NaN;NaN;NaN;NaN;NaN
18.9440;210.8429;787.3360;NaN;NaN;NaN;NaN;NaN;NaN
19.5879;212.2620;787.7014;NaN;NaN;NaN;NaN;NaN;NaN
20.6986;213.6764;787.7172;NaN;NaN;NaN;NaN;NaN;NaN
22.0513;214.8941;788.0352;NaN;NaN;NaN;NaN;NaN;NaN
23.1940;216.2822;788.9201;NaN;NaN;NaN;NaN;NaN;NaN
25.7258;217.5393;790.7909;NaN;NaN;NaN;NaN;NaN;NaN
27.2090;218.8314;791.0997;NaN;NaN;NaN;NaN;NaN;NaN
28.9291;220.1948;791.1705;NaN;NaN;NaN;NaN;NaN;NaN
31.4301;221.6129;792.4515;NaN;NaN;NaN;NaN;NaN;NaN
33.9010;223.1672;793.7773;NaN;NaN;NaN;NaN;NaN;NaN
37.4316;224.5391;795.2710;NaN;NaN;NaN;NaN;NaN;NaN
41.0022;226.0214;796.8340;NaN;NaN;NaN;NaN;NaN;NaN
45.0659;227.5680;798.6765;NaN;NaN;NaN;NaN;NaN;NaN
50.5437;229.4782;803.2357;NaN;NaN;NaN;NaN;NaN;NaN
54.2517;230.7098;804.1563;NaN;NaN;NaN;NaN;NaN;NaN
60.4793;232.8031;807.7795;NaN;NaN;NaN;NaN;NaN;NaN
65.6514;233.9956;810.3594;NaN;NaN;NaN;NaN;NaN;NaN
72.2016;235.9268;814.0119;NaN;NaN;NaN;NaN;NaN;NaN
78.6175;237.4788;817.5722;NaN;NaN;NaN;NaN;NaN;NaN
85.6323;238.9655;821.9193;NaN;NaN;NaN;NaN;NaN;NaN
92.8785;240.6300;826.8481;NaN;NaN;NaN;NaN;NaN;NaN
100.7727;242.2003;832.5639;NaN;NaN;NaN;NaN;NaN;NaN
108.8218;244.0524;838.7374;NaN;NaN;NaN;NaN;NaN;NaN
117.3559;246.0709;845.5685;NaN;NaN;NaN;NaN;NaN;NaN
126.2857;247.9119;853.0780;NaN;NaN;NaN;NaN;NaN;NaN
135.3384;249.9809;861.1973;NaN;NaN;NaN;NaN;NaN;NaN
144.6618;252.2568;869.8611;NaN;NaN;NaN;NaN;NaN;NaN
153.5072;254.7509;878.6309;NaN;NaN;NaN;NaN;NaN;NaN
162.7394;257.3406;888.2434;NaN;NaN;NaN;NaN;NaN;NaN
171.9621;259.8779;898.0660;NaN;NaN;NaN;NaN;NaN;NaN
181.6002;262.1026;908.4523;NaN;NaN;NaN;NaN;NaN;NaN
191.1059;264.2010;918.5328;NaN;NaN;NaN;NaN;NaN;NaN
200.5988;266.1508;929.6545;NaN;NaN;NaN;NaN;NaN;NaN
210.3456;267.8237;941.4237;NaN;NaN;NaN;NaN;NaN;NaN
