RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
-495.8314;284.3577;898.8790;-449.5476;372.1799;1123.0843;-402.7750;366.4705;1449.4386
-495.8942;284.5255;899.0924;-449.4417;372.5088;1123.2573;-402.5175;366.4731;1449.4942
-495.9642;284.7293;899.1881;-449.3163;372.7786;1123.3819;-402.2701;366.5014;1449.5512
-495.9695;284.9435;899.2588;-449.2000;373.0283;1123.4914;-402.0102;366.5634;1449.6044
-496.0801;285.2371;899.2699;-449.0663;373.2451;1123.5654;-401.7725;366.6899;1449.6633
-496.1492;285.5353;899.4216;-448.9307;373.4041;1123.5992;-401.5346;366.8507;1449.7180
-496.1865;285.7865;899.4688;-448.7891;373.5531;1123.6200;-401.2910;367.0332;1449.7774
-496.2053;286.0359;899.5494;-448.6515;373.7650;1123.6699;-401.0280;367.1751;1449.8485
-496.3108;286.4238;899.6269;-448.4854;374.0061;1123.7247;-400.7763;367.2996;1449.9314
-496.3153;286.7481;899.8594;-448.3346;374.3187;1123.8290;-400.5115;367.4074;1450.0185
-496.3973;287.0258;899.8616;-448.1643;374.6333;1123.9488;-400.2591;367.5482;1450.1180
-496.4982;287.4507;900.1246;-447.9824;374.9598;1124.0649;-400.0140;367.7374;1450.2211
-496.5127;287.8192;900.1252;-447.8051;375.2890;1124.0649;-399.7733;367.9001;1450.3080
-496.5240;288.2119;900.1693;-447.6433;375.4661;1124.0649;-399.5381;368.1119;1450.3926
-496.6904;288.7238;900.2825;-447.5713;375.5398;1123.9161;-399.2982;368.3192;1450.4289
-496.7454;289.1102;900.3401;-447.4358;375.5707;1123.7697;-399.0581;368.5481;1450.4907
-496.9335;289.6580;900.4228;-447.2765;375.7832;1123.7068;-398.7857;368.7858;1450.5321
-496.9581;290.1128;900.5130;-447.1005;376.0720;1123.7068;-398.5161;369.0168;1450.5798
-497.1323;290.6729;900.5912;-446.9122;376.4121;1123.7068;-398.2403;369.2035;1450.6552
-497.2637;291.2082;900.6619;-446.7149;376.7880;1123.7338;-397.9443;369.4057;1450.7340
-497.3257;291.7942;900.7783;-446.5037;377.1896;1123.7523;-397.6177;369.6002;1450.7932
-497.3687;292.3436;900.7886;-446.2931;377.7162;1123.8282;-397.2489;369.7154;1450.8387
-497.5870;292.9678;901.0053;-446.0762;378.1949;1123.8822;-396.8803;369.8520;1450.8824
-497.7399;293.5955;901.0775;-445.8446;378.7496;1123.9090;-396.5339;369.9748;1450.9504
-497.8955;294.2439;901.1572;-445.6531;379.3381;1123.9090;-396.1875;370.0162;1451.0053
