LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z;LGHJC_x;LGHJC_y;LGHJC_z
0.0000;0.0000;0.0000;351.6196;105.2584;156.2603;336.2084;113.3072;422.2037
0.0158;-0.2138;0.1058;351.8253;105.2209;156.6199;336.3994;113.1606;422.4781
-0.0641;-0.4472;0.2501;352.0071;105.0179;156.7893;336.4348;112.7742;422.5749
-0.1221;-0.6867;0.3504;352.1398;104.7184;156.8428;336.6028;112.3587;422.7761
-0.1801;-0.9185;0.4674;352.3384;104.4532;156.9908;336.7682;112.2093;422.9835
-0.2295;-1.1394;0.5986;352.5014;104.1713;157.0630;336.8517;111.9090;423.1645
-0.2414;-1.3676;0.7531;352.6668;103.9562;157.2148;336.9373;111.5890;423.2751
-0.2752;-1.6110;0.9235;352.8388;103.7572;157.3735;337.0951;111.3468;423.4734
-0.3235;-1.8609;1.0457;352.9789;103.5272;157.4756;337.1624;111.0688;423.5520
-0.3719;-2.1315;1.1369;353.1654;103.3936;157.7232;337.3077;110.9271;423.7182
-0.3667;-2.3895;1.2738;353.3187;103.1383;157.7291;337.3164;110.5962;423.7314
-0.4293;-2.6811;1.3628;353.4377;102.7357;157.8087;337.4581;110.3662;423.8986
-0.5027;-2.9785;1.4801;353.5847;102.5149;157.8321;337.5791;110.1984;424.0198
-0.5447;-3.2721;1.5753;353.7462;102.2915;157.9041;337.7786;110.1251;424.1511
-0.6090;-3.5329;1.7115;353.9206;102.2039;158.1426;337.8017;109.9162;424.1751
-0.6293;-3.8293;1.8235;354.0852;102.0188;158.1808;338.0129;109.9134;424.2959
-0.6911;-4.1300;1.9340;354.1902;101.7692;158.2299;338.1501;109.7444;424.2959
-0.7338;-4.4476;1.9871;354.3050;101.4969;158.2299;338.1821;109.5132;424.2970
-0.7894;-4.7481;2.0086;354.4708;101.2667;158.1808;338.2558;109.3855;424.3044
-0.8420;-5.0417;2.0533;354.5884;100.9784;158.1808;338.4211;109.3588;424.2970
-0.8762;-5.3476;2.0833;354.7137;100.7559;158.1801;338.4622;109.2952;424.2874
-0.8764;-5.6204;2.1209;354.8486;100.6202;158.1744;338.5636;108.9720;424.2472
-0.9253;-5.9426;2.1342;354.9317;100.3475;158.0443;338.7124;108.9070;424.2075
-0.8910;-6.2239;2.1521;355.0749;100.1817;158.0147;338.8246;108.8271;424.2022
-0.8749;-6.4633;2.1514;355.1645;99.9618;157.8917;338.8257;108.7166;424.0185
-0.8723;-6.6146;2.1308;355.2413;99.7438;157.7357;338.9072;108.6466;423.8821
-0.8511;-6.8997;2.1962;355.3407;99.5696;157.6117;339.0417;108.5791;423.7899
-0.8516;-7.2403;2.1999;355.3895;99.3519;157.4157;339.1902;108.5791;423.6818
-0.8560;-7.4710;2.0539;355.4920;99.2230;157.3640;339.3235;108.5791;423.5133
-0.8242;-7.7783;2.0452;355.5564;99.0712;157.2677;339.5618;108.5596;423.4723
