RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;-24.7263;83.3810;202.4948;-24.0836;84.5455;463.2252
0.1823;-0.1758;-0.0106;-24.6239;83.2765;202.4415;-24.0549;84.5628;463.1654
0.3713;-0.3536;-0.0221;-24.5163;83.1710;202.3869;-24.0256;84.5814;463.1046
0.5662;-0.5322;-0.0340;-24.4028;83.0622;202.3287;-23.9918;84.5955;463.0436
0.7672;-0.7132;-0.0472;-24.2865;82.9516;202.2712;-23.9473;84.6058;462.9803
0.9760;-0.8975;-0.0598;-24.1682;82.8418;202.2152;-23.8912;84.6078;462.9158
1.1916;-1.0846;-0.0778;-24.0479;82.7303;202.1593;-23.8226;84.6021;462.8505
1.4170;-1.2765;-0.0962;-23.9244;82.6165;202.1026;-23.7484;84.5905;462.7833
1.6506;-1.4704;-0.1120;-23.7977;82.5023;202.0462;-23.6666;84.5709;462.7145
1.8956;-1.6690;-0.1246;-23.6688;82.3837;201.9856;-23.5750;84.5426;462.6420
2.1473;-1.8710;-0.1372;-23.5368;82.2619;201.9217;-23.4812;84.5074;462.5691
2.4118;-2.0799;-0.1479;-23.4041;82.1368;201.8565;-23.3827;84.4653;462.4961
2.6855;-2.2968;-0.1566;-23.2712;82.0081;201.7913;-23.2755;84.4116;462.4244
2.9729;-2.5240;-0.1607;-23.1395;81.8744;201.7268;-23.1565;84.3470;462.3525
3.2727;-2.7663;-0.1632;-23.0095;81.7384;201.6646;-23.0318;84.2741;462.2813
3.5903;-3.0216;-0.1498;-22.8832;81.5994;201.6080;-22.8951;84.1863;462.2121
3.9247;-3.2910;-0.1248;-22.7628;81.4579;201.5562;-22.7462;84.0849;462.1437
4.2762;-3.5774;-0.0865;-22.6482;81.3095;201.5030;-22.5876;83.9698;462.0763
4.6497;-3.8915;-0.0370;-22.5409;81.1530;201.4482;-22.4171;83.8419;462.0075
5.0497;-4.2374;0.0254;-22.4430;80.9909;201.3943;-22.2424;83.7006;461.9394
5.4729;-4.6075;0.1197;-22.3576;80.8273;201.3434;-22.0569;83.5421;461.8738
5.9298;-5.0211;0.2314;-22.2873;80.6590;201.2926;-21.8592;83.3639;461.8116
6.4223;-5.4819;0.3666;-22.2340;80.4851;201.2448;-21.6546;83.1718;461.7546
6.9500;-5.9863;0.5365;-22.2019;80.3046;201.2001;-21.4374;82.9663;461.7003
7.5193;-6.5466;0.7387;-22.1934;80.1186;201.1609;-21.2074;82.7491;461.6490
8.1297;-7.1633;0.9750;-22.2133;79.9200;201.1264;-20.9604;82.5159;461.6029
8.7853;-7.8418;1.2541;-22.2676;79.7060;201.1032;-20.6957;82.2646;461.5665
9.4969;-8.5863;1.5864;-22.3610;79.4696;201.0891;-20.4153;81.9978;461.5409
10.2678;-9.4162;1.9673;-22.4920;79.2099;201.0829;-20.1370;81.7272;461.5260
11.0976;-10.3401;2.4112;-22.6673;78.9248;201.0923;-19.8789;81.4623;461.5268
