RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;42.0354;89.3628;222.8490;88.7377;94.2439;551.2362
0.0102;-0.2647;-0.0875;42.0253;89.1640;222.7202;88.6149;94.2029;551.1283
0.0079;-0.5637;-0.1715;42.0117;88.9458;222.5701;88.4840;94.1601;551.0004
-0.0131;-0.9052;-0.2488;41.9920;88.7102;222.3985;88.3451;94.1098;550.8552
-0.0571;-1.2796;-0.3246;41.9620;88.4618;222.2081;88.2035;94.0562;550.6908
-0.1266;-1.7113;-0.3819;41.9150;88.2040;222.0002;88.0577;93.9861;550.5135
-0.2375;-2.2222;-0.4193;41.8436;87.9396;221.7767;87.9066;93.8953;550.3267
-0.3672;-2.8183;-0.4142;41.7394;87.6696;221.5386;87.7482;93.7843;550.1339
-0.5233;-3.5171;-0.3619;41.5989;87.3962;221.2886;87.5791;93.6580;549.9399
-0.7098;-4.3348;-0.2498;41.4152;87.1200;221.0273;87.4015;93.5131;549.7463
-0.9361;-5.2843;-0.0724;41.1857;86.8402;220.7545;87.2149;93.3480;549.5562
-1.2028;-6.3812;0.1778;40.9089;86.5592;220.4752;87.0205;93.1579;549.3724
-1.5136;-7.6473;0.5132;40.5786;86.2783;220.1906;86.8227;92.9334;549.1962
-1.8614;-9.0975;0.9498;40.1871;86.0025;219.9060;86.6265;92.6690;549.0291
-2.2389;-10.7430;1.4947;39.7240;85.7290;219.6198;86.4362;92.3646;548.8711
-2.6391;-12.6065;2.1673;39.1805;85.4576;219.3367;86.2543;92.0314;548.7218
-3.0619;-14.7079;2.9842;38.5505;85.1847;219.0621;86.0789;91.6948;548.5786
-3.5008;-17.0780;3.9644;37.8015;84.9000;218.7922;85.9119;91.3795;548.4324
-3.9623;-19.7150;5.1068;36.9611;84.5972;218.5379;85.7414;91.1212;548.2868
-4.4570;-22.6246;6.4202;36.0328;84.2547;218.2829;85.5630;90.9397;548.1367
-4.9866;-25.8138;7.9089;35.0205;83.8634;218.0378;85.3809;90.8392;547.9780
-5.5558;-29.2869;9.5858;33.9289;83.4133;217.7990;85.1930;90.8282;547.8079
-6.1615;-33.0442;11.4596;32.7619;82.9030;217.5751;85.0007;90.9050;547.6249
-6.8010;-37.0886;13.5439;31.5255;82.3053;217.3675;84.8073;91.0671;547.4277
-7.4726;-41.4184;15.8490;30.2204;81.6401;217.2008;84.6180;91.3028;547.2191
-8.1703;-46.0296;18.3814;28.8446;80.8867;217.0724;84.4353;91.6175;546.9966
-8.8921;-50.9183;21.1474;27.3969;80.0411;216.9961;84.2595;92.0161;546.7585
-9.6399;-56.0781;24.1640;25.8762;79.0976;216.9866;84.0900;92.5140;546.5027
-10.4104;-61.4955;27.4405;24.2824;77.9752;217.0092;83.9346;93.0807;546.2234
-11.2026;-67.1586;30.9852;22.6164;76.6673;217.0707;83.7964;93.7056;545.9215
-12.0166;-73.0561;34.8195;20.9110;75.1923;217.1919;83.6684;94.3590;545.6149
-12.8433;-79.1799;38.9619;19.1457;73.5477;217.3775;83.5644;95.0177;545.2982
-13.6687;-85.5187;43.4299;17.3338;71.7500;217.6095;83.4689;95.6929;544.9806
-14.4796;-92.0566;48.2480;15.4839;69.8175;217.9142;83.3798;96.3817;544.6664
-15.2595;-98.7836;53.4341;13.6007;67.8062;218.3273;83.3074;97.0357;544.3641
-15.9959;-105.6837;59.0105;11.6726;65.6679;218.8518;83.2601;97.6464;544.0692
-16.6763;-112.7426;64.9965;9.6906;63.3996;219.4906;83.2367;98.2126;543.7834
-17.2840;-119.9506;71.4172;7.6536;60.9617;220.2504;83.2380;98.7411;543.5081
-17.7971;-127.2951;78.2959;5.5649;58.3562;221.1352;83.2579;99.2303;543.2539
-18.1899;-134.7550;85.6647;3.4400;55.5692;222.1418;83.2896;99.6862;543.0301
-18.4282;-142.3102;93.5505;1.2907;52.5895;223.2622;83.3267;100.0917;542.8457
-18.4800;-149.9354;101.9746;-0.8708;49.4962;224.5560;83.3662;100.4718;542.7065
-18.3104;-157.5986;110.9602;-3.0303;46.2779;226.0143;83.4013;100.8270;542.6151
-17.8865;-165.2697;120.5286;-5.1897;42.9072;227.6336;83.4428;101.1536;542.5608
-17.1425;-172.9202;130.6878;-7.3171;39.3955;229.4344;83.4764;101.4934;542.5445
-16.1337;-180.4716;141.4921;-9.4257;35.7196;231.4488;83.5146;101.8554;542.5509
-14.7840;-187.9167;152.9033;-11.5381;31.8738;233.6955;83.5838;102.2202;542.5665
-13.0766;-195.1956;164.9409;-13.6585;27.7546;236.1223;83.6527;102.6664;542.5801
-10.9760;-202.2840;177.5809;-15.7501;23.2518;238.7689;83.7035;103.2437;542.5725
-8.4605;-209.1464;190.8019;-17.8046;18.5013;241.6898;83.7476;103.9334;542.5497
-5.5178;-215.7586;204.5496;-19.8354;13.4983;244.8655;83.7643;104.7756;542.4824
-2.1906;-222.0244;218.8539;-21.8170;8.2220;248.3021;83.7452;105.7626;542.3685
1.5178;-227.9261;233.6347;-23.7146;2.6898;251.9697;83.7185;106.7671;542.2670
5.5830;-233.4288;248.8331;-26.4526;-1.7621;257.9620;84.6588;107.3088;541.3776
9.9716;-238.5048;264.3855;-29.0677;-6.4017;264.2284;85.5978;107.8518;540.4798
