RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z;RGHJC_x;RGHJC_y;RGHJC_z
0.0000;0.0000;0.0000;-36.1652;82.8269;201.2537;-37.4704;83.9413;461.8764
-0.0263;0.1208;0.0710;-36.1851;82.9396;201.2852;-37.4704;84.2139;461.9154
-0.0710;0.2221;0.1115;-36.2838;82.9971;201.4364;-37.3579;84.3817;461.9287
-0.1038;0.3504;0.1966;-36.2838;83.1847;201.5716;-37.3579;84.5395;461.9940
-0.1983;0.4696;0.2633;-36.3189;83.3922;201.6395;-37.3579;84.6283;462.0633
-0.2428;0.6121;0.3416;-36.3189;83.5887;201.7157;-37.3796;84.7414;462.3100
-0.3413;0.7803;0.4225;-36.3714;83.6968;201.7469;-37.3861;84.8324;462.3591
-0.4388;0.9518;0.4804;-36.3732;83.8832;201.8453;-37.4176;84.9963;462.4254
-0.5104;1.0986;0.5067;-36.4045;84.0566;201.9079;-37.4176;85.1440;462.5137
-0.6052;1.2834;0.5666;-36.4079;84.2474;201.9729;-37.4562;85.2940;462.5878
-0.7056;1.4618;0.6019;-36.4139;84.4442;202.0148;-37.5207;85.4532;462.6605
-0.7976;1.6387;0.6308;-36.5238;84.6273;202.0523;-37.5799;85.6588;462.6639
-0.8966;1.8329;0.6468;-36.5847;84.7995;202.0886;-37.6080;85.8651;462.6768
-1.0376;2.0549;0.6468;-36.6184;85.0435;202.1649;-37.6528;85.9526;462.7523
-1.1535;2.2833;0.6468;-36.7110;85.2164;202.1742;-37.6571;86.0927;462.7580
-1.2423;2.4848;0.6416;-36.7191;85.4129;202.1942;-37.7195;86.1974;462.7781
-1.3917;2.7026;0.6118;-36.7886;85.5762;202.2019;-37.7347;86.2652;462.7948
-1.4895;2.9095;0.6029;-36.8563;85.7634;202.2122;-37.7811;86.3010;462.8316
-1.7102;3.1393;0.6028;-36.9065;85.9446;202.2149;-37.7811;86.3367;462.8703
-1.9291;3.3957;0.5805;-36.9467;86.1203;202.2183;-37.7811;86.3956;462.9167
-2.1634;3.6173;0.5679;-37.0504;86.3050;202.2403;-37.7853;86.4414;462.9611
-2.4167;3.8714;0.5502;-37.1501;86.4757;202.2778;-37.7853;86.4649;463.0121
-2.6209;4.1109;0.5389;-37.2175;86.6347;202.2929;-37.7853;86.4841;463.0467
-2.8069;4.3554;0.5278;-37.2591;86.8060;202.2974;-37.7853;86.4890;463.0926
-2.9389;4.5931;0.4960;-37.3510;86.9617;202.3143;-37.7853;86.5402;463.1092
-3.1331;4.8372;0.4820;-37.4703;87.0877;202.3229;-37.7826;86.5404;463.1427
-3.3195;5.0550;0.4820;-37.5107;87.2517;202.3805;-37.7826;86.5415;463.1640
-3.4981;5.2583;0.4655;-37.6001;87.4112;202.4000;-37.7823;86.5741;463.2064
-3.7717;5.4846;0.4451;-37.6698;87.5309;202.4503;-37.7435;86.6102;463.2610
-3.9606;5.7198;0.4145;-37.7916;87.6729;202.4752;-37.7435;86.6545;463.2747
-4.1563;5.9146;0.4070;-37.8648;87.8157;202.4834;-37.7435;86.6704;463.3298
-4.3580;6.1141;0.3865;-37.9319;87.9743;202.5001;-37.8214;86.7273;463.3579
-4.5661;6.2962;0.3770;-38.0228;88.1484;202.5200;-37.9546;86.8270;463.3975
-4.8028;6.4712;0.3202;-38.0923;88.3345;202.5380;-38.1067;86.9452;463.4128
-5.0158;6.6399;0.3099;-38.2208;88.5040;202.5487;-38.1890;87.0232;463.4441
-5.2613;6.8096;0.2613;-38.2926;88.6667;202.5507;-38.2980;87.1254;463.4634
-5.5076;6.9805;0.2474;-38.3656;88.8229;202.5802;-38.3561;87.2197;463.4983
-5.7403;7.1428;0.2429;-38.5078;88.9626;202.6109;-38.4011;87.3657;463.5039
-5.9993;7.2963;0.2429;-38.5549;89.1504;202.6384;-38.5131;87.4960;463.5137
-6.2511;7.4278;0.2474;-38.6800;89.3091;202.6623;-38.6055;87.6204;463.5478
-6.4968;7.5825;0.3024;-38.8644;89.4718;202.7094;-38.6449;87.7587;463.5556
-6.7885;7.7155;0.3118;-38.9180;89.6440;202.7094;-38.7438;87.9311;463.5704
-7.0335;7.8474;0.3156;-39.0783;89.8074;202.7297;-38.8054;88.0954;463.5935
-7.2965;7.9505;0.3384;-39.1749;89.9595;202.7404;-38.9564;88.2257;463.6380
-7.5477;8.0596;0.3443;-39.2873;90.1308;202.7404;-39.0908;88.4124;463.6380
-7.8402;8.1737;0.3561;-39.4685;90.2890;202.7376;-39.1700;88.6071;463.6380
-8.0996;8.2466;0.3561;-39.6109;90.4504;202.7376;-39.2679;88.7694;463.6316
-8.3573;8.3403;0.3561;-39.7629;90.5920;202.7376;-39.3814;88.9506;463.6220
-8.6014;8.4041;0.3089;-39.8684;90.7890;202.7091;-39.5822;89.1402;463.6177
-8.8480;8.4853;0.2882;-39.9768;90.9800;202.7058;-39.7357;89.3128;463.6125
-9.1064;8.5686;0.2787;-40.0638;91.1820;202.6750;-39.9775;89.5154;463.6059
-9.3683;8.6575;0.2787;-40.3083;91.3207;202.6321;-40.1210;89.7339;463.5561
-9.6452;8.7572;0.2661;-40.4900;91.4633;202.6118;-40.2843;89.9560;463.4982
