RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;10.8186;164.1818;148.5846
0.1345;0.1140;-0.1766;10.9280;164.3509;148.4606
0.6185;0.1790;-0.4362;11.0451;164.4690;148.3026
0.7748;0.3389;-0.4482;11.1535;164.5926;148.1660
1.0917;0.4115;-0.5082;11.2683;164.7444;148.0617
1.4296;0.4770;-0.5082;11.3786;164.9466;147.9860
1.7218;0.5498;-0.4362;11.4688;165.1263;147.9367
1.8980;0.7356;-0.4359;11.5616;165.2995;147.8540
2.1079;0.8676;-0.4312;11.6480;165.4297;147.7447
2.4703;1.0126;-0.3053;11.7388;165.5777;147.6307
2.6100;1.1320;-0.1945;11.8155;165.7185;147.4812
3.0017;1.1701;-0.1417;11.8321;165.8439;147.3873
3.2572;1.2524;-0.0495;11.8321;166.0674;147.3035
3.3211;1.2902;0.0278;11.8321;166.2587;147.1901
3.6424;1.2902;0.1023;11.7695;166.4838;147.0847
3.9331;1.2902;0.1960;11.6328;166.6477;147.0244
4.1950;1.2402;0.4141;11.5249;166.9602;146.8647
4.3377;1.1906;0.6114;11.3011;167.2556;146.7761
4.5197;1.0411;0.8686;11.0400;167.5860;146.6545
4.8921;0.8399;1.3742;10.7351;167.8972;146.5707
5.2329;0.5773;1.9165;10.4149;168.3409;146.4955
5.5004;0.2492;2.5956;10.0348;168.8005;146.4603
5.5624;-0.0164;3.3739;9.5660;169.3316;146.4603
5.5624;-0.3213;4.2642;9.0212;169.9228;146.4603
5.5624;-0.5661;5.3299;8.3772;170.5387;146.5761
5.2224;-0.8117;6.5370;7.6501;171.2627;146.7005
5.0332;-1.1903;7.8578;6.7886;172.1113;146.8917
5.0332;-1.6884;9.5442;5.7579;173.0148;147.0915
5.0332;-1.6884;9.5442;4.6374;173.9526;147.2537
5.2628;-1.6884;9.5442;3.3482;175.1135;147.5163
51.9605;53.9533;-25.6916;1.8620;176.3730;147.8293
54.5758;53.9533;-25.6916;0.3032;177.8543;148.2000
57.0665;53.9533;-25.6916;-1.4445;179.3891;148.5790
