RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-20.2070;79.6094;201.4281
0.0769;-0.0229;-0.0779;-20.1990;79.3392;201.4234
0.1163;-0.0286;-0.1054;-20.1777;79.1256;201.4234
0.1983;-0.0413;-0.2037;-20.1619;78.8962;201.4234
0.2955;-0.0570;-0.2106;-20.1216;78.7109;201.4234
0.3764;-0.0704;-0.2607;-20.0551;78.5358;201.4115
0.4394;-0.0910;-0.2711;-19.9895;78.3801;201.4115
0.5165;-0.1890;-0.4695;-19.9048;78.2231;201.4115
0.6828;-0.2343;-0.5227;-19.8988;77.9958;201.4566
0.9046;-0.2487;-0.5435;-19.8889;77.8056;201.5023
0.9676;-0.3107;-0.6196;-19.8889;77.6002;201.5531
1.0297;-0.3850;-0.6802;-19.8648;77.3848;201.5531
1.0899;-0.4521;-0.7255;-19.8042;77.1835;201.5538
1.1893;-0.5417;-0.7599;-19.7455;76.9837;201.5538
1.2896;-0.6376;-0.7654;-19.7439;76.8126;201.5538
1.3849;-0.7511;-0.7773;-19.7033;76.6599;201.5746
1.5340;-0.8678;-0.7846;-19.6900;76.4689;201.5955
1.6170;-1.0546;-0.8570;-19.6900;76.2611;201.5992
1.7125;-1.2279;-0.9020;-19.6900;76.0975;201.5992
1.8323;-1.4540;-0.9690;-19.7229;75.9335;201.5992
1.9785;-1.6874;-1.0151;-19.7447;75.7509;201.6080
2.1520;-1.9289;-1.0151;-19.8237;75.5726;201.6103
2.3273;-2.2645;-1.0151;-19.8668;75.4232;201.6103
2.5756;-2.5579;-0.9519;-19.9422;75.2093;201.6206
2.8291;-2.8466;-0.8831;-20.0469;74.9839;201.6543
3.1294;-3.1180;-0.7314;-20.1022;74.7658;201.6777
3.3531;-3.3655;-0.6065;-20.2288;74.5277;201.7499
3.6546;-3.6802;-0.4244;-20.3323;74.3144;201.8217
4.0639;-4.0785;-0.2045;-20.3486;74.1761;201.8510
4.4387;-4.5432;0.0991;-20.4228;74.0627;201.9141
4.9067;-5.0736;0.5801;-20.4840;74.0197;201.9342
5.4550;-5.7380;1.0406;-20.6908;73.9815;202.0280
6.1777;-6.5298;1.5667;-20.9864;73.9665;202.1007
6.9844;-7.4179;2.0946;-21.4082;73.8920;202.2345
7.8307;-8.2959;2.7360;-21.9448;73.8400;202.3876
8.8516;-9.2831;3.4470;-22.6052;73.7857;202.6150
10.0882;-10.3250;4.3140;-23.2995;73.7857;202.8149
11.5327;-11.4756;5.3139;-24.1206;73.7857;203.0923
13.1881;-12.8098;6.3176;-25.0280;73.8240;203.3798
14.8914;-14.3038;7.2831;-26.0337;73.9767;203.6907
16.8362;-15.9221;8.8272;-27.1631;74.1541;203.9478
18.9299;-17.7500;10.7050;-28.3737;74.4492;204.2262
21.2295;-19.7099;13.2308;-29.7611;74.7304;204.4968
23.6739;-21.9838;16.0295;-31.2143;74.9913;204.7501
26.2984;-24.5615;18.7255;-32.8836;75.2020;205.1306
29.3154;-27.2969;22.3027;-34.5694;75.4215;205.3990
32.4719;-30.2648;25.9763;-36.3202;75.4215;205.7105
35.7444;-33.3785;30.0368;-38.1664;75.4215;206.0788
39.2172;-36.7500;34.5365;-39.9238;75.3645;206.3833
42.8825;-39.8772;39.7047;-41.9263;75.1581;207.1401
46.6105;-43.8776;44.8690;-43.6146;74.7392;207.5701
50.5486;-47.7425;50.9314;-45.4519;74.0518;208.1470
54.5177;-51.8849;57.3557;-47.2674;73.0790;208.7340
58.5577;-56.2186;64.4199;-48.9409;71.9666;209.2444
62.4437;-60.0991;72.0492;-50.6280;70.5402;209.8213
66.4919;-64.6568;80.3507;-52.2425;68.7190;210.4684
70.6854;-69.6696;89.1488;-53.6938;66.4080;211.2382
74.7485;-74.6806;98.5788;-54.8806;63.7938;212.0266
78.7603;-79.7344;108.6164;-55.8939;60.6652;212.9772
82.7561;-84.9889;119.1371;-56.7555;57.1772;214.0338
87.5370;-91.6839;129.0411;-57.2707;53.3232;215.0773
91.4919;-97.2532;140.7152;-57.9051;48.5933;216.6884
95.6294;-103.1136;152.9411;-57.9051;43.5979;218.2475
99.6148;-109.0865;165.7157;-57.9051;38.2648;219.8991
103.6160;-115.4008;178.9143;-57.8837;32.2724;221.8257
107.5191;-122.0331;192.7421;-57.2312;25.8242;223.8874
110.9968;-128.0498;207.1080;-56.3692;18.8578;226.1933
114.5295;-134.4719;221.9500;-55.3525;11.2805;228.9358
118.0651;-141.0783;237.1605;-54.0473;2.6909;232.2076
121.4804;-147.7719;252.8698;-52.4750;-5.0427;235.4653
124.9206;-154.8387;268.8868;-50.7831;-13.8870;239.4753
127.6697;-161.1006;285.0488;-48.3482;-23.4414;244.0038
129.7534;-165.5489;301.3416;-45.7972;-34.2386;249.7531
132.2817;-171.0248;318.1914;-43.4222;-45.3356;256.4480
134.8071;-176.7926;334.7961;-40.7140;-54.7876;262.9351
136.0353;-180.3989;351.8137;-37.5806;-66.2206;271.1996
139.3492;-188.1913;368.0662;-34.1951;-76.3023;279.3837
141.0070;-192.9409;384.9384;-30.3943;-86.0658;287.3504
142.9817;-198.1867;401.7101;-27.9005;-96.9058;297.8229
146.1692;-203.2753;420.1968;-22.7141;-107.8798;308.3617
148.1632;-208.2889;437.3083;-18.8529;-117.1323;319.4983
150.5725;-213.3054;454.4625;-16.8553;-125.0016;329.1195
152.9342;-218.2487;471.6426;-12.7857;-133.5613;341.1500
