RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;24.4906;87.2078;222.3832
0.0919;-0.1332;0.0037;24.5666;87.0354;222.4113
0.1986;-0.2804;0.0088;24.6372;86.8602;222.4533
0.3012;-0.4392;0.0240;24.7139;86.6835;222.4861
0.4168;-0.6098;0.0332;24.7826;86.4994;222.5231
0.5376;-0.7960;0.0398;24.8473;86.2727;222.5439
0.6778;-0.9918;0.0458;24.9236;86.0591;222.5751
0.8291;-1.2053;0.0467;25.0032;85.8107;222.5842
0.9931;-1.4388;0.0520;25.1004;85.5550;222.5888
1.1613;-1.6892;0.0621;25.2062;85.2994;222.5904
1.3349;-1.9573;0.0631;25.3176;85.0497;222.5939
1.5310;-2.2431;0.0644;25.4322;84.7735;222.5939
1.7335;-2.5430;0.0644;25.5465;84.4796;222.5939
1.9373;-2.8751;0.0631;25.6570;84.1846;222.5937
2.1553;-3.2296;0.0631;25.7867;83.8792;222.5783
2.3514;-3.5776;0.0650;25.9133;83.5571;222.5552
2.5860;-3.9649;0.0650;26.0532;83.2271;222.5396
2.8311;-4.3709;0.0650;26.1917;82.8911;222.5267
3.0907;-4.7841;0.0650;26.3497;82.5242;222.4958
3.3509;-5.2102;0.0333;26.5182;82.1504;222.4515
3.6409;-5.6756;0.0256;26.6878;81.7857;222.4358
3.9405;-6.1578;0.0188;26.8828;81.4103;222.3805
4.2413;-6.6599;0.0107;27.0841;81.0095;222.3233
4.5143;-7.1341;-0.0301;27.2736;80.6030;222.2947
4.8396;-7.6800;-0.0301;27.4894;80.1850;222.2548
5.1367;-8.1998;-0.0301;27.7217;79.7550;222.2330
5.4646;-8.7697;-0.0074;27.9618;79.3144;222.2330
5.7161;-9.3818;0.0209;28.2394;78.9006;222.2330
5.9675;-10.0439;0.1750;28.5592;78.5013;222.2597
6.1922;-10.8084;0.4781;28.9312;78.1408;222.3021
6.3330;-11.6219;0.8205;29.3033;77.8148;222.4009
6.3947;-12.6913;1.4326;29.6315;77.5311;222.5454
6.3947;-13.9653;2.1182;29.8872;77.3236;222.7429
6.3947;-15.5250;3.0454;30.0172;77.1992;223.0511
6.3677;-17.3849;4.3021;30.0172;77.1992;223.4133
6.2387;-19.4700;5.7527;30.0172;77.1992;223.8875
6.1296;-21.8052;7.3520;29.9526;77.1852;224.4590
6.1296;-24.3725;9.0914;29.6703;77.1852;225.0898
6.1280;-27.2693;11.1413;29.2563;77.1141;225.7827
6.1280;-30.5408;13.3681;28.6959;76.8566;226.4988
6.1203;-34.3319;15.9677;28.0459;76.4453;227.2269
6.0454;-38.6605;18.7841;27.3129;75.8161;227.9604
5.9321;-43.5935;21.9040;26.5144;74.9088;228.6902
5.7774;-49.1786;25.4177;25.6654;73.6955;229.4383
5.5830;-55.4317;29.3432;24.7126;72.1220;230.1891
5.4155;-62.3484;33.6171;23.6479;70.1483;230.9249
5.3277;-69.9684;38.2802;22.5236;67.7478;231.7340
5.3277;-78.2098;43.3087;21.2605;64.8341;232.4588
5.3277;-87.1063;48.7321;19.9805;61.3979;233.2941
5.4883;-96.6113;54.5817;18.8700;57.5198;233.9215
5.8479;-106.7858;60.9638;17.6415;52.9317;234.9662
6.4384;-117.5511;67.9214;16.4130;47.7801;236.1325
7.3276;-128.8879;75.5206;15.0618;42.6746;237.8008
8.4965;-140.7122;83.8169;13.6526;37.0129;239.5941
9.8861;-152.9872;92.8500;12.3104;31.0027;241.5148
11.5156;-165.6231;102.6013;11.0229;24.5251;243.6943
13.3520;-178.6213;113.0332;9.7097;17.6558;246.0377
15.6743;-191.7043;124.2522;8.4714;10.3446;248.6632
18.5639;-204.8191;136.3511;7.3391;2.6667;251.5251
22.0527;-217.8433;149.3681;6.3413;-5.3798;254.6876
26.0977;-230.6843;163.3194;5.5908;-13.6942;258.1723
