LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
367.6082;59.9279;14.7389;340.3285;140.9812;208.9701
367.6181;60.0856;14.8326;340.3187;141.1270;209.0294
367.6407;60.1944;14.8833;340.3177;141.2851;209.0911
367.6446;60.3422;14.9469;340.2823;141.4491;209.1097
367.6446;60.4962;15.0389;340.2532;141.6178;209.1732
367.7177;60.6928;15.1550;340.2162;141.8193;209.2654
367.7632;60.8904;15.2670;340.1614;142.0175;209.3486
367.7780;61.0597;15.3125;340.1321;142.2042;209.4498
367.8340;61.2565;15.3663;340.0922;142.4421;209.5652
367.8917;61.4615;15.4300;340.0055;142.6826;209.6092
368.0003;61.7212;15.5810;339.8936;143.0089;209.6985
368.1412;61.9899;15.7481;339.7797;143.3716;209.7931
368.2525;62.2415;15.8436;339.6645;143.7438;209.8767
368.4916;62.6022;16.0988;339.5721;144.2485;210.0397
368.6639;62.9489;16.2396;339.4195;144.8200;210.2086
369.0561;63.4248;16.6338;339.2269;145.4499;210.3575
369.4195;63.8857;16.9583;339.0105;146.2011;210.5858
369.9243;64.3418;17.3558;338.6918;147.0684;210.7557
370.6321;64.9832;17.9057;338.3198;148.0338;211.0082
371.4838;65.5862;18.5674;337.8246;149.2091;211.3437
372.5750;66.3673;19.3928;337.2506;150.5151;211.6859
373.9811;67.1814;20.3183;336.3103;151.6773;211.8440
375.6526;68.1095;21.4004;335.5940;153.2559;212.0914
377.7420;69.1355;22.6323;334.8828;155.0272;212.3853
380.3084;70.3073;23.9689;334.1697;156.9583;212.6387
383.3429;71.5253;25.3779;333.3726;158.9239;212.7177
387.0679;73.0509;26.9863;332.4729;161.0410;212.7177
392.1969;75.7850;29.6703;331.5202;163.0971;212.7177
397.1080;77.8236;31.7665;330.6330;165.2177;212.5869
402.9557;80.5458;34.5082;330.0176;167.5875;212.5460
409.1267;82.7886;36.2069;329.4411;169.8383;212.5146
416.7687;86.2078;40.1489;329.3886;172.9061;212.1186
425.2093;88.3185;44.8028;328.7696;175.6237;212.0582
434.2709;90.6361;50.4514;328.7696;178.6814;211.7633
443.5954;93.9443;55.4607;328.7696;181.9910;211.6311
452.9108;96.8055;60.1780;328.7760;185.4832;211.6311
462.5536;100.0544;65.6899;329.6608;189.2144;211.6311
472.3043;104.4914;73.5115;330.9370;192.8670;211.8833
482.0430;109.4359;82.1442;332.1927;196.5331;212.3910
491.3477;114.7567;90.9746;334.1566;199.9403;213.1572
501.3047;119.5599;101.6415;336.7226;203.3617;214.4345
511.1504;125.1770;114.0362;339.0485;206.3375;215.3739
520.5052;129.7079;126.3785;342.6574;209.5851;217.1359
529.9045;134.0742;137.8794;345.7492;212.3122;218.4276
538.8022;138.5365;150.2033;349.3222;214.9210;219.9342
547.9648;142.1947;162.5158;354.3235;217.0120;221.8718
558.6201;145.7028;173.9608;359.0895;218.8251;223.8037
567.3471;149.1910;186.9675;364.9638;219.9038;225.6056
576.3372;152.5495;200.2122;370.9842;220.7095;227.6470
584.3824;154.3162;214.7379;378.1531;220.8174;229.7611
592.7313;157.1537;228.6433;385.5613;220.8174;233.0634
600.9569;159.8276;242.7017;393.4219;220.8174;236.4633
609.9551;162.4559;256.7147;402.5087;219.7570;239.8085
618.1668;164.7002;270.9082;410.8171;217.7973;242.6610
626.5224;166.6230;284.8956;419.8221;216.6244;247.0416
634.4892;168.2979;299.3200;429.0999;215.2427;251.9874
642.1862;169.5911;313.7318;438.4236;213.7972;257.5087
649.6213;170.3901;328.1048;447.6064;212.3959;263.6298
656.4592;170.8088;342.1331;457.0649;210.6814;270.1304
663.4372;170.8088;356.9818;466.2566;209.0213;277.2106
669.8965;170.8088;371.2301;475.3011;207.2983;284.7515
