LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
390.1660;137.5890;-48.1408;360.7139;216.6380;145.6955
390.0928;137.3076;-48.1355;360.7196;216.5248;145.6955
390.0562;137.1266;-48.1683;360.7400;216.4274;145.7078
390.0281;136.9889;-48.1842;360.7503;216.3184;145.7078
389.9170;136.7020;-48.1842;360.7511;216.2108;145.7078
389.8368;136.4994;-48.1568;360.7503;216.0663;145.7036
389.7398;136.3060;-48.1584;360.7503;215.9162;145.7027
389.6793;136.0994;-48.1568;360.7541;215.7600;145.7026
389.6187;135.8667;-48.1560;360.7541;215.5594;145.6905
389.5241;135.6420;-48.1328;360.7516;215.3754;145.6874
389.3771;135.3955;-48.1308;360.7516;215.1779;145.6815
389.2977;135.1253;-48.0986;360.7365;214.9858;145.6815
389.2240;134.9188;-48.0466;360.7079;214.8077;145.6775
389.1011;134.6038;-48.0457;360.6692;214.6322;145.6672
388.9676;134.3298;-48.0344;360.6417;214.4426;145.6559
388.7306;134.0622;-48.0457;360.6148;214.2352;145.6438
388.6191;133.7647;-48.0466;360.5826;214.0153;145.6342
388.4957;133.4738;-48.0252;360.5432;213.7994;145.6309
388.3194;133.1713;-48.0252;360.5279;213.5885;145.6309
388.1547;132.9351;-47.9483;360.5158;213.3661;145.6342
388.0465;132.6886;-47.9483;360.4973;213.1466;145.6365
387.8261;132.3874;-47.8868;360.4539;212.9476;145.6445
387.5973;132.0079;-47.8700;360.4277;212.7132;145.6540
387.3847;131.7314;-47.8620;360.4017;212.4804;145.6607
387.2689;131.4254;-47.8325;360.3697;212.2217;145.6659
387.1700;131.1700;-47.7608;360.3363;211.9793;145.6671
386.9716;130.8314;-47.7520;360.2998;211.7282;145.6671
386.7768;130.5124;-47.7387;360.2126;211.5289;145.6671
386.6385;130.2343;-47.7520;360.1663;211.2663;145.6508
386.4342;129.8720;-47.7520;360.1128;210.9735;145.6409
386.2428;129.5126;-47.8346;360.0849;210.7559;145.6239
386.0501;129.1427;-47.8483;360.0660;210.4860;145.6231
385.8459;128.7734;-47.8633;360.0411;210.2253;145.6231
385.6049;128.3986;-47.8672;359.9894;209.9729;145.5812
385.4043;128.0148;-47.8645;359.9568;209.7419;145.5812
385.2139;127.6133;-47.8633;359.9280;209.5255;145.5812
385.0213;127.2100;-47.8633;359.9280;209.3030;145.6020
384.8265;126.7977;-47.8128;359.9280;209.0945;145.6082
384.6637;126.3742;-47.7165;359.9299;208.8711;145.6100
384.4499;125.9186;-47.6180;359.9591;208.7000;145.6413
384.2130;125.4090;-47.5206;359.9920;208.5627;145.6526
384.0076;124.8961;-47.3937;360.0193;208.4200;145.6539
383.7799;124.3481;-47.2760;360.0861;208.2486;145.6539
