LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
485.2038;413.8087;-735.3275;447.6857;493.4861;-497.4934
485.0990;413.6322;-735.3275;447.6591;493.3580;-497.4990
484.9858;413.4558;-735.3275;447.6387;493.2181;-497.5008
484.8764;413.2672;-735.3346;447.6084;493.0671;-497.5008
484.7498;413.0785;-735.3346;447.5861;492.8980;-497.5008
484.6205;412.8718;-735.3346;447.5746;492.7149;-497.4971
484.4768;412.6420;-735.3346;447.5724;492.5237;-497.4971
484.2951;412.3804;-735.3346;447.5603;492.3205;-497.4971
484.1068;412.0897;-735.3392;447.5431;492.1135;-497.4971
483.9237;411.7903;-735.3392;447.5371;491.9018;-497.4971
483.7538;411.4871;-735.3392;447.5294;491.6847;-497.4883
483.5786;411.1823;-735.3313;447.5147;491.4614;-497.4883
483.3942;410.8614;-735.3276;447.4919;491.2297;-497.4883
483.2128;410.5307;-735.3022;447.4702;490.9914;-497.4933
483.0404;410.2131;-735.2978;447.4430;490.7495;-497.5064
482.8671;409.8950;-735.2887;447.4132;490.5117;-497.5102
482.7093;409.5774;-735.2679;447.3891;490.2658;-497.5113
482.5402;409.2282;-735.2567;447.3514;490.0211;-497.5121
482.4019;408.8662;-735.2340;447.3342;489.7584;-497.5201
482.2625;408.5207;-735.2340;447.3140;489.4929;-497.5218
482.1338;408.1657;-735.2340;447.3140;489.2356;-497.5321
482.0153;407.7917;-735.2472;447.3140;488.9596;-497.5327
481.8831;407.3949;-735.2638;447.3320;488.6527;-497.5582
481.7345;406.9768;-735.2684;447.3336;488.3593;-497.5775
481.6056;406.5810;-735.2684;447.3467;488.0658;-497.5810
481.4790;406.1791;-735.2677;447.3843;487.7402;-497.5891
481.3647;405.7893;-735.2638;447.4128;487.4173;-497.5891
481.2532;405.3971;-735.2472;447.4540;487.0800;-497.5891
481.1276;404.9710;-735.2472;447.4585;486.8109;-497.6157
481.0389;404.5543;-735.2472;447.5036;486.4593;-497.6339
480.9541;404.1195;-735.2753;447.5730;486.0448;-497.6308
480.8770;403.6865;-735.3041;447.5840;485.7375;-497.6392
480.7782;403.2381;-735.3377;447.6336;485.3538;-497.6562
480.6796;402.7733;-735.3457;447.7496;484.8696;-497.6741
480.6127;402.3319;-735.3528;447.8578;484.4024;-497.6947
480.5419;401.8894;-735.3779;447.9275;483.9720;-497.6973
480.4821;401.4531;-735.3830;447.9845;483.4926;-497.6978
480.4599;400.9882;-735.3994;448.0013;483.1270;-497.7170
480.4418;400.5090;-735.4245;448.0875;482.5870;-497.7473
480.4168;400.0365;-735.4603;448.1651;482.0458;-497.7868
480.3881;399.5543;-735.4993;448.2111;481.5413;-497.8156
480.3757;399.0761;-735.5269;448.2494;481.0193;-497.8606
480.3677;398.6056;-735.5637;448.2899;480.4595;-497.9392
480.3427;398.0756;-735.6088;448.3270;479.9006;-498.0080
480.2896;397.5446;-735.6435;448.3604;479.3623;-498.0415
480.2631;397.0409;-735.6504;448.3934;478.7910;-498.0978
480.2253;396.5130;-735.6709;448.4112;478.2672;-498.1215
480.1976;395.9731;-735.7163;448.4158;477.6950;-498.1844
480.1839;395.4026;-735.7586;448.4373;477.1233;-498.2524
480.1267;394.7759;-735.7984;448.4833;476.7095;-498.2642
480.0502;394.1815;-735.8777;448.5278;476.0289;-498.3657
480.0147;393.5724;-735.9129;448.5894;475.4226;-498.4607
479.9579;392.9280;-735.9178;448.6159;474.8745;-498.4992
479.8496;392.2879;-735.9584;448.6961;474.2711;-498.6055
479.7539;391.6251;-736.0037;448.7321;473.6617;-498.6884
479.6734;390.9589;-736.0335;448.7466;473.0799;-498.7505
479.5761;390.2974;-736.0760;448.7985;472.6242;-498.7655
479.4607;389.5819;-736.0827;448.7985;471.9831;-498.8373
479.3607;388.8736;-736.1042;448.7321;471.3780;-498.9195
479.2640;388.1745;-736.1117;448.7717;471.0001;-498.9548
479.1077;387.4698;-736.1236;448.7717;470.4291;-498.9858
478.9624;386.7435;-736.1272;448.7717;469.6748;-499.1147
478.8132;386.0135;-736.1309;448.7717;469.0159;-499.2338
478.6316;385.2695;-736.1309;448.7717;468.4371;-499.2338
478.4833;384.5331;-736.1309;448.6865;467.9362;-499.2338
478.2979;383.8029;-736.0788;448.4542;467.6019;-499.2414
478.1326;383.0506;-736.0509;448.4542;467.0029;-499.2414
477.9598;382.3070;-736.0227;448.4500;466.2612;-499.1898
477.7778;381.5656;-735.9666;448.3882;465.5823;-499.1898
477.5739;380.8430;-735.8957;448.3330;465.2077;-499.1898
477.3782;380.1274;-735.8277;448.2522;465.0036;-499.0946
