RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-25.7455;81.3969;202.9889
0.1181;0.0000;-0.0163;-25.6419;81.3851;202.9901
0.1973;0.0000;-0.0203;-25.5471;81.3388;202.9901
0.3152;-0.0276;-0.0212;-25.4654;81.2524;202.9904
0.4214;-0.0645;-0.0245;-25.3894;81.1992;202.9904
0.5022;-0.0996;-0.0344;-25.3077;81.1346;202.9904
0.6174;-0.1657;-0.0452;-25.2528;81.0487;202.9915
0.7246;-0.2308;-0.0452;-25.1789;80.9861;202.9915
0.8441;-0.2874;-0.0452;-25.1139;80.9119;202.9955
0.9513;-0.3850;-0.0416;-25.0578;80.8494;202.9967
1.0784;-0.5101;-0.0380;-24.9901;80.7835;202.9988
1.1758;-0.6226;-0.0236;-24.9243;80.7040;202.9990
1.2701;-0.7428;-0.0204;-24.8767;80.6270;203.0083
1.3498;-0.8561;-0.0090;-24.8186;80.5398;203.0108
1.4175;-0.9964;0.0054;-24.7545;80.4445;203.0108
1.4981;-1.1205;0.0213;-24.6953;80.3690;203.0097
1.5872;-1.2678;0.0230;-24.6314;80.2605;203.0083
1.6526;-1.4007;0.0288;-24.5821;80.1442;202.9997
1.7425;-1.5529;0.0288;-24.5206;80.0155;202.9624
1.8515;-1.7147;0.0307;-24.4796;79.9056;202.9591
1.9410;-1.8837;0.0427;-24.4212;79.7766;202.9249
2.0326;-2.0460;0.0579;-24.3533;79.6376;202.9186
2.1347;-2.2255;0.0646;-24.2907;79.5161;202.9107
2.2261;-2.3845;0.0796;-24.2124;79.3821;202.8647
2.3332;-2.5548;0.1046;-24.1400;79.2599;202.8364
2.4218;-2.6948;0.1074;-24.0936;79.1061;202.8272
2.7030;-3.1209;0.1428;-24.0252;78.9794;202.8177
2.9387;-3.5352;0.1428;-23.9621;78.8484;202.7947
3.0631;-3.7168;0.1428;-23.9036;78.7157;202.7588
3.1746;-3.8880;0.1361;-23.8592;78.5612;202.7264
3.2863;-4.0519;0.1086;-23.8130;78.4050;202.6604
3.3856;-4.2062;0.0766;-23.7454;78.2727;202.6460
3.4757;-4.3460;0.0605;-23.6779;78.1410;202.6073
3.6179;-4.5176;0.0371;-23.6170;77.9808;202.5834
3.7731;-4.6823;0.0219;-23.5423;77.8446;202.5663
3.9015;-4.8263;-0.0057;-23.4606;77.7271;202.5502
