LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
377.9957;49.7988;11.1159;345.3636;131.6927;203.4408
378.1150;49.7873;11.1165;345.3994;131.6626;203.4397
378.2391;49.7237;11.1919;345.4455;131.5696;203.4397
378.4772;49.6058;11.2266;345.5604;131.4544;203.4443
378.8695;49.3950;11.2350;345.7238;131.3011;203.4650
379.2501;49.0221;11.4396;345.9777;131.0717;203.5094
379.8421;48.4498;11.6538;346.2572;130.8108;203.5094
380.6385;47.6378;11.9414;346.5689;130.5409;203.5094
381.6742;46.5473;12.2481;347.0649;130.1793;203.4859
382.9719;45.0521;12.8022;347.7592;129.8170;203.4614
384.6373;43.2591;13.3943;348.6772;129.4408;203.4426
386.6840;40.8943;14.2570;349.8268;128.9484;203.4417
389.0882;38.0717;15.3576;351.1329;128.2189;203.4290
391.8741;34.6718;16.7300;352.8460;127.6205;203.4290
395.0682;30.6941;18.6319;354.8381;126.9800;203.4290
398.4737;25.8725;20.8656;357.0848;126.3257;203.5033
402.3219;20.4937;23.8918;359.7032;125.5787;203.7151
406.5367;14.3552;27.5902;362.6123;124.7000;204.0473
411.0478;7.2686;31.9444;365.8106;123.7414;204.4642
415.8764;-0.5051;37.0786;369.2999;122.5683;205.0361
420.9710;-9.1232;43.3217;373.0840;121.2634;205.7547
426.3817;-18.2324;50.5837;377.1850;119.8216;206.6793
432.0410;-27.9533;59.0133;381.6087;118.1095;207.7220
437.9060;-38.4447;68.8794;386.3632;116.1170;209.0587
443.9630;-49.3833;80.1501;391.3574;113.5976;210.5417
450.4609;-60.1362;92.1410;396.5765;110.6287;212.2738
457.0853;-71.3053;105.7906;401.9437;107.0673;214.3162
463.9125;-82.3746;120.4454;407.3518;102.9963;216.7725
471.1114;-93.4851;137.0627;412.9878;98.0838;219.4353
478.2866;-104.4080;154.2404;418.4341;92.4649;222.3010
485.3872;-114.8716;172.0021;424.3340;86.0221;225.8373
492.4498;-125.2192;190.8373;430.3230;78.8948;229.9791
499.9525;-134.5489;210.1467;436.5113;70.4114;234.6265
507.1134;-144.1040;230.6358;442.5063;62.1163;240.0770
515.2263;-152.9372;252.6967;448.5707;52.6528;246.1797
521.8462;-161.6963;273.8744;454.4208;42.6353;252.8330
527.5556;-170.2872;294.7982;460.4413;31.9387;261.1358
533.2424;-178.1672;316.0430;466.0583;21.0082;269.4958
538.2614;-185.8487;337.0744;471.3551;10.6573;278.8159
543.1557;-193.1272;356.1920;476.3944;-0.0183;288.9164
546.8422;-198.4620;375.6567;NaN;NaN;NaN
550.1887;-204.7078;397.0083;NaN;NaN;NaN
554.2222;-210.2437;417.5090;NaN;NaN;NaN
558.0671;-215.4670;437.5910;NaN;NaN;NaN
562.1772;-220.1876;456.4006;NaN;NaN;NaN
565.3738;-224.3482;475.3197;498.5507;-56.3581;363.9156
568.4046;-228.7535;494.5645;501.1794;-64.8107;377.3138
571.3593;-232.7026;512.4168;502.5222;-72.6948;391.1317
574.2734;-236.7936;529.7842;503.8594;-80.0747;404.0951
576.6901;-240.3740;546.3283;504.9786;-86.3886;417.3812
578.8469;-243.8304;562.4535;505.6603;-92.3484;430.6894
580.6211;-247.1915;577.8135;505.6606;-97.7586;443.8113
581.9018;-250.0602;592.3069;505.6606;-102.6569;456.6054
582.7807;-253.0339;606.0948;505.6606;-107.1480;468.8338
583.2566;-255.6836;619.0139;505.0173;-111.1428;480.9815
583.2566;-258.2578;631.2850;503.9749;-114.7969;492.4535
583.2566;-260.7754;642.6971;502.6500;-118.1001;503.5381
582.7841;-263.1441;653.4269;501.0524;-121.0574;513.9162
582.0203;-265.4658;663.4777;499.1512;-123.7778;523.7840
580.7829;-267.2789;672.5040;497.0103;-126.3341;533.0364
579.3817;-269.4663;681.1187;494.7074;-128.5725;541.4085
577.6891;-271.2054;688.9091;492.2378;-130.7552;549.0761
575.6669;-272.8091;696.0084;489.7611;-132.7405;555.8681
573.3897;-274.2254;702.4900;487.0195;-134.9300;562.0595
571.0226;-275.8795;708.1941;484.4106;-136.7463;567.3571
568.3559;-277.4111;713.3570;481.7924;-138.5861;572.3462
565.6243;-278.9070;717.8026;479.3018;-140.3554;576.6640
562.8133;-280.6719;721.8250;476.8334;-141.9298;580.3978
559.8549;-282.3601;725.2487;474.4565;-143.6140;583.6451
556.8651;-284.0679;728.3818;472.1728;-145.0868;586.3992
553.7684;-285.7111;731.1509;470.0823;-146.7027;588.6670
550.8164;-287.4388;733.4474;468.0056;-148.0539;590.5185
547.7883;-289.0654;735.3177;466.1481;-149.3210;591.8600
544.8304;-290.5590;736.8204;464.3360;-150.5709;593.0348
542.1369;-292.1960;738.0213;462.6460;-151.6794;593.7208
539.6737;-293.5497;738.8884;460.9931;-152.7583;594.1541
537.7369;-294.8914;739.0536;459.3739;-153.6622;594.2674
536.1822;-295.5744;739.0536;457.8558;-154.5863;594.2674
535.1508;-296.5241;739.0536;456.4303;-155.4296;594.2674
534.4416;-297.1320;738.5131;455.1485;-156.0829;593.8192
534.1540;-297.4878;737.6932;454.0743;-156.4547;593.1179
534.1540;-297.8042;736.7396;453.3750;-156.4632;592.3347
534.1540;-297.9970;735.5478;453.2088;-156.4632;591.4364
534.6967;-298.0698;734.2717;453.2088;-156.4632;590.5957
535.4321;-298.0698;732.8579;453.2088;-156.3130;589.5274
536.2874;-298.0698;731.5550;453.8303;-156.0700;588.2919
537.2508;-297.7909;730.1145;454.8278;-155.6534;586.7866
538.2450;-297.2847;728.7484;456.2655;-155.0514;585.0335
539.1884;-296.5711;727.3787;458.0964;-154.3168;583.0489
539.9605;-295.6687;726.0389;460.3026;-153.4672;580.8086
444.4675;1284.0223;-1113.2551;74.8873;1527.9039;-1031.1045
441.8418;1287.2187;-1116.9797;72.9640;1532.0998;-1035.5335
381.1696;-133.6235;-847.7902;381.1696;-133.6235;-847.7902
