LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
355.1779;87.3397;25.3131;320.6475;175.2574;214.3626
355.0574;87.1762;25.2639;320.6815;175.1835;214.3321
354.8899;86.9923;25.2160;320.8282;175.1213;214.2998
354.7695;86.8318;25.1901;320.8776;175.0425;214.2984
354.6509;86.6549;25.1649;320.9224;174.9789;214.2520
354.5163;86.4514;25.1123;320.9895;174.9340;214.2430
354.3582;86.2332;25.0745;321.0576;174.8650;214.2074
354.2123;86.0331;25.0711;321.1133;174.8008;214.1518
354.0670;85.7825;25.0671;321.1786;174.7063;214.0965
353.9448;85.5442;25.0646;321.2366;174.6410;214.0814
353.8035;85.2965;25.0646;321.2939;174.5967;214.0722
353.6503;85.0230;25.0711;321.3743;174.5252;214.0722
353.4868;84.7203;25.1251;321.4459;174.4228;214.0814
353.3480;84.4149;25.2115;321.5162;174.3276;214.0854
353.1653;84.0926;25.3169;321.5814;174.2442;214.0908
352.9680;83.7329;25.3272;321.6359;174.1060;214.1075
352.7717;83.3837;25.4076;321.6942;173.9957;214.1379
352.5551;82.9918;25.4873;321.7334;173.8901;214.1402
352.3996;82.6205;25.5890;321.8059;173.6842;214.1427
352.1879;82.2153;25.6757;321.8433;173.5190;214.1749
351.9784;81.7802;25.7843;321.8875;173.3665;214.1939
351.7813;81.3599;25.9572;321.9400;173.1897;214.2470
351.5127;80.8743;26.0503;321.9801;172.9999;214.2852
351.3001;80.4154;26.1280;322.0298;172.7706;214.3092
351.1112;79.9512;26.2622;322.0655;172.5477;214.3675
350.8344;79.4545;26.3455;322.1012;172.2848;214.3767
350.6043;78.9665;26.5391;322.1364;172.0214;214.4418
350.3629;78.4647;26.6756;322.1743;171.7496;214.4703
350.1302;77.9066;26.7482;322.1772;171.5251;214.5482
349.9299;77.3883;27.0061;322.2041;171.2401;214.6491
349.6114;76.8019;27.1962;322.2330;170.9534;214.7247
349.4399;76.2924;27.4399;322.2728;170.6263;214.8271
349.1752;75.6947;27.6387;322.2956;170.3860;214.9500
348.9432;75.0785;27.8357;322.3094;170.0924;215.0162
348.7695;74.4929;28.1152;322.3382;169.8910;215.1891
348.4984;73.8299;28.4212;322.3750;169.6306;215.2828
348.3604;73.1566;28.7186;322.4171;169.4064;215.3867
348.1708;72.4610;29.0787;322.4641;169.2383;215.4896
