RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;8.0606;161.4857;151.6983
0.2513;-0.3694;0.0000;8.1628;161.2086;151.6983
0.9252;-1.0251;0.0106;8.2836;160.9347;151.7005
1.0192;-1.1490;-0.0257;8.3590;160.6332;151.7005
1.0837;-1.4258;-0.0470;8.4993;160.3162;151.7079
1.6130;-1.9957;-0.0299;8.5919;159.9762;151.7075
2.0340;-2.4308;-0.0299;8.6848;159.6209;151.7005
2.3608;-2.7533;-0.0299;8.8164;159.2905;151.7075
2.6552;-3.0589;0.0147;8.9648;158.9826;151.7075
2.8818;-3.3111;0.0147;9.0113;158.6238;151.6773
3.3201;-3.6818;0.0147;9.1407;158.2610;151.6773
3.8998;-4.2139;-0.0424;9.2618;157.9185;151.6771
4.1560;-4.5662;-0.0574;9.3384;157.5704;151.6623
4.5011;-4.8765;-0.0715;9.4549;157.2332;151.6623
4.7784;-5.1521;-0.0715;9.5942;156.8581;151.6244
5.1952;-5.6356;-0.0715;9.7086;156.4821;151.6180
5.5665;-6.0462;-0.0715;9.8449;156.1424;151.6180
5.9400;-6.4435;-0.0715;9.9639;155.8110;151.6166
5.9409;-6.5602;-0.1102;10.0540;155.4809;151.5976
6.2463;-6.9785;-0.1333;10.1668;155.1149;151.5976
6.8913;-7.5089;-0.1478;10.2731;154.6939;151.5798
7.2642;-7.8898;-0.1719;10.4097;154.3509;151.5093
7.5426;-8.2227;-0.1888;10.5444;154.0409;151.4512
7.8735;-8.5980;-0.1951;10.6842;153.6997;151.3764
8.1083;-8.8781;-0.2413;10.8162;153.3247;151.3058
8.5620;-9.2708;-0.2855;10.9368;152.9817;151.2876
8.9490;-9.7020;-0.2855;11.0686;152.6763;151.2764
9.2639;-10.0274;-0.3273;11.2113;152.3365;151.2490
9.4122;-10.2705;-0.3450;11.3451;151.9813;151.2156
9.7768;-10.6943;-0.3450;11.4842;151.6404;151.1996
10.2854;-11.1263;-0.3381;11.6000;151.2578;151.1816
10.5808;-11.3271;-0.3608;11.7648;150.9234;151.1752
10.8812;-11.6891;-0.3381;11.9350;150.5878;151.1752
11.3652;-12.0984;-0.3145;12.0636;150.2598;151.1752
11.7825;-12.4840;-0.3027;12.2213;149.9088;151.2159
12.1089;-12.8045;-0.2869;12.3600;149.5784;151.2605
12.3392;-13.0426;-0.1900;12.5114;149.2450;151.2885
12.7657;-13.3830;-0.1851;12.6418;148.9712;151.3370
13.2404;-13.8175;-0.1667;12.7870;148.6753;151.3613
13.5471;-14.1623;-0.1407;12.9133;148.3714;151.3795
13.8086;-14.3640;-0.0350;13.0408;148.0975;151.3795
14.2211;-14.7334;-0.0300;13.1963;147.8528;151.3838
14.6401;-15.1146;0.0062;13.3205;147.5949;151.4029
14.8218;-15.2986;0.1096;13.4204;147.3776;151.4029
15.2332;-15.2986;0.1096;13.5247;147.1256;151.4238
15.6073;-15.2986;0.1096;13.6365;146.8578;151.4550
34.4023;58.8106;-50.0665;13.7233;146.6051;151.4788
34.7764;58.8106;-50.1935;13.8051;146.3948;151.5220
35.1909;58.8106;-50.1942;13.8762;146.1847;151.5700
35.4572;58.3005;-50.1935;13.9685;146.0222;151.5700
35.8445;57.8526;-50.1433;14.0033;145.8616;151.5700
36.2552;57.3621;-50.1433;14.0530;145.7111;151.5583
36.6744;57.1142;-49.9536;14.0530;145.5890;151.5390
37.0630;56.4269;-49.8262;14.0530;145.4818;151.4998
37.5991;55.9254;-49.7578;13.9760;145.4001;151.4817
38.1233;55.5987;-49.3981;13.8693;145.3754;151.4799
38.8522;54.9905;-48.9831;13.6883;145.3565;151.4621
39.6062;54.2028;-48.7144;13.4469;145.3030;151.4181
40.5648;53.4001;-48.2452;13.1222;145.2847;151.3958
41.4409;52.5405;-47.6956;12.7611;145.2847;151.3454
42.5862;51.4787;-47.2081;12.3064;145.2847;151.3324
43.7734;50.4229;-46.3863;11.7805;145.3007;151.3324
45.0612;49.2799;-45.4924;11.2018;145.3353;151.3324
46.3968;47.9641;-44.5137;10.5678;145.4251;151.3670
47.8510;46.5447;-43.3398;9.8290;145.4993;151.4724
49.4749;45.0088;-41.9554;9.0424;145.5963;151.6247
51.1943;43.3203;-40.4477;8.2486;145.5963;151.7658
53.0789;41.4228;-38.7843;7.3423;145.5963;152.0081
55.0442;39.4122;-36.9595;6.3522;145.4754;152.2432
57.1900;37.2624;-34.8931;5.2875;145.3039;152.4913
59.5011;34.9539;-32.6152;4.1330;145.1471;152.8258
62.0041;32.4791;-30.0575;3.0179;144.9281;153.0691
64.6961;29.8414;-27.2198;1.8072;144.6362;153.3389
67.6415;26.9333;-24.0550;0.6025;144.2793;153.5233
70.7532;24.4127;-19.9905;-0.5996;143.8486;153.7534
73.9845;21.2275;-16.0747;-1.9579;143.4313;154.2556
77.3386;17.8602;-11.8369;-3.2140;142.8010;154.4958
80.8434;14.2770;-7.1625;-4.3936;142.0036;154.7247
84.4407;10.5447;-2.1334;-5.7610;140.7807;155.2889
88.1376;6.6327;3.2395;-6.9509;139.3972;155.8215
91.9645;2.5603;9.1953;-8.0765;137.7294;156.4064
95.8233;-1.6086;15.5244;-9.1129;135.5907;157.1165
99.8242;-6.1053;22.2601;-10.0847;133.2616;157.9355
103.8745;-10.8350;29.3794;-10.8574;130.5335;158.8101
107.9930;-15.9237;36.8124;-11.4327;127.5121;159.8039
112.1253;-21.1269;44.7410;-11.8656;123.9639;160.9313
116.1628;-26.4451;53.5802;-12.1243;120.1908;162.1404
120.6668;-32.7320;62.0582;-12.1243;115.9543;163.4378
124.9295;-38.5800;71.2174;-12.1243;111.1710;165.0154
