RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;29.2919;85.2553;223.5944
-0.1489;-0.3802;0.1480;29.1995;85.0817;223.6171
-0.3197;-0.8295;0.3603;29.0793;85.0245;223.6233
-0.5131;-1.3315;0.6374;28.9633;84.9939;223.7205
-0.7048;-2.0084;1.1169;28.7971;84.9939;223.8738
-0.9063;-2.7105;1.5524;28.5574;84.9939;224.0591
-1.0393;-3.6782;2.2735;28.2923;85.0369;224.2815
-1.1682;-4.8670;3.2287;28.0074;85.0939;224.5408
-1.2878;-6.2452;4.3070;27.6642;85.1508;224.8279
-1.3424;-7.8940;5.5610;27.2292;85.2079;225.1759
-1.4258;-9.7449;6.9760;26.6667;85.2871;225.5635
-1.5289;-11.7953;8.4750;25.9640;85.2871;225.9383
-1.6464;-14.1187;10.1080;25.1552;85.2871;226.4035
-1.8133;-16.7482;11.8525;24.2187;85.2309;226.8598
-2.0110;-19.7226;13.7521;23.1947;85.0198;227.3146
-2.2376;-23.0768;15.8427;22.1682;84.7054;227.8873
-2.4638;-26.8222;18.1589;21.0895;84.2077;228.4713
-2.6171;-31.0097;20.6789;19.9638;83.4951;229.0902
-2.6171;-35.6269;23.4370;18.7831;82.5543;229.7747
-2.6171;-40.7619;26.4658;17.5583;81.3264;230.5215
-2.4588;-46.2901;29.2250;16.2329;79.7650;231.3001
-2.2790;-52.3887;32.6339;14.7981;77.7938;231.9944
-2.1202;-58.9284;36.3448;13.2779;75.4319;232.6722
-2.0466;-65.9212;40.2686;11.6655;72.7483;233.4355
-1.9254;-73.3214;44.3616;9.8811;69.6637;234.0438
-1.8347;-81.1918;48.6915;7.9918;66.1483;234.6740
-1.6976;-89.4468;53.2194;6.1335;62.2079;235.4912
-1.5021;-98.1571;58.0316;4.1695;57.5484;236.1948
-1.1404;-107.1733;63.0816;2.4006;52.7188;236.9897
-0.7468;-116.6228;68.4740;1.0791;48.7967;237.6990
-0.2380;-126.3811;74.1900;-0.3532;43.7842;238.7096
0.4557;-136.4439;80.2787;-1.5479;38.3854;239.7531
1.4005;-146.8145;86.6657;-2.7310;32.7509;240.8666
2.5162;-157.3600;93.5968;-3.7972;26.7755;242.0816
3.9101;-168.0916;100.9534;-4.7135;20.4911;243.4220
5.7296;-179.1303;108.4490;-5.5557;13.9275;244.8909
7.7091;-190.1840;116.5326;-6.2859;7.1056;246.5129
9.7457;-200.9855;125.4987;-6.8513;-0.0092;248.2869
