RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-8.9992;95.9393;195.0744
0.0376;-0.0870;0.0043;-9.0263;95.7636;195.0970
0.0429;-0.1654;0.0674;-9.0503;95.7601;195.1614
0.0429;-0.2505;0.1286;-9.2272;95.2186;195.3793
0.0429;-0.3541;0.1835;-9.2598;95.1168;195.4456
0.0097;-0.4397;0.2335;-9.3086;95.1168;195.5202
-0.0323;-0.5429;0.3090;-9.3259;95.0405;195.5271
-0.0517;-0.6721;0.3700;-9.3757;95.0405;195.5288
-0.0994;-0.7995;0.4439;-9.3821;94.9211;195.5768
-0.1722;-0.9266;0.4901;-9.4348;94.7903;195.5789
-0.2517;-1.0966;0.5041;-9.4818;94.7481;195.6035
-0.3337;-1.2654;0.5362;-9.6882;94.2190;195.6818
-0.4393;-1.4008;0.6021;-9.7699;94.1297;195.6818
-0.5361;-1.5681;0.6617;-9.8177;94.1262;195.7504
-0.6262;-1.7519;0.6618;-9.8367;93.8804;195.7767
-0.7528;-1.9399;0.6624;-10.0275;93.5191;195.7841
-0.8714;-2.1044;0.7061;-10.1552;93.3010;195.7841
-0.9802;-2.2752;0.7213;-10.2320;93.2395;195.7841
-1.0939;-2.4779;0.7469;-10.2505;93.1712;195.7298
-1.2180;-2.6528;0.7643;-10.3377;93.0825;195.7298
-1.2885;-2.8725;0.7728;-10.4226;92.9363;195.7298
-1.4125;-3.0652;0.7810;-10.5612;92.4963;195.7469
-1.5319;-3.2471;0.8034;-10.6276;92.3712;195.7469
-1.5993;-3.4435;0.8065;-10.6962;92.2132;195.7469
-1.6535;-3.6713;0.8324;-10.7170;92.1748;195.6733
-1.7551;-3.8608;0.8482;-10.7847;92.0538;195.6630
-1.8165;-4.0812;0.8619;-10.7847;91.7926;195.5424
-1.8489;-4.2976;0.8673;-10.7847;91.6282;195.4544
-1.8847;-4.5217;0.8688;-10.7668;91.4434;195.2827
-1.9257;-4.7235;0.8827;-10.7214;91.2680;195.0888
-1.9402;-4.9459;0.9157;-10.6445;91.0699;194.8510
-1.9402;-5.1446;0.9157;-10.6445;90.9404;194.7321
-1.9402;-5.3458;0.9092;-10.6332;90.7785;194.6224
-1.8971;-5.5500;0.9092;-10.6445;90.6020;194.5720
-1.8343;-5.7733;0.8932;-10.6318;90.4664;194.4795
-1.7917;-5.9596;0.8905;-10.6609;90.3017;194.4795
-1.7216;-6.1530;0.8796;-10.6609;90.1355;194.4795
-1.6383;-6.3313;0.8775;-11.2066;90.1323;195.4566
-1.5290;-6.4994;0.8796;-11.2066;89.8620;195.4566
-1.4205;-6.6699;0.8796;-11.2066;89.7144;195.4566
-1.2875;-6.8294;0.8691;-11.1880;89.6020;195.3066
-1.1568;-6.9907;0.8397;-11.1813;89.5922;195.2768
-1.0012;-7.1583;0.7600;-11.1668;89.5081;195.2711
-0.8525;-7.2791;0.7442;-11.1597;89.2773;195.2623
-0.6475;-7.4448;0.7404;-11.1278;89.0449;195.2025
-0.4742;-7.5517;0.7238;-11.0741;88.8852;195.1236
-0.3007;-7.6618;0.7117;-11.0418;88.8538;195.0904
-0.1228;-7.7487;0.6862;-11.0361;88.6226;195.0793
0.0769;-7.8372;0.5850;-11.0145;88.4691;195.0708
0.2821;-7.9391;0.5497;-10.9795;88.3194;195.0444
0.4989;-8.0297;0.5327;-10.9184;88.2501;194.9892
0.7186;-8.1042;0.4815;-10.8444;88.2385;194.9309
0.9104;-8.1570;0.4729;-10.7895;88.2385;194.8965
1.1385;-8.2306;0.4289;-10.6712;88.2385;194.7757
1.3425;-8.3251;0.4289;-10.5629;88.1428;194.6713
1.5916;-8.4532;0.4710;-10.5142;88.2516;194.6422
1.9121;-8.6244;0.4710;-10.5142;88.2582;194.6259
2.2663;-8.8305;0.7589;-10.5142;88.4121;194.6224
2.6953;-9.1110;1.1628;-10.6216;88.6852;194.6196
3.2821;-9.5537;1.5995;-10.8046;88.8613;194.6196
3.9495;-10.1395;2.4608;-11.1452;89.3037;194.6259
4.8233;-10.9504;3.4420;-11.6476;89.9484;194.7540
5.8735;-12.0088;4.7657;-12.2219;90.8431;194.9766
7.0080;-13.3597;6.3377;-12.8932;91.8547;195.2565
8.2281;-14.9517;8.3296;-13.6290;92.9779;195.6324
9.6215;-16.8511;10.6932;-14.4865;94.1205;196.1300
11.1383;-18.9505;13.4112;-15.4095;95.4097;196.6798
12.8814;-21.3103;16.5663;-16.3770;96.6789;197.2730
14.8999;-24.0613;20.0683;-17.4638;97.8463;197.9505
16.9917;-26.9652;24.0473;-18.6157;98.9170;198.6777
19.2674;-30.0905;28.4652;-19.8466;99.5726;199.4866
21.6944;-33.5950;33.2562;-21.0938;100.3555;200.1619
24.2345;-37.3740;38.5009;-22.3717;100.8133;200.8180
26.8596;-41.5548;44.0964;-23.7380;100.8133;201.6736
29.5581;-45.9652;50.1551;-24.9755;100.8133;202.2964
32.3228;-50.7247;56.5754;-26.5105;100.5746;203.7014
35.1889;-55.7950;63.4024;-27.4351;99.9817;203.9649
38.1000;-61.1194;70.5508;-28.3601;99.0501;204.3543
41.1059;-66.5847;78.2360;-29.7753;97.9703;205.9758
44.1840;-72.1685;86.1359;-30.5763;96.3406;206.4570
47.4090;-77.9107;94.5372;-31.3319;94.2054;207.1242
50.7241;-83.7012;103.2705;-32.2190;91.5963;207.9911
54.1300;-89.5172;112.4085;-32.9119;88.4449;208.7708
57.6239;-95.4796;121.8012;-33.4633;85.0341;209.5569
61.1172;-101.3151;131.6032;-33.9126;81.1612;210.4015
64.6265;-107.3133;141.6552;-34.1390;76.9313;211.1998
68.2455;-113.4121;152.5090;-34.1894;72.2935;212.1991
71.8922;-119.0357;162.8604;-34.1894;67.3325;213.1686
75.5936;-124.5667;173.5089;-34.1894;61.9827;214.5797
79.2980;-129.9313;184.1786;-34.0313;56.3824;216.0947
82.9874;-135.0145;195.0613;-33.7564;50.5770;217.8229
86.7210;-139.9047;206.0336;-33.1757;44.5007;219.5987
90.4090;-144.4620;217.0764;-32.7621;38.4283;221.8506
94.1157;-148.7853;228.1737;-32.0365;32.3485;223.7222
97.6998;-153.0016;239.0872;-31.2184;25.8445;226.6848
100.7618;-156.3268;250.0981;-30.3247;19.1804;229.5912
102.5598;-160.5370;263.5243;-28.2931;12.3696;231.5086
106.0402;-164.1672;273.9354;-26.9900;5.9892;234.4829
109.5424;-167.6554;284.2967;-24.7807;-0.7916;236.9968
112.9695;-170.8497;294.5542;-20.4278;-8.4562;238.6313
116.4224;-173.8780;304.5712;-18.5177;-14.7710;242.6172
119.8563;-176.7448;314.3457;-16.2684;-21.0101;246.4338
123.3031;-179.4499;323.8825;-14.3397;-26.8588;250.9059
126.6880;-181.9978;333.3480;-11.8991;-32.7369;255.1221
130.0707;-184.3259;342.4817;-9.5240;-38.4009;259.5811
133.4475;-186.4681;351.3120;-6.7830;-44.0180;263.7304
136.8326;-188.4425;359.6686;-4.3313;-49.3316;268.2181
140.1623;-190.1649;367.9976;-1.9827;-54.3554;272.8286
143.4433;-191.7506;375.7903;0.0287;-59.2635;278.2064
146.7329;-193.2248;383.4524;2.3355;-63.8441;282.8442
150.0164;-194.3998;390.6908;4.6584;-68.1974;287.2947
153.3382;-195.4251;397.6572;6.8520;-72.3410;292.1500
156.5711;-196.2738;404.3654;9.1573;-76.2739;296.7945
159.7731;-196.9881;410.7872;11.4607;-79.9523;300.9430
162.8921;-197.5217;416.9313;12.5916;-83.3696;306.6208
165.9459;-198.0050;422.7396;14.9661;-86.4727;310.4737
168.9482;-198.4257;428.3719;17.1770;-89.3232;314.3254
171.8401;-198.7905;433.7160;19.5814;-92.0662;318.0246
174.6766;-199.1189;438.8247;22.1307;-94.6609;321.5137
177.3939;-199.4323;443.5347;24.1672;-96.9581;325.3411
180.0070;-199.6393;448.0873;26.3041;-99.1165;328.6654
182.6288;-199.8659;452.2400;28.8565;-101.3061;331.6670
185.1871;-199.9789;456.1332;30.5663;-103.1115;334.9737
187.6736;-199.9789;459.8252;32.5921;-104.9137;337.8803
190.1393;-199.9789;463.2636;34.6621;-106.6102;340.6401
192.6506;-199.8483;466.3867;36.2085;-108.0114;343.5384
195.0092;-199.5860;469.2476;37.7833;-109.2998;346.2076
197.3334;-199.2564;471.8617;39.2988;-110.4179;348.9344
199.6150;-198.9182;474.2019;40.5147;-111.3004;351.6447
201.7392;-198.6347;476.4866;41.7104;-112.0474;354.1391
203.8375;-198.2630;478.3118;42.8620;-112.6985;356.4593
205.8804;-197.8968;479.8263;43.8233;-113.1340;358.7388
207.8535;-197.4140;481.1401;44.6887;-113.4876;360.8389
209.6857;-197.0395;482.0900;45.6076;-113.7405;362.6507
211.3387;-196.7178;482.8508;46.4308;-113.7405;364.2958
212.7969;-196.3814;483.3569;47.1738;-113.7405;365.6030
214.1938;-195.9252;483.7513;47.6792;-113.7278;366.9211
215.3137;-195.4919;484.1652;48.0224;-113.4651;368.0299
216.3301;-194.9044;484.3899;48.3713;-113.1475;368.9631
217.1516;-194.2672;484.6532;48.7356;-112.8592;369.7008
217.7612;-193.6413;484.9201;48.9753;-112.5312;370.3939
218.2732;-193.1666;485.2745;48.9753;-112.1276;371.1689
218.6527;-192.6954;485.7107;48.9753;-111.7215;372.0355
218.9119;-192.1807;486.0356;48.8913;-111.3150;372.8640
362.3267;-150.6056;-779.6409;362.3267;-150.6056;-779.6409
