RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;36.0355;87.4992;222.8660
0.0857;-0.1931;0.2068;36.0355;87.6754;222.9025
0.0857;-0.5062;0.4647;35.9442;87.9044;222.9980
0.0857;-1.0195;0.8573;35.7334;88.1564;223.0558
0.0491;-1.8288;1.4572;35.4423;88.4475;223.1162
-0.1325;-2.9797;2.3094;35.0602;88.7666;223.1850
-0.3845;-4.4302;3.4545;34.6163;89.1218;223.3512
-0.5691;-6.1714;4.7991;34.0920;89.4541;223.5657
-0.6364;-8.2113;6.3679;33.5098;89.7423;223.8745
-0.6364;-10.5320;8.1586;32.7940;89.9684;224.2754
-0.6364;-13.0873;10.0370;31.9777;90.1018;224.7827
-0.4994;-15.9972;12.0768;31.0564;90.1018;225.4260
-0.3862;-19.2556;14.2756;30.0264;90.1018;226.1206
-0.3862;-22.9919;16.7452;28.9334;89.8278;226.8258
-0.3862;-26.9768;19.1319;27.7709;89.3367;227.5189
-0.4710;-31.5184;21.9674;26.5306;88.6278;228.1955
-0.6884;-36.5911;25.0463;25.2164;87.6214;228.8167
-0.9325;-42.1405;28.3400;23.8644;86.3346;229.4849
-1.2086;-48.1341;31.8480;22.4855;84.7108;230.1532
-1.4159;-54.6159;35.5835;21.1178;82.7066;230.8561
-1.4159;-61.6148;39.6592;19.7613;80.3233;231.7161
-1.4159;-69.1959;44.0928;18.4595;77.5587;232.5929
-1.3414;-77.3004;48.9170;17.1252;74.3904;233.4648
-1.0852;-85.8956;54.0603;15.6513;70.6713;234.1986
-0.7385;-94.9095;59.5993;13.8235;66.3852;234.7918
-0.3946;-104.2738;65.5506;12.0440;61.3288;235.4540
0.1013;-113.9639;71.8217;10.4976;56.3159;236.5150
0.6747;-123.9179;78.4800;9.2142;51.1847;236.9779
1.5635;-134.2222;85.4415;7.9242;46.5690;238.7193
2.8530;-144.8890;92.6720;6.5102;41.2717;240.3263
4.3417;-155.6605;100.6175;5.2738;35.7030;242.0656
6.1806;-166.5974;109.1240;4.0670;29.8288;243.8235
8.3973;-177.6043;118.2662;3.0988;23.7330;245.6927
11.0498;-188.6576;128.0732;2.3702;17.3295;247.5974
14.0091;-199.4372;138.8387;1.8422;10.7452;249.6672
17.9619;-210.9524;149.1652;1.5115;3.9411;251.8488
22.0030;-221.7910;160.8665;1.5115;-3.1125;254.1982
26.4320;-232.3972;173.1561;1.5115;-10.3262;256.7053
31.2572;-242.7826;185.9542;1.7878;-17.6356;259.4837
36.5927;-252.8766;199.2265;2.6048;-24.9817;262.5731
42.0715;-262.7271;212.7650;3.2998;-32.6512;265.6791
48.0517;-272.1344;226.7028;3.9992;-40.5497;269.5104
54.1892;-281.1758;240.9776;4.9041;-48.6442;273.2610
60.6684;-289.8862;255.4190;6.1039;-57.0748;277.2015
67.3463;-298.2730;269.9605;7.5748;-66.1696;281.4938
74.1480;-306.3191;284.5014;9.0716;-75.7185;286.8378
80.9809;-313.9551;299.0167;11.1476;-85.2885;292.0979
87.8593;-321.3443;313.4472;13.3142;-93.7852;297.2881
94.4601;-328.3619;327.6403;13.3142;-102.9585;301.9304
101.4155;-335.0350;341.7948;16.3347;-106.2314;307.0649
108.4405;-341.3961;355.8571;19.8969;-112.5765;328.4060
115.5999;-347.4684;369.7795;20.7981;-122.6264;333.6380
122.4987;-353.2449;383.3044;23.0034;-123.0457;337.9339
129.5009;-358.8217;396.5711;24.8674;-130.5888;346.8577
136.6134;-364.1714;409.7310;40.8981;-156.4064;348.2587
143.6552;-369.3085;422.5263;43.1592;-162.2807;354.0473
150.6131;-374.3839;435.0822;47.1942;-169.4454;356.7969
157.3013;-379.3319;447.1095;54.2158;-180.4069;360.3519
163.9054;-384.1893;458.7405;59.9274;-188.8666;366.6907
170.4270;-389.0218;470.0029;63.0693;-192.7952;377.8316
176.7733;-393.7798;480.8855;68.8075;-200.2327;384.2444
183.1522;-398.3316;491.4244;74.8400;-207.8368;390.2535
189.5032;-402.7850;501.6217;80.3532;-214.3575;397.2175
195.7212;-407.1396;511.4827;85.5291;-220.1660;404.7902
201.7417;-411.5200;521.1353;90.6791;-225.7151;412.3386
207.6624;-415.7582;530.4112;95.7537;-230.8284;420.0313
213.3853;-419.7702;539.3076;100.7530;-235.4686;427.7158
218.9728;-423.4828;547.8344;105.8862;-239.9913;435.0538
224.3416;-426.7984;556.0069;110.7599;-243.9877;442.4163
229.4678;-429.8797;563.8458;115.3900;-247.4546;449.7482
234.3465;-432.8499;571.3602;119.9927;-250.5176;456.8215
239.0827;-435.6404;578.4438;124.5401;-253.2310;463.9022
243.7506;-438.1664;585.1614;129.2544;-255.7116;470.4947
248.7625;-439.5380;590.5618;133.7550;-257.8196;476.8364
252.9740;-441.6356;596.5827;138.0705;-259.6151;483.0083
257.0025;-443.6053;602.3112;142.2820;-261.1410;488.8941
260.8236;-445.4403;607.7173;146.5154;-262.4339;494.4028
264.4298;-447.0890;612.7397;150.5247;-263.4971;499.7358
267.8544;-448.6391;617.4298;154.5232;-264.4307;504.7120
271.0878;-450.0531;621.8065;158.3345;-265.2239;509.4216
274.1648;-451.3206;625.9014;161.9209;-265.9088;513.8545
277.0632;-452.4096;629.7696;165.2633;-266.5213;517.8931
279.7672;-453.3697;633.4438;168.2879;-266.9979;521.5498
282.2629;-454.1862;636.9486;171.0734;-267.3882;525.1260
284.5125;-454.9116;640.3199;173.7432;-267.6642;528.2911
286.5672;-455.4984;643.4376;176.3127;-267.8686;531.3280
288.4365;-456.0134;646.3550;178.7723;-267.9344;534.1056
290.1616;-456.5108;649.0656;180.9975;-268.0566;536.9006
291.7729;-456.9864;651.5461;183.1200;-268.2290;539.3951
293.3138;-457.3945;653.7413;185.0240;-268.3974;541.6658
294.7114;-457.7835;655.7644;186.6442;-268.5467;543.7750
295.9805;-458.1769;657.5922;188.1244;-268.6973;545.6975
297.2004;-458.4754;659.1852;189.5078;-268.7662;547.3920
298.2507;-458.7245;660.6260;190.7619;-268.8457;548.9093
299.1845;-459.0297;661.9346;191.9508;-268.9301;550.2569
300.0265;-459.3405;663.0663;193.0135;-268.9815;551.4201
300.9023;-459.4523;663.9394;193.9660;-269.0353;552.4265
301.6327;-459.6919;664.7461;194.8631;-269.0535;553.2472
302.2778;-459.8993;665.4135;195.6029;-269.0691;553.9523
302.8676;-460.0423;665.9427;196.2795;-269.0691;554.5066
303.4626;-460.0423;666.3810;196.8639;-269.0691;554.8902
304.0818;-460.0423;666.7207;197.3174;-269.0504;555.1091
304.6964;-459.9141;666.9387;197.6818;-269.0277;555.1091
305.1735;-459.6910;666.9674;197.9510;-269.0191;555.1091
305.4956;-459.4900;666.9674;198.1720;-269.0021;554.9940
305.7279;-459.3147;666.9674;198.3746;-268.9983;554.6924
305.9012;-459.1110;666.8886;198.4098;-268.9797;554.3137
306.0191;-458.8933;666.8336;198.4098;-268.9741;553.8943
306.1022;-458.6626;666.6822;198.4098;-268.9698;553.4045
306.1045;-458.4645;666.4482;198.2880;-268.9448;552.8849
306.1045;-458.2800;666.1293;198.1202;-268.9383;552.3583
306.1045;-458.0798;665.7902;197.9346;-268.9280;551.8005
306.0598;-457.8917;665.4534;197.7218;-268.8719;551.2099
305.9902;-457.7121;665.0777;197.4763;-268.8441;550.6455
305.8857;-457.5602;664.6332;197.2323;-268.7974;550.0684
305.7644;-457.4125;664.1267;197.0207;-268.6865;549.4804
305.6112;-457.2720;663.5755;196.8505;-268.5860;548.9053
305.4677;-457.1352;663.0175;196.7260;-268.4354;548.3291
305.3498;-456.9943;662.4313;196.6425;-268.2585;547.7515
305.2658;-456.8629;661.8131;196.5952;-268.0973;547.1819
305.2604;-456.7388;661.1960;196.4659;-267.9094;546.6172
305.2604;-456.6056;660.5869;196.3486;-267.7502;546.0796
305.2604;-456.4707;660.0236;196.2277;-267.6151;545.5802
305.3067;-456.3169;659.4951;196.1182;-267.4927;545.0990
305.3691;-456.1346;659.0077;196.0311;-267.4040;544.6909
305.4381;-455.9501;658.5928;195.9655;-267.3036;544.2176
305.5273;-455.7435;658.2034;195.8873;-267.2049;543.8131
305.6190;-455.5671;657.8704;195.8186;-267.1599;543.3700
305.7110;-455.3883;657.5784;195.7363;-267.1077;542.9721
305.7874;-455.2185;657.3222;195.6803;-267.0553;542.6065
305.8438;-455.0646;657.0835;195.5749;-266.9673;542.3168
305.8891;-454.9463;656.8299;195.5191;-266.9182;542.0075
305.9267;-454.8341;656.5587;195.4738;-266.8609;541.7258
305.9557;-454.7231;656.2950;195.4706;-266.7862;541.5368
305.9882;-454.6231;656.0542;195.4706;-266.7016;541.2726
306.0369;-454.5337;655.8361;195.4706;-266.5919;541.0297
306.1060;-454.4601;655.6320;195.5251;-266.4939;540.8525
306.1886;-454.3855;655.4339;195.6107;-266.3970;540.6728
511.3002;-258.4661;-904.5855;511.3002;-258.4661;-904.5855
