LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
523.0285;-109.9785;-9.2785;510.4433;-20.6089;229.4498
523.0650;-110.0624;-9.1498;510.4433;-20.5614;229.5949
523.1375;-110.1683;-8.9837;510.4556;-20.5016;229.7554
523.2829;-110.2956;-8.7492;510.5360;-20.4141;229.9278
523.5240;-110.4461;-8.4280;510.6633;-20.2950;230.1169
523.9306;-110.6283;-8.0433;510.8154;-20.1097;230.3157
524.5207;-110.8874;-7.5648;510.9998;-19.8587;230.5193
525.2903;-111.1906;-6.9759;511.2164;-19.5319;230.7858
526.2277;-111.5706;-6.2744;511.3949;-19.0578;230.9766
527.3403;-112.0130;-5.4644;511.6910;-18.5710;231.3362
528.8489;-112.4271;-4.5580;511.8801;-17.9038;231.5692
530.2327;-113.1047;-3.5238;512.1748;-17.1725;231.9194
531.9412;-113.7900;-2.4559;512.5252;-16.3651;232.1938
533.9864;-114.6201;-1.3412;512.8220;-15.3900;232.2245
536.2874;-115.5656;-0.1235;513.2599;-14.4337;232.2354
538.4249;-116.5519;1.3496;513.8944;-13.5301;232.3717
540.4865;-117.6242;2.8284;514.6455;-12.5585;232.5814
542.8916;-118.9319;4.4645;515.6574;-11.7030;232.6516
545.5146;-120.4202;6.2126;516.8886;-11.0163;232.7021
548.3577;-122.0189;8.1416;518.3306;-10.2156;232.7819
551.4355;-123.7364;10.2439;519.8946;-9.3919;233.0106
554.7076;-125.6468;12.4759;521.5234;-8.4491;233.3251
558.1283;-127.6998;14.9657;523.2177;-7.4481;233.7122
561.6348;-129.9731;17.5669;525.0471;-6.4268;234.2474
565.2633;-132.4728;20.4783;526.9504;-5.3752;234.8267
569.0541;-135.2538;23.6430;528.8375;-4.1775;235.5618
572.9662;-138.1633;27.0579;530.9119;-3.0990;236.3867
577.0940;-141.3007;30.8064;533.0052;-2.0692;237.2124
581.3845;-144.6849;34.8217;535.1818;-1.1097;238.0429
585.8049;-148.2369;39.0305;537.4254;-0.3392;238.8528
590.4120;-151.9445;43.5919;539.6656;0.5233;239.9047
595.1920;-155.7592;48.4607;542.1769;0.6395;240.7251
599.9730;-159.8041;53.5113;544.6016;1.2727;241.6723
605.1419;-163.8080;58.9291;547.2467;1.2727;242.6936
609.9785;-168.2475;64.2469;550.0167;1.2727;243.7382
614.9376;-172.8720;70.3001;552.8582;1.2258;244.8913
619.5361;-178.4508;77.4168;555.7570;0.7554;246.0381
624.2999;-183.9556;84.3754;558.8622;0.0944;247.4105
629.2804;-189.2697;91.3781;562.0045;-0.8273;248.8422
634.2301;-194.3551;98.0447;565.2198;-2.0293;250.3062
639.2774;-199.7370;105.0190;568.5574;-3.5859;251.7594
644.5272;-205.2848;112.5893;571.9084;-5.5449;253.2737
649.7713;-211.1056;120.4992;575.2072;-7.8542;254.7970
654.9117;-216.8854;128.7755;578.5250;-10.6511;256.2787
660.0391;-222.7699;137.3977;581.7286;-13.4306;257.9390
665.1141;-228.7017;146.3354;584.9864;-16.6933;259.7216
670.1271;-234.8295;155.5787;588.1500;-19.6910;261.9351
675.1150;-241.1320;165.1163;591.3089;-22.9340;264.1254
677.6163;-245.5268;174.8323;594.5600;-26.6700;266.3422
681.5643;-250.8065;185.1801;597.8413;-30.6176;268.8878
685.8180;-256.5292;195.4119;600.9842;-34.8046;271.3972
690.0999;-262.4253;205.5952;604.1062;-39.0754;274.1337
694.3648;-268.4295;215.7183;607.2100;-43.5428;277.0782
698.6877;-274.7567;225.5614;609.9026;-48.3410;279.9685
702.5989;-280.8956;235.7753;612.6182;-53.0484;283.0697
706.3638;-286.9125;245.8842;615.4484;-57.8865;286.3134
709.9293;-292.7773;255.8653;618.3900;-62.7471;289.8793
713.8126;-298.8704;265.8521;621.2671;-67.7389;293.4101
717.0848;-304.7206;275.4460;624.1077;-72.6800;297.1894
718.8812;-308.9586;285.4891;626.8162;-77.6917;300.9769
721.8006;-313.9858;295.6822;629.5915;-82.7352;305.0275
724.5989;-319.4244;305.2581;632.1751;-87.8005;309.0506
727.2399;-324.7941;314.5369;634.6553;-92.8379;313.1654
729.6411;-330.2861;323.2413;636.6746;-98.0958;316.9897
732.0273;-335.7125;331.8027;638.8216;-103.1119;321.2139
734.2818;-340.8667;340.3518;640.9755;-108.0885;325.6861
736.4935;-345.8357;348.7300;642.9485;-113.1068;330.0294
738.2197;-350.2475;356.7770;645.0406;-118.0102;334.6854
740.1659;-355.0104;364.7358;647.0219;-122.9588;339.2602
742.3050;-359.8222;372.5282;648.8261;-127.9076;343.8257
744.2110;-364.6141;379.9201;650.5290;-132.7717;348.5429
746.0241;-369.2627;387.0131;652.0304;-137.7004;353.1326
747.8083;-373.8628;393.8996;653.4305;-142.5930;357.7371
749.5331;-378.4380;400.4274;654.7442;-147.4709;362.3540
751.2186;-382.9561;406.6725;656.0060;-152.2318;367.0027
752.7756;-387.4318;412.5517;657.1389;-156.8828;371.6253
754.3229;-391.8547;418.1191;658.1052;-161.4518;376.1580
755.7950;-396.2192;423.3713;659.0189;-165.9949;380.6341
757.2101;-400.4754;428.4157;659.8253;-170.4453;385.0181
758.6140;-404.6169;433.2198;660.4588;-174.8866;389.2690
759.9517;-408.6988;437.7403;660.9653;-179.2686;393.4480
761.2532;-412.6467;441.9685;661.3476;-183.5902;397.4529
762.4666;-416.4894;445.8934;661.6464;-187.7857;401.3481
763.6501;-420.2097;449.5574;661.8336;-191.8519;405.0578
