LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
522.6131;-82.5769;3.0479;502.2709;9.5178;240.2399
522.6186;-82.5191;3.1060;502.2413;9.7850;240.2866
522.6402;-82.4499;3.1573;502.2413;10.0494;240.3239
522.6775;-82.3724;3.2208;502.2413;10.3007;240.3239
522.7324;-82.2800;3.2902;502.3021;10.4277;240.3239
522.8068;-82.1648;3.3578;502.3181;10.5380;240.2409
522.9002;-82.0361;3.4278;502.3275;10.8262;240.2409
523.0142;-81.8961;3.4740;502.3275;11.3587;240.2409
523.1530;-81.7319;3.5319;502.3275;11.8437;240.3169
523.2971;-81.5447;3.6118;502.3275;12.3144;240.3169
523.4762;-81.3394;3.6971;502.3715;12.7522;240.3169
523.6730;-81.0970;3.7893;502.5030;12.9142;240.3091
523.9028;-80.8406;3.8919;502.5110;13.5352;240.2779
524.1473;-80.5798;3.9887;502.5486;14.1576;240.2253
524.4654;-80.3029;4.0908;502.5881;14.7589;240.2253
524.8854;-79.9895;4.2129;502.7372;15.1218;240.2743
525.4088;-79.6732;4.3435;502.8820;15.7144;240.2743
526.0529;-79.3208;4.5568;502.8826;16.6392;240.2743
526.8175;-78.9277;4.8330;502.9043;17.5678;240.2743
527.6929;-78.5050;5.1369;503.1065;18.1517;240.2743
528.6653;-78.0754;5.5130;503.2410;18.9450;239.9277
529.3281;-77.4936;6.0591;503.3052;20.1434;239.9222
530.3197;-76.9967;6.5386;503.9634;20.5207;239.4910
531.5264;-76.5280;7.0509;504.3262;21.3034;239.4910
532.9481;-76.0747;7.6286;504.8726;22.0613;239.4910
534.5102;-75.7148;8.2899;504.9129;23.7017;239.8179
536.2581;-75.4197;9.0948;505.2938;24.9436;240.0362
538.1895;-75.3283;10.0555;505.8151;26.1799;240.2700
540.2480;-75.3283;11.2317;506.5354;27.5274;240.5333
542.4705;-75.3283;12.6415;507.5048;28.6536;240.6386
544.9204;-75.5974;14.1958;508.6487;29.9169;240.8355
547.6869;-75.8798;15.8188;510.0494;31.2485;241.1059
550.7977;-76.2675;17.6767;511.6174;32.7064;241.4847
554.2098;-76.8401;19.7327;513.3720;34.2463;241.9996
557.9820;-77.5788;22.0357;515.2856;35.8289;242.6291
562.1152;-78.5569;24.6423;517.3938;37.4525;243.3790
566.5980;-79.7988;27.5419;519.6590;39.2075;244.2905
571.4822;-81.3229;30.7393;522.0817;40.9680;245.3079
576.9279;-83.1944;34.0664;524.6121;42.6712;246.4389
582.7410;-85.2017;37.9645;527.1611;44.6151;247.6961
588.7146;-87.4259;42.6148;529.9488;46.3107;248.9083
595.1385;-89.8913;47.5431;533.0021;47.7678;250.0067
601.8901;-92.5569;52.8868;536.1954;49.1472;251.1567
