LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
380.7307;109.0212;27.7676;319.3194;180.6066;217.2177
380.6769;109.0212;27.8463;319.3399;180.6589;217.3428
380.5818;109.0405;27.9471;319.3640;180.7163;217.4637
380.4951;109.0884;28.0079;319.3918;180.7726;217.5839
380.3670;109.1480;28.0644;319.4157;180.8269;217.6954
380.1929;109.1790;28.1182;319.4492;180.8758;217.7936
380.1339;109.3909;28.1389;319.4506;180.9328;217.8640
380.0698;109.5611;28.1389;319.4523;180.9851;217.9365
379.8363;109.7051;28.1182;319.4962;181.0014;217.9757
379.8101;109.9390;28.0746;319.5121;181.0406;218.0033
379.6723;110.1342;28.0261;319.5582;181.0604;218.0413
379.5402;110.3514;27.9182;319.5902;181.0764;218.0630
379.3939;110.5659;27.7905;319.6377;181.0764;218.0959
379.2399;110.6513;27.6464;319.6852;181.0764;218.1282
379.1654;111.1022;27.4996;319.7291;181.0760;218.1690
379.0963;111.4101;27.3996;319.7461;181.0555;218.1752
379.0963;111.7048;27.3053;319.7848;181.0532;218.2401
379.0231;111.9846;27.1806;319.8062;181.0216;218.2627
378.9763;112.2780;27.0322;319.8380;180.9972;218.2922
378.8934;112.5770;26.9401;319.8801;180.9742;218.3335
378.8294;112.8381;26.8452;319.9254;180.9582;218.3757
378.7780;113.0797;26.7241;319.9743;180.9431;218.4129
378.7780;113.3654;26.6547;320.0080;180.9198;218.4276
378.7780;113.6584;26.5746;320.0697;180.9001;218.4488
378.7843;113.9255;26.4681;320.1365;180.8974;218.4769
378.7912;114.2019;26.4030;320.1930;180.8969;218.4906
378.8298;114.4448;26.3368;320.2664;180.8887;218.5033
378.8744;114.6570;26.2680;320.3429;180.8888;218.5409
378.9595;114.8296;26.2447;320.4478;180.8866;218.5434
379.0111;115.0006;26.2138;320.5478;180.8839;218.5983
379.0831;115.1866;26.1819;320.6581;180.8830;218.6346
379.1805;115.3379;26.1686;320.7642;180.8587;218.6460
379.3210;115.4517;26.1355;320.8850;180.8345;218.6752
379.4732;115.5435;26.1053;320.9990;180.8054;218.6898
379.6589;115.6183;26.0641;321.1504;180.7513;218.7079
379.8896;115.6759;26.0312;321.2719;180.7203;218.7345
380.0995;115.7149;26.0312;321.4062;180.6558;218.7345
380.3297;115.7149;26.0312;321.5484;180.5811;218.7345
380.5744;115.7149;26.0578;321.6761;180.4856;218.7151
380.8010;115.7029;26.0688;321.7984;180.3728;218.6986
381.0296;115.6421;26.1102;321.9253;180.2460;218.6753
381.2242;115.5068;26.1419;322.0591;180.1036;218.6683
381.4082;115.3434;26.2087;322.1661;179.9827;218.6683
381.5910;115.1559;26.2760;322.3461;179.7940;218.6683
381.7692;114.9463;26.3372;322.5111;179.5850;218.6683
381.9302;114.6490;26.3506;322.6154;179.3796;218.6683
382.1125;114.3258;26.4100;322.6942;179.1831;218.6565
382.2872;113.9737;26.4832;322.8391;178.9342;218.6383
382.4571;113.5941;26.5335;322.9423;178.7116;218.6326
382.6626;113.1783;26.5982;323.0720;178.4517;218.6326
382.8346;112.7120;26.6321;323.1867;178.2128;218.6316
382.9806;112.2295;26.7463;323.2707;177.9807;218.6212
383.1309;111.6646;26.8025;323.3525;177.7640;218.6196
383.3031;111.0596;26.8945;323.4268;177.5324;218.5907
383.4426;110.3674;27.0157;323.4873;177.3325;218.5779
383.5840;109.6471;27.1180;323.5374;177.1476;218.5573
383.5840;108.9112;27.2707;323.5649;176.9791;218.5144
383.5840;108.0045;27.4694;323.5837;176.8141;218.4697
383.4603;106.8385;27.7653;323.6134;176.6962;218.4435
383.4603;105.9379;28.1187;323.6578;176.6091;218.4344
383.4603;104.9373;28.3763;323.6749;176.5470;218.4336
383.5383;103.8803;28.7056;323.6749;176.5144;218.4006
383.6325;102.7784;29.0153;323.6749;176.5144;218.3771
383.6420;101.5721;29.4228;323.6733;176.5144;218.3576
383.6875;100.3542;29.8890;323.6599;176.5761;218.3561
383.7076;99.0955;30.4012;323.6554;176.6183;218.3308
383.7158;97.7621;31.0056;323.6116;176.7040;218.3040
383.7158;96.3419;31.4685;323.5751;176.7900;218.2484
383.7158;94.9180;32.1102;323.5436;176.8870;218.1807
383.7158;93.3931;32.7442;323.5257;177.0000;218.1173
383.7061;91.7656;33.3946;323.4487;177.1605;218.0503
383.7061;90.1623;34.1524;323.3688;177.3334;217.9877
383.7217;88.3595;34.8968;323.3199;177.5100;217.9178
383.7575;86.5559;35.7037;323.3043;177.7026;217.8461
383.8174;84.6886;36.6940;323.2791;177.9472;217.7903
383.8833;82.7712;37.6505;323.2791;178.2149;217.7267
383.9103;80.7098;38.7351;323.2791;178.4849;217.6245
383.9817;78.6217;39.9625;323.3173;178.8190;217.5795
384.0488;76.4418;41.2488;323.3627;179.1469;217.5349
384.1269;74.2355;42.7419;323.3762;179.4995;217.4915
384.1905;71.8719;44.2623;323.4294;179.8352;217.4429
384.3447;69.4042;45.9407;323.4747;180.2563;217.4397
384.4706;66.9467;47.8174;323.5272;180.6227;217.4397
384.6524;64.2877;49.8017;323.5671;181.0509;217.4429
384.8100;61.6494;51.9960;323.6533;181.5102;217.4811
385.0348;58.8913;54.3112;323.7701;181.9542;217.5434
385.2422;56.1166;56.8482;323.9184;182.3895;217.5778
385.4520;53.2721;59.5411;324.0952;182.8526;217.6770
385.8108;50.2630;62.3340;324.3190;183.3737;217.7547
386.1597;47.2351;65.3087;324.5282;183.7985;217.8226
386.5724;44.1044;68.6054;324.7791;184.2795;217.8806
387.1672;40.8716;72.0995;324.8499;184.6366;217.9285
387.7686;38.0417;75.7846;325.0986;185.0816;217.9296
388.4172;34.6861;79.6664;325.4013;185.3738;218.0454
389.2183;31.7649;83.6648;325.6360;185.8030;218.0646
389.9796;28.4351;87.9193;326.0530;186.0084;218.1698
390.8303;25.1897;92.3281;326.4800;186.1548;218.2664
391.7637;22.2505;97.0311;326.8766;186.4308;218.3264
392.7603;19.2335;101.9566;327.4066;186.4308;218.4102
393.8176;15.9208;107.0409;327.9532;186.4308;218.5011
394.9011;12.8795;112.2311;328.5735;186.2911;218.5327
396.0758;9.6330;117.6054;329.3411;186.1807;218.6340
397.3006;6.4983;123.1765;330.1257;185.9277;218.7616
398.4967;3.2788;128.6836;330.9777;185.7853;218.8753
399.7736;0.1174;134.5007;332.0047;185.1893;219.0319
401.1413;-2.9368;140.6845;333.0061;184.7774;219.2177
402.5072;-6.1559;146.7337;334.2049;184.0026;219.3390
403.9550;-9.4089;153.2962;335.4829;183.4642;219.5843
405.3123;-12.3737;159.6106;337.0337;182.7022;219.8720
406.5691;-14.6066;165.7445;338.7213;181.7988;220.3053
407.9291;-16.8229;172.0972;340.4306;180.8916;220.5986
409.4602;-19.9855;179.2288;342.2151;179.9144;220.8963
410.9235;-21.9092;185.7928;344.2111;178.4632;221.3072
412.8913;-24.5537;192.4285;346.2673;177.1328;221.7753
414.4925;-27.2058;199.6757;348.4836;175.6653;222.2523
416.1242;-29.8666;207.1791;350.7612;174.2378;222.7851
417.6857;-32.2485;214.6162;353.3192;172.8005;223.5467
419.2169;-34.8956;222.4549;355.9048;171.1816;224.3374
420.7358;-37.4229;230.5478;358.4840;169.2911;225.0760
422.0371;-41.0897;238.7533;361.1066;167.4335;225.9246
423.2074;-43.0240;246.5852;363.3483;165.5129;226.3265
424.2996;-44.6908;254.3856;365.9481;163.1143;227.1935
425.3268;-46.2528;262.1779;368.9523;161.2528;228.6338
426.1654;-47.5826;270.0167;371.7056;159.1857;229.7050
427.0356;-48.8869;277.6916;374.4547;157.0782;230.8493
427.9145;-49.8987;285.4077;377.2083;154.9341;231.9871
428.6710;-50.9305;292.9738;380.0298;152.7167;233.2504
429.3973;-51.7783;300.5295;382.8650;150.5960;234.4863
430.0227;-52.5381;307.9374;385.7797;148.3335;235.9601
430.6252;-53.1636;315.2992;388.2969;145.0915;237.5032
431.1080;-53.7733;322.5801;391.1669;142.7345;239.0704
431.6138;-54.3418;329.8803;394.0551;140.2499;240.8012
432.5929;-54.4365;337.6717;396.6272;137.5311;242.3069
432.6005;-55.1228;344.2820;399.5039;134.8934;244.2237
432.6666;-56.0271;351.0496;402.3581;132.2008;246.3057
432.9025;-56.0828;358.3630;405.1364;129.5207;248.4445
432.9025;-56.8931;364.9692;407.8062;126.6592;250.6577
432.9025;-57.3489;371.9036;410.4324;123.8031;252.9313
432.8636;-57.6945;378.5841;412.9952;120.9533;255.2687
432.6401;-57.8279;385.2063;415.4659;118.0351;257.6804
432.4721;-58.0319;391.8823;417.8024;115.0650;260.1874
432.0974;-58.2210;398.2770;420.1492;112.1753;262.8148
431.7730;-58.3427;404.5904;422.3627;109.1380;265.4261
431.3915;-58.5654;410.8073;424.5101;106.1448;268.2560
430.9233;-58.9378;417.0163;426.5018;103.0484;270.9607
430.4215;-59.3200;423.0955;428.3952;99.9512;273.8973
429.9144;-59.6840;428.9651;430.1701;96.9115;276.8840
429.4128;-60.1073;434.7496;431.9200;93.9959;279.9425
428.9232;-60.5236;440.3721;433.4608;90.9515;282.9055
428.3958;-60.9567;445.8054;434.8917;87.9731;285.9769
427.8909;-61.5514;451.0596;436.3119;85.0335;289.1461
427.3584;-62.1106;456.0473;437.6478;82.1332;292.0967
426.7443;-62.6832;460.9456;438.8844;79.3501;295.0951
426.1456;-63.2988;465.6792;440.1090;76.7468;298.0543
425.5986;-64.0921;470.2893;441.0634;74.0118;301.1241
425.0022;-64.8720;474.7386;442.0931;71.3801;304.1983
424.4249;-65.6916;479.0890;442.5441;68.6705;307.6641
423.8243;-66.6328;483.2890;443.4139;66.3473;310.8487
423.2341;-67.6028;487.3626;444.1499;64.0564;314.0001
422.6234;-68.6446;491.2869;444.7238;61.8203;317.1746
421.9639;-69.6670;495.0620;445.0847;59.6164;320.3899
421.3372;-70.7400;498.6319;445.6799;57.7677;323.3606
420.7388;-71.8198;502.0992;445.8653;55.7843;326.4079
420.2377;-72.8230;505.3675;446.3688;54.2013;329.2355
419.7677;-73.9498;508.4123;446.7180;52.6354;332.0757
419.3411;-74.9332;511.4037;447.1543;51.4521;334.9094
418.8078;-76.0423;513.9545;447.9354;50.5822;337.2300
418.2405;-77.1004;516.1074;448.5165;49.8049;339.6262
417.7205;-78.1876;518.0464;448.9771;49.1777;341.9789
417.6075;-79.1148;519.6159;449.5984;48.9173;344.0871
417.6075;-80.1713;520.8835;450.0086;48.9173;346.0807
417.6075;-81.0314;521.8033;450.2434;48.9173;347.9363
418.0182;-81.8096;522.5137;450.3798;49.0681;349.3831
418.4784;-82.1779;522.9911;450.7557;49.4934;350.5264
363.3863;-106.7966;-837.0814;363.3863;-106.7966;-837.0814
