LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
407.8225;113.1920;-22.1898;378.4438;204.4225;166.6212
408.0050;113.1879;-22.1898;378.6768;204.5446;166.4919
408.1934;113.0567;-22.1898;378.9439;204.6356;166.3873
408.6675;112.8754;-22.0308;379.2578;204.6863;166.3147
409.3061;112.4976;-21.8131;379.6069;204.6863;166.2244
410.1206;111.9910;-21.6463;379.9865;204.6863;166.1524
410.8442;111.1554;-21.3299;380.5117;204.5785;166.1285
412.4287;110.3698;-20.9353;381.1168;204.3628;166.0952
413.8821;109.1723;-20.3967;381.8113;204.0684;166.0301
415.6687;107.6354;-19.7878;382.4760;203.5014;165.9244
418.2715;106.0964;-18.9671;383.4225;203.0274;165.8686
421.3418;104.2779;-18.0093;384.5008;202.4018;165.7833
424.8356;101.9393;-16.8611;385.7098;201.7335;165.7833
429.0163;99.4293;-15.4509;387.2592;200.7996;165.7833
433.7857;96.6616;-13.7759;389.1346;199.6841;165.9512
439.0578;93.4041;-11.7620;391.5114;198.2882;166.2958
445.1940;89.9975;-9.6413;394.2580;196.6423;166.7846
452.0886;86.0085;-6.9773;397.3943;194.7929;167.4490
459.4116;81.8304;-3.5783;400.8826;192.6398;168.2567
467.5825;77.3225;-0.0644;404.7676;190.2106;169.2492
476.3104;72.4144;3.9998;409.0746;187.4940;170.4208
485.5926;67.2673;8.6427;413.8943;184.5191;171.8233
495.5283;61.7475;13.7498;419.1916;181.2412;173.4527
505.9264;55.9364;19.6336;424.9621;177.8618;175.4885
516.8560;49.9960;26.2796;430.9646;174.2923;177.7848
528.0488;43.5170;33.6317;437.2360;170.4798;180.3872
539.5450;36.8755;41.7773;443.9717;166.2578;183.2980
551.3011;29.9209;50.6258;450.1252;161.9926;185.9545
563.1831;22.3774;60.3195;457.1882;157.3626;189.5663
574.9723;14.6359;71.3146;464.4518;152.3922;193.3609
586.7365;6.8515;82.9565;471.6806;147.6655;197.9968
598.2555;-1.0132;95.8565;479.4356;142.3532;203.1690
609.6390;-9.4558;109.7383;487.1267;136.7097;208.6099
620.8527;-17.4327;123.9307;494.6163;131.1642;214.5884
631.8058;-25.7246;139.3655;502.0421;125.2768;221.0246
642.2655;-33.6979;155.3580;509.3883;118.9351;227.6961
652.0885;-41.5633;172.0931;516.4656;112.7485;235.0935
661.6603;-48.8827;188.7831;523.3283;106.3754;242.6857
670.4844;-57.0482;206.7537;530.9386;98.1825;249.9827
678.4952;-64.2364;224.9620;535.8043;94.9861;260.8754
686.0839;-71.6708;243.6472;541.6447;88.6745;269.8859
692.6995;-77.2133;261.7046;548.7649;78.9446;278.7200
698.9375;-84.5804;280.8570;554.5666;71.8665;288.9465
705.0897;-91.5720;300.2512;558.5309;65.9102;298.5387
710.0158;-97.4866;319.5733;562.8929;59.1159;308.5799
714.3303;-103.3899;339.0479;567.0666;52.4933;318.8242
718.0677;-109.2569;358.6200;571.1267;45.5378;329.7945
721.0512;-114.4213;377.9868;574.6918;38.3345;341.2201
723.6221;-119.3251;397.1931;578.2569;31.1311;352.6458
725.8975;-124.1516;416.0767;580.7696;24.8021;363.5125
727.1629;-129.1717;435.6903;583.0535;18.0507;374.8917
728.2889;-133.2929;454.1408;584.9265;11.7553;386.1654
729.0025;-137.1441;472.2641;586.4625;5.4861;397.5080
729.0025;-140.7424;490.1289;587.6222;-0.8161;408.6904
729.0025;-144.0703;507.3510;588.3799;-6.9210;419.8774
728.9296;-147.2282;524.6174;588.8658;-12.9801;431.0907
728.2746;-150.1775;541.2821;588.8658;-18.8538;442.2906
727.3756;-152.9462;557.5680;588.8658;-24.5551;453.5703
726.1246;-155.0956;573.3726;588.6899;-30.2986;465.0509
724.7135;-157.4423;588.8858;588.0812;-35.7629;475.9481
723.0827;-159.6773;604.0201;586.9824;-40.4550;486.5790
721.2703;-161.7614;618.7885;586.0663;-45.6085;497.2531
719.1420;-163.9945;632.9817;585.0323;-50.4836;507.7647
717.0638;-165.7381;646.9012;583.9743;-55.1264;518.4325
714.8540;-167.2725;660.3012;582.6816;-59.5866;528.6768
712.2278;-168.6181;673.2703;581.2834;-63.6510;538.7052
710.1834;-169.4455;686.1317;579.8974;-67.2721;548.5955
707.9746;-170.2585;698.3584;578.3177;-71.1184;558.2110
705.6329;-170.9670;710.0544;576.5172;-74.4599;567.2785
703.3356;-171.5713;721.3487;574.7788;-77.7416;576.3979
700.9751;-172.1238;732.1478;572.9546;-80.8540;585.4638
