RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;59.1230;77.0041;222.4806
0.0674;-0.2147;0.2008;59.1913;77.2571;222.6160
0.1276;-0.4528;0.3958;59.2484;77.5060;222.7232
0.1915;-0.7212;0.5932;59.2914;77.7302;222.7881
0.2647;-1.0364;0.8402;59.3193;77.9452;222.8326
0.3527;-1.3952;1.0908;59.3428;78.1414;222.8661
0.4296;-1.7898;1.3432;59.3428;78.3287;222.8971
0.4442;-2.1868;1.5453;59.3428;78.4947;222.9160
0.5148;-2.6306;1.7843;59.3420;78.6345;222.9278
0.5493;-3.1064;2.0160;59.3420;78.7376;222.9352
0.5852;-3.6045;2.2428;59.3420;78.8048;222.9430
0.5852;-4.1201;2.4452;59.3423;78.8048;222.9635
0.5985;-4.6646;2.6931;59.3678;78.8048;222.9926
0.5998;-5.1851;2.9985;59.4074;78.7722;223.0335
0.6420;-5.7776;3.0942;59.4722;78.6768;223.0655
0.7131;-6.3912;3.2618;59.5442;78.5374;223.0745
0.7693;-7.0185;3.4352;59.6307;78.3847;223.1094
0.8203;-7.6573;3.6197;59.7425;78.2474;223.1874
0.8943;-8.3303;3.7754;59.8688;77.9787;223.1927
0.9695;-9.0101;3.9426;59.9845;77.7149;223.2008
1.0342;-9.7063;4.1284;60.1211;77.4881;223.2708
1.1003;-10.4148;4.3131;60.2382;77.2579;223.3159
1.1825;-11.1605;4.5035;60.3473;77.0906;223.3815
1.2427;-11.9232;4.7431;60.4805;77.0447;223.6287
1.3425;-12.7179;4.9651;60.5964;76.8217;223.6728
1.4377;-13.5526;5.2079;60.7211;76.7579;223.8026
1.5370;-14.4150;5.4779;60.8251;76.6006;223.8026
1.6336;-15.3249;5.7915;60.9127;76.4383;223.8092
1.7356;-16.2633;6.1197;60.9968;76.3521;223.8359
1.8497;-17.2330;6.4687;61.0832;76.3345;223.8359
1.9748;-18.2439;6.8142;61.1360;76.1691;223.8813
2.0880;-19.2703;7.2071;61.1713;76.0590;223.8991
