RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-19.8500;88.5448;199.9662
0.0811;-0.1967;0.1205;-19.9035;88.5380;199.9180
0.1395;-0.3976;0.2248;-19.9741;88.4931;199.8416
0.1984;-0.6229;0.3115;-20.0264;88.4321;199.7703
0.2666;-0.8903;0.3545;-20.0728;88.3973;199.6818
0.2825;-1.1458;0.4053;-20.1378;88.3269;199.6027
0.2825;-1.4157;0.4120;-20.1786;88.2517;199.5182
0.2825;-1.7312;0.4847;-20.2465;88.1737;199.4575
0.2758;-2.0729;0.6218;-20.3098;88.0867;199.3902
0.2743;-2.4448;0.7477;-20.3905;87.9539;199.3098
0.2171;-2.8032;0.8225;-20.4893;87.8207;199.2470
0.1832;-3.2299;0.8825;-20.5686;87.7042;199.1685
0.1722;-3.7451;1.0554;-20.6689;87.5576;199.0985
0.1574;-4.2739;1.1764;-20.8206;87.4163;199.0333
0.0927;-4.7610;1.3174;-20.9725;87.3010;199.0174
0.0854;-5.3534;1.4593;-21.1483;87.1857;199.0020
0.0213;-5.9172;1.5929;-21.3792;87.0277;198.9807
-0.0125;-6.5413;1.7561;-21.6076;86.8264;198.8927
-0.0125;-7.2040;2.0436;-21.8592;86.6509;198.8531
-0.0191;-7.8635;2.2365;-22.0995;86.4801;198.8531
-0.0948;-8.6090;2.5716;-22.3632;86.2978;198.8531
-0.1012;-9.3111;2.8646;-22.6183;86.1168;198.8700
-0.1367;-10.0665;3.1869;-22.8720;85.9102;198.8927
-0.1548;-10.7823;3.4985;-23.1445;85.6425;198.9243
-0.2258;-11.6656;3.8719;-23.4258;85.3646;198.9952
-0.2545;-12.4325;4.2470;-23.7036;85.0633;199.0649
-0.3067;-13.3023;4.6063;-23.9415;84.7699;199.1409
-0.3234;-14.1241;4.9636;-24.1842;84.4527;199.2776
-0.3310;-15.0408;5.3656;-24.4388;84.0704;199.3972
-0.3755;-15.9092;5.6960;-24.6713;83.7115;199.5005
-0.4117;-16.8351;6.1400;-24.8462;83.3428;199.5894
-0.4786;-17.7120;6.4686;-25.0216;82.9043;199.7068
-0.5535;-18.6688;6.8835;-25.1987;82.4386;199.8126
-0.5818;-19.5908;7.1914;-25.3406;81.9499;199.8931
-0.6184;-20.5892;7.5517;-25.4416;81.4644;199.9663
-0.6873;-21.5152;7.8006;-25.5501;80.9421;200.0282
-0.6875;-22.4428;8.1423;-25.6939;80.4171;200.1528
-0.7597;-23.4006;8.4005;-25.7905;79.8447;200.1920
-0.7966;-24.3634;8.6587;-25.8321;79.2751;200.2126
-0.8669;-25.2613;8.9108;-25.8728;78.7596;200.2732
-0.8677;-26.1937;9.1128;-25.8931;78.1537;200.3271
-0.9261;-27.0943;9.3402;-25.8931;77.5581;200.3612
