RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;1.6328;96.2910;194.8098
0.2271;-0.4377;0.0219;1.3922;95.8006;194.9743
0.4607;-0.8320;0.1369;1.0612;95.2766;195.1850
0.7981;-1.4140;0.1882;0.5650;94.6777;195.5012
1.1855;-2.0912;0.7186;0.0206;94.1706;195.7070
1.5730;-3.0302;1.1471;-0.6546;93.5945;195.9764
1.9403;-4.3332;1.7135;-1.3562;92.8879;196.2838
2.2938;-5.9532;2.4410;-2.1779;92.0635;196.6760
2.5676;-7.8978;3.3560;-3.1096;91.0531;197.0605
2.8662;-10.2390;4.4259;-4.1421;89.7528;197.5492
3.1677;-12.9996;5.6420;-5.2719;88.2381;198.1429
3.4581;-16.2022;7.0865;-6.3060;87.6156;198.6197
3.8169;-19.9950;8.7644;-7.5488;85.6546;199.2903
4.1466;-24.3839;10.7555;-8.8012;83.5035;199.9110
4.4194;-29.4072;12.9406;-10.0678;81.0528;200.6235
5.0190;-35.5187;14.1123;-11.2800;78.3582;201.1921
5.3255;-41.8090;17.0782;-12.5151;75.2302;202.0082
5.7096;-48.7048;20.3321;-13.6427;71.9535;202.7344
6.1112;-56.1689;24.2352;-14.8025;68.0530;203.6598
6.6537;-64.3102;28.7797;-15.7733;64.3004;204.3039
7.2445;-72.9104;34.2677;-16.7655;60.0666;205.1794
8.2047;-82.0932;39.1295;-17.7024;55.4686;205.1794
9.2207;-91.3319;46.1322;-18.0042;49.8890;206.1211
10.6411;-101.1363;52.3695;-18.7437;44.8964;206.1360
12.2936;-111.1793;58.9118;-18.7611;39.2764;207.2816
14.3854;-121.3984;65.9258;-19.5791;33.8299;207.8902
16.6172;-131.9196;73.3662;-20.1802;27.9431;209.6438
19.1292;-142.5408;81.2382;-20.6376;21.7591;211.6664
21.9263;-153.2017;89.6043;-20.8423;15.4476;213.7334
24.8506;-163.7858;98.4489;-20.8423;8.9267;216.0199
28.1022;-174.3390;107.7182;-20.8423;2.1276;218.5728
31.4698;-184.6657;117.2381;-20.5696;-4.7892;221.2899
34.9438;-194.9403;127.3728;-20.0990;-11.9498;224.2288
39.0236;-204.9689;137.8051;-19.4149;-19.2702;227.2888
43.0997;-214.6458;148.6581;-18.7668;-26.5613;231.3176
47.1737;-223.9674;159.6577;-18.0753;-33.7674;235.5922
