LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
358.7512;66.3743;27.0754;331.6376;148.1418;220.4633
358.7512;66.2487;27.0754;331.7035;148.0702;220.4467
358.7595;66.1501;27.1140;331.7499;147.9963;220.4041
358.7805;66.0155;27.1406;331.8022;147.9051;220.3656
358.7857;65.8039;27.1409;331.8592;147.8267;220.3216
358.7930;65.5461;27.1438;331.8762;147.7499;220.2050
358.7937;65.2004;27.1438;331.8999;147.6779;220.0794
358.9471;64.8771;27.2210;331.9230;147.6232;219.9553
359.2202;64.5161;27.4260;332.0074;147.5553;219.8744
359.4955;64.0068;27.5610;332.1617;147.5049;219.8180
360.0655;63.4091;27.8304;332.4130;147.4451;219.7460
360.7442;62.6498;28.0161;332.7039;147.3813;219.6608
361.6944;61.5794;28.2860;333.0982;147.2843;219.5028
362.8190;60.0857;28.7263;333.6752;147.0947;219.3420
364.3682;58.3303;29.3142;334.3885;146.9195;219.2722
365.9740;55.9549;30.1207;335.2492;146.6579;219.1118
368.0450;53.2884;31.0482;336.2794;146.2736;219.0159
370.2791;49.9484;32.3007;337.4858;145.7183;218.9157
372.7557;46.1188;33.8617;338.6455;144.7973;218.7344
375.5787;41.8328;35.8273;340.1346;143.9739;218.7344
378.5636;36.8143;37.8931;341.7702;142.8471;218.7344
382.0216;31.5812;40.6851;343.6018;141.5173;218.7564
385.6733;25.7168;43.8062;345.5747;139.8913;218.8245
389.5890;19.3777;47.1988;347.7122;138.0635;219.0563
393.7392;12.6530;51.1317;350.1054;135.7908;219.3183
398.1363;5.2140;55.3794;352.5783;133.3179;219.7036
402.7609;-2.4795;60.2037;355.1263;130.4622;220.1681
407.6242;-10.5339;65.4773;357.9689;127.4482;220.9055
412.6780;-19.0368;71.2776;360.7577;123.9557;221.7116
417.9316;-27.6861;77.5993;363.7124;120.0495;222.6084
423.2584;-36.6745;84.3825;366.6712;115.6996;223.5315
428.7709;-45.7047;91.7473;369.7504;111.0642;224.6703
434.2932;-55.1333;99.4021;372.7806;106.3243;226.1841
439.9142;-64.3771;107.8650;375.9692;101.2120;227.8204
445.7864;-73.9040;117.6312;379.2017;95.6631;229.6455
451.2177;-83.4486;126.4208;382.4314;89.7972;231.6838
456.5849;-92.8003;135.6320;385.4579;83.7717;233.8872
461.9453;-101.9246;145.2891;387.7013;77.3336;235.5507
467.2641;-111.0025;155.5319;390.7933;70.6427;238.2502
472.3639;-119.9125;165.8441;393.8207;64.2362;241.3261
477.1974;-128.6168;176.1600;396.8934;57.4794;244.6248
481.7648;-136.9918;186.6148;399.7160;51.0180;248.0704
486.2633;-145.1591;197.1276;402.5997;44.2491;251.9654
490.4975;-153.0971;207.8088;405.2177;37.6396;255.9858
494.7059;-160.3365;218.3400;407.7222;31.0101;260.1176
498.3738;-167.2803;229.0859;410.0482;24.6249;264.4452
502.0090;-173.7494;240.1548;412.2506;18.2818;268.8466
505.0994;-180.4023;250.8275;414.4610;12.3579;273.6306
508.0482;-186.2452;261.2754;416.5799;6.4920;278.5313
510.4902;-192.2713;271.3902;418.2698;0.8285;283.1988
512.8037;-197.4811;281.1069;419.9101;-4.6458;288.0028
514.1928;-203.0648;289.5939;421.4609;-9.7940;292.9287
516.1076;-208.1715;298.4725;422.9136;-14.7608;298.0895
517.6552;-212.5648;307.1604;424.2553;-19.3485;302.9763
519.0180;-216.6988;315.1116;425.4195;-23.7327;307.6815
519.9444;-221.0047;322.4143;426.3060;-29.1537;312.3528
520.6355;-224.7790;329.3953;427.2554;-32.9577;316.7633
521.1810;-228.2304;336.0103;428.1528;-36.5423;320.9992
521.6229;-231.5752;342.2421;428.9029;-39.7342;324.9820
521.7486;-234.4331;347.9315;429.4427;-43.3749;328.3055
521.7486;-237.0804;353.0937;429.9516;-46.0946;331.7445
521.7486;-239.5825;357.9826;430.2837;-48.4648;334.8168
521.3512;-241.8372;362.2987;430.5139;-50.5339;337.5496
520.7744;-243.6892;366.0988;430.6259;-52.4468;339.9854
520.0512;-245.3512;369.5191;430.7599;-53.8113;342.3280
519.1454;-246.8572;372.5019;430.7599;-54.9786;343.9121
518.2174;-247.9656;375.0314;430.7599;-55.7889;345.5123
517.0935;-248.9833;377.2966;430.7513;-56.3952;346.4633
515.8560;-249.6343;379.0824;430.7102;-56.3952;347.1262
514.7095;-249.6343;380.4876;430.7031;-56.3952;347.6089
513.7498;-249.6343;381.6698;430.7031;-56.0978;347.6089
369.9250;-126.5287;-832.7865;369.9250;-126.5287;-832.7865
