RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;45.3747;121.7257;206.2834
-0.0184;0.1763;0.1728;45.4720;121.8298;206.2834
-0.0379;0.3848;0.3735;45.4720;121.9049;206.0605
-0.0570;0.6107;0.5819;45.5084;121.9465;206.0605
-0.0570;0.8421;0.7475;45.5097;122.0893;206.0605
-0.0570;1.0836;0.8813;45.6054;122.5829;206.1045
-0.0583;1.3239;0.9482;45.6054;123.0725;206.2193
-0.0604;1.5885;1.1135;45.6054;123.4173;206.2281
-0.0843;1.8630;1.2916;45.6278;123.9265;206.2622
-0.1175;2.1456;1.4837;45.6278;124.5978;206.3369
-0.1718;2.4449;1.6887;45.6278;125.3015;206.4563
-0.2327;2.7716;1.8870;45.6417;125.8404;206.5122
-0.3007;3.1031;2.0798;45.6455;126.1651;206.5367
-0.3763;3.4372;2.2757;45.6827;126.7675;206.5940
-0.4560;3.7917;2.4814;45.6827;127.3900;206.5940
-0.5319;4.1747;2.6644;45.7524;128.0448;206.7081
-0.6056;4.5815;2.8521;45.8083;128.6556;206.8178
-0.6852;5.0038;3.0385;45.8630;129.0906;206.8418
-0.7460;5.4386;3.2378;45.9334;129.5606;206.8820
-0.8000;5.9109;3.4474;45.9639;130.1007;206.9769
-0.8448;6.4033;3.6516;46.0194;130.7030;207.1158
-0.8448;6.9181;3.8506;46.0366;131.3508;207.2786
-0.8448;7.4646;4.0448;46.0366;132.0555;207.4868
-0.8425;8.0210;4.2432;46.0366;132.6110;207.6508
-0.8015;8.6030;4.4124;46.0207;133.1899;207.7994
-0.7275;9.1831;4.5812;45.9871;133.7471;207.9113
-0.6169;9.7630;4.7266;45.9426;134.3960;208.0664
-0.4687;10.3149;4.8851;45.8457;135.0463;208.2114
-0.2744;10.8591;5.0588;45.7342;135.7696;208.3975
-0.0516;11.3571;5.2619;45.6366;136.4766;208.5525
0.2027;11.8249;5.4951;45.6041;137.1837;208.7024
0.4889;12.2549;5.7867;45.5678;138.1911;208.9934
0.7996;12.6107;6.1647;45.5376;139.1695;209.2181
1.1346;12.8918;6.6706;45.4222;140.1206;209.4851
1.4978;13.0609;7.3093;45.1257;141.1334;209.7178
1.8702;13.0609;8.1240;44.8654;142.1027;209.9178
2.2502;13.0609;9.0993;44.6508;143.0760;210.0855
2.6415;12.8607;10.2802;44.4157;144.0708;210.2312
3.0498;12.5199;11.6372;44.1493;145.0108;210.3077
3.4616;12.0462;13.2061;43.8714;146.0882;210.4872
3.9026;11.4090;14.9957;43.5549;147.3384;210.7537
4.3713;10.5975;17.0074;43.2284;148.6528;211.0551
4.8533;9.5919;19.2935;42.8737;150.0799;211.4344
5.3755;8.3480;21.8836;42.4966;151.5776;211.9196
5.9157;6.8335;24.8322;42.1119;153.1180;212.4682
6.4843;5.0304;28.1158;41.6636;154.6437;213.1124
7.0486;2.9497;31.8187;41.1589;156.1078;213.8455
7.6381;0.5914;35.8777;40.5901;157.4446;214.6355
8.3007;-2.0711;40.2520;39.9261;158.6197;215.5319
8.9458;-5.0518;44.9485;39.1412;159.7072;216.4589
9.5807;-8.3470;50.0104;38.1432;160.5252;217.3849
10.2250;-11.9745;55.3635;36.7722;161.1282;218.2030
10.8898;-15.9175;61.0621;35.5966;161.5728;219.2077
11.5263;-20.1765;67.0741;34.5159;161.5728;220.2782
12.1921;-24.7646;73.3649;33.4946;161.5728;221.3649
12.8781;-29.7008;79.9181;32.3712;161.4878;222.4025
13.6255;-34.9477;86.7614;31.2701;160.8214;223.4582
14.4252;-40.5010;93.8912;30.1141;159.7326;224.4835
15.2950;-46.3160;101.2975;28.9222;158.2053;225.3615
16.2251;-52.4463;108.9064;27.7072;156.2031;226.2981
17.2943;-58.8469;116.6901;26.5202;153.9167;227.1846
18.4084;-65.4106;124.8033;25.3621;151.0571;228.1205
19.5485;-72.2349;133.1393;24.2183;147.8051;228.8040
20.8511;-79.2179;141.6023;23.1203;144.2656;229.6483
22.2519;-86.4376;150.2066;21.9740;140.2373;230.3885
23.7738;-93.8195;158.8915;20.8708;135.6449;230.8391
25.3978;-101.3709;167.6834;20.2346;130.2068;231.0048
27.1537;-109.0779;176.4928;19.7117;124.2926;231.3716
29.1174;-116.7492;185.3227;19.4134;118.2636;232.0967
