LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
512.8423;-80.1759;-14.3555;503.8431;7.7153;223.6168
512.7559;-80.8377;-14.4098;503.8423;6.9967;223.6673
512.5560;-81.5569;-14.4212;503.8354;6.2499;223.6779
512.3169;-82.3118;-14.4357;503.8140;5.5385;223.7035
512.0287;-83.0676;-14.4477;503.7804;4.8011;223.7082
511.7050;-83.8959;-14.4872;503.7505;3.9863;223.7082
511.3944;-84.7115;-14.5652;503.7242;3.1880;223.7082
511.0572;-85.5808;-14.6782;503.6546;2.3785;223.6269
510.6907;-86.4695;-14.7694;503.6040;1.5716;223.5589
510.3376;-87.3511;-14.9272;503.5148;0.7572;223.5113
509.9576;-88.2820;-15.0662;503.4306;-0.0806;223.4317
509.5513;-89.2496;-15.1215;503.3209;-0.9339;223.3594
509.1472;-90.1713;-15.2568;503.1890;-1.8094;223.2610
508.7353;-91.1316;-15.3457;503.0522;-2.6824;223.1795
508.2968;-92.0938;-15.4465;502.9169;-3.5588;223.0850
507.8765;-93.0540;-15.5403;502.7749;-4.4135;223.0112
507.4376;-94.0164;-15.5826;502.6528;-5.3091;222.9092
506.9725;-94.9761;-15.5957;502.4938;-6.1912;222.8354
506.4860;-95.9236;-15.7150;502.3578;-7.0745;222.7534
506.0089;-96.8581;-15.8142;502.1912;-7.9371;222.6630
505.4948;-97.8009;-15.8604;502.0025;-8.7832;222.5608
505.0030;-98.7473;-15.9312;501.8333;-9.6662;222.4918
504.4719;-99.6818;-16.0015;501.6447;-10.5110;222.3946
503.9462;-100.5652;-16.0992;501.4576;-11.3542;222.3217
503.3847;-101.4686;-16.1735;501.2671;-12.1771;222.2458
502.8233;-102.3457;-16.2379;501.0830;-13.0651;222.1500
502.2390;-103.2115;-16.3012;500.8505;-13.8269;222.0575
501.6312;-104.0716;-16.3451;500.7024;-14.7997;221.9846
501.0142;-104.9244;-16.3864;500.5055;-15.6822;221.8738
500.3922;-105.7567;-16.4340;500.2478;-16.3557;221.8137
499.7504;-106.5737;-16.4585;500.0089;-17.1987;221.7567
499.0911;-107.3760;-16.5310;499.7706;-18.0996;221.6525
498.4289;-108.1389;-16.5667;499.4878;-18.7178;221.6187
497.7622;-108.8884;-16.6451;499.2396;-19.4676;221.5973
497.0915;-109.6560;-16.7296;498.9264;-20.1684;221.5530
496.4059;-110.3832;-16.7913;498.6241;-20.8871;221.5380
495.7178;-111.0831;-16.8893;498.3120;-21.6282;221.4312
495.0299;-111.7615;-16.9604;497.9876;-22.3792;221.3561
494.3127;-112.4051;-17.0301;497.6510;-23.0319;221.2849
493.5935;-113.0255;-17.1080;497.3026;-23.7585;221.2328
492.8607;-113.6386;-17.1673;496.9588;-24.4179;221.2082
492.1145;-114.2478;-17.2606;496.6244;-25.1500;221.1574
491.3570;-114.8331;-17.3561;496.2854;-25.9092;221.1115
490.6282;-115.3693;-17.4749;495.9151;-26.5940;221.0531
489.8718;-115.8800;-17.5654;495.5475;-27.2351;221.0281
489.1077;-116.4100;-17.6360;495.1551;-27.9033;221.0000
488.3077;-116.9184;-17.6899;494.7775;-28.5395;220.9785
487.5383;-117.3990;-17.7848;494.4278;-29.3004;220.9468
486.7475;-117.8433;-17.8847;494.0573;-29.9338;220.9335
485.9649;-118.3022;-17.9689;493.6265;-30.5911;220.8847
485.1738;-118.7692;-18.0530;493.2519;-31.2311;220.8813
484.3798;-119.2206;-18.1049;492.8920;-31.9188;220.8644
483.5961;-119.6281;-18.2165;492.5247;-32.5889;220.8589
482.8287;-120.0363;-18.3397;492.1352;-33.2814;220.8304
482.0401;-120.4527;-18.4451;491.7655;-33.9817;220.8152
481.2530;-120.8589;-18.5412;491.3950;-34.7418;220.7763
480.4670;-121.3076;-18.6351;491.0296;-35.4729;220.7493
479.6947;-121.7103;-18.7334;490.6453;-36.2620;220.6644
478.9314;-122.1569;-18.8454;490.2574;-37.0090;220.6194
478.1514;-122.5831;-18.9548;489.8547;-37.8058;220.5459
477.3912;-123.0400;-19.0347;489.4553;-38.5483;220.5176
476.7175;-123.5800;-19.0389;489.0287;-39.3084;220.4640
476.0050;-124.0359;-19.1097;488.5987;-40.0250;220.4359
475.3065;-124.5601;-19.1656;488.1966;-40.8178;220.4167
474.5767;-125.0546;-19.2238;487.7650;-41.5525;220.4167
473.8204;-125.5835;-19.2740;487.3455;-42.3168;220.4167
473.1780;-126.0609;-19.4287;486.9380;-43.0807;220.4379
472.5512;-126.6037;-19.4287;486.5485;-43.8670;220.4812
471.8285;-127.2142;-19.4287;486.1459;-44.6299;220.5377
471.0985;-127.8780;-19.3363;485.7763;-45.4012;220.5854
470.3846;-128.5801;-19.1789;485.4231;-46.1455;220.7106
469.7256;-129.3651;-18.9225;485.0066;-46.8424;220.8082
469.1068;-130.2111;-18.6193;484.6461;-47.4963;220.9858
468.4626;-131.1350;-18.2020;484.3126;-48.1054;221.1665
467.7306;-132.1492;-17.6381;484.0929;-48.6894;221.4267
466.9309;-133.2833;-16.9557;484.0637;-49.2611;221.7251
466.1381;-134.6406;-16.0268;484.0637;-49.8643;222.1024
465.0988;-135.8018;-15.2860;484.0637;-50.4690;222.4925
464.0760;-137.1905;-14.4426;484.2346;-51.0994;222.9273
463.0689;-138.7726;-13.4678;484.4303;-51.6940;223.3533
462.0567;-140.5503;-12.3809;484.6688;-52.3083;223.7161
461.0083;-142.5475;-11.1052;485.0001;-52.8829;224.0723
459.9879;-144.7215;-9.7252;485.4311;-53.3808;224.4901
458.9876;-147.1320;-8.1649;485.9371;-53.8086;224.9610
457.9422;-149.7585;-6.3059;486.4599;-54.0092;225.5070
456.7396;-152.5749;-4.2263;487.1695;-54.2195;226.1709
455.5197;-155.6038;-2.1183;488.1234;-54.6724;226.9700
454.1476;-158.7596;0.5154;489.2225;-55.2829;227.8620
452.6673;-162.1349;3.3323;490.4130;-55.9847;228.8050
450.8969;-165.7568;6.5127;491.7293;-56.7984;229.8069
448.9426;-169.6532;9.9972;493.0666;-57.7121;230.8618
446.8124;-173.8093;13.8127;494.4023;-58.7192;231.9908
444.4356;-178.2758;18.0153;495.7240;-59.7882;233.1067
441.9447;-183.0067;22.4786;497.0149;-61.0228;234.3064
