RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-15.9413;89.7084;200.3485
0.0489;-0.1226;0.1182;-16.0055;89.7757;200.3777
0.0628;-0.2527;0.2353;-16.0862;89.8711;200.3777
0.0642;-0.4164;0.3752;-16.2190;89.9661;200.3777
0.1355;-0.6545;0.5702;-16.3920;90.1144;200.3721
0.2098;-0.8913;0.9420;-16.6380;90.2602;200.3721
0.2895;-1.3335;1.1374;-16.9601;90.4652;200.3636
0.5019;-1.8988;1.6515;-17.3943;90.7367;200.3600
0.7757;-2.6874;2.0719;-17.9325;90.9911;200.3445
1.0427;-3.6519;2.6198;-18.5790;91.3770;200.3061
1.4234;-4.9130;3.3968;-19.4038;91.7883;200.2853
1.8756;-6.3976;4.5606;-20.3752;92.1993;200.2853
2.1197;-8.1653;5.7040;-21.4936;92.5894;200.2853
2.5178;-10.2515;7.1210;-22.8170;92.9352;200.3820
2.8640;-12.6349;8.8878;-24.2831;93.2265;200.5313
3.2098;-15.3542;10.8886;-25.9199;93.3574;200.7686
3.7462;-18.6467;13.1662;-27.6792;93.3574;201.1018
4.2112;-22.1197;16.0345;-29.5644;93.3574;201.5712
4.8296;-26.4095;19.2168;-31.4806;93.0518;202.1498
5.4764;-31.1602;22.9234;-33.3156;92.5290;202.7473
6.1078;-36.4542;27.3300;-35.0757;91.7670;203.3919
6.8040;-42.5683;32.1872;-36.8744;90.8342;204.2575
7.5940;-49.1703;37.8111;-38.6357;89.5974;205.1605
8.5048;-56.4072;44.1009;-40.4084;87.9893;206.1437
9.4189;-64.1667;50.8874;-42.1269;85.9728;207.2480
10.5394;-72.2782;58.7340;-43.7963;83.4135;208.4631
11.8274;-80.4375;67.0285;-45.4082;80.5084;209.9789
13.1991;-88.8611;75.9132;-46.7619;77.0488;211.3534
14.7031;-97.8833;85.4021;-47.8400;73.1802;212.7723
16.3188;-107.0793;95.5189;-48.9490;69.0544;214.6031
18.0143;-116.5904;106.2026;-49.7238;64.0619;216.2474
19.9606;-127.2146;116.3254;-50.1953;58.6314;218.0132
21.8720;-138.3754;127.4614;-50.5041;52.5759;219.9903
24.1167;-149.0046;138.9103;-50.5041;45.5484;222.1078
26.5734;-158.6591;151.5063;-50.5041;38.5039;224.6514
29.1108;-168.7685;164.1530;-50.2496;30.8538;227.4541
31.7464;-178.8474;177.2329;-49.5794;22.6649;230.5874
34.7042;-187.0186;190.6035;-48.3843;14.1834;233.8427
37.2683;-197.6710;203.7241;-46.6184;5.3852;237.2354
40.1406;-208.3556;216.5836;-44.7298;-3.5737;241.0860
43.2872;-216.2682;229.6486;-42.7968;-12.6530;245.4592
46.1449;-225.5925;242.9521;-40.6139;-21.9393;250.3229
49.1506;-234.8797;255.9875;-38.2853;-31.1935;255.6434
52.2791;-243.9734;268.6777;-35.6825;-40.5950;261.5368
55.5507;-252.7313;281.1783;-32.7250;-49.8416;267.6616
58.8484;-261.6366;293.3779;-29.4640;-59.0284;274.1058
62.1170;-269.7430;305.4278;-25.7484;-68.0354;280.6391
65.4705;-277.6982;316.9012;-21.8687;-76.6848;287.2224
68.6992;-285.8734;328.1407;-17.7370;-85.1697;294.0858
72.0269;-293.4451;338.8806;-13.5027;-93.2305;300.9456
75.2863;-301.2423;349.1778;-9.1807;-100.9299;307.9430
78.6084;-308.5497;359.0279;-4.6769;-108.4469;315.1210
81.8900;-315.7156;368.3523;-0.0434;-115.5817;322.2189
85.1665;-322.5334;377.2251;4.6909;-122.2430;329.1953
88.4580;-329.0623;385.6225;9.6240;-128.4954;335.8892
91.6848;-335.2259;393.5766;14.4876;-134.3345;342.5612
94.8515;-341.0761;401.0381;19.3177;-139.6340;348.9365
97.9359;-346.5553;407.9497;24.1460;-144.6971;355.2286
101.0235;-351.4993;414.5969;28.9219;-149.3865;361.3165
103.9691;-356.3580;420.7171;33.4113;-153.4185;366.8611
106.8571;-360.7933;426.4102;37.9161;-157.6416;372.5410
109.6933;-364.7586;431.7257;42.3216;-161.1300;377.4821
112.4312;-368.2548;436.6519;46.5610;-164.4461;382.4262
115.0708;-371.3138;441.3128;50.3916;-166.8247;386.5115
117.5814;-374.0568;445.6146;54.3330;-169.5617;390.8149
120.0499;-376.3471;449.5040;58.0895;-171.4043;394.2832
122.4355;-378.4049;453.0747;61.4883;-173.4461;398.0813
124.7767;-380.1369;456.2971;64.7920;-174.9828;401.5055
127.0939;-381.6953;459.2132;67.9572;-176.2419;404.5433
129.4059;-382.9427;461.8750;70.8293;-177.3270;407.3313
131.7688;-383.8539;464.2151;73.4990;-178.1641;409.6522
134.1427;-384.4039;466.2091;75.8071;-178.6410;411.6055
136.4517;-384.4039;468.0359;77.7501;-178.7715;413.4895
138.7109;-384.4039;469.6014;79.2583;-178.7715;415.1348
140.9428;-384.1292;470.7816;80.4376;-178.7715;416.5072
143.0855;-383.5881;471.6697;81.4902;-178.6555;417.7266
145.1493;-382.9808;472.6005;82.0936;-178.2156;418.6047
147.0884;-382.0798;473.2886;82.7809;-177.7897;419.1822
148.7682;-380.7420;474.1110;83.2189;-177.0477;419.1822
149.7822;-379.9393;474.1339;83.6036;-176.1325;419.1822
150.5716;-378.5071;474.1339;83.6036;-175.0278;418.7548
389.3158;-127.0675;-838.2464;389.3158;-127.0675;-838.2464
