LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
505.4026;-54.7706;2.1183;501.9516;40.4232;237.4772
505.5100;-54.8173;2.1345;502.0583;40.4964;237.4362
505.6552;-54.8555;2.1586;502.1696;40.5694;237.3983
505.8518;-54.8709;2.1900;502.2738;40.6400;237.3612
506.0875;-54.8710;2.2266;502.3823;40.7038;237.3344
506.3375;-54.8710;2.2503;502.4954;40.7646;237.3344
506.6132;-54.8709;2.2886;502.6367;40.8130;237.3344
506.9054;-54.8554;2.3315;502.7995;40.8573;237.3589
507.2015;-54.8236;2.3770;502.9663;40.9168;237.4044
507.4896;-54.8024;2.4129;503.1283;40.9731;237.4356
507.8470;-54.7775;2.4312;503.2755;41.0400;237.4595
508.2780;-54.7233;2.4538;503.4197;41.1017;237.4654
508.7560;-54.6717;2.4996;503.5629;41.1610;237.4664
509.2436;-54.6005;2.5384;503.7303;41.2006;237.4674
509.7473;-54.5200;2.5384;503.9124;41.2430;237.4723
510.3307;-54.4069;2.5384;504.1171;41.2780;237.4767
510.8930;-54.3120;2.5173;504.3224;41.3254;237.4891
511.4837;-54.2027;2.4873;504.5106;41.3875;237.4891
512.1999;-54.0425;2.4332;504.6862;41.4681;237.4891
512.7360;-53.8960;2.4077;504.8422;41.5405;237.4629
513.2492;-53.7672;2.3508;505.0032;41.6062;237.4223
513.8314;-53.5812;2.2807;505.1715;41.6734;237.3817
514.3988;-53.3963;2.2168;505.3579;41.7320;237.3364
514.9425;-53.2042;2.1651;505.5415;41.7930;237.2849
515.5419;-53.0007;2.0912;505.7187;41.8725;237.2311
516.0987;-52.8104;1.9954;505.8890;41.9683;237.1862
516.6345;-52.5838;1.9157;506.0483;42.0734;237.1373
517.1741;-52.3380;1.8158;506.2090;42.1863;237.0884
517.6641;-52.0965;1.7413;506.3744;42.3011;237.0548
518.2189;-51.8089;1.6450;506.5377;42.4219;237.0194
518.7385;-51.5497;1.5405;506.6864;42.5582;236.9746
519.2321;-51.2650;1.4623;506.8393;42.6900;236.9380
519.7232;-50.9635;1.3472;506.9882;42.8325;236.9054
520.1946;-50.6788;1.2316;507.1395;43.0269;236.9042
520.6957;-50.3442;1.1334;507.2893;43.2144;236.9025
521.1744;-50.0112;1.0154;507.3973;43.4173;236.8796
521.6628;-49.6774;0.8997;507.4604;43.4762;236.8695
522.1466;-49.3267;0.7816;507.4896;43.6096;236.8134
522.5810;-48.9973;0.6374;507.5416;43.7692;236.7399
523.0248;-48.6599;0.5136;507.6222;43.9248;236.6770
523.4506;-48.3414;0.4063;507.6271;44.0847;236.5842
523.8829;-48.0588;0.2990;507.6271;44.2757;236.4314
524.3744;-47.7916;0.2406;507.6271;44.4724;236.2450
524.9214;-47.5546;0.1794;507.4976;44.7097;236.0465
525.5670;-47.3133;0.1794;507.3470;44.9638;235.8658
526.2326;-47.1164;0.1794;507.2134;45.2289;235.7152
527.0076;-46.8830;0.2120;507.0613;45.5332;235.6205
527.8250;-46.6945;0.3194;506.8907;45.8619;235.6166
528.8089;-46.5096;0.5442;506.8907;46.1365;235.6166
529.8489;-46.5096;0.9207;506.8907;46.6101;235.6166
530.9127;-46.5096;1.5425;506.9325;46.8013;235.7237
531.9536;-46.7374;2.3996;507.0955;47.3910;235.8870
533.1531;-47.3351;3.5115;507.7509;47.6317;236.1789
534.5822;-48.3280;4.8913;508.4288;48.1231;236.4034
536.3578;-49.7195;6.5508;509.2536;48.7827;236.6433
538.5883;-51.4468;8.4661;509.9968;49.8066;236.8969
541.3019;-53.4828;10.3407;511.1094;50.5612;237.1704
544.4259;-55.9132;12.5239;512.4759;51.0809;237.4552
547.8290;-58.7316;15.1266;513.9737;51.6512;237.8682
552.2656;-61.2725;16.8329;515.5340;52.3084;238.3675
556.3007;-64.8757;19.9000;517.4143;52.8538;238.5599
560.3753;-69.0174;23.4962;519.4842;53.1929;239.0995
564.5322;-73.7095;27.5489;521.5222;53.6782;240.0384
568.7648;-78.9296;32.1782;523.6388;54.0182;240.9882
573.1284;-84.5600;37.3149;525.8966;54.1094;242.0942
577.5994;-90.6215;42.9759;528.4363;54.1094;243.1483
583.4776;-92.9052;45.5498;530.9874;54.1094;243.9373
586.9710;-100.5801;54.4948;533.8924;53.8247;244.9535
591.3505;-107.6271;62.9609;537.1269;52.9577;245.9160
595.9910;-114.1689;71.2431;540.3647;52.2880;247.3217
600.4036;-121.3453;80.7642;543.7218;51.4379;248.9787
604.8362;-127.3662;90.1925;547.2333;50.3358;250.7256
609.8210;-135.3924;100.7061;550.9266;48.8701;252.5620
614.6148;-143.6062;111.3969;554.6278;47.3145;254.5279
619.2751;-151.5972;122.3832;558.3939;45.3497;256.4165
623.9510;-159.3639;133.8144;562.1016;43.2744;258.5073
628.6067;-167.0038;145.6531;565.8333;40.9444;260.8085
633.2443;-174.5908;157.8172;569.4835;38.3101;263.0069
637.6999;-181.9955;170.3960;573.1125;35.2531;265.3491
642.0647;-189.3447;183.2928;576.6622;32.1650;267.9491
