LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
402.6802;57.8618;13.7106;369.3898;138.2347;206.7693
402.7151;57.6759;13.6319;369.4827;138.0011;206.7693
402.7151;57.4634;13.6319;369.5373;137.7654;206.7693
402.7249;57.2831;13.6319;369.5944;137.5358;206.7665
402.7279;57.1152;13.6660;369.6470;137.2758;206.7657
402.7425;56.9346;13.6660;369.6949;137.0426;206.7605
402.7571;56.6991;13.6660;369.7569;136.8262;206.7429
402.7672;56.4603;13.6247;369.8148;136.5590;206.7028
402.7849;56.2018;13.5508;369.8712;136.2954;206.6667
402.8011;55.9512;13.4762;369.9448;136.0213;206.6313
402.8320;55.7006;13.4179;370.0065;135.7455;206.5903
402.8409;55.4284;13.4156;370.0618;135.4475;206.5443
402.8409;55.1538;13.3787;370.0934;135.1739;206.5032
402.8409;54.8416;13.2982;370.1097;134.8883;206.4847
402.8328;54.5393;13.2577;370.1764;134.5702;206.4792
402.8276;54.2561;13.2463;370.1858;134.2637;206.4715
402.8022;53.9546;13.2111;370.1858;133.9575;206.4042
402.7480;53.6564;13.1641;370.1858;133.6690;206.3826
402.7073;53.3345;13.1343;370.1833;133.2974;206.3330
402.6233;52.9598;13.0544;370.1555;132.9665;206.2801
402.5333;52.6033;13.0370;370.1377;132.6028;206.2379
402.4668;52.2652;12.9829;370.0958;132.2613;206.2297
402.3374;51.8898;12.9072;370.0700;131.8652;206.1350
402.1826;51.5030;12.8641;370.0202;131.4752;206.0939
402.0397;51.1318;12.7842;369.9619;131.1149;206.0919
401.8635;50.6906;12.7240;369.8952;130.6940;206.0443
401.7159;50.3014;12.7156;369.8216;130.3309;206.0195
401.4936;49.8687;12.6745;369.7215;129.8719;205.9482
401.2164;49.4130;12.6657;369.6421;129.4741;205.9151
400.9642;48.9579;12.6195;369.5372;129.0589;205.9024
400.6917;48.4466;12.5728;369.4303;128.6404;205.8617
400.4201;47.9622;12.5587;369.3425;128.2355;205.8555
400.0632;47.4216;12.5341;369.2133;127.8786;205.8482
399.6911;46.8624;12.5324;369.1016;127.4902;205.8339
399.2870;46.2956;12.5125;369.0136;127.0731;205.7576
398.8636;45.7038;12.4827;368.8910;126.6383;205.6371
398.4170;45.0919;12.4135;368.7448;126.2588;205.5313
397.9827;44.4773;12.3578;368.6244;125.8711;205.4968
397.5014;43.8566;12.3318;368.5228;125.4359;205.4048
396.9376;43.1901;12.3183;368.3519;125.0276;205.3343
396.3588;42.4834;12.2448;368.1807;124.6302;205.2556
395.8024;41.7917;12.2250;368.0281;124.1998;205.2240
395.2314;41.0661;12.2221;367.8741;123.7055;205.1100
394.5778;40.3100;12.2132;367.6655;123.3296;205.0747
393.9275;39.5689;12.2043;367.4869;122.8345;204.9834
393.1949;38.7639;12.1908;367.2879;122.3533;204.9075
392.5396;37.9929;12.1738;367.1012;121.9029;204.8769
391.7911;37.1451;12.1500;366.9096;121.3935;204.8086
391.0217;36.2385;12.1271;366.6912;120.8757;204.7404
390.2599;35.4148;12.1118;366.4751;120.3398;204.6570
389.4654;34.5259;12.1087;366.2234;119.7829;204.4997
388.6680;33.6584;12.0946;366.0141;119.1997;204.4340
387.8398;32.7178;12.0934;365.8021;118.6096;204.3866
387.0101;31.7876;12.0946;365.5375;117.9995;204.2793
386.1331;30.8173;12.0946;365.2801;117.4075;204.2480
385.2290;29.8511;12.1135;365.0298;116.7297;204.1884
384.3278;28.8738;12.1348;364.7523;116.1095;204.1765
383.4349;27.8862;12.1562;364.4875;115.4160;204.1155
382.5185;26.8856;12.1907;364.1902;114.7425;204.0480
381.5746;25.8437;12.2305;363.9020;114.0322;204.0169
380.6442;24.8050;12.2459;363.6400;113.2832;203.9486
379.6635;23.7424;12.3067;363.3473;112.5868;203.9439
378.6958;22.6651;12.3216;363.0802;111.8329;203.8710
377.7136;21.5495;12.3289;362.7814;111.0718;203.7653
376.7798;20.4351;12.3481;362.5021;110.3282;203.6822
375.7682;19.2735;12.3660;362.2203;109.5350;203.5689
374.7454;18.1155;12.4223;361.9718;108.8039;203.5257
373.6628;16.9070;12.5122;361.7129;108.0464;203.4191
372.6833;15.6929;12.5474;361.4933;107.2935;203.3608
371.6395;14.4331;12.6439;361.2854;106.5481;203.2860
370.5210;13.1248;12.8494;361.0651;105.8242;203.2389
369.4546;11.8097;12.9973;360.8775;105.1375;203.1904
368.3265;10.4559;13.2309;360.7177;104.4238;203.1449
367.1446;9.0562;13.4291;360.5612;103.7899;203.1413
366.0262;7.6448;13.7488;360.4417;103.1161;203.1413
364.8080;6.1399;14.1137;360.3456;102.4711;203.1413
363.6365;4.6752;14.5016;360.2834;101.8723;203.1874
362.4311;3.0999;14.9118;360.2437;101.2049;203.1936
361.1377;1.4778;15.4564;360.2437;100.6163;203.2277
359.8861;-0.2051;15.9968;360.2437;99.9907;203.2482
358.5494;-1.9933;16.6326;360.2914;99.4851;203.3426
357.1803;-3.9150;17.3760;360.3523;98.9715;203.3850
355.7609;-5.9467;18.2091;360.4968;98.4043;203.4468
354.3028;-8.0946;19.1440;360.6492;97.8849;203.4586
