LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
506.2184;80.7824;442.6324;520.5182;97.3496;241.8537
507.6007;80.1282;442.6324;520.4263;97.7548;241.8128
NaN;NaN;NaN;520.3413;98.1807;241.7847
NaN;NaN;NaN;520.2754;98.6212;241.7533
NaN;NaN;NaN;520.2754;99.0710;241.7213
NaN;NaN;NaN;520.2754;99.5005;241.6816
NaN;NaN;NaN;520.3357;99.9300;241.6816
NaN;NaN;NaN;520.4837;100.3748;241.6816
NaN;NaN;NaN;520.7506;100.8163;241.6879
NaN;NaN;NaN;521.1333;101.2393;241.6879
NaN;NaN;NaN;521.6322;101.6221;241.6879
NaN;NaN;NaN;522.2896;101.9539;241.6704
NaN;NaN;NaN;523.1312;102.1869;241.6704
NaN;NaN;NaN;524.1653;102.1869;241.6704
NaN;NaN;NaN;525.4122;102.1869;241.6765
NaN;NaN;NaN;526.8718;102.1335;241.7438
NaN;NaN;NaN;528.6033;101.7128;241.8071
733.8542;-220.2545;266.5300;530.5763;101.0891;242.0035
738.9092;-232.9864;284.8412;532.8204;100.2130;242.3133
743.2846;-243.1321;302.7452;535.3413;99.0440;242.7673
747.1668;-251.9263;320.0707;538.1396;97.5852;243.3680
749.4982;-259.7454;337.3874;541.1793;95.8193;244.1147
752.7461;-267.0466;354.2100;544.5401;93.7506;245.0834
755.5694;-274.0887;370.8724;548.1361;91.3463;246.1417
758.2772;-280.8012;387.1397;551.9946;88.5821;247.3637
760.9188;-287.1721;402.7592;556.1561;85.4610;248.7975
763.1589;-293.1364;417.9875;560.5553;81.9800;250.4283
765.1175;-298.9250;432.9741;565.1890;78.1717;252.2864
766.8059;-304.5015;447.4939;569.9888;74.0640;254.3563
768.2766;-309.7633;461.8417;574.8182;69.6895;256.5590
769.6231;-314.9086;475.6809;579.6875;65.0355;258.9996
770.5832;-319.8759;489.0468;584.6788;60.0894;261.7216
771.4006;-324.5685;502.0233;589.7643;54.8304;264.7552
771.9813;-329.3074;514.9547;594.9493;49.2955;268.1353
772.4256;-333.7805;527.5339;600.1754;43.4743;271.8179
772.8511;-338.0743;539.7475;605.3853;37.3795;275.7795
773.0544;-342.2514;551.4754;610.5497;31.1025;280.0589
773.0544;-346.2504;563.0963;615.6307;24.6313;284.6179
773.0544;-350.0357;574.2873;620.6242;17.9693;289.4748
773.0432;-353.6647;584.8868;625.5456;11.1457;294.6853
773.0427;-357.0125;594.9408;630.3107;4.1188;300.2156
772.9062;-360.4192;604.6136;635.4356;-2.6934;306.5578
772.6246;-363.6004;613.9545;640.1973;-9.6835;312.9810
772.4313;-366.8154;622.7539;644.5406;-16.8050;319.5398
772.1241;-369.8608;631.3116;648.6099;-24.0445;326.2754
771.6992;-372.8667;639.6650;652.4118;-31.2829;333.2148
771.3914;-375.7949;647.5779;655.8981;-38.6137;340.3248
770.9829;-378.6385;655.1509;659.2111;-45.9014;347.6967
770.5302;-381.4939;662.3331;662.1726;-53.2611;355.2477
770.0563;-384.2351;669.1667;665.0292;-60.5030;363.1011
769.5304;-386.9914;675.6557;667.6367;-67.7469;371.1894
769.0888;-389.7626;681.8599;670.0499;-74.9033;379.5222
768.5632;-392.3969;687.3950;672.2067;-81.9842;387.9992
767.9593;-395.0950;692.8529;674.1537;-88.9697;396.6502
767.3954;-397.7569;698.0043;675.9171;-95.7185;405.4684
766.7400;-400.3444;702.8308;677.4390;-102.3011;414.3753
766.1243;-402.8966;707.2904;678.8083;-108.6489;423.4202
540.6628;-245.0170;-924.5933;540.6628;-245.0170;-924.5933
