LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
363.9854;15.9402;19.8780;344.9935;110.9223;207.8607
366.0906;14.0545;20.8211;346.0719;110.6601;207.8607
368.4242;11.6724;22.2379;347.6492;110.1787;207.8607
371.7256;8.6871;23.6239;349.7418;109.3880;208.0905
375.7690;5.1591;25.1017;352.1459;108.2324;208.2935
380.1706;0.2835;27.0430;354.7424;106.7825;208.4884
385.2971;-5.2845;29.7964;357.4547;104.7002;208.7017
391.1670;-11.7637;32.8656;360.6939;102.3377;209.0681
397.8614;-18.8900;36.6099;364.4593;99.5434;209.7469
405.0567;-27.0672;41.1793;368.9214;96.1765;210.7426
412.9146;-35.9430;46.7633;373.9294;92.2821;212.0881
421.2228;-45.9151;53.1538;379.3764;87.9886;213.7884
430.2169;-56.4970;60.5436;385.2019;82.8775;215.7638
439.7296;-68.1123;68.8039;391.3476;77.2541;218.1332
449.7122;-80.3140;78.1179;397.7827;70.9402;220.9080
460.0756;-93.1562;88.4932;404.4660;63.8122;224.0287
470.7440;-106.3379;99.8655;411.2532;55.9394;227.5865
481.5318;-120.0251;112.5335;418.4033;47.1718;231.6719
491.5390;-131.6774;125.1903;425.3704;38.0718;236.1878
502.8357;-145.9652;139.1740;432.4583;28.2069;241.2338
514.0251;-161.0101;155.3882;439.4422;17.8952;246.7295
524.6234;-174.9016;170.7361;446.4780;6.9362;252.7524
534.8256;-188.6832;187.3535;453.1290;-3.6265;259.0955
545.0027;-202.4552;204.4126;459.3693;-15.8194;265.4431
554.0837;-215.3873;221.8073;465.9660;-27.8901;272.9581
564.3113;-226.6091;238.5829;472.2921;-39.9988;280.5175
572.5447;-238.9087;256.8303;477.8595;-51.2390;288.5153
580.2016;-250.7916;274.8286;483.5833;-63.0819;297.0093
587.2381;-262.0361;292.4870;488.8627;-74.7860;305.5062
594.0698;-273.1206;310.2035;493.6582;-86.6252;313.8670
600.4577;-283.6788;327.8817;498.2734;-97.8839;323.0223
606.3688;-293.6006;344.5366;502.6337;-109.2223;332.2263
612.0901;-303.2298;361.1760;506.6343;-120.5911;341.3460
617.4087;-312.6417;376.8742;510.1893;-131.7267;350.4350
622.6559;-321.7939;392.5954;513.4121;-142.7235;359.4782
627.5102;-330.3535;407.7121;516.1761;-153.6248;368.2941
632.0315;-338.1446;422.1470;518.5186;-164.1358;377.0134
636.0662;-345.8167;436.0817;519.6722;-175.6611;384.6867
639.7814;-352.7559;449.2048;521.2492;-185.5639;393.2559
642.9734;-359.3242;461.6086;522.3104;-195.0807;401.5241
645.7016;-365.6774;473.4304;522.9236;-203.5983;409.7795
647.7340;-371.7220;484.3953;522.9236;-211.7574;416.8972
649.1283;-377.0914;494.6683;522.9236;-219.5544;424.0981
650.2596;-382.1332;504.2427;522.4929;-226.6636;431.5210
650.2596;-386.7629;513.0345;521.5590;-233.0827;438.0702
650.2596;-390.7769;521.0238;520.2565;-239.0332;444.3221
650.0996;-394.4605;528.3299;518.7928;-244.2950;450.5094
649.1757;-397.9832;534.8006;517.0716;-248.8823;456.2278
648.3220;-401.3491;540.2906;515.0529;-252.7718;461.0128
646.7140;-404.0745;545.0083;513.0373;-256.0407;465.6664
645.0251;-406.7024;548.3512;510.9190;-258.8161;469.7154
643.2806;-408.5727;550.4493;508.7751;-261.0864;473.4206
641.8606;-410.3026;552.2385;506.7757;-262.8398;476.5848
246.0297;-149.8985;451.1338;30.7921;-50.8834;395.2742
249.6352;-149.8985;453.6745;34.2403;-51.2798;397.1914
373.7081;-137.9336;-842.2781;373.7081;-137.9336;-842.2781
