LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
401.6400;43.7835;-10.2345;NaN;NaN;NaN
401.5232;43.5223;-9.9356;NaN;NaN;NaN
401.5232;42.9773;-9.9356;NaN;NaN;NaN
401.5232;42.7939;-10.2274;NaN;NaN;NaN
401.2978;42.4760;-10.2274;NaN;NaN;NaN
401.1222;42.1599;-10.2274;NaN;NaN;NaN
401.3910;41.7209;-10.2274;NaN;NaN;NaN
401.3910;41.3483;-10.0381;NaN;NaN;NaN
401.2996;41.1820;-9.9436;NaN;NaN;NaN
401.2996;41.0205;-9.9436;NaN;NaN;NaN
401.3910;40.5096;-9.9436;NaN;NaN;NaN
401.4769;39.9771;-9.9436;NaN;NaN;NaN
401.2996;39.8007;-10.0810;NaN;NaN;NaN
401.4769;39.5621;-10.0810;NaN;NaN;NaN
401.5106;38.8802;-10.0444;NaN;NaN;NaN
401.4769;38.7035;-10.0444;NaN;NaN;NaN
401.5106;38.2385;-10.1003;NaN;NaN;NaN
401.5454;37.5269;-10.1929;NaN;NaN;NaN
401.5454;37.3023;-10.1929;NaN;NaN;NaN
401.5454;36.8870;-10.1952;NaN;NaN;NaN
401.5454;36.5081;-10.1952;NaN;NaN;NaN
401.4376;36.0542;-10.2007;NaN;NaN;NaN
401.4376;35.4861;-10.2007;NaN;NaN;NaN
401.4376;34.9342;-10.3723;NaN;NaN;NaN
401.4376;34.7021;-10.4184;NaN;NaN;NaN
401.5652;33.9628;-10.4184;NaN;NaN;NaN
401.6284;33.5578;-10.4110;NaN;NaN;NaN
401.6284;33.0372;-10.4110;NaN;NaN;NaN
401.6434;32.5005;-10.3138;NaN;NaN;NaN
401.6434;32.0092;-10.3138;NaN;NaN;NaN
401.6434;31.4532;-10.3138;NaN;NaN;NaN
401.6598;30.8710;-10.3138;NaN;NaN;NaN
401.7989;30.3239;-10.3527;NaN;NaN;NaN
401.7989;29.7057;-10.3765;NaN;NaN;NaN
401.7989;29.1573;-10.3765;NaN;NaN;NaN
401.7080;28.5202;-10.4176;NaN;NaN;NaN
401.6734;27.8570;-10.4404;NaN;NaN;NaN
401.6550;27.3134;-10.4579;NaN;NaN;NaN
401.5445;26.6359;-10.5103;NaN;NaN;NaN
401.4266;25.9145;-10.4944;NaN;NaN;NaN
401.3716;25.2101;-10.4944;NaN;NaN;NaN
401.2633;24.5566;-10.4944;NaN;NaN;NaN
400.2725;23.3755;-10.4944;NaN;NaN;NaN
400.2190;22.7442;-10.4297;NaN;NaN;NaN
399.9428;21.9028;-10.4297;NaN;NaN;NaN
399.9341;21.2498;-10.4297;NaN;NaN;NaN
399.8523;20.4411;-10.5149;NaN;NaN;NaN
399.8375;19.6660;-10.4297;NaN;NaN;NaN
399.6304;18.7758;-10.6833;NaN;NaN;NaN
399.1372;18.0027;-10.4447;NaN;NaN;NaN
398.8454;17.0600;-10.4447;NaN;NaN;NaN
398.8454;16.0316;-9.9631;NaN;NaN;NaN
398.7685;15.5952;-10.0110;NaN;NaN;NaN
398.8454;14.7148;-9.9631;NaN;NaN;NaN
398.8454;13.4431;-9.7439;NaN;NaN;NaN
398.1060;12.9062;-9.7439;NaN;NaN;NaN
398.1060;11.7410;-9.7439;NaN;NaN;NaN
398.4486;10.3062;-7.9802;NaN;NaN;NaN
397.8478;9.8510;-9.7439;NaN;NaN;NaN
397.1619;8.9767;-9.1575;NaN;NaN;NaN
396.6097;7.2706;-9.1068;NaN;NaN;NaN
396.6097;6.5389;-9.1068;NaN;NaN;NaN
396.5539;5.3044;-9.1575;NaN;NaN;NaN
396.4618;4.5803;-9.1068;NaN;NaN;NaN
396.2991;2.9574;-9.1068;NaN;NaN;NaN
395.3373;2.2416;-9.4867;NaN;NaN;NaN
394.5386;0.5497;-9.7050;NaN;NaN;NaN
394.4723;-0.2425;-9.7050;NaN;NaN;NaN
393.4635;-1.7282;-9.7836;NaN;NaN;NaN
393.3413;-2.9042;-9.9125;NaN;NaN;NaN
392.6123;-4.2614;-9.9154;NaN;NaN;NaN
392.2321;-5.2715;-10.0440;NaN;NaN;NaN
392.2321;-6.3761;-10.0440;NaN;NaN;NaN
392.0180;-7.6683;-10.0440;NaN;NaN;NaN
391.3756;-8.7889;-9.5406;NaN;NaN;NaN
391.3743;-10.6269;-8.7290;NaN;NaN;NaN
390.8624;-11.7505;-7.8122;NaN;NaN;NaN
390.8150;-12.8267;-7.6629;NaN;NaN;NaN
390.8150;-14.1089;-7.4515;NaN;NaN;NaN
390.3020;-15.4769;-7.3391;NaN;NaN;NaN
389.6652;-16.8746;-7.2753;NaN;NaN;NaN
388.9087;-18.3553;-7.2661;NaN;NaN;NaN
388.4040;-19.6801;-7.0367;NaN;NaN;NaN
387.7516;-21.0766;-6.9746;NaN;NaN;NaN
386.6971;-22.6842;-6.8829;NaN;NaN;NaN
386.3144;-23.9578;-6.6483;NaN;NaN;NaN
385.5612;-25.4159;-6.4248;NaN;NaN;NaN
384.7512;-26.8771;-6.3413;NaN;NaN;NaN
383.9589;-28.4155;-6.1151;NaN;NaN;NaN
383.0288;-29.9578;-5.9797;NaN;NaN;NaN
382.1419;-31.5138;-5.9797;NaN;NaN;NaN
381.0570;-33.2534;-5.9797;NaN;NaN;NaN
378.7328;-35.3634;-5.8045;NaN;NaN;NaN
376.7854;-38.0359;-5.8045;NaN;NaN;NaN
375.3674;-40.3488;-5.8045;NaN;NaN;NaN
373.9390;-42.8731;-5.1256;NaN;NaN;NaN
372.9495;-45.3953;-4.5572;NaN;NaN;NaN
371.8319;-48.3885;-3.4033;NaN;NaN;NaN
370.0516;-52.0737;-2.4630;NaN;NaN;NaN
368.0302;-56.2337;-1.0728;NaN;NaN;NaN
365.9172;-60.9602;0.7967;NaN;NaN;NaN
363.5505;-66.2507;3.1902;NaN;NaN;NaN
361.2145;-71.9435;6.1375;NaN;NaN;NaN
358.9706;-78.2935;10.1670;NaN;NaN;NaN
356.7954;-83.9959;15.4999;NaN;NaN;NaN
353.7958;-91.2963;20.0453;NaN;NaN;NaN
350.5482;-99.2518;25.0732;NaN;NaN;NaN
347.3424;-107.8287;31.4315;NaN;NaN;NaN
344.0914;-116.7965;38.4425;NaN;NaN;NaN
340.6335;-126.1727;47.0956;NaN;NaN;NaN
336.5182;-136.3640;57.1058;NaN;NaN;NaN
333.2346;-145.8567;66.3963;NaN;NaN;NaN
329.6776;-156.0460;76.3741;NaN;NaN;NaN
326.1482;-166.1090;86.0622;NaN;NaN;NaN
322.2653;-176.6428;97.5818;NaN;NaN;NaN
318.6663;-187.3781;109.6258;NaN;NaN;NaN
315.0662;-197.7395;121.6319;NaN;NaN;NaN
311.3764;-208.6276;134.3916;NaN;NaN;NaN
307.5228;-220.7227;147.6297;NaN;NaN;NaN
304.0475;-228.6436;159.4617;NaN;NaN;NaN
300.4883;-238.1632;172.1131;NaN;NaN;NaN
296.8097;-248.0623;185.1661;NaN;NaN;NaN
295.4267;-257.5463;196.4361;NaN;NaN;NaN
291.0283;-266.3023;210.4531;NaN;NaN;NaN
287.6058;-275.7469;223.0605;NaN;NaN;NaN
284.1821;-286.5045;235.0748;NaN;NaN;NaN
280.6139;-294.8491;248.0573;NaN;NaN;NaN
276.9778;-301.2124;261.5453;NaN;NaN;NaN
273.5089;-309.4876;273.7267;NaN;NaN;NaN
