RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;60.6770;76.0995;221.8853
-0.0710;-0.0147;0.0000;60.6664;76.1423;221.8353
-0.1608;-0.0639;0.1163;60.6327;76.2225;221.7836
-0.2963;-0.1545;0.2941;60.6327;76.3426;221.7836
-0.4997;-0.2838;0.5411;60.6327;76.5130;221.7836
-1.0311;-0.4288;1.3224;60.6172;76.6773;221.9562
-1.4916;-0.7027;1.8836;60.6172;77.2138;222.2482
-1.8016;-1.1744;2.1607;60.5130;77.8735;222.4516
-2.2811;-1.8128;2.6805;60.3067;78.7679;222.6620
-2.9071;-2.6262;3.4266;60.1237;79.8781;222.8921
-3.6434;-3.5931;4.2945;59.9284;80.9593;223.0720
-4.4288;-4.7340;5.3487;59.7651;82.0588;223.1704
-5.2064;-6.1204;6.5896;59.5681;83.1951;223.1704
-6.0279;-7.7441;8.0535;59.2466;83.9526;223.1704
-6.8753;-9.6377;9.7885;58.9334;84.8646;223.0591
-7.8430;-11.8084;11.8521;58.5200;85.6385;223.0591
-8.9292;-14.2883;14.1791;58.0504;86.4782;223.0591
-10.1833;-17.1085;16.8362;57.6005;87.3761;223.2166
-11.5841;-20.3054;19.8439;56.9794;87.8597;223.2626
-13.0877;-23.9683;23.1726;56.2321;88.2808;223.3241
-14.7026;-28.0959;26.9108;55.4006;88.6512;223.5052
-16.4210;-32.6599;31.0634;54.7741;90.1257;224.6505
-18.3275;-37.6383;35.7293;53.8712;90.8176;225.2714
-20.3877;-43.0291;40.7319;53.1105;90.8176;225.4694
-22.6224;-48.7777;46.1344;51.9288;90.8176;225.5722
-25.0744;-54.8217;51.8775;50.3520;90.2270;226.0950
-27.6097;-61.2134;57.6133;48.4182;89.2870;226.7897
-30.2986;-67.9433;64.0328;46.2727;88.7107;228.1077
-33.1840;-74.9437;71.0401;43.5211;86.7658;228.7547
-36.0314;-82.3113;78.3524;40.5160;84.3132;229.2766
-38.9384;-89.8576;86.2749;37.3731;81.6351;229.9180
-41.9901;-97.6307;94.8129;34.2039;78.7458;230.8456
-45.0504;-105.6584;103.9535;31.1348;75.9152;232.0335
-48.1177;-113.9493;113.6646;27.8319;72.7579;233.2859
-50.8653;-122.5763;123.8596;24.2698;69.3884;234.5788
-53.2998;-131.4295;134.5589;20.4366;65.7232;236.0040
-55.7791;-140.3722;146.3593;16.2856;61.7259;237.5586
-57.6706;-149.4608;158.2618;12.0239;57.1237;239.3434
-59.5467;-158.4243;171.2085;7.8905;52.1295;241.3877
-61.1229;-167.3309;184.8605;3.8232;46.8514;243.5224
-62.2654;-176.2157;199.0729;-0.3140;41.2520;245.9752
-63.1356;-184.8595;213.8761;-4.1064;36.2591;248.8504
-63.1896;-193.3352;229.3604;-7.9644;30.8798;252.2818
-63.1896;-201.6593;245.1015;-11.9376;24.9404;256.1342
-63.1896;-210.3068;260.7620;-16.1343;18.9789;260.7342
-62.4922;-218.1651;277.3944;-20.3201;12.4081;264.8241
-61.4670;-225.7015;294.3504;-24.4863;5.1261;269.1553
-59.9785;-233.0204;311.4906;-28.8036;-2.8785;273.9950
-58.3201;-239.9607;328.6698;-33.2337;-11.3918;279.6767
-56.3959;-246.6155;345.8861;-37.1936;-20.1651;285.2922
-54.2736;-252.9023;362.7320;-40.8700;-29.1957;291.4860
-52.1176;-258.6816;379.5494;-44.2803;-38.5145;297.9469
-49.8447;-264.1171;396.4306;-47.4039;-48.1397;304.7438
-47.2972;-269.4264;413.1391;-50.3428;-57.8853;312.2881
-44.5446;-274.6051;429.6543;-52.9044;-67.6437;319.9607
-41.5985;-279.5023;445.7101;-55.3085;-77.3228;327.8756
-38.6018;-284.2834;461.6557;-57.5782;-86.8210;336.2213
-35.3828;-288.7847;477.1209;-59.0657;-96.9961;343.6340
-31.9092;-293.2158;492.0118;-60.8818;-106.1900;352.5196
-28.9383;-297.2227;507.4746;-62.4798;-115.1343;361.7323
-25.6184;-301.3632;522.1396;-63.7942;-123.9072;371.2160
-22.4032;-305.2524;536.5100;-64.8429;-132.4229;380.9821
-18.9232;-309.0137;550.4713;-65.6111;-140.6303;390.9812
-15.4806;-312.7060;564.0910;-66.0209;-148.5885;401.0002
-12.0950;-316.3941;577.6322;-66.0209;-156.2287;411.2051
-8.7369;-319.9576;590.4955;-66.0209;-163.6776;421.2039
-5.5434;-323.6589;603.1949;-65.8576;-170.6029;431.4940
-2.2483;-327.4491;615.7981;-65.4008;-177.2163;441.8438
0.9012;-331.3458;627.7830;-64.7564;-183.3783;452.1827
4.0863;-335.4256;639.1993;-63.8105;-189.2416;462.4231
7.2039;-339.6343;650.3211;-62.6737;-194.7204;472.5253
10.2622;-343.7446;661.2129;-61.3159;-199.8385;482.5803
13.2509;-347.8553;671.7333;-59.8072;-204.5390;492.5347
16.1805;-352.0175;681.8476;-58.0089;-209.0636;502.1868
18.9045;-356.2389;691.6760;-56.0833;-213.1785;511.6485
21.5632;-360.4675;701.2315;-53.9628;-217.0434;520.7449
24.2177;-364.5559;710.2413;-51.7064;-220.5881;529.5314
26.7494;-368.4953;718.8476;-49.3883;-223.7848;538.0656
29.1983;-372.4198;726.9492;-47.0807;-226.6720;546.3841
31.5456;-376.2915;734.5931;-44.7187;-229.3782;554.3806
33.7941;-380.1216;741.7846;-42.4542;-231.6689;562.1154
35.9501;-383.8448;748.4914;-40.1550;-233.7278;569.5156
38.0932;-387.4350;754.6954;-37.7160;-235.7020;576.5751
40.0071;-390.9193;760.5686;-35.3271;-237.3695;583.2766
41.8145;-394.2657;765.9594;-32.8190;-239.0424;589.4609
43.6098;-397.5939;770.8140;-30.3767;-240.4357;595.2608
45.1049;-400.5765;775.4251;-27.9319;-241.7430;600.6953
46.3450;-403.4457;779.6628;-25.5356;-243.0221;605.6880
47.3485;-406.1522;783.5729;-23.2368;-244.1699;610.2436
48.0326;-408.5478;787.2569;-21.0228;-245.2435;614.4123
48.8369;-411.0176;790.4418;-18.8993;-246.3035;618.2135
49.3514;-413.0525;793.4311;-16.8462;-247.3203;621.5801
49.8691;-415.1629;795.9882;-14.9233;-248.2490;624.5919
50.1024;-417.0109;798.2592;-13.1202;-249.1289;627.2399
50.4051;-418.8474;800.1892;-11.4173;-249.9922;629.5347
50.4225;-420.4985;801.7536;-9.8007;-250.7890;631.4594
50.4225;-422.2035;802.8523;-8.3089;-251.5575;633.0287
50.4225;-423.8572;803.5162;-7.0253;-252.2554;634.2162
50.1382;-425.4226;803.5162;-5.8707;-252.8736;635.0681
49.7357;-426.9075;803.5162;-4.8809;-253.4435;635.6465
49.4660;-428.4067;803.2815;-4.0600;-253.9006;635.9927
49.1816;-429.7406;802.7096;-3.3444;-254.3062;636.1029
48.6221;-430.7026;802.1083;-2.7756;-254.6315;636.1029
48.3156;-431.6214;801.3989;-2.2871;-254.9893;636.1029
489.3168;-335.9111;-909.0746;489.3168;-335.9111;-909.0746
