LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
545.1924;-125.2374;-13.6719;511.1864;-40.6736;223.3397
545.0999;-125.6398;-13.7311;511.2220;-41.0708;223.2585
545.0377;-126.0638;-13.7333;511.2540;-41.4882;223.1755
544.9686;-126.5329;-13.7343;511.2658;-41.9100;223.1025
544.9478;-127.0514;-13.7343;511.2960;-42.3575;223.0434
544.8981;-127.5877;-13.7333;511.3209;-42.8045;222.9691
544.8928;-128.1899;-13.6428;511.3627;-43.3027;222.8882
544.8616;-128.8016;-13.5649;511.3879;-43.7743;222.8586
544.8271;-129.4287;-13.4941;511.4205;-44.2783;222.7827
544.7005;-130.0880;-13.4363;511.4511;-44.8228;222.7116
544.5359;-130.7809;-13.3536;511.4716;-45.3540;222.6526
544.3428;-131.5592;-13.3531;511.4716;-45.9323;222.6009
544.1022;-132.3587;-13.3184;511.4716;-46.5282;222.5652
543.8069;-133.1904;-13.3184;511.4669;-47.1498;222.4881
543.4659;-134.0888;-13.3184;511.4152;-47.8012;222.3985
543.0809;-135.0106;-13.3366;511.3507;-48.4887;222.3164
542.6894;-135.9984;-13.3415;511.2493;-49.2093;222.2205
542.1119;-137.1137;-13.6749;511.1428;-49.9652;222.1264
541.5599;-138.3459;-14.0480;510.9955;-50.7717;222.0100
541.0929;-139.5681;-14.1299;510.8555;-51.5866;221.9334
540.6029;-140.7310;-14.2140;510.6356;-52.4470;221.8117
539.9937;-141.9156;-14.2140;510.4847;-53.3350;221.7350
539.4141;-143.1668;-14.2140;510.2546;-54.2642;221.6100
538.9750;-144.3190;-13.9216;510.0326;-55.1811;221.5748
538.4617;-145.5216;-13.8500;509.8234;-56.1636;221.4976
537.7690;-146.8541;-13.7267;509.5729;-57.1622;221.4292
537.2181;-148.1375;-13.6712;509.3292;-58.1662;221.4212
536.5992;-149.4443;-13.5852;509.0620;-59.1867;221.4046
535.9448;-150.8091;-13.5563;508.7973;-60.2159;221.4003
535.2797;-152.1759;-13.5044;508.5180;-61.2581;221.4003
534.5720;-153.5670;-13.4819;508.2546;-62.2740;221.4003
533.8780;-154.9396;-13.4404;507.9736;-63.2696;221.4096
