RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;10.3590;137.4153;199.9969
0.0880;-0.1554;-0.2278;9.6046;137.1183;200.1004
0.1369;-0.3436;-0.4951;8.8549;136.4982;200.1004
0.1579;-0.5597;-0.7850;8.1045;136.0817;200.1004
0.1579;-0.8051;-1.1083;7.3452;135.3930;200.0346
0.1579;-1.0711;-1.4478;6.5506;134.7254;199.9343
0.1135;-1.3671;-1.7913;5.7243;134.0230;199.8132
0.0596;-1.7110;-2.1335;4.9033;133.4490;199.7812
-0.0257;-2.0779;-2.4726;4.0354;132.6499;199.6367
-0.0968;-2.4840;-2.8182;3.1449;131.8584;199.5109
-0.1970;-2.9305;-3.1426;2.2102;131.0571;199.3962
-0.3103;-3.3985;-3.4518;1.3206;130.2717;199.2908
-0.4205;-3.8992;-3.7784;0.3970;129.4798;199.2204
-0.5372;-4.4268;-4.0770;-0.4901;128.7905;199.1975
-0.6677;-4.9773;-4.3463;-1.3688;128.1501;199.1802
-0.7872;-5.5490;-4.6493;-2.2464;127.3997;199.1509
-0.9048;-6.1362;-4.8893;-3.1357;126.5641;199.1165
-0.9989;-6.7433;-5.1110;-3.9461;125.7758;198.8727
-1.0849;-7.3962;-5.3395;-4.7429;124.8850;198.5791
-1.1722;-8.0866;-5.5395;-5.6486;123.9069;198.4252
-1.2569;-8.8134;-5.7232;-6.5951;122.9142;198.2941
-1.3525;-9.5921;-5.9130;-7.5374;121.8786;198.1383
-1.4671;-10.4445;-6.0880;-8.4747;120.8406;197.8834
-1.5952;-11.3698;-6.2496;-9.4476;119.8393;197.6634
-1.7279;-12.3545;-6.4073;-10.3920;118.8586;197.3469
-1.8513;-13.4152;-6.5772;-11.3624;117.9655;197.0340
-1.9752;-14.5450;-6.7297;-12.3373;117.0737;196.6393
-2.0583;-15.7322;-6.8941;-13.3570;116.2596;196.2723
-2.0583;-16.9865;-7.0386;-14.3703;115.4240;195.7706
-2.0583;-18.3158;-7.1453;-15.4117;114.7322;195.3331
-1.9573;-19.7311;-7.1453;-16.4818;114.0889;194.7386
-1.7640;-21.2460;-7.1453;-17.5693;113.4624;194.0340
-1.4493;-22.8666;-6.9836;-18.7356;112.9296;193.2867
-1.0716;-24.5730;-6.6643;-19.9155;112.4244;192.5029
-0.6775;-26.3162;-6.1661;-21.1921;111.9551;191.6967
-0.3060;-28.1584;-5.5593;-22.4980;111.5393;190.9192
0.0833;-30.0775;-4.8520;-23.8262;111.1406;190.1226
0.4407;-32.0929;-4.0216;-25.1602;110.7891;189.3452
0.7685;-34.1857;-2.9699;-26.5182;110.5142;188.6185
1.1405;-36.3848;-1.7686;-27.9098;110.2786;187.9650
1.5733;-38.6738;-0.2872;-29.2350;110.0734;187.3770
2.0964;-41.0703;1.4889;-30.5682;109.9567;186.8933
2.7891;-43.5479;3.6242;-31.8984;109.8638;186.5705
3.7196;-46.1106;6.1355;-33.2576;109.7871;186.5705
4.9415;-48.7669;9.1029;-34.5885;109.7057;186.5705
6.4435;-51.4914;12.5550;-35.9379;109.6079;186.7020
8.2820;-54.2606;16.4648;-37.2882;109.4415;187.0850
10.3996;-57.1506;20.8662;-38.7383;109.3498;187.7885
12.7526;-60.1281;25.6609;-40.0754;109.1426;188.5901
15.3065;-62.9761;30.9929;-41.4324;108.9287;189.5856
18.0057;-65.9000;36.7747;-42.7443;108.6730;190.7895
20.7956;-68.8650;43.0832;-44.0410;108.3079;192.0789
23.7307;-71.9084;49.7987;-45.3087;107.8725;193.5072
26.8336;-74.9584;56.7535;-46.4452;107.3004;195.0143
30.0657;-78.0429;64.1739;-47.5883;106.6037;196.6133
33.4423;-81.1399;71.9846;-48.7397;105.7188;198.3286
37.3410;-84.5167;79.5800;-49.8362;104.6456;200.0804
41.2608;-87.7929;87.9715;-50.8546;103.3745;201.8785
45.3109;-90.9965;96.7764;-51.8002;101.8562;203.6817
49.4924;-94.1184;105.9915;-52.6850;100.0913;205.5197
53.8151;-97.1525;115.4967;-53.5055;98.0802;207.3395
58.3150;-100.0651;125.4351;-54.2543;95.8150;209.1749
63.1581;-103.0878;135.7792;-55.0226;93.3273;211.1332
67.9020;-105.8945;146.1633;-55.6741;90.5110;213.0662
72.5472;-108.5218;156.7296;-56.2486;87.4296;215.1480
77.0957;-110.9994;167.7471;-56.5657;84.0502;217.1570
