RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;-26.9375;86.6018;201.4860
0.1724;-0.1615;0.1104;-26.8157;86.3247;201.5521
0.4438;-0.3637;0.2093;-26.6775;86.0268;201.6255
0.7687;-0.5814;0.2212;-26.5859;85.7231;201.7337
1.1356;-0.7966;0.3362;-26.4916;85.4332;201.8150
1.4058;-1.0319;0.4772;-26.3671;85.1240;201.8941
1.6257;-1.2581;0.5468;-26.2850;84.7863;201.9565
1.8841;-1.5037;0.6498;-26.1940;84.4894;202.0380
2.1447;-1.7395;0.6972;-26.1263;84.1486;202.0939
2.3656;-1.9815;0.7731;-26.0552;83.8378;202.1838
2.5603;-2.1832;0.9337;-25.9917;83.4900;202.2424
2.7782;-2.4594;1.0137;-25.9250;83.1256;202.2994
3.0253;-2.7505;1.1152;-25.8434;82.7746;202.3538
3.1921;-3.0061;1.2552;-25.7652;82.4155;202.4018
3.4212;-3.3047;1.3543;-25.6720;82.1089;202.4477
3.6041;-3.5867;1.4683;-25.6113;81.7415;202.5374
3.7847;-3.8746;1.5617;-25.5037;81.4066;202.5615
4.2204;-4.2397;1.5704;-25.4359;81.0432;202.5709
4.5863;-4.5832;1.5868;-25.3608;80.6714;202.6007
4.7986;-4.9207;1.6563;-25.2740;80.2808;202.6188
5.0205;-5.2648;1.6563;-25.2138;79.9373;202.6188
5.2243;-5.6120;1.6563;-25.1072;79.5868;202.6188
5.4348;-5.9751;1.6657;-25.0458;79.2389;202.6030
5.6113;-6.3274;1.6657;-25.0051;78.8932;202.5778
5.8749;-6.6888;1.6684;-24.8728;78.5395;202.5576
6.0814;-7.0686;1.6684;-24.7819;78.2179;202.4957
6.3643;-7.5097;1.6684;-24.7218;77.9020;202.4005
6.9467;-8.5306;1.5304;-24.7086;77.6462;202.3531
7.2655;-9.0146;1.5304;-24.7086;77.4125;202.3439
7.6800;-9.5350;1.5304;-24.7086;77.1778;202.3315
8.1672;-10.0684;1.6746;-24.7255;76.9612;202.3301
8.7590;-10.6395;1.9970;-24.8349;76.7645;202.3169
9.5318;-11.3190;2.5545;-24.9993;76.5997;202.2759
10.3877;-12.0973;3.1014;-25.2652;76.4775;202.2759
11.4277;-12.9631;3.7072;-25.6423;76.3132;202.2759
12.5815;-13.9253;4.4094;-26.2284;76.0666;202.3310
13.8468;-15.0273;5.1957;-26.9951;75.6387;202.4784
15.2627;-16.3120;6.2251;-27.8989;75.0582;202.7448
16.9649;-17.9541;7.4341;-28.8794;74.4113;203.0029
18.8779;-19.9434;8.9660;-29.8897;73.6249;203.3139
21.0466;-22.3978;10.7022;-30.8864;72.8626;203.6034
23.5206;-25.2878;12.7704;-31.9476;71.9141;203.9611
26.2525;-28.6277;15.1151;-33.0195;70.8332;204.3739
29.2538;-32.4766;17.5607;-34.0621;69.5097;204.8380
32.5121;-36.6806;20.7439;-34.9880;67.9180;205.3935
36.0830;-41.2552;24.3896;-35.7939;66.0146;206.0207
39.8078;-46.2336;28.4632;-36.4974;63.8695;206.7325
43.9040;-51.0803;33.7343;-37.0762;61.4376;207.5641
48.2332;-56.9298;38.7991;-37.6243;58.8100;208.6272
52.9108;-63.2262;44.5165;-37.8867;55.7554;209.5762
57.8109;-69.8500;50.6580;-37.8867;52.3491;210.5689
63.0122;-76.8321;57.5428;-37.8867;48.4839;211.7338
68.4569;-84.2875;64.7671;-37.6349;44.2152;213.0136
74.0419;-92.0018;72.5602;-37.0369;39.5840;214.3739
79.7899;-100.1490;80.7141;-36.2159;34.5222;215.9404
85.6724;-108.4290;89.6193;-34.8295;29.3922;217.2924
91.6957;-116.8850;98.9984;-33.2361;23.7481;218.8909
97.6960;-125.3255;108.8614;-31.4643;17.8527;220.6643
103.8325;-134.4465;118.9598;-29.3432;11.4966;222.6132
110.0366;-143.3602;129.5273;-27.2222;4.6739;225.0661
116.3014;-152.5390;140.9274;-24.6894;-2.3210;227.4597
122.4983;-161.3377;152.7609;-21.9213;-9.6635;230.1631
129.0404;-170.8349;165.0189;-18.8776;-17.5896;233.3171
135.4380;-179.9209;177.8653;-15.7472;-25.5846;236.6450
141.8198;-188.7814;191.3031;-12.4831;-33.7172;240.2508
148.1115;-197.8931;205.1168;-9.0268;-42.1875;244.2150
154.2070;-206.5505;219.2825;-5.4459;-50.8846;248.6088
160.2114;-215.0111;233.8808;-1.6270;-59.8876;253.4554
166.1971;-223.4405;248.7993;2.4629;-68.9509;258.6861
171.9154;-231.5154;263.9325;5.6311;-78.4098;265.1287
177.5639;-239.5156;279.3369;9.9787;-88.1421;271.5592
183.0129;-247.1719;294.9128;14.8172;-97.9482;278.2541
188.3880;-254.7479;310.7054;19.7435;-107.7679;285.4129
193.6709;-262.1312;326.5420;25.6788;-117.2170;292.2008
198.8489;-269.2916;342.4882;30.2317;-126.3049;300.2092
203.5623;-275.6509;358.5863;35.2569;-135.6802;308.5635
208.9761;-282.3652;374.6325;40.3742;-145.0212;317.7361
214.0800;-288.7077;390.7057;45.7174;-154.0726;327.1015
219.1927;-294.1250;407.0096;51.2226;-162.8513;336.8185
223.8561;-300.0327;422.6131;56.6539;-171.7576;346.7744
228.7360;-305.9253;438.0887;62.5371;-179.6391;356.3963
233.6178;-311.9624;453.1079;68.3254;-187.4798;366.2901
237.7735;-315.1818;469.1446;74.1297;-194.9685;376.6435
242.1625;-320.2872;483.8851;80.1563;-202.1027;387.1143
246.9270;-325.5888;498.5569;85.9308;-209.0957;397.9465
252.0527;-332.1751;512.5144;91.8983;-215.6349;408.8129
257.3654;-337.9310;527.3560;97.9482;-221.7671;419.7411
261.9091;-342.8084;541.2144;103.8648;-227.5549;430.7588
266.6239;-347.4630;554.9746;109.7315;-232.9003;441.8149
271.0606;-352.0521;568.3880;116.0315;-237.8153;452.4976
275.1955;-355.2215;581.1564;121.8588;-242.3052;463.3412
279.5087;-359.2716;593.6272;127.7762;-246.3112;473.9581
284.0962;-363.3311;605.9459;134.2935;-250.0692;483.9422
288.5738;-367.0480;617.6599;140.1242;-253.5614;494.3094
293.1098;-370.5289;628.8512;145.8545;-256.7398;504.2755
297.4397;-373.7927;639.5140;151.3707;-259.5966;514.1841
301.7644;-377.0016;649.5765;156.9638;-262.1015;523.7648
306.1053;-379.8784;659.3294;162.4527;-264.2529;532.9003
310.2752;-382.4151;668.7546;168.1336;-266.2222;541.7518
314.4554;-385.1030;677.5778;173.6960;-267.8474;550.0958
318.5038;-387.5807;685.9611;179.2350;-269.2529;558.1075
322.4163;-389.8675;693.8861;184.6168;-270.3900;565.8578
326.1651;-391.9053;701.3836;189.8628;-271.2969;573.1950
329.7515;-393.4001;708.3596;194.9568;-272.0265;580.1172
333.2347;-395.0152;714.8156;199.9611;-272.5434;586.6236
336.5555;-396.3329;720.7214;204.8846;-272.8845;592.4446
339.7655;-397.4374;726.1401;209.4768;-272.8845;597.7997
342.7689;-398.3915;731.0885;213.7359;-272.8845;602.8559
345.7059;-399.3658;735.5796;217.7661;-272.6795;607.5153
348.5303;-400.2406;739.7490;221.5847;-272.2904;611.8600
351.2407;-401.1617;743.4523;225.2644;-271.8471;615.8906
353.7942;-401.7983;746.7179;228.8369;-271.2965;619.5141
356.2043;-402.2567;749.6271;232.0672;-270.6787;622.7742
358.5587;-402.6847;752.0849;235.1204;-270.0130;625.6627
360.8695;-402.8507;754.1488;237.9805;-269.4257;628.1875
363.1401;-403.0638;755.8939;240.6130;-268.9244;630.3475
365.2895;-403.0638;757.2515;243.0474;-268.4721;632.1571
367.2881;-403.0694;758.2669;245.2056;-268.0971;633.7752
369.1565;-403.0712;758.7165;247.0020;-267.7917;635.2262
371.0144;-403.2226;759.1300;248.7037;-267.5168;636.5618
372.7503;-403.5752;759.2618;250.4086;-267.2424;637.6512
374.4227;-404.0693;759.2618;252.0642;-267.0000;638.5862
375.8941;-404.6738;759.2618;253.6733;-266.7738;639.3035
377.3262;-405.5181;758.9217;255.2607;-266.5491;639.7840
378.6592;-406.4891;758.4697;256.7916;-266.3637;640.0391
379.9316;-407.2130;757.7140;258.1664;-266.2311;640.2878
381.1156;-407.8474;756.4803;259.4443;-266.0958;640.4883
382.2887;-408.7760;755.3607;260.6341;-265.9928;640.4883
383.2847;-409.3928;754.3591;261.7629;-265.8651;640.4883
384.0037;-409.8600;753.4750;262.7992;-265.7120;640.4437
384.6452;-410.4182;752.8430;263.6881;-265.4672;640.2202
385.1573;-410.8185;752.3704;264.4008;-265.2701;640.2202
385.5173;-410.8185;752.0817;264.7485;-265.0064;640.2202
334.2517;-107.7139;-832.8912;334.2517;-107.7139;-832.8912
