LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
341.9572;44.1701;22.4118;322.3741;128.8539;215.3515
341.9586;44.0241;22.3736;322.4202;128.8021;215.3450
341.9719;43.8500;22.3494;322.4569;128.6024;215.2193
342.0264;43.6471;22.2992;322.4661;128.3111;215.0761
342.0298;43.4204;22.2310;322.5394;128.2994;214.9722
342.0451;43.1742;22.1860;322.5604;127.9663;214.8805
342.0645;42.8517;22.1538;322.7575;127.8157;214.8038
342.1084;42.4821;22.1538;322.8243;127.5877;214.7719
342.2235;42.0640;22.1538;322.9537;127.4749;214.7440
342.3211;41.5235;22.1631;323.1082;127.2868;214.7087
342.4800;40.8466;22.2352;323.2255;126.9724;214.4953
342.6019;40.0310;22.3339;323.4191;126.7351;214.4419
342.8659;39.0902;22.5781;323.6838;126.5406;214.4258
343.1603;37.9271;22.8454;324.0419;126.2215;214.4230
343.6065;36.5455;23.1822;324.4408;125.7940;214.3923
344.1584;34.9298;23.7275;324.9720;125.4367;214.3144
344.8538;32.9703;24.3656;325.5660;124.8284;214.3144
345.6175;30.5776;25.0954;326.2205;124.1858;214.2917
346.5742;27.7900;26.0328;327.0513;123.5647;214.2917
347.5540;24.4667;27.2557;327.9880;122.7049;214.3224
348.7620;20.6446;28.6665;329.1375;121.9487;214.5565
350.0272;16.2652;30.4314;330.3487;120.6887;214.5926
351.5672;11.4537;32.4376;331.6775;119.4458;214.7348
353.1548;5.8713;34.7893;333.1172;117.9483;214.8143
355.1112;-0.1205;37.4009;334.7232;116.1519;214.9548
357.1076;-6.5382;40.6265;336.5022;114.1508;215.1831
359.2409;-13.6348;44.2185;338.3211;111.7237;215.4586
361.4825;-21.2307;48.3175;340.4270;109.1543;215.8400
363.7748;-29.5617;52.9816;342.6984;106.2423;216.3875
366.2184;-38.3678;58.2103;345.0225;103.0834;216.9815
368.8670;-47.7929;63.9963;347.4959;99.5130;217.6803
371.6030;-57.6604;70.5137;350.0575;95.4132;218.4804
374.5191;-68.0307;77.6125;352.8247;90.9950;219.5121
377.6804;-78.4544;85.1345;355.7533;86.1553;220.7094
380.8818;-89.4975;93.6748;358.9085;80.8565;222.2182
384.3229;-100.4654;102.6736;362.1964;75.3314;224.0618
387.8751;-112.0377;112.3025;365.4327;69.0305;226.0347
391.6951;-123.4590;122.3580;368.6377;62.2045;228.1742
395.7886;-134.9982;132.9285;371.7971;54.9201;230.6998
400.0147;-146.7843;143.9502;374.9495;47.1076;233.5936
404.4784;-158.3219;155.3876;378.0211;38.8892;236.8882
409.1929;-169.7239;167.7076;381.0038;30.3490;240.6637
413.7100;-181.1639;179.6412;383.9855;21.4895;244.9257
418.0275;-192.3736;191.6301;386.8511;12.2973;249.6567
422.2448;-203.2826;204.3254;389.7352;3.1369;254.8068
426.3514;-214.1387;217.8074;392.6470;-6.0257;260.6224
429.8807;-224.6361;231.0581;395.0613;-15.3615;266.6149
433.0483;-234.6250;244.6836;397.2478;-24.6748;272.9429
435.6711;-244.4146;258.3808;399.3360;-33.8669;279.6452
438.4094;-254.1162;272.8562;401.1511;-42.9571;286.5732
440.8150;-263.2686;287.2188;402.5975;-52.6848;293.9756
442.9714;-272.1987;301.6705;403.7562;-61.9889;301.1273
446.9798;-279.1101;317.6536;404.7429;-70.9565;308.5779
448.5782;-287.2922;331.8019;406.4664;-78.9142;317.3193
450.0353;-295.0566;345.8560;407.4146;-87.0732;325.5253
451.4718;-302.1602;360.0729;408.0324;-95.0525;333.6826
452.5507;-309.0312;374.0302;408.3698;-102.8017;341.8260
453.4532;-315.3288;387.8097;408.3698;-110.0559;350.1710
454.0366;-321.3942;401.4590;408.3698;-117.1437;358.2047
454.3300;-326.8838;414.6540;408.2022;-123.8766;366.3534
454.3300;-332.0881;427.6910;407.6981;-130.2622;374.4517
454.3300;-337.0549;440.0479;406.8213;-136.5397;382.3524
453.6385;-341.6258;451.8827;405.7333;-142.5189;390.2120
453.1390;-345.7676;463.4802;404.4653;-148.2147;398.0085
452.5558;-349.5561;474.8827;403.0115;-153.8333;405.7257
451.9383;-352.8666;485.8682;401.3809;-158.8346;413.2258
451.1935;-356.0281;496.5838;399.6024;-163.5278;420.6398
450.2158;-358.9838;506.7436;397.6246;-167.9350;427.7696
449.0590;-361.6815;516.4379;395.5901;-172.0116;434.7832
447.8524;-364.0160;525.7738;393.4109;-175.8326;441.5537
446.4850;-366.2295;534.7747;391.1593;-179.3150;448.1828
444.9561;-368.2682;543.1659;388.8450;-182.4406;454.5121
443.3839;-370.1127;551.3199;386.4785;-185.4030;460.5560
441.7603;-371.8162;559.1394;384.1120;-188.0495;466.5162
440.1145;-373.2397;566.4018;381.7029;-190.5499;472.1087
438.4299;-374.4372;573.1408;379.2724;-192.7328;477.3261
436.6874;-375.4043;579.4150;376.9369;-194.6709;482.2925
434.7948;-376.4164;585.3708;374.2710;-196.7289;486.6063
432.7663;-377.2776;590.7640;371.8595;-198.3868;490.7417
430.6340;-378.3112;595.7805;369.7913;-199.5098;494.7727
428.5195;-378.9602;600.4983;367.7863;-200.5204;498.5167
426.2838;-379.5019;604.8700;365.8392;-201.3112;501.9671
424.0713;-379.9440;608.8787;363.9986;-201.9997;505.1186
421.7304;-379.9978;612.5719;362.2410;-202.4708;507.9771
419.5814;-380.2295;615.9001;360.4835;-202.9080;510.5108
417.5293;-380.2295;618.9036;358.8093;-203.2458;512.7417
415.4933;-380.2295;621.7376;357.2438;-203.3398;514.7089
413.6202;-380.2247;624.1982;355.8469;-203.3398;516.4437
411.7832;-380.0116;626.3533;354.6417;-203.3398;517.9208
410.1736;-379.7197;627.9467;353.5802;-203.1473;519.1221
408.7610;-379.1837;629.3799;352.6718;-202.7224;520.1588
407.5978;-378.6444;630.1912;351.8793;-202.2371;520.9934
1589.7659;1100.3270;397.8612;1589.7736;1100.3563;397.9041
1589.7722;1100.3327;397.8510;1589.7559;1100.3170;397.8595
353.0928;-136.3461;-838.8121;353.0928;-136.3461;-838.8121
