LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
367.9806;18.3077;18.7783;354.3626;104.8632;210.8502
368.0224;18.2587;18.8447;354.4468;104.7464;210.9904
368.0224;18.2587;18.8817;354.5030;104.7284;211.0039
368.0775;18.2069;18.8817;354.5868;104.6572;211.1501
368.1503;18.1458;18.8817;354.6248;104.5950;211.2133
368.3831;17.9586;18.8522;354.6909;104.5192;211.2909
368.4725;17.8857;18.8522;354.7403;104.4462;211.3524
368.6720;17.7487;18.8522;354.8013;104.3560;211.4089
368.6879;17.6893;18.8780;354.8810;104.3503;211.4992
368.7432;17.6884;18.9652;354.9248;104.1596;211.5682
368.7494;17.6292;19.2321;355.0289;104.1013;211.6147
368.7953;17.6284;19.3415;355.1354;103.9954;211.7016
368.7953;17.5433;19.3766;355.2602;103.9002;211.8400
369.0087;17.3710;19.4075;355.3534;103.7574;211.9020
369.0087;17.2628;19.4438;355.4762;103.6662;212.0287
369.0087;17.2417;19.6020;355.5700;103.5502;212.1116
368.8730;17.1851;19.9455;355.7214;103.5098;212.3317
368.8730;17.1797;20.0826;355.8433;103.3407;212.4162
368.8730;17.0602;20.1129;355.9788;103.3121;212.6416
368.9666;16.9171;20.1622;356.1210;103.1958;212.8041
369.3559;16.5911;20.1986;356.2635;102.9810;212.8454
369.4011;16.4463;20.2851;356.3718;102.6994;212.8727
369.4428;16.4200;20.4026;356.5525;102.6460;213.1188
369.4428;16.1517;20.5379;356.7264;102.4564;213.2513
369.4428;16.1225;20.8148;356.9241;102.2182;213.3420
369.5435;16.0221;21.0046;357.0340;101.8660;213.3785
369.5435;15.8342;21.0832;357.1747;101.6669;213.5186
369.6456;15.6575;21.1999;357.3358;101.4948;213.7196
369.8649;15.4193;21.2659;357.5516;101.4805;214.1343
370.0253;15.1523;21.2872;357.6957;101.1873;214.1908
370.0379;15.0170;21.5059;357.8391;100.8891;214.2693
370.1052;14.9353;21.8588;358.0025;100.6148;214.3683
370.1334;14.7222;21.9634;358.2082;100.5773;214.7279
370.2644;14.5001;22.0866;358.3900;100.3743;214.8973
370.3662;14.2692;22.1710;358.5227;100.0748;214.9508
370.4704;14.0462;22.2719;358.7213;99.8096;215.0988
370.5678;13.8332;22.3884;358.8843;99.5277;215.1710
370.6341;13.6092;22.5351;359.0497;99.3126;215.3228
370.7264;13.3726;22.6930;359.2217;99.1136;215.4815
370.8241;13.1305;22.8006;359.3618;98.8836;215.5836
370.9180;12.8676;22.8776;359.5483;98.7500;215.8312
370.9673;12.6119;23.0101;359.7016;98.4947;215.8371
371.0768;12.3296;23.0820;359.8206;98.0921;215.9167
371.2030;12.0430;23.1794;359.9676;97.8713;215.9401
371.2939;11.7565;23.2613;360.1291;97.6479;216.0121
371.4111;11.5055;23.3795;360.3035;97.5603;216.2506
371.4845;11.2141;23.4821;360.4681;97.3752;216.2888
371.5984;10.9229;23.5751;360.5731;97.1256;216.3379
371.6842;10.6122;23.6154;360.6879;96.8533;216.3379
371.7746;10.3196;23.6223;360.8537;96.6231;216.2888
371.8659;10.0337;23.6527;360.9713;96.3348;216.2888
371.9376;9.7335;23.6722;361.0966;96.1123;216.2881
371.9742;9.4627;23.7061;361.2315;95.9766;216.2824
372.0587;9.1477;23.7061;361.3146;95.7039;216.1523
372.0587;8.8645;23.7274;361.4578;95.5381;216.1227
