LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
359.5601;36.1083;15.7055;338.1349;123.0653;207.4612
359.6353;36.1081;15.6326;338.1939;123.0114;207.4506
359.7562;36.1083;15.6066;338.2384;122.9344;207.4117
359.8536;36.1081;15.5602;338.2806;122.8422;207.3429
360.0813;36.1043;15.5357;338.3095;122.7234;207.2385
360.0933;36.1018;15.4875;338.3440;122.6165;207.2385
360.2146;36.0497;15.3798;338.4433;122.5980;207.2385
360.2387;36.0092;15.3583;338.5416;122.5923;207.2414
360.5774;35.9715;15.3304;338.6158;122.5337;207.2522
360.6793;35.9393;15.3243;338.7185;122.4877;207.2522
360.7130;35.8628;15.3243;338.8174;122.4206;207.2418
360.7637;35.7599;15.3055;338.8620;122.2804;207.2418
360.8349;35.6597;15.3055;338.9966;122.2768;207.1940
360.8749;35.5600;15.3055;339.0754;122.1546;207.1797
360.9164;35.4445;15.3166;339.1496;122.0608;207.1940
360.9842;35.3421;15.3610;339.2775;121.9997;207.1940
361.0608;35.2338;15.3771;339.4384;121.9962;207.2007
361.1212;35.1099;15.3771;339.5263;121.8515;207.2007
361.1757;34.9583;15.3771;339.6696;121.8243;207.2007
361.2371;34.7983;15.3664;339.6763;121.5940;207.1506
361.2808;34.6200;15.3511;339.7920;121.5297;207.0977
361.3033;34.4386;15.3186;339.9085;121.4579;207.0977
361.3065;34.2674;15.3164;339.9794;121.2247;207.0977
361.3368;34.1105;15.3164;340.1019;121.1860;207.0747
361.3895;33.9444;15.3186;340.1615;121.0611;207.0493
361.3895;33.7699;15.3226;340.2189;120.9003;207.0747
361.3895;33.5572;15.3337;340.3181;120.7481;207.0747
361.3678;33.3297;15.3337;340.3822;120.6195;207.0493
361.3651;33.1201;15.3337;340.4598;120.4436;207.0493
361.3608;32.8895;15.2948;340.4619;120.1660;206.9989
361.3269;32.6597;15.2948;340.5398;120.0993;206.9808
361.2822;32.4471;15.2939;340.5897;119.9492;206.9628
361.2452;32.2277;15.2948;340.6197;119.7968;206.9628
361.1563;31.9803;15.3023;340.6596;119.6519;206.9373
361.1084;31.7613;15.3134;340.7129;119.4717;206.9014
360.9985;31.5217;15.3023;340.7511;119.3320;206.8903
360.9124;31.2589;15.3023;340.7832;119.1802;206.8641
360.8118;30.9878;15.2950;340.8352;119.0233;206.8489
360.6993;30.7239;15.2950;340.8763;118.8927;206.8480
360.5910;30.4929;15.2950;340.9190;118.7222;206.8170
360.4887;30.2639;15.3537;340.9467;118.5601;206.7775
360.3781;30.0197;15.3654;340.9729;118.4504;206.7703
360.2333;29.7643;15.3712;340.9914;118.2853;206.7311
360.0632;29.4987;15.3935;341.0084;118.1645;206.7167
359.9256;29.2470;15.4041;341.0370;117.9958;206.6779
359.7731;29.0040;15.4041;341.0457;117.8457;206.6386
359.6390;28.7880;15.4041;341.0601;117.6993;206.5919
359.4306;28.5330;15.3989;341.0608;117.5917;206.5893
359.2978;28.3128;15.3891;341.0886;117.4572;206.5845
359.1274;28.0859;15.3793;341.1025;117.3316;206.5697
358.9654;27.8802;15.3693;341.1145;117.1551;206.5206
358.8083;27.6668;15.3499;341.1185;117.0428;206.5087
358.6712;27.4584;15.3473;341.1224;116.9436;206.4785
358.4977;27.2490;15.3325;341.1267;116.8083;206.4210
358.3010;27.0119;15.3317;341.1550;116.6847;206.3864
358.0846;26.8019;15.3307;341.1561;116.5962;206.3378
357.8930;26.6043;15.3307;341.1977;116.5153;206.3274
357.6966;26.4194;15.3307;341.2339;116.4694;206.3179
357.5333;26.2317;15.3378;341.2816;116.3745;206.2527
357.3090;25.9970;15.3379;341.3406;116.3364;206.2153
357.0760;25.7539;15.3746;341.3878;116.3364;206.1847
356.8696;25.5074;15.4353;341.4431;116.3364;206.1256
356.6635;25.2259;15.5214;341.4910;116.4037;206.0625
356.4208;24.9046;15.7083;341.5600;116.5318;206.0164
356.2295;24.5461;15.9040;341.6313;116.7866;205.9957
356.0299;24.1208;16.1032;341.7164;117.0708;205.9275
355.9188;23.6960;16.3982;341.8417;117.4828;205.8656
355.7618;23.1669;16.7992;342.0162;117.9930;205.8262
355.6304;22.5003;17.3135;342.2244;118.6115;205.7783
355.5564;21.7997;17.9240;342.4627;119.3732;205.7783
355.5001;20.9568;18.7486;342.7793;120.3848;205.7783
355.4658;19.9695;19.7325;343.1369;121.5107;205.8086
355.4260;18.8322;20.8775;343.5265;122.8695;205.8598
355.4180;17.5550;22.2812;344.0297;124.2757;205.8598
355.3711;16.1014;23.9609;344.5444;125.9639;205.8645
355.3637;14.4774;25.8695;345.1131;127.7876;205.8645
355.2690;12.5444;28.1073;345.6814;129.9198;205.8590
355.1457;10.4455;30.7441;346.4991;131.4141;205.8157
354.9481;8.1398;33.7122;347.1787;133.6225;205.7473
354.7230;5.6497;37.1169;347.8370;135.8637;205.6107
354.3909;2.9521;41.0210;348.4697;138.2035;205.6107
353.9794;-0.0056;45.3786;349.1421;140.5966;205.6107
353.5336;-3.0989;50.2858;349.8379;142.9196;205.6650
353.0775;-6.3597;55.7308;350.5018;145.5992;206.0893
352.6400;-9.6624;61.7104;351.2315;147.8634;206.5232
352.1859;-13.2261;68.2755;351.9170;150.1722;206.8750
351.7227;-16.8473;75.3681;352.6537;152.1244;207.2030
351.2858;-20.6830;82.9261;353.1189;154.2226;207.4533
350.9559;-24.4394;90.9338;353.7185;155.8899;207.9374
350.7262;-28.1019;99.2224;354.3483;157.2849;208.0634
350.5176;-31.9048;108.0176;354.6116;158.0753;208.3852
350.3868;-35.6936;116.9083;354.7049;158.3310;208.4296
350.3078;-39.5211;126.0716;354.9693;158.3310;208.7230
350.2594;-43.3573;135.4900;355.3328;158.0753;208.7230
350.2196;-47.1494;145.0120;355.6133;157.9861;208.9429
350.1981;-50.8080;154.7585;356.1409;157.2627;209.2866
350.1537;-54.5764;164.5090;356.5117;156.2969;209.4400
350.0645;-57.9329;174.2480;357.1564;155.0489;209.7314
350.0495;-61.4265;183.9426;357.7298;153.1345;209.8392
350.0495;-64.9334;193.5483;358.3803;151.3365;209.8392
350.0495;-68.2254;203.0598;359.2569;148.6051;209.8392
349.9521;-70.9754;213.1647;359.8714;145.9726;209.7884
349.9521;-74.0427;222.1702;360.5106;142.5290;209.4402
349.9521;-77.1902;230.9016;361.2201;138.7532;209.4147
349.8322;-80.1465;239.3330;362.1091;134.7816;209.4147
349.6033;-83.0933;247.5279;362.9870;130.5850;209.4147
349.5148;-86.0768;255.4010;363.8355;126.0555;209.6445
349.3281;-88.8580;262.8787;364.6710;121.4230;209.9944
349.0532;-91.7342;270.1577;365.5239;116.6206;210.4982
348.8106;-94.5379;277.1135;365.8186;111.5725;210.6536
348.8078;-97.1015;283.4939;366.1727;106.5484;211.1352
348.5491;-99.6627;289.3844;367.1942;102.0370;212.2522
348.5318;-102.2555;295.3057;367.8089;97.4524;213.1578
348.2765;-104.8072;300.7163;368.0966;92.9391;213.8731
347.9745;-107.2340;305.8688;368.3793;88.4907;214.7582
347.5605;-109.5297;310.6258;368.5205;84.3775;215.5258
346.9811;-111.7819;314.9324;368.5896;80.2894;216.3476
346.5708;-113.8681;319.1799;368.6985;76.6789;217.1153
345.9930;-115.8417;322.8759;368.7157;73.2372;217.8423
345.3166;-117.7021;326.2678;368.7157;69.9617;218.7040
344.5964;-119.4711;329.4090;368.7157;67.0233;219.3938
343.8746;-121.1056;332.2411;368.6146;64.1638;220.1310
343.2253;-122.4675;334.6803;368.5050;61.5771;220.7587
342.6561;-123.7498;337.0352;368.3875;59.2274;221.3580
342.2081;-125.0032;339.3838;368.2480;57.0795;222.2238
