RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;27.5273;91.8733;224.9314
-0.1724;-0.2287;-0.1362;27.2637;91.7332;224.8862
-0.3597;-0.5047;-0.2053;27.0001;91.5879;224.8543
-0.5435;-0.7845;-0.2515;26.7210;91.4377;224.8400
-0.7268;-1.0870;-0.2806;26.4388;91.2610;224.8091
-0.9029;-1.4169;-0.2865;26.1636;91.0623;224.7762
-1.0620;-1.7617;-0.3034;25.8963;90.8693;224.7672
-1.2228;-2.1183;-0.3057;25.6361;90.6388;224.7422
-1.3734;-2.4970;-0.3075;25.3949;90.3947;224.7007
-1.5044;-2.8964;-0.3086;25.1537;90.1304;224.6725
-1.6102;-3.3154;-0.3086;24.9112;89.8464;224.6514
-1.7115;-3.7406;-0.3171;24.6749;89.5499;224.6432
-1.8124;-4.1852;-0.3171;24.4439;89.2221;224.6293
-1.8958;-4.6678;-0.3171;24.2370;88.8968;224.5989
-1.9682;-5.1710;-0.3157;24.0510;88.5791;224.5728
-2.0249;-5.6767;-0.2866;23.8514;88.2560;224.5704
-2.0884;-6.1531;-0.2634;23.6582;87.9277;224.5535
-2.1594;-6.6294;-0.2457;23.4586;87.5900;224.5400
-2.2258;-7.0968;-0.2272;23.2723;87.2311;224.5110
-2.2904;-7.5495;-0.2049;23.0918;86.8828;224.4759
-2.3034;-8.0387;-0.1934;22.9118;86.5457;224.4577
-2.3267;-8.5477;-0.1634;22.7426;86.2038;224.4245
-2.3267;-9.0672;-0.1508;22.5851;85.8626;224.3897
-2.3267;-9.5724;-0.1201;22.4301;85.5167;224.3581
-2.3252;-10.0862;-0.1053;22.2786;85.1713;224.3333
-2.3027;-10.6068;-0.0722;22.1457;84.8262;224.2911
-2.2679;-11.1389;-0.0362;22.0366;84.4809;224.2118
-2.2141;-11.6606;-0.0071;21.9248;84.1414;224.1532
-2.1360;-12.1829;0.0058;21.8239;83.8183;224.1261
-2.0598;-12.7200;0.0419;21.7289;83.4846;224.0809
-1.9664;-13.2653;0.0719;21.6419;83.1620;224.0399
-1.8591;-13.7910;0.1061;21.5753;82.8573;224.0127
-1.7464;-14.3151;0.1445;21.5073;82.5364;223.9862
-1.6367;-14.8604;0.1895;21.4371;82.2058;223.9408
-1.4935;-15.4056;0.2135;21.3913;81.8899;223.8789
-1.3451;-15.9324;0.2298;21.3560;81.5654;223.8178
-1.1773;-16.4604;0.2535;21.3303;81.2445;223.7664
-1.0079;-16.9822;0.2757;21.3189;80.9268;223.7058
-0.8227;-17.5130;0.3216;21.3189;80.6122;223.6515
-0.6227;-18.0627;0.3575;21.3189;80.3011;223.6200
-0.4429;-18.6238;0.4250;21.3216;79.9803;223.5649
-0.2327;-19.1791;0.4700;21.3326;79.6535;223.5046
-0.0103;-19.7342;0.5241;21.3353;79.3393;223.4946
0.2195;-20.3057;0.6165;21.3471;79.0351;223.4832
0.4914;-20.8754;0.6979;21.3648;78.7212;223.4573
0.7728;-21.4846;0.8250;21.3908;78.3948;223.4323
1.0482;-22.1960;1.0330;21.4218;78.0982;223.4075
1.4186;-22.9224;1.1828;21.4379;77.8184;223.3887
1.8257;-23.7538;1.4293;21.4379;77.5231;223.3887
2.2893;-24.7045;1.7777;21.4379;77.2510;223.3887
