LWJC_x;LWJC_y;LWJC_z;LEJC_x;LEJC_y;LEJC_z
367.1447;71.6761;34.3535;321.9176;184.6523;208.8902
367.1082;71.7604;34.3110;322.0148;184.7311;208.8902
367.1031;71.8710;34.2614;322.1136;184.8312;208.9049
367.1031;71.9783;34.2246;322.2181;184.9228;208.9197
367.1082;72.0629;34.1699;322.3225;184.9961;208.9236
367.1182;72.1681;34.1433;322.4189;185.0800;208.9346
367.1515;72.2636;34.1033;322.5084;185.1686;208.9506
367.1669;72.3810;34.1033;322.6168;185.2582;208.9798
367.2884;72.5382;34.1033;322.7190;185.3393;208.9812
367.3829;72.7056;34.1018;322.8501;185.4454;209.0023
367.4742;72.8356;34.0762;322.9583;185.5588;209.0023
367.5859;72.9961;34.0515;323.0796;185.6674;209.0034
367.7100;73.1861;34.0480;323.1761;185.8076;209.0023
367.8186;73.3454;34.0195;323.3053;185.9377;209.0011
367.8948;73.4989;34.0141;323.4268;186.0539;208.9962
368.0369;73.6673;33.9975;323.5471;186.1748;208.9911
368.1355;73.8117;33.9334;323.6484;186.3304;208.9904
368.2800;74.0030;33.9204;323.7405;186.4996;208.9896
368.3945;74.1947;33.9148;323.8162;186.6840;208.9896
368.5214;74.3863;33.9148;323.8820;186.8820;208.9896
368.7555;74.5802;33.9139;323.9775;187.0322;208.9848
368.8798;74.8941;33.8975;324.0459;187.2125;208.9802
369.0734;75.1172;33.8919;324.1111;187.3814;208.9772
369.2600;75.3528;33.9139;324.1899;187.5534;208.9772
369.4264;75.6305;33.9139;324.2889;187.7495;208.9772
369.5922;75.9103;33.9238;324.3491;187.9682;208.9848
369.7789;76.1566;33.9288;324.4020;188.2154;209.0061
369.9324;76.4445;33.9656;324.4643;188.4629;209.0442
370.0317;76.7435;33.9919;324.5493;188.7288;209.1121
370.2515;77.0253;34.0235;324.6469;188.8962;209.1198
370.4719;77.3633;34.0397;324.6849;189.1688;209.1211
370.6061;77.6517;34.0427;324.7462;189.4527;209.1533
370.6740;78.0326;34.1248;324.8396;189.7415;209.2273
370.9783;78.3813;34.1347;324.8925;190.0395;209.2699
371.1706;78.7556;34.1538;324.9475;190.3471;209.3148
371.3494;79.0973;34.1538;324.9961;190.6141;209.3356
371.4186;79.5299;34.2072;325.0533;190.8843;209.3392
371.5770;79.8972;34.2171;325.1174;191.2017;209.3682
371.8704;80.3250;34.2171;325.1862;191.4845;209.3956
372.0175;80.7453;34.2072;325.2375;191.7923;209.3956
372.2020;81.1603;34.2068;325.2611;192.0683;209.3956
372.3825;81.6044;34.1816;325.2836;192.3162;209.3593
372.6119;82.0082;34.1153;325.3047;192.5965;209.3593
372.7265;82.4852;34.0650;325.3122;192.8643;209.3525
372.9765;82.9380;33.9876;325.3274;193.1899;209.3501
373.1594;83.3523;33.9408;325.3354;193.4975;209.3254
373.3282;83.8397;33.8662;325.3366;193.7412;209.3161
373.4669;84.3770;33.8608;325.3390;194.0404;209.3161
373.7341;84.7863;33.7821;325.3390;194.3204;209.2997
373.9005;85.2682;33.7344;325.3390;194.6543;209.3161
374.0591;85.7441;33.6950;325.3411;194.9736;209.3161
374.2645;86.3044;33.6728;325.3411;195.3567;209.2997
374.4020;86.7751;33.6644;325.3340;195.6195;209.2636
374.5978;87.2602;33.6591;325.3411;195.9481;209.2367
374.8650;87.7142;33.5871;325.3411;196.3258;209.2254
375.0242;88.1961;33.5491;325.3350;196.7044;209.2216
375.1777;88.7290;33.5271;325.3340;197.0596;209.2096
375.4794;89.0979;33.4586;325.3149;197.4103;209.1764
375.6739;89.4978;33.4479;325.3013;197.7425;209.1202
375.9467;89.9577;33.4227;325.2482;198.1297;209.0888
376.2381;90.4114;33.3909;325.2173;198.5012;209.0778
376.6042;90.7661;33.4227;325.1585;198.8264;208.9719
376.8746;91.0906;33.4430;325.1585;199.1803;208.9719
377.2791;91.5496;33.4430;325.1334;199.5136;208.9285
377.8072;91.8135;33.5283;325.1144;199.9898;208.8972
378.2444;92.1397;33.5743;325.0763;200.2890;208.8543
378.8336;92.4152;33.6784;324.9869;200.6144;208.7427
379.4998;92.6913;33.8401;324.8823;200.9505;208.5989
380.2493;92.8418;34.0629;324.7849;201.3013;208.4376
381.0373;92.9857;34.3793;324.6549;201.7679;208.2821
382.0860;93.1012;34.7066;324.5763;202.2416;208.1338
382.9981;93.1152;35.2245;324.5395;202.7778;207.9729
384.1293;93.1152;35.7865;324.5395;203.3732;207.8652
385.3065;93.1152;36.4010;324.5395;204.0749;207.7429
386.4196;93.0596;37.2126;324.6706;204.7674;207.6354
387.7625;92.9055;38.0835;324.8052;205.5667;207.5922
389.1550;92.8764;39.1357;324.9036;206.3384;207.4587
390.7007;92.6482;40.2012;325.0425;207.2167;207.4480
392.3125;92.4618;41.4637;325.3076;208.0772;207.4370
394.1359;92.3192;42.8368;325.5989;208.9484;207.4370
395.9932;92.0675;44.3605;325.9533;209.7514;207.4370
397.9916;91.8428;45.9633;326.2748;210.7136;207.4919
400.2043;91.5801;47.5872;326.6848;211.3803;207.4995
402.4740;91.3235;49.4590;326.9741;212.3124;207.5881
404.9579;90.9970;51.2821;327.2843;213.2973;207.7846
407.5221;90.8606;53.3015;327.5529;214.2662;208.0383
410.2159;90.5392;55.3664;327.9574;215.0945;208.2715
413.0538;90.3468;57.4576;328.3838;215.9445;208.5050
415.9533;90.1425;59.6663;328.9357;216.6501;208.6680
419.0142;90.0785;61.8200;329.5738;217.3880;208.9104
422.1593;89.9751;64.0981;330.2746;217.9238;209.0189
425.3972;89.9015;66.3996;331.1270;218.4743;209.2678
428.7974;89.8709;68.7640;331.9592;218.9826;209.4644
432.3510;89.8197;71.0780;332.9413;219.3599;209.6327
436.0265;89.8197;73.4988;334.0213;219.7872;209.8885
439.8684;89.8197;76.1004;335.2533;220.0856;210.0891
443.6925;90.0707;78.7577;336.4422;220.3912;210.3449
447.7859;90.2255;81.4116;337.8505;220.7189;210.6576
451.8180;90.3642;84.0881;339.2066;220.9325;210.9455
455.9378;90.5160;86.9575;340.7096;221.3148;211.3188
460.2293;90.9505;89.8095;342.3435;221.4948;211.7456
464.4822;91.3393;92.7778;343.8778;221.8978;212.1038
468.8122;91.9871;95.7813;345.6416;222.1272;212.5684
473.2159;92.5116;98.8151;347.3024;222.5181;213.0441
477.5497;93.4596;102.0061;349.0260;222.9437;213.5217
481.9785;94.0866;105.1092;350.8947;223.1090;213.9858
486.3611;94.6610;108.3476;352.7255;223.6816;214.5189
490.7955;95.4762;111.4806;354.5960;224.1411;215.0938
495.2011;96.1467;114.7297;356.6119;224.5564;215.7608
499.6235;97.0325;118.0271;358.6346;224.9449;216.3219
503.9399;98.0485;121.3420;360.5770;225.4078;216.9525
508.4339;98.8679;124.8866;362.6208;225.7053;217.5567
512.7846;100.0789;128.3267;364.5957;226.2755;218.2281
517.2155;101.1878;132.0913;366.5909;226.8161;218.8607
521.6944;102.3409;135.8331;368.6650;227.3212;219.5753
526.1920;103.7139;139.6098;370.7628;227.8543;220.3524
530.8733;104.4516;142.7906;373.0948;228.3561;221.1536
535.5277;105.8675;146.9349;375.7637;229.0750;222.4459
540.2571;107.3215;151.1835;378.2251;229.6989;223.2145
545.5828;107.6376;155.7761;380.8992;230.3133;224.1146
550.5735;109.1371;160.4680;383.8159;230.7153;225.0074
555.7489;110.6837;165.2799;387.0983;231.1607;226.0923
560.9615;112.2116;170.4243;390.2964;231.7870;227.2613
566.6333;113.8493;175.9401;393.7104;232.3210;228.4725
572.0476;115.5343;181.8036;397.3520;232.9807;230.0343
577.6715;117.1027;187.8721;401.1061;233.6197;231.5902
583.3962;118.7800;194.4202;404.8959;234.0205;233.1823
589.2774;120.3752;201.2919;409.0434;234.6405;235.2484
595.3087;121.9743;208.6515;413.1954;235.0594;237.2288
601.3293;123.4879;216.2686;417.6591;235.5636;239.5651
607.6899;124.9376;224.3660;422.4206;235.8710;242.0760
613.8813;126.4007;233.0377;427.6409;236.2491;245.0990
619.7108;127.6955;242.4379;433.0370;236.2491;248.1551
626.1337;128.7468;252.0180;438.7571;236.2491;251.4784
632.5965;129.6293;261.9980;444.4155;236.0617;254.8836
639.0057;130.2826;272.5067;450.6268;236.0029;259.2368
645.4356;130.9527;283.6176;457.8016;235.1979;263.8947
652.0284;131.4795;295.2271;464.3735;234.7831;268.7494
658.5308;131.8853;307.3309;471.2421;233.9519;273.8115
664.8365;131.9789;319.9130;478.2670;233.0466;279.4346
671.0357;131.9789;332.8550;485.2449;232.0464;285.4972
677.1431;131.9789;346.3282;492.5730;230.5679;291.8511
682.9444;131.7461;360.1516;499.9662;228.8828;298.7641
688.5322;131.2803;374.2951;507.1114;227.2101;305.9876
693.8784;130.7151;388.9127;514.4950;225.1096;313.8136
699.1650;129.9934;403.7656;521.6292;223.0140;322.1599
704.3525;129.1412;418.6993;528.7284;220.5677;330.8885
708.4054;128.3908;434.0950;535.7215;217.8402;340.0091
712.5336;127.4235;449.8049;542.3647;215.1168;349.5423
716.6392;126.3208;465.0298;548.7361;212.1485;359.3922
720.5422;125.1419;480.3399;554.8165;208.9268;369.5710
724.0777;123.8976;495.5992;560.3729;205.6375;380.0023
727.4553;122.4552;510.6175;565.8051;201.8054;390.5976
730.8738;120.9317;525.1023;570.8317;197.8985;401.5880
734.2440;119.1484;539.3470;575.5282;193.7027;412.8267
737.4494;117.2033;553.2757;579.7978;189.2150;424.2082
741.0238;114.9784;567.1274;583.5118;184.6432;435.7721
743.7535;112.6896;580.6922;586.9945;179.8035;447.4419
746.2721;110.2408;594.0627;589.8486;175.0466;459.0381
748.2925;107.7238;607.0990;592.5314;169.9823;470.4061
750.1672;104.9971;619.8953;594.6214;165.2627;481.9029
751.4854;102.1345;632.2417;596.4032;160.3701;492.9259
752.3972;99.2192;644.2006;597.8242;155.5279;503.8938
753.2065;96.0624;655.8309;598.8629;150.6117;514.4210
753.5451;92.9839;667.1038;599.5297;145.8527;524.9351
753.5451;90.0473;678.0562;599.9371;141.0475;534.9187
753.5451;87.0357;688.5169;600.0967;136.0757;544.4967
753.4593;84.1503;698.5113;600.0967;131.2235;553.8383
753.1213;81.3212;708.1453;600.0967;126.4250;562.7159
752.6989;78.3694;717.3182;599.8609;121.6365;571.3049
