RWJC_x;RWJC_y;RWJC_z;REJC_x;REJC_y;REJC_z
0.0000;0.0000;0.0000;0.0848;131.1668;178.6748
-3.4865;-6.5625;4.1216;-2.6398;129.9343;179.1820
-7.2509;-13.5136;8.8664;-5.5690;128.3785;179.8736
-11.2840;-21.1297;14.0727;-8.6670;126.4146;180.6668
-15.6297;-29.1654;19.9490;-11.8082;123.8251;181.4987
-20.3167;-37.5253;26.5240;-15.2647;121.2903;182.7712
-25.3939;-46.5126;33.7721;-18.6502;118.1494;183.9484
-30.7482;-55.5524;41.3304;-22.2453;114.6274;185.3205
-35.7882;-64.1639;49.9870;-25.6998;109.9187;186.5532
-41.6679;-74.0910;58.8706;-29.8588;105.2365;188.2820
-47.8386;-84.2661;68.1864;-34.2041;100.0361;190.2717
-54.2204;-94.8353;78.2141;-39.8633;95.3936;192.8445
-60.8153;-105.6253;88.4578;-44.8540;88.6392;195.2274
-67.7828;-116.9367;99.2845;-50.1453;81.1586;197.8459
-74.8098;-128.3212;110.5475;-55.0657;73.3435;200.6577
-81.8692;-139.7021;121.9561;-60.1069;65.0379;203.9252
-89.1784;-151.4968;134.4494;-65.1569;56.1609;207.3809
-96.4202;-163.0865;146.9813;-70.1252;46.7744;211.2127
-103.5900;-174.6460;159.9136;-75.1346;37.4150;215.5446
-110.6438;-185.9754;173.2539;-80.1485;27.5738;220.5446
-117.6424;-197.3299;186.7365;-84.9851;17.6761;225.9119
-124.4487;-208.4290;200.5371;-89.6136;7.2773;231.5582
-131.3212;-219.6976;214.5472;-94.2968;-2.9258;237.7930
-137.9433;-230.7973;228.5688;-97.1827;-12.1226;243.8146
-144.4382;-241.5246;242.8232;-101.1290;-23.2371;250.1999
-150.7975;-251.9246;257.2162;-104.2642;-34.0391;256.7922
-157.1812;-262.2416;271.7202;-107.7123;-44.8287;264.1079
-163.4007;-272.2185;286.0649;-111.8806;-54.8784;272.6616
-169.1498;-281.5813;299.8832;-115.0313;-65.4723;280.4470
-175.5024;-291.0924;314.4978;-118.1707;-76.1572;289.0007
-181.4693;-300.1784;328.7763;-119.9181;-88.3342;298.6873
-187.0399;-309.1007;342.4074;-122.5086;-98.9698;307.1140
-192.5072;-317.6947;356.1372;-124.7178;-109.6271;315.6019
-197.7512;-326.0440;369.9196;-126.8674;-119.9854;324.2817
-202.7868;-333.9807;383.2336;-128.8774;-130.0782;333.0156
-207.4449;-341.5021;396.0811;-130.6068;-139.9838;341.8197
-211.8536;-348.5818;408.4932;-132.1568;-149.2809;350.4611
-215.9144;-355.3286;420.4396;-133.4819;-158.6208;359.1022
-219.7533;-361.8551;431.9204;-134.7623;-167.3451;367.8542
-223.5515;-367.9451;443.2306;-135.8961;-175.7077;376.4745
-226.8883;-373.7667;453.6339;-136.9487;-183.5054;384.9444
-229.9706;-379.3800;463.5145;-137.8778;-190.8644;393.2719
-232.8718;-384.6866;472.9994;-138.6339;-197.9315;401.3222
-235.5339;-389.7009;481.7323;-139.2702;-204.3689;408.9882
-237.9853;-394.4045;490.0708;-139.6426;-210.8683;416.1342
-240.2921;-398.8520;497.7949;-140.0508;-216.7626;422.9816
-242.9014;-402.8527;505.9043;-140.4742;-222.2892;429.5190
-244.8872;-406.6349;512.5955;-140.8103;-227.4530;435.5552
-246.6333;-410.3837;519.0365;-141.1545;-232.3605;441.2974
-248.5173;-413.8511;525.2844;-141.5338;-236.9674;446.7875
-249.8221;-416.9862;530.8397;-141.9184;-241.1850;451.9138
-251.0156;-419.3882;536.6589;-142.1914;-245.3113;456.5229
-252.3514;-422.1244;541.6917;-142.5469;-249.0981;460.9651
-253.4040;-425.1284;546.4940;-142.7384;-252.7090;464.9227
-254.2656;-427.3837;550.8712;-142.9806;-256.1517;468.6085
-254.7956;-429.3694;555.2947;-143.1177;-259.3667;471.9099
-255.8706;-431.4114;559.5994;-143.1999;-262.4335;474.8710
-256.5654;-433.1928;563.6191;-143.3513;-265.3483;477.8333
-257.1948;-434.8278;567.4206;-143.4433;-268.0302;480.5392
-257.8816;-436.4574;571.1052;-143.4838;-270.6368;483.1017
-258.3513;-437.8594;574.5174;-143.4838;-273.0688;485.5188
-258.7848;-439.2552;577.5665;-143.4838;-275.3889;487.8134
-259.0379;-440.5648;580.6617;-143.4286;-277.5651;489.9765
-259.0379;-441.9079;583.4811;-143.3886;-279.5888;492.0648
-259.0379;-443.2551;586.0778;-143.2717;-281.4491;494.0133
-258.7415;-444.6781;588.5601;-143.1011;-283.2035;495.7793
-258.2963;-446.0406;590.9482;-142.8932;-284.9349;497.3413
-257.7304;-447.3774;592.8932;-142.7030;-286.4034;498.8829
-257.0285;-448.6993;594.8225;-142.4561;-287.8173;500.1376
-256.2022;-449.9631;596.5950;-142.2212;-289.1352;501.1525
-255.2997;-451.1621;598.1677;-142.0169;-290.0946;502.2462
-254.0830;-452.2179;599.5723;-141.8132;-290.9807;503.1337
-252.8975;-453.4907;600.3173;-141.7349;-291.6844;504.1898
-251.8278;-454.5447;601.2523;-141.5035;-292.2571;504.9568
-250.6124;-455.5913;602.1546;-141.1481;-292.5548;505.3665
-249.5512;-455.9921;603.4145;-140.8944;-292.5548;505.7990
-248.5496;-456.6817;604.0849;-140.7729;-292.5548;506.1503
-247.3266;-457.2168;604.4422;-140.7729;-292.3872;506.3623
-246.5207;-457.2168;605.3294;-140.7729;-291.8700;506.8695
415.5064;-121.3662;-865.9618;415.5064;-121.3662;-865.9618
